Wrist_R	Thumb_R	Index_R	Middle_R	Ring_R	Pinky_R	Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
1625.5899339949208	1625.5899339949208	1625.5899339949208	1625.5899339949208	1625.5899339949208	1625.5899339949208	1625.5899339949208	1608.6539238617447	1574.6509257071807	1567.6606823808422	1536.0184665152085	1486.7975429481005	1.16
1521.8554516121853	1521.8554516121853	1521.8554516121853	1521.8554516121853	1521.8554516121853	1521.8554516121853	1521.8554516121853	1481.9797290339807	1457.5804419442431	1449.330715526602	1413.6745324545118	1359.1831441837703	1.2
1433.8632857898879	1433.8632857898879	1433.8632857898879	1433.8632857898879	1433.8632857898879	1433.8632857898879	1433.8632857898879	1377.4852725301691	1357.1432109763919	1357.4776320353235	1320.6083717887675	1264.4767140372526	1.24
1351.9025575438345	1351.9025575438345	1351.9025575438345	1351.9025575438345	1351.9025575438345	1351.9025575438345	1351.9025575438345	1303.0991854298618	1286.2446011982897	1269.6016075175032	1238.3985477583612	1179.7977260195175	1.28
1293.937400893366	1293.937400893366	1293.937400893366	1293.937400893366	1293.937400893366	1293.937400893366	1293.937400893366	1254.3664181751826	1221.7580805033851	1214.3687870545398	1177.8246145022317	1125.8833435225822	1.32
1254.3981828196827	1254.3981828196827	1254.3981828196827	1254.3981828196827	1254.3981828196827	1254.3981828196827	1254.3981828196827	1216.7720556834095	1174.2808929606524	1156.2579671950166	1107.3088902571908	1057.607253132569	1.36
1233.9236952351955	1233.9236952351955	1233.9236952351955	1233.9236952351955	1233.9236952351955	1233.9236952351955	1233.9236952351955	1186.1957735737628	1125.5656324048264	1126.053434101802	1089.1693782334175	1044.6383111557811	1.4
1217.14828629228	1217.14828629228	1217.14828629228	1217.14828629228	1217.14828629228	1217.14828629228	1217.14828629228	1169.3477566923805	1084.917757027975	1092.6505149026455	1064.1950170392124	1025.3220502094828	1.44
1219.9788677603237	1219.9788677603237	1219.9788677603237	1219.9788677603237	1219.9788677603237	1219.9788677603237	1219.9788677603237	1156.0776389800812	1049.3048609784157	1073.7680679265118	1054.5839806711188	1019.2459039457158	1.48
1221.3754460025339	1221.3754460025339	1221.3754460025339	1221.3754460025339	1221.3754460025339	1221.3754460025339	1221.3754460025339	1146.0271292331615	1011.9529991102655	1062.8459653755008	1055.6969033120345	1024.0307527536775	1.52
1215.896085131338	1215.896085131338	1215.896085131338	1215.896085131338	1215.896085131338	1215.896085131338	1215.896085131338	1142.6615713568308	983.2060903381891	1055.1744520842747	1052.5080262354888	1023.5128713942288	1.56
1206.6788278375166	1206.6788278375166	1206.6788278375166	1206.6788278375166	1206.6788278375166	1206.6788278375166	1206.6788278375166	1142.7028934466996	971.5401052072808	1033.3681221374916	1042.6813604761799	1022.7647204266843	1.6
1199.7551129989974	1199.7551129989974	1199.7551129989974	1199.7551129989974	1199.7551129989974	1199.7551129989974	1199.7551129989974	1133.1641368851956	952.5840420796906	1025.2432002003418	1032.787031188718	1012.3222958020644	1.64
1188.5720921279926	1188.5720921279926	1188.5720921279926	1188.5720921279926	1188.5720921279926	1188.5720921279926	1188.5720921279926	1120.1537134276118	938.2081243847479	1020.315690040664	1029.4894797945774	1010.613133186879	1.68
1185.2959510745222	1185.2959510745222	1185.2959510745222	1185.2959510745222	1185.2959510745222	1185.2959510745222	1185.2959510745222	1121.3614213075869	945.8021639391932	1026.8474764211387	1035.2038560201345	1013.7882295363469	1.72
1189.4068184879732	1189.4068184879732	1189.4068184879732	1189.4068184879732	1189.4068184879732	1189.4068184879732	1189.4068184879732	1119.0834298579407	950.2273652895741	1047.5357320457838	1046.166650458593	1017.6098115238257	1.76
1198.7984985610556	1198.7984985610556	1198.7984985610556	1198.7984985610556	1198.7984985610556	1198.7984985610556	1198.7984985610556	1131.2866566300054	970.754728869202	1078.1352006839343	1072.6614699267068	1041.1807571501847	1.8
1199.157494411441	1199.157494411441	1199.157494411441	1199.157494411441	1199.157494411441	1199.157494411441	1199.157494411441	1144.0897769556152	982.9163313596781	1091.5771331554138	1085.8701276436852	1052.1874453714477	1.84
1202.129037123017	1202.129037123017	1202.129037123017	1202.129037123017	1202.129037123017	1202.129037123017	1202.129037123017	1142.4412049715256	973.704922624722	1104.5755910517742	1097.2303394987348	1063.8919769873148	1.88
1199.0617964480643	1199.0617964480643	1199.0617964480643	1199.0617964480643	1199.0617964480643	1199.0617964480643	1199.0617964480643	1162.7437158446114	975.8724401339935	1110.5484476550805	1099.6502030817333	1063.2669310158578	1.92
1203.2838964380348	1203.2838964380348	1203.2838964380348	1203.2838964380348	1203.2838964380348	1203.2838964380348	1203.2838964380348	1168.203854093024	991.9527932305066	1126.6201829942718	1120.433171137297	1078.818337160868	1.96
1204.167139917582	1204.167139917582	1204.167139917582	1204.167139917582	1204.167139917582	1204.167139917582	1204.167139917582	1171.5884447510957	1003.7817550982066	1136.3107969984312	1127.3444027062392	1080.7809065554752	2.0
1203.4892682058219	1203.4892682058219	1203.4892682058219	1203.4892682058219	1203.4892682058219	1203.4892682058219	1203.4892682058219	1171.132609253596	1034.4258182790995	1144.04326432883	1139.562508305871	1095.9719399389467	2.04
1206.8548800517308	1206.8548800517308	1206.8548800517308	1206.8548800517308	1206.8548800517308	1206.8548800517308	1206.8548800517308	1168.5615565219011	1061.4820997713416	1150.6524386827589	1149.0519623918915	1107.0691883589163	2.08
1210.528538251559	1210.528538251559	1210.528538251559	1210.528538251559	1210.528538251559	1210.528538251559	1210.528538251559	1173.8209627701622	1070.257478424485	1152.394619610834	1153.34195250604	1108.9141623348085	2.12
1216.7144929603048	1216.7144929603048	1216.7144929603048	1216.7144929603048	1216.7144929603048	1216.7144929603048	1216.7144929603048	1181.167436111552	1085.601000716091	1164.6785518078868	1165.21021457421	1124.7073251149673	2.16
1220.0872862957824	1220.0872862957824	1220.0872862957824	1220.0872862957824	1220.0872862957824	1220.0872862957824	1220.0872862957824	1182.0583992035474	1105.060742604769	1175.9272938533927	1166.4806416139093	1122.7539526901246	2.2
1222.5877516386736	1222.5877516386736	1222.5877516386736	1222.5877516386736	1222.5877516386736	1222.5877516386736	1222.5877516386736	1178.0691176129787	1125.7389363233085	1184.2148922695624	1174.7142679743822	1130.664290702343	2.24
1222.923260854486	1222.923260854486	1222.923260854486	1222.923260854486	1222.923260854486	1222.923260854486	1222.923260854486	1182.249237396205	1125.1518511449842	1193.7042966496801	1184.0011012748053	1146.1472855448733	2.28
1227.8193630426124	1227.8193630426124	1227.8193630426124	1227.8193630426124	1227.8193630426124	1227.8193630426124	1227.8193630426124	1199.5234822582477	1135.5438849995808	1192.6760339966063	1181.1020501259793	1142.5187267667652	2.32
1232.8852324090515	1232.8852324090515	1232.8852324090515	1232.8852324090515	1232.8852324090515	1232.8852324090515	1232.8852324090515	1217.57338249501	1138.8812106308644	1192.618738748496	1180.0489154283357	1140.7922040442402	2.36
1239.7887718860557	1239.7887718860557	1239.7887718860557	1239.7887718860557	1239.7887718860557	1239.7887718860557	1239.7887718860557	1234.4844266206564	1146.2125771455487	1201.352889394799	1190.1622244218645	1150.2540231464511	2.4
1247.6255464143908	1247.6255464143908	1247.6255464143908	1247.6255464143908	1247.6255464143908	1247.6255464143908	1247.6255464143908	1254.8551799902539	1147.0117665646899	1201.9815353692375	1189.771467835624	1148.3592099219543	2.44
1249.553397658244	1249.553397658244	1249.553397658244	1249.553397658244	1249.553397658244	1249.553397658244	1249.553397658244	1271.5573677789823	1139.4618907075846	1175.578304513731	1163.568497881296	1119.8370203927202	2.48
1253.4983127548064	1253.4983127548064	1253.4983127548064	1253.4983127548064	1253.4983127548064	1253.4983127548064	1253.4983127548064	1284.519799255567	1145.3909734444749	1166.5885651473604	1147.6201300274993	1104.1131713253483	2.52
1251.147700447113	1251.147700447113	1251.147700447113	1251.147700447113	1251.147700447113	1251.147700447113	1251.147700447113	1288.632348066901	1146.159519137466	1125.0632096581564	1093.9542003638157	1066.9818445964672	2.56
1255.5293066257825	1255.5293066257825	1255.5293066257825	1255.5293066257825	1255.5293066257825	1255.5293066257825	1255.5293066257825	1290.6081937972306	1152.367104394065	1137.1785155654745	1101.823254440104	1075.786196008692	2.6
1256.2103447643024	1256.2103447643024	1256.2103447643024	1256.2103447643024	1256.2103447643024	1256.2103447643024	1256.2103447643024	1276.9056071682335	1151.7188521728037	1148.1889426067712	1108.227137688405	1079.5500261432153	2.64
1266.8955360033026	1266.8955360033026	1266.8955360033026	1266.8955360033026	1266.8955360033026	1266.8955360033026	1266.8955360033026	1267.7210475905497	1178.0324733155683	1164.9715233711952	1123.9852671252163	1088.2904139428426	2.68
1279.2633608621068	1279.2633608621068	1279.2633608621068	1279.2633608621068	1279.2633608621068	1279.2633608621068	1279.2633608621068	1276.669670003062	1195.3919735405973	1183.9867875189163	1148.981512421347	1110.278769286674	2.72
1290.5630798002442	1290.5630798002442	1290.5630798002442	1290.5630798002442	1290.5630798002442	1290.5630798002442	1290.5630798002442	1275.4107974106162	1206.5441332206592	1191.5260038005408	1155.9751881738043	1116.918164375319	2.76
1302.7828781676412	1302.7828781676412	1302.7828781676412	1302.7828781676412	1302.7828781676412	1302.7828781676412	1302.7828781676412	1276.4754783488263	1210.1696198912744	1195.3425218411744	1161.5260014032783	1124.3636181749478	2.8
1321.9147518075665	1321.9147518075665	1321.9147518075665	1321.9147518075665	1321.9147518075665	1321.9147518075665	1321.9147518075665	1275.2077472479475	1220.0052140673968	1211.932694770443	1182.216084911679	1144.5952260820404	2.84
1344.3538482628658	1344.3538482628658	1344.3538482628658	1344.3538482628658	1344.3538482628658	1344.3538482628658	1344.3538482628658	1291.66120218146	1231.79186016342	1225.8299771560335	1197.937661494796	1165.1781907722545	2.88
1369.8225996171388	1369.8225996171388	1369.8225996171388	1369.8225996171388	1369.8225996171388	1369.8225996171388	1369.8225996171388	1318.4958897414592	1261.9601975722444	1248.434551086431	1217.83186049547	1183.358743134579	2.92
1390.4066902144875	1390.4066902144875	1390.4066902144875	1390.4066902144875	1390.4066902144875	1390.4066902144875	1390.4066902144875	1351.7326090900617	1294.262666759716	1270.158485005105	1238.3003577742609	1204.0401380101919	2.96
1406.2291684348809	1406.2291684348809	1406.2291684348809	1406.2291684348809	1406.2291684348809	1406.2291684348809	1406.2291684348809	1370.5710180811773	1311.787774226255	1293.6371051902238	1258.236278418626	1223.2472691070732	3.0
1422.9772267407734	1422.9772267407734	1422.9772267407734	1422.9772267407734	1422.9772267407734	1422.9772267407734	1422.9772267407734	1374.940794045595	1312.5988193404312	1300.6791417997258	1266.6436547747649	1227.935379113234	3.04
1430.1421234690358	1430.1421234690358	1430.1421234690358	1430.1421234690358	1430.1421234690358	1430.1421234690358	1430.1421234690358	1373.3294401399003	1299.0084382320754	1295.02317382173	1261.9110955600397	1226.2705374809034	3.08
1447.4731038646391	1447.4731038646391	1447.4731038646391	1447.4731038646391	1447.4731038646391	1447.4731038646391	1447.4731038646391	1372.275847743711	1303.0310263800764	1299.38497093228	1275.9302575262016	1233.1852804788723	3.12
1465.550117058282	1465.550117058282	1465.550117058282	1465.550117058282	1465.550117058282	1465.550117058282	1465.550117058282	1380.7065674061864	1314.8192552699425	1308.9184558551428	1278.398309128981	1233.8262840889984	3.16
1493.3076611220813	1493.3076611220813	1493.3076611220813	1493.3076611220813	1493.3076611220813	1493.3076611220813	1493.3076611220813	1392.266962253027	1334.3233289281447	1320.3976452717206	1284.2869502368717	1237.375072348017	3.2
1520.5105553477638	1520.5105553477638	1520.5105553477638	1520.5105553477638	1520.5105553477638	1520.5105553477638	1520.5105553477638	1410.5227954449606	1350.5497593542766	1336.4865726882542	1304.5465674066963	1251.841758157888	3.24
1540.2178270401807	1540.2178270401807	1540.2178270401807	1540.2178270401807	1540.2178270401807	1540.2178270401807	1540.2178270401807	1422.5033075492097	1358.198566188588	1344.7215272712656	1312.1262723121422	1264.8640525725896	3.28
1553.339147624635	1553.339147624635	1553.339147624635	1553.339147624635	1553.339147624635	1553.339147624635	1553.339147624635	1434.1505791889497	1369.3346011456233	1352.6550401744748	1313.3197701803879	1269.1793868194072	3.32
1564.2093708719729	1564.2093708719729	1564.2093708719729	1564.2093708719729	1564.2093708719729	1564.2093708719729	1564.2093708719729	1436.6391835870822	1373.8851217622425	1362.9134588149664	1317.8330258620242	1268.6002012885292	3.36
1565.9807536506364	1565.9807536506364	1565.9807536506364	1565.9807536506364	1565.9807536506364	1565.9807536506364	1565.9807536506364	1439.4868843962574	1367.8685393921812	1362.3988692101104	1317.0714580549763	1268.6292194403381	3.4
1559.5977606182655	1559.5977606182655	1559.5977606182655	1559.5977606182655	1559.5977606182655	1559.5977606182655	1559.5977606182655	1413.6504079259448	1365.9931378619024	1353.130817417008	1303.0882548798593	1259.0831415527136	3.44
1528.890242376841	1528.890242376841	1528.890242376841	1528.890242376841	1528.890242376841	1528.890242376841	1528.890242376841	1326.1098291099825	1316.0502442038212	1301.3846648628535	1263.980401021365	1232.3516282846858	3.48
1518.4676008712859	1518.4676008712859	1518.4676008712859	1518.4676008712859	1518.4676008712859	1518.4676008712859	1518.4676008712859	1231.500306025801	1205.6651613247827	1190.1984451314772	1170.7521384316199	1148.8930188363643	3.52
1576.1258563549331	1576.1258563549331	1576.1258563549331	1576.1258563549331	1576.1258563549331	1576.1258563549331	1576.1258563549331	1200.748083125777	1138.4630970206888	1129.9089971460685	1128.4605705580525	1115.364675872754	3.56
1633.4878342222637	1633.4878342222637	1633.4878342222637	1633.4878342222637	1633.4878342222637	1633.4878342222637	1633.4878342222637	1211.532477961298	1145.4621915347063	1145.158800270708	1146.2454944329365	1121.9304907188596	3.6
1672.5396429466064	1672.5396429466064	1672.5396429466064	1672.5396429466064	1672.5396429466064	1672.5396429466064	1672.5396429466064	1237.5299716471152	1191.795099442535	1184.4212731303421	1148.7038728013938	1133.6816344034062	3.64
1713.2353167968315	1713.2353167968315	1713.2353167968315	1713.2353167968315	1713.2353167968315	1713.2353167968315	1713.2353167968315	1281.8167288369195	1236.3660550798786	1226.5521183664591	1206.7301181734358	1181.5874544528951	3.68
1721.5006851604544	1721.5006851604544	1721.5006851604544	1721.5006851604544	1721.5006851604544	1721.5006851604544	1721.5006851604544	1324.1034297753959	1265.5806211840502	1264.173398796171	1241.1534298169202	1213.6036702288632	3.72
1724.4882622201665	1724.4882622201665	1724.4882622201665	1724.4882622201665	1724.4882622201665	1724.4882622201665	1724.4882622201665	1343.9418623968959	1261.7756722675163	1270.5859536767641	1256.3412922446166	1231.564751103887	3.76
1729.0909061374364	1729.0909061374364	1729.0909061374364	1729.0909061374364	1729.0909061374364	1729.0909061374364	1729.0909061374364	1336.7306700661768	1269.8268163279754	1276.970117242835	1267.8049310065762	1240.5613491399126	3.8
1709.3997498568453	1709.3997498568453	1709.3997498568453	1709.3997498568453	1709.3997498568453	1709.3997498568453	1709.3997498568453	1330.671003427526	1285.266798914699	1290.9815463606208	1282.6111032530018	1260.8800260935427	3.84
1705.5628467817373	1705.5628467817373	1705.5628467817373	1705.5628467817373	1705.5628467817373	1705.5628467817373	1705.5628467817373	1356.8762803384782	1288.4909513001637	1299.0059782371936	1288.4909553484722	1263.1367009454154	3.88
1711.2686978784131	1711.2686978784131	1711.2686978784131	1711.2686978784131	1711.2686978784131	1711.2686978784131	1711.2686978784131	1377.671682713379	1302.6336795852235	1322.0468252816727	1307.1325457080918	1279.4909614191015	3.92
1719.3867134642226	1719.3867134642226	1719.3867134642226	1719.3867134642226	1719.3867134642226	1719.3867134642226	1719.3867134642226	1395.7227199490335	1318.1654686616773	1341.3354725458962	1327.3721190445754	1300.670860686162	3.96
1718.1673553922922	1718.1673553922922	1718.1673553922922	1718.1673553922922	1718.1673553922922	1718.1673553922922	1718.1673553922922	1413.1264828834737	1330.3333956588033	1344.9562892229317	1322.3240731940048	1294.690086166925	4.0
1715.2898521779118	1715.2898521779118	1715.2898521779118	1715.2898521779118	1715.2898521779118	1715.2898521779118	1715.2898521779118	1420.6043755659869	1329.4359789158316	1343.1249771880064	1312.076078819258	1286.0585981673012	4.04
1713.0209844315407	1713.0209844315407	1713.0209844315407	1713.0209844315407	1713.0209844315407	1713.0209844315407	1713.0209844315407	1424.997389885907	1332.1535314315834	1348.3134261658524	1317.2628346411955	1296.221169445692	4.08
1711.83893367304	1711.83893367304	1711.83893367304	1711.83893367304	1711.83893367304	1711.83893367304	1711.83893367304	1424.9781543174643	1325.2693491090954	1350.20749563982	1318.0179391904892	1309.0489244683426	4.12
1732.1785058400185	1732.1785058400185	1732.1785058400185	1732.1785058400185	1732.1785058400185	1732.1785058400185	1732.1785058400185	1439.978890382664	1333.3286891355776	1362.9854617977237	1331.9654747781037	1322.9770967547247	4.16
1738.127289512974	1738.127289512974	1738.127289512974	1738.127289512974	1738.127289512974	1738.127289512974	1738.127289512974	1443.6769444175254	1329.5903693036685	1356.1995014849986	1333.4451825907258	1339.5071762293512	4.2
1741.16907898974	1741.16907898974	1741.16907898974	1741.16907898974	1741.16907898974	1741.16907898974	1741.16907898974	1449.8811488711112	1331.1815216133268	1356.2623437226305	1333.1571702746946	1334.5602738610519	4.24
1755.2891834137793	1755.2891834137793	1755.2891834137793	1755.2891834137793	1755.2891834137793	1755.2891834137793	1755.2891834137793	1450.5916644536114	1323.7281993841282	1344.8954500163916	1319.9923455572207	1314.423804585585	4.28
1732.961405095119	1732.961405095119	1732.961405095119	1732.961405095119	1732.961405095119	1732.961405095119	1732.961405095119	1432.5757605600645	1317.6530278463172	1324.1684755316371	1304.6261841463704	1292.453095121588	4.32
1729.9192763437263	1729.9192763437263	1729.9192763437263	1729.9192763437263	1729.9192763437263	1729.9192763437263	1729.9192763437263	1412.327230351397	1311.4856636893371	1324.7607195103224	1309.1057827844934	1299.8051603872705	4.36
1707.4235953947039	1707.4235953947039	1707.4235953947039	1707.4235953947039	1707.4235953947039	1707.4235953947039	1707.4235953947039	1396.5442257057052	1300.6781425846634	1306.153737810056	1292.1929942573638	1297.8828247455483	4.4
1710.2670422151857	1710.2670422151857	1710.2670422151857	1710.2670422151857	1710.2670422151857	1710.2670422151857	1710.2670422151857	1412.6649513718705	1320.8145661907117	1306.7637546055814	1279.266990427946	1273.2842784385114	4.44
1719.169886692564	1719.169886692564	1719.169886692564	1719.169886692564	1719.169886692564	1719.169886692564	1719.169886692564	1459.4557741441922	1357.9952873586556	1335.5367038854147	1298.0250275201226	1271.7914942636844	4.48
1729.8055260663373	1729.8055260663373	1729.8055260663373	1729.8055260663373	1729.8055260663373	1729.8055260663373	1729.8055260663373	1494.3330630860378	1408.1957540395251	1379.749191242265	1334.3935855476814	1309.7609513528125	4.52
1746.751066980537	1746.751066980537	1746.751066980537	1746.751066980537	1746.751066980537	1746.751066980537	1746.751066980537	1515.2091379689693	1433.9426341425585	1406.93846727284	1371.7954031904358	1348.9246663017718	4.56
1762.5550009522553	1762.5550009522553	1762.5550009522553	1762.5550009522553	1762.5550009522553	1762.5550009522553	1762.5550009522553	1524.3161690442419	1444.4036386750088	1416.779029109549	1387.5307993339834	1370.8792650970206	4.6
1759.7195738218893	1759.7195738218893	1759.7195738218893	1759.7195738218893	1759.7195738218893	1759.7195738218893	1759.7195738218893	1532.3200142128487	1452.0745348728597	1413.9497887403545	1382.7313701058717	1376.7395515954925	4.64
1755.0296513704934	1755.0296513704934	1755.0296513704934	1755.0296513704934	1755.0296513704934	1755.0296513704934	1755.0296513704934	1530.0071862751615	1450.690149892899	1414.9865636540871	1383.3876390987004	1373.0269004302581	4.68
1746.1358932094586	1746.1358932094586	1746.1358932094586	1746.1358932094586	1746.1358932094586	1746.1358932094586	1746.1358932094586	1531.6051301321925	1450.405514043549	1405.7621523996754	1381.7784369526726	1376.6528294887107	4.72
1748.7786619027231	1748.7786619027231	1748.7786619027231	1748.7786619027231	1748.7786619027231	1748.7786619027231	1748.7786619027231	1543.059878253726	1449.9921118659192	1414.6946113155057	1381.306929625339	1367.2278094235403	4.76
1753.9514940546262	1753.9514940546262	1753.9514940546262	1753.9514940546262	1753.9514940546262	1753.9514940546262	1753.9514940546262	1553.6230880660833	1452.8389501069994	1414.8602354905202	1391.8452887788021	1380.6662630353308	4.8
1757.1050344200776	1757.1050344200776	1757.1050344200776	1757.1050344200776	1757.1050344200776	1757.1050344200776	1757.1050344200776	1566.833998866195	1457.7699269622094	1415.7108555921402	1396.3710292273356	1385.453595728357	4.84
1751.6734570840606	1751.6734570840606	1751.6734570840606	1751.6734570840606	1751.6734570840606	1751.6734570840606	1751.6734570840606	1584.080311360592	1470.6230130937797	1417.9282332866842	1421.6552169930258	1420.4872996227873	4.88
1763.8536343764638	1763.8536343764638	1763.8536343764638	1763.8536343764638	1763.8536343764638	1763.8536343764638	1763.8536343764638	1595.0013271072223	1473.331551832116	1417.7585564652625	1406.427148537499	1416.10765854303	4.92
1790.1102135193576	1790.1102135193576	1790.1102135193576	1790.1102135193576	1790.1102135193576	1790.1102135193576	1790.1102135193576	1609.3566358545481	1485.4150043787909	1432.5784261457588	1432.5332493934895	1444.1066818285442	4.96
1819.3877045247473	1819.3877045247473	1819.3877045247473	1819.3877045247473	1819.3877045247473	1819.3877045247473	1819.3877045247473	1625.49003373301	1494.1276441185703	1444.8229398071066	1446.792439666113	1448.3342805319046	5.0
1851.4377286991353	1851.4377286991353	1851.4377286991353	1851.4377286991353	1851.4377286991353	1851.4377286991353	1851.4377286991353	1645.6563800480496	1488.9499099470074	1448.5807434720423	1444.1822444329662	1422.6874755112747	5.04
1878.336166270556	1878.336166270556	1878.336166270556	1878.336166270556	1878.336166270556	1878.336166270556	1878.336166270556	1648.663607311267	1407.514712407876	1367.3714352470686	1345.5550295317364	1344.4832329468254	5.08
1908.7529552447047	1908.7529552447047	1908.7529552447047	1908.7529552447047	1908.7529552447047	1908.7529552447047	1908.7529552447047	1605.1612590856128	1351.7439275420425	1300.0988838594212	1288.3669850981175	1285.8547005501196	5.12
1973.4284517860833	1973.4284517860833	1973.4284517860833	1973.4284517860833	1973.4284517860833	1973.4284517860833	1973.4284517860833	1545.76748586956	1357.6529862543669	1331.738869153689	1311.5179177776452	1311.4996647863559	5.16
2005.9551848797582	2005.9551848797582	2005.9551848797582	2005.9551848797582	2005.9551848797582	2005.9551848797582	2005.9551848797582	1504.5133289169792	1392.844529554745	1378.1722519109217	1372.8986800133669	1348.2014641895191	5.2
2037.2181302366773	2037.2181302366773	2037.2181302366773	2037.2181302366773	2037.2181302366773	2037.2181302366773	2037.2181302366773	1507.119996850848	1451.7316274204345	1461.149762868403	1451.861520271423	1435.3035895345195	5.24
2040.9717585959195	2040.9717585959195	2040.9717585959195	2040.9717585959195	2040.9717585959195	2040.9717585959195	2040.9717585959195	1529.8636480802647	1465.0869358156326	1481.562608469308	1459.4240349081267	1448.4392751667112	5.28
2061.7869561501316	2061.7869561501316	2061.7869561501316	2061.7869561501316	2061.7869561501316	2061.7869561501316	2061.7869561501316	1568.6270945456654	1460.8018316305443	1478.4027040020676	1457.5388846510268	1454.642201158365	5.32
2069.697281312154	2069.697281312154	2069.697281312154	2069.697281312154	2069.697281312154	2069.697281312154	2069.697281312154	1594.605871725002	1435.9648142845679	1514.1742496845104	1539.400659519741	1542.5307905509412	5.36
2037.1057171945085	2037.1057171945085	2037.1057171945085	2037.1057171945085	2037.1057171945085	2037.1057171945085	2037.1057171945085	1621.0367625525992	1435.1926882628618	1557.352072728653	1566.0762788108298	1548.911816122884	5.4
2027.5457546344066	2027.5457546344066	2027.5457546344066	2027.5457546344066	2027.5457546344066	2027.5457546344066	2027.5457546344066	1651.2779117722687	1422.0636201081322	1500.698900015026	1510.7335914148246	1550.9516621566036	5.44
2041.185582509334	2041.185582509334	2041.185582509334	2041.185582509334	2041.185582509334	2041.185582509334	2041.185582509334	1727.2376548876712	1378.6581823678653	1438.5422988614482	1472.125029905812	1537.0582852076213	5.48
2065.0663222385956	2065.0663222385956	2065.0663222385956	2065.0663222385956	2065.0663222385956	2065.0663222385956	2065.0663222385956	1797.8958538979768	1370.4880712367167	1435.379103102986	1484.3653695942592	1550.2683333627012	5.52
