Wrist_R	Thumb_R	Index_R	Middle_R	Ring_R	Pinky_R	Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.68
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.96
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.04
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36
0.0	0.0	0.0	0.0	0.0	0.0	2535.223425738787	2535.223425738787	2535.223425738787	2535.223425738787	2535.223425738787	2535.223425738787	2.4
2537.639480180861	2537.639480180861	2537.639480180861	2537.639480180861	2537.639480180861	2537.639480180861	0.0	0.0	0.0	0.0	0.0	0.0	2.44
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48
0.0	0.0	0.0	0.0	0.0	0.0	2340.8890170709547	2340.8890170709547	2340.8890170709547	2340.8890170709547	2340.8890170709547	2340.8890170709547	2.52
0.0	0.0	0.0	0.0	0.0	0.0	2319.728956921369	2319.728956921369	2319.728956921369	2319.728956921369	2319.728956921369	2319.728956921369	2.56
0.0	0.0	0.0	0.0	0.0	0.0	2270.2349491864966	2270.2349491864966	2270.2349491864966	2270.2349491864966	2270.2349491864966	2270.2349491864966	2.6
0.0	0.0	0.0	0.0	0.0	0.0	2234.5681576403813	2234.5681576403813	2234.5681576403813	2234.5681576403813	2234.5681576403813	2234.5681576403813	2.64
0.0	0.0	0.0	0.0	0.0	0.0	2213.121974588837	2213.121974588837	2213.121974588837	2213.121974588837	2213.121974588837	2213.121974588837	2.68
0.0	0.0	0.0	0.0	0.0	0.0	2186.97594128886	2186.97594128886	2186.97594128886	2186.97594128886	2186.97594128886	2186.97594128886	2.72
0.0	0.0	0.0	0.0	0.0	0.0	2156.712481331968	2156.712481331968	2156.712481331968	2156.712481331968	2156.712481331968	2156.712481331968	2.76
0.0	0.0	0.0	0.0	0.0	0.0	2113.596817584591	2113.596817584591	2113.596817584591	2113.596817584591	2113.596817584591	2113.596817584591	2.8
962.2605667936015	962.2605667936015	962.2605667936015	962.2605667936015	962.2605667936015	962.2605667936015	962.2605667936015	634.6321501737716	613.7856964455892	634.8228395552675	634.9216724618427	587.7519537579697	2.84
922.5092393346048	922.5092393346048	922.5092393346048	922.5092393346048	922.5092393346048	922.5092393346048	922.5092393346048	656.06113798613	637.2857718529281	685.9116692737756	651.2848752316929	601.9963743330169	2.88
947.5807220278756	947.5807220278756	947.5807220278756	947.5807220278756	947.5807220278756	947.5807220278756	947.5807220278756	684.6429023686187	656.4257904399348	648.4044511738634	621.4251712708908	588.3844570083603	2.92
965.3527085529402	965.3527085529402	965.3527085529402	965.3527085529402	965.3527085529402	965.3527085529402	965.3527085529402	755.378981203324	754.6539572464645	748.4981330349353	713.095644214286	660.0853508328001	2.96
1028.3580623426708	1028.3580623426708	1028.3580623426708	1028.3580623426708	1028.3580623426708	1028.3580623426708	1028.3580623426708	882.9185411304526	869.796712744789	866.0914199068105	835.2496156459854	778.4281656907123	3.0
1073.1459816035203	1073.1459816035203	1073.1459816035203	1073.1459816035203	1073.1459816035203	1073.1459816035203	1073.1459816035203	1041.7126477944746	989.8527150351744	946.9477784413276	890.649250379426	833.9326761860397	3.04
1090.940757996364	1090.940757996364	1090.940757996364	1090.940757996364	1090.940757996364	1090.940757996364	1090.940757996364	1184.5101869375399	1059.9771132516537	1005.0649393216844	941.9683958498244	891.6299871907748	3.08
1114.7903711857975	1114.7903711857975	1114.7903711857975	1114.7903711857975	1114.7903711857975	1114.7903711857975	1114.7903711857975	1264.5269495385253	1115.2789619710265	1040.9858500846408	978.5772875682429	935.9005032899928	3.12
1147.7192782106522	1147.7192782106522	1147.7192782106522	1147.7192782106522	1147.7192782106522	1147.7192782106522	1147.7192782106522	1322.8123453890953	1170.3527717573543	1079.3033908505497	1018.4397572423239	974.1176351618833	3.16
1186.7921180004373	1186.7921180004373	1186.7921180004373	1186.7921180004373	1186.7921180004373	1186.7921180004373	1186.7921180004373	1350.7483344209763	1198.2666807776939	1114.6321770592317	1041.8077187167082	1001.1803047205894	3.2
1229.3508070082978	1229.3508070082978	1229.3508070082978	1229.3508070082978	1229.3508070082978	1229.3508070082978	1229.3508070082978	1324.2731581748103	1211.7512192430975	1132.8598917179827	1058.5013797042695	1012.7624906763493	3.24
1236.68859096972	1236.68859096972	1236.68859096972	1236.68859096972	1236.68859096972	1236.68859096972	1236.68859096972	1309.7409814726502	1198.402154775277	1121.4685842438098	1051.0252786466524	1017.2100905573263	3.28
1236.142131189325	1236.142131189325	1236.142131189325	1236.142131189325	1236.142131189325	1236.142131189325	1236.142131189325	1279.7025040498374	1174.0618982977826	1116.1426115460852	1037.9271908237417	981.3177221195666	3.32
1229.5794323395482	1229.5794323395482	1229.5794323395482	1229.5794323395482	1229.5794323395482	1229.5794323395482	1229.5794323395482	1231.591415916695	1138.1236796694704	1092.9108848568153	1019.8179838559026	971.4259520546642	3.36
1224.8556012475485	1224.8556012475485	1224.8556012475485	1224.8556012475485	1224.8556012475485	1224.8556012475485	1224.8556012475485	1203.8587301095254	1112.6057196498075	1079.6059721477627	1011.4869073054916	964.4912160486374	3.4
1236.072169888491	1236.072169888491	1236.072169888491	1236.072169888491	1236.072169888491	1236.072169888491	1236.072169888491	1185.4658936015385	1115.7794322555342	1085.0398444483853	1022.9903637296877	985.3039662234067	3.44
1252.9010203680164	1252.9010203680164	1252.9010203680164	1252.9010203680164	1252.9010203680164	1252.9010203680164	1252.9010203680164	1190.2422598609849	1129.6381458590672	1091.596633770636	1035.0445581329468	1005.388770980739	3.48
1275.6625036992857	1275.6625036992857	1275.6625036992857	1275.6625036992857	1275.6625036992857	1275.6625036992857	1275.6625036992857	1220.0973513734612	1155.4566771822147	1121.8023724347834	1061.6464072911526	1026.8524263830636	3.52
1292.2364681081808	1292.2364681081808	1292.2364681081808	1292.2364681081808	1292.2364681081808	1292.2364681081808	1292.2364681081808	1302.4409241118105	1168.8169888434477	1140.7676369349163	1081.5269308741786	1050.6715703116784	3.56
1285.0661862463114	1285.0661862463114	1285.0661862463114	1285.0661862463114	1285.0661862463114	1285.0661862463114	1285.0661862463114	1298.9392745743933	1172.9171924561535	1155.1792205556203	1094.7577399851748	1059.318829585742	3.6
1282.4598785386822	1282.4598785386822	1282.4598785386822	1282.4598785386822	1282.4598785386822	1282.4598785386822	1282.4598785386822	1291.3514539591492	1161.241134040689	1150.6993970545727	1102.044432896583	1063.6265585820618	3.64
1288.1672121810307	1288.1672121810307	1288.1672121810307	1288.1672121810307	1288.1672121810307	1288.1672121810307	1288.1672121810307	1287.9163432817668	1179.1263942514074	1177.188414911916	1134.4370404451818	1091.7710434068665	3.68
1309.0262355070504	1309.0262355070504	1309.0262355070504	1309.0262355070504	1309.0262355070504	1309.0262355070504	1309.0262355070504	1292.3951261843306	1192.4317300683524	1205.3108432263248	1168.5933078061103	1123.584440208795	3.72
1312.8623462272221	1312.8623462272221	1312.8623462272221	1312.8623462272221	1312.8623462272221	1312.8623462272221	1312.8623462272221	1295.1082362891	1176.7539772683292	1187.1970875174325	1149.4207616727017	1105.5162345358117	3.76
1309.5234603464023	1309.5234603464023	1309.5234603464023	1309.5234603464023	1309.5234603464023	1309.5234603464023	1309.5234603464023	1282.0778973869787	1197.464899208721	1188.2758766069394	1163.6871933103623	1117.1216169953411	3.8
1329.3549955305325	1329.3549955305325	1329.3549955305325	1329.3549955305325	1329.3549955305325	1329.3549955305325	1329.3549955305325	1290.1394302922108	1219.9732515649441	1194.6068574988362	1174.5868231271322	1131.6867759065055	3.84
1361.3649072753003	1361.3649072753003	1361.3649072753003	1361.3649072753003	1361.3649072753003	1361.3649072753003	1361.3649072753003	1304.914544890069	1229.1292029582933	1205.5918256657046	1188.399628566422	1145.4178808477184	3.88
1379.2318369479365	1379.2318369479365	1379.2318369479365	1379.2318369479365	1379.2318369479365	1379.2318369479365	1379.2318369479365	1306.577128587495	1230.9896580164784	1235.765445140813	1229.158214685759	1191.2410701118845	3.92
1362.8864124720612	1362.8864124720612	1362.8864124720612	1362.8864124720612	1362.8864124720612	1362.8864124720612	1362.8864124720612	1242.4156602458359	1223.0611590727415	1210.0065404599063	1199.1508058538977	1173.100492571746	3.96
1335.5994072594767	1335.5994072594767	1335.5994072594767	1335.5994072594767	1335.5994072594767	1335.5994072594767	1335.5994072594767	1130.7029769108815	1126.8916139362846	1131.8166346710673	1120.7963576686877	1105.5326369105971	4.0
1376.062435898115	1376.062435898115	1376.062435898115	1376.062435898115	1376.062435898115	1376.062435898115	1376.062435898115	1072.08925227543	1019.7801448621931	1059.4679620592035	1062.6843119149053	1074.8727007664927	4.04
1421.8944138558106	1421.8944138558106	1421.8944138558106	1421.8944138558106	1421.8944138558106	1421.8944138558106	1421.8944138558106	1101.0608500077908	984.8047023009875	1013.9954391234802	1039.811574303282	1054.6282169913804	4.08
1485.1335801441446	1485.1335801441446	1485.1335801441446	1485.1335801441446	1485.1335801441446	1485.1335801441446	1485.1335801441446	1143.4298828236738	1008.4327939115924	1015.3660738450836	1027.7055158120133	1003.4115545814848	4.12
1508.9975749459584	1508.9975749459584	1508.9975749459584	1508.9975749459584	1508.9975749459584	1508.9975749459584	1508.9975749459584	1164.7410319647877	1038.966343382973	1030.4425186238216	1006.979842013005	953.5029038216737	4.16
1530.400615632225	1530.400615632225	1530.400615632225	1530.400615632225	1530.400615632225	1530.400615632225	1530.400615632225	1198.064318974923	1068.3815285007452	1029.7322857308495	987.8254487197756	918.0229910787036	4.2
1552.1116482109053	1552.1116482109053	1552.1116482109053	1552.1116482109053	1552.1116482109053	1552.1116482109053	1552.1116482109053	1216.3272225190055	1092.1497777315096	1049.1748611620094	1026.4695388846408	973.9495795068453	4.24
1537.2622069970082	1537.2622069970082	1537.2622069970082	1537.2622069970082	1537.2622069970082	1537.2622069970082	1537.2622069970082	1235.3956307441697	1115.136753637096	1076.037352925015	1053.8140354307247	1009.0878249185815	4.28
1550.3787141965038	1550.3787141965038	1550.3787141965038	1550.3787141965038	1550.3787141965038	1550.3787141965038	1550.3787141965038	1267.9011144314115	1153.321638828395	1101.3592443325858	1098.38412558809	1075.710546483495	4.32
1580.0506227233489	1580.0506227233489	1580.0506227233489	1580.0506227233489	1580.0506227233489	1580.0506227233489	1580.0506227233489	1290.5415218812798	1183.6440886277362	1123.76662271515	1120.4940217459905	1098.1767863399707	4.36
1574.3662223336783	1574.3662223336783	1574.3662223336783	1574.3662223336783	1574.3662223336783	1574.3662223336783	1574.3662223336783	1289.38790778531	1184.1312356625854	1132.2998701578888	1132.340938846979	1129.1822100903782	4.4
1567.3875959132938	1567.3875959132938	1567.3875959132938	1567.3875959132938	1567.3875959132938	1567.3875959132938	1567.3875959132938	1284.3894805390134	1180.3235788589952	1130.031202002555	1117.5955061531781	1111.5318038974547	4.44
1555.5162911220827	1555.5162911220827	1555.5162911220827	1555.5162911220827	1555.5162911220827	1555.5162911220827	1555.5162911220827	1295.5838159313582	1196.7396597950599	1134.3560684690865	1106.9373197493123	1103.3625381294955	4.48
1552.0598139673693	1552.0598139673693	1552.0598139673693	1552.0598139673693	1552.0598139673693	1552.0598139673693	1552.0598139673693	1320.7168152014438	1217.454635905097	1138.4121817392795	1103.1296346641036	1114.0575149054955	4.52
1560.2566146840732	1560.2566146840732	1560.2566146840732	1560.2566146840732	1560.2566146840732	1560.2566146840732	1560.2566146840732	1336.0360396472172	1234.6650713075167	1160.598925720908	1123.2714883175965	1120.7870448025665	4.56
1562.4774479166017	1562.4774479166017	1562.4774479166017	1562.4774479166017	1562.4774479166017	1562.4774479166017	1562.4774479166017	1350.115764421928	1239.1021013431214	1170.0514724786285	1131.2464146967536	1126.3408985565911	4.6
1553.767002340099	1553.767002340099	1553.767002340099	1553.767002340099	1553.767002340099	1553.767002340099	1553.767002340099	1347.0954245822793	1232.2201588906282	1163.0517897832792	1122.6508385122643	1117.818486350579	4.64
1552.8856822171242	1552.8856822171242	1552.8856822171242	1552.8856822171242	1552.8856822171242	1552.8856822171242	1552.8856822171242	1343.8570051267084	1220.6211747080724	1147.5761153104777	1103.8192051271294	1101.253159439164	4.68
1542.5776921848912	1542.5776921848912	1542.5776921848912	1542.5776921848912	1542.5776921848912	1542.5776921848912	1542.5776921848912	1340.1224073440171	1202.0724816537704	1137.3852664510982	1084.9233502321988	1057.0533166359173	4.72
1563.1184692965192	1563.1184692965192	1563.1184692965192	1563.1184692965192	1563.1184692965192	1563.1184692965192	1563.1184692965192	1327.8833742532308	1163.7049174547844	1087.6591328008656	1036.429684127958	1016.237394871606	4.76
1605.6032015561514	1605.6032015561514	1605.6032015561514	1605.6032015561514	1605.6032015561514	1605.6032015561514	1605.6032015561514	1310.58078707044	1129.7978850890845	1065.9739267883074	1029.3332510390355	988.9822174706192	4.8
1661.7725418831506	1661.7725418831506	1661.7725418831506	1661.7725418831506	1661.7725418831506	1661.7725418831506	1661.7725418831506	1309.8997349464464	1138.330510032139	1089.2938822003114	1036.0007330357444	991.7968298595354	4.84
1712.6832941145472	1712.6832941145472	1712.6832941145472	1712.6832941145472	1712.6832941145472	1712.6832941145472	1712.6832941145472	1327.120725097134	1184.7419145579915	1159.3097274523464	1115.31149091087	1081.144365064972	4.88
1720.4956340122658	1720.4956340122658	1720.4956340122658	1720.4956340122658	1720.4956340122658	1720.4956340122658	1720.4956340122658	1358.122315215383	1294.8762858099178	1296.1035400910096	1255.4137184580047	1210.9222610013967	4.92
1668.4401380579286	1668.4401380579286	1668.4401380579286	1668.4401380579286	1668.4401380579286	1668.4401380579286	1668.4401380579286	1425.741437479194	1376.3472349570095	1371.6215514971161	1336.8507606546584	1294.695217676357	4.96
1636.7574054813228	1636.7574054813228	1636.7574054813228	1636.7574054813228	1636.7574054813228	1636.7574054813228	1636.7574054813228	1428.9072952160457	1433.4016640271918	1435.8121342082252	1427.006666833119	1373.081756382695	5.0
1596.622662001958	1596.622662001958	1596.622662001958	1596.622662001958	1596.622662001958	1596.622662001958	1596.622662001958	1416.842244702459	1439.3229968125786	1481.2653128966404	1488.6369397273622	1429.723988538069	5.04
1574.118604796699	1574.118604796699	1574.118604796699	1574.118604796699	1574.118604796699	1574.118604796699	1574.118604796699	1393.1635819406501	1443.8162563148956	1543.3462347338977	1540.4418735118927	1493.4248064915537	5.08
1571.0587497028323	1571.0587497028323	1571.0587497028323	1571.0587497028323	1571.0587497028323	1571.0587497028323	1571.0587497028323	1378.2580573724752	1402.1244941964528	1555.2129885502018	1553.218810040528	1508.6494165654362	5.12
1574.3800335427707	1574.3800335427707	1574.3800335427707	1574.3800335427707	1574.3800335427707	1574.3800335427707	1574.3800335427707	1378.787475428861	1319.9144347939762	1545.8449711026997	1550.0809274461712	1505.0725799909278	5.16
1609.880624799828	1609.880624799828	1609.880624799828	1609.880624799828	1609.880624799828	1609.880624799828	1609.880624799828	1377.807012509745	1335.5685774416993	1563.3975498247587	1564.612079306384	1538.0630726359464	5.2
1613.4410746415322	1613.4410746415322	1613.4410746415322	1613.4410746415322	1613.4410746415322	1613.4410746415322	1613.4410746415322	1363.6225421059382	1348.9284286592945	1514.3547727164546	1552.5104393825388	1522.3015415726563	5.24
1639.7192384813056	1639.7192384813056	1639.7192384813056	1639.7192384813056	1639.7192384813056	1639.7192384813056	1639.7192384813056	1381.7483581594233	1471.593051028478	1526.0629187374727	1550.1136961514133	1524.1389020744052	5.28
1655.2986200670368	1655.2986200670368	1655.2986200670368	1655.2986200670368	1655.2986200670368	1655.2986200670368	1655.2986200670368	1389.7496819411745	1384.6316356288726	1572.8444974924776	1582.9549533103818	1560.3109610420977	5.32
1667.7912626915404	1667.7912626915404	1667.7912626915404	1667.7912626915404	1667.7912626915404	1667.7912626915404	1667.7912626915404	1391.5104742846895	1394.216410235843	1558.8692631140393	1602.0020046624045	1572.8921361397997	5.36
1685.906582540164	1685.906582540164	1685.906582540164	1685.906582540164	1685.906582540164	1685.906582540164	1685.906582540164	1394.7870144530891	1412.385877638052	1592.0509529366143	1598.7442225603338	1553.5146368809444	5.4
1671.565595722128	1671.565595722128	1671.565595722128	1671.565595722128	1671.565595722128	1671.565595722128	1671.565595722128	1387.968580948019	1407.1333961577877	1572.0187983715377	1618.5221451550601	1563.408254530347	5.44
1677.182761801401	1677.182761801401	1677.182761801401	1677.182761801401	1677.182761801401	1677.182761801401	1677.182761801401	1380.6729960035605	1411.9651715094847	1588.9622253334292	1620.4607067080706	1570.2719219113696	5.48
1697.224401109354	1697.224401109354	1697.224401109354	1697.224401109354	1697.224401109354	1697.224401109354	1697.224401109354	1367.5790146069598	1424.1025226801596	1559.5835627965046	1626.5654149662741	1613.905729855207	5.52
1689.4921461394636	1689.4921461394636	1689.4921461394636	1689.4921461394636	1689.4921461394636	1689.4921461394636	1689.4921461394636	1374.6294188809863	1450.6224147548126	1532.610976213082	1577.3410662429487	1590.5636626153773	5.56
1691.0138381043787	1691.0138381043787	1691.0138381043787	1691.0138381043787	1691.0138381043787	1691.0138381043787	1691.0138381043787	1371.4789425917256	1476.776968229576	1543.5845820484492	1575.0691364766285	1597.9018786970205	5.6
1679.4184896397612	1679.4184896397612	1679.4184896397612	1679.4184896397612	1679.4184896397612	1679.4184896397612	1679.4184896397612	1371.4529845101274	1453.227253863421	1517.909946761149	1565.913173282172	1572.1927832889999	5.64
1663.2079077522071	1663.2079077522071	1663.2079077522071	1663.2079077522071	1663.2079077522071	1663.2079077522071	1663.2079077522071	1351.5822916594686	1308.7634975198248	1434.8701667066323	1485.2995848873218	1517.40351199039	5.68
1678.183443678685	1678.183443678685	1678.183443678685	1678.183443678685	1678.183443678685	1678.183443678685	1678.183443678685	1346.1521831481866	1422.6194047543465	1481.1174605003837	1526.964832080308	1549.9501246982315	5.72
1686.8492530060169	1686.8492530060169	1686.8492530060169	1686.8492530060169	1686.8492530060169	1686.8492530060169	1686.8492530060169	1328.7843472049342	1400.7767044892282	1455.2992044479242	1501.6375926539583	1525.971137038226	5.76
1712.1655054086193	1712.1655054086193	1712.1655054086193	1712.1655054086193	1712.1655054086193	1712.1655054086193	1712.1655054086193	1324.7930325862442	1349.4238610282216	1400.3104873015077	1467.4181134834664	1505.4227068833304	5.8
1720.178009487834	1720.178009487834	1720.178009487834	1720.178009487834	1720.178009487834	1720.178009487834	1720.178009487834	1326.128381556494	1331.2234387994306	1361.6771714003632	1427.0540758559162	1477.5786794434528	5.84
1702.6501388017114	1702.6501388017114	1702.6501388017114	1702.6501388017114	1702.6501388017114	1702.6501388017114	1702.6501388017114	1320.8846395168	1242.470073351589	1170.1139982413076	1319.6091865403541	1426.780339086014	5.88
1701.2885203593432	1701.2885203593432	1701.2885203593432	1701.2885203593432	1701.2885203593432	1701.2885203593432	1701.2885203593432	1316.9029990817653	1270.1678367346537	1203.291105460691	1341.0231270950158	1439.7155351150243	5.92
1708.3555669614946	1708.3555669614946	1708.3555669614946	1708.3555669614946	1708.3555669614946	1708.3555669614946	1708.3555669614946	1300.0841371291017	1223.0092800844186	1010.2964009253849	1170.4035260853195	1353.476683057683	5.96
1733.50643028444	1733.50643028444	1733.50643028444	1733.50643028444	1733.50643028444	1733.50643028444	1733.50643028444	1244.9796019472167	955.5798882808357	957.2794186360575	1016.8495982411888	1186.2823117817936	6.0
1777.0131206015703	1777.0131206015703	1777.0131206015703	1777.0131206015703	1777.0131206015703	1777.0131206015703	1777.0131206015703	1213.0865194073472	941.3621392986714	1112.592274214409	1204.6582299391278	1391.1791460733564	6.04
1810.4496353071622	1810.4496353071622	1810.4496353071622	1810.4496353071622	1810.4496353071622	1810.4496353071622	1810.4496353071622	1209.9425314715636	1050.9818411460712	1127.262600349017	1080.9866353922412	1148.7825459596372	6.08
1786.2326932902458	1786.2326932902458	1786.2326932902458	1786.2326932902458	1786.2326932902458	1786.2326932902458	1786.2326932902458	1152.6807267168679	1101.6576168105482	1329.990309307281	1511.0711665174888	1517.4140350063312	6.12
0.0	0.0	0.0	0.0	0.0	0.0	1946.611221168514	1946.611221168514	1946.611221168514	1946.611221168514	1946.611221168514	1946.611221168514	6.16
0.0	0.0	0.0	0.0	0.0	0.0	1963.220408829468	1963.220408829468	1963.220408829468	1963.220408829468	1963.220408829468	1963.220408829468	6.2
0.0	0.0	0.0	0.0	0.0	0.0	1903.6936929682795	1903.6936929682795	1903.6936929682795	1903.6936929682795	1903.6936929682795	1903.6936929682795	6.24
0.0	0.0	0.0	0.0	0.0	0.0	1972.283570420637	1972.283570420637	1972.283570420637	1972.283570420637	1972.283570420637	1972.283570420637	6.28
0.0	0.0	0.0	0.0	0.0	0.0	1959.15508777704	1959.15508777704	1959.15508777704	1959.15508777704	1959.15508777704	1959.15508777704	6.32
0.0	0.0	0.0	0.0	0.0	0.0	1938.700252891166	1938.700252891166	1938.700252891166	1938.700252891166	1938.700252891166	1938.700252891166	6.36
0.0	0.0	0.0	0.0	0.0	0.0	1919.4056479979606	1919.4056479979606	1919.4056479979606	1919.4056479979606	1919.4056479979606	1919.4056479979606	6.4
0.0	0.0	0.0	0.0	0.0	0.0	1829.451033539186	1829.451033539186	1829.451033539186	1829.451033539186	1829.451033539186	1829.451033539186	6.44
0.0	0.0	0.0	0.0	0.0	0.0	1881.3734970661797	1881.3734970661797	1881.3734970661797	1881.3734970661797	1881.3734970661797	1881.3734970661797	6.48
0.0	0.0	0.0	0.0	0.0	0.0	1875.412272695525	1875.412272695525	1875.412272695525	1875.412272695525	1875.412272695525	1875.412272695525	6.52
0.0	0.0	0.0	0.0	0.0	0.0	1910.4894178272084	1910.4894178272084	1910.4894178272084	1910.4894178272084	1910.4894178272084	1910.4894178272084	6.56
