Thumb_R	Index_R	Thumb_L	Index_L	Time
0.0	0.0	0.0	0.0	0.04
0.0	0.0	0.0	0.0	0.08
0.0	0.0	0.0	0.0	0.12
0.0	0.0	0.0	0.0	0.16
0.0	0.0	0.0	0.0	0.2
0.0	0.0	0.0	0.0	0.24
0.0	0.0	0.0	0.0	0.28
0.0	0.0	0.0	0.0	0.32
0.0	0.0	0.0	0.0	0.36
0.0	0.0	0.0	0.0	0.4
0.0	0.0	0.0	0.0	0.44
0.0	0.0	0.0	0.0	0.48
0.0	0.0	0.0	0.0	0.52
0.0	0.0	0.0	0.0	0.56
0.0	0.0	0.0	0.0	0.6
0.0	0.0	0.0	0.0	0.64
0.0	0.0	0.0	0.0	0.68
0.0	0.0	0.0	0.0	0.72
0.0	0.0	0.0	0.0	0.76
0.0	0.0	0.0	0.0	0.8
0.0	0.0	0.0	0.0	0.84
0.0	0.0	0.0	0.0	0.88
0.0	0.0	0.0	0.0	0.92
0.0	0.0	0.0	0.0	0.96
0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	1.04
0.0	0.0	0.0	0.0	1.08
0.0	0.0	0.0	0.0	1.12
0.0	0.0	0.0	0.0	1.16
0.0	0.0	0.0	0.0	1.2
0.0	0.0	0.0	0.0	1.24
0.0	0.0	0.0	0.0	1.28
0.0	0.0	0.0	0.0	1.32
0.0	0.0	0.0	0.0	1.36
0.0	0.0	0.0	0.0	1.4
0.0	0.0	0.0	0.0	1.44
0.0	0.0	0.0	0.0	1.48
0.0	0.0	0.0	0.0	1.52
0.0	0.0	0.0	0.0	1.56
0.0	0.0	0.0	0.0	1.6
0.0	0.0	0.0	0.0	1.64
0.0	0.0	0.0	0.0	1.68
0.0	0.0	0.0	0.0	1.72
0.0	0.0	0.0	0.0	1.76
0.0	0.0	0.0	0.0	1.8
0.0	0.0	1617.8622641790544	1584.3801660897632	1.84
0.0	0.0	1599.4012254282497	1497.5114498694918	1.88
0.0	0.0	1467.6111493460216	1415.9054617406027	1.92
1368.1435780703282	1333.0259474400962	983.3369865339556	991.0973894383119	1.96
1270.4292248799734	1250.98534571185	914.2738001039035	914.9848178745225	2.0
1212.9574582559853	1175.2768307793992	882.9617324070286	872.3345860994069	2.04
1175.9169276830987	1121.6517073564855	860.8060639630829	850.5954830420981	2.08
1179.0250872024883	1097.2201602782084	874.7918044869189	860.6866892942003	2.12
1176.649764922124	1094.2777560118816	924.5558836355299	862.6939800735325	2.16
1185.8294656259857	1090.8312546528527	969.0061163557891	900.100053761085	2.2
1185.411542140771	1112.0552338256336	1013.5535368363992	935.3556129341754	2.24
1171.3384061594436	1118.7793997374056	1046.614093959877	964.591209865418	2.28
1165.6799069977985	1119.9102445425663	1063.9474611158025	990.0811085040751	2.32
1161.1686432751712	1097.3312213496604	1067.5624450542412	1011.77907092518	2.36
1148.9411854682814	1086.1109348358718	1064.219504188212	1012.0832841457944	2.4
1144.064432239325	1077.9370124234001	1059.4379150058185	1009.9826266208702	2.44
1138.9642842333553	1078.8717646620946	1041.9759036406058	997.3800561745051	2.48
1137.3340893455393	1095.6251557102403	1027.1610266009138	994.1279881404555	2.52
1131.0598617160936	1088.0539994237986	1016.6604524642158	990.6797431794699	2.56
1123.1320722653413	1067.8020998278555	1005.4281944073831	982.4122487101628	2.6
1117.2322900253414	1052.548928848602	1005.6257850694856	982.7817023188271	2.64
1123.9426809832562	1034.2245730155437	1004.8491371007868	980.7537207168575	2.68
1125.1990649741272	1034.7615665429882	1006.7128061084611	979.0455433741013	2.72
1126.9175561125653	1032.5320001272914	1001.6578830069334	973.9904253184936	2.76
1123.8107124926253	1029.4131341283655	991.8758845031957	968.0812173990353	2.8
1110.6210600409102	1023.5835068516998	979.8587572277942	960.1334969163394	2.84
1110.5638950396344	1032.1006418858533	968.7932422903568	955.4205004488665	2.88
1105.792285800167	1021.6074957758307	961.5853942813461	949.9527068004545	2.92
1102.1852638797372	1023.0504950176314	961.1626191713585	947.85428790705	2.96
1107.9871757086107	1033.783615676429	962.0231804558966	944.9617446375502	3.0
1091.7860281276626	1048.8733101458276	959.7494673751073	944.7685463520276	3.04
1116.4749376798827	1066.0848459993256	960.4730084724149	952.458529414361	3.08
1105.6020753722307	1099.4028932060296	0.0	0.0	3.12
1102.6903171293457	1085.3689108052065	966.0978791541637	952.3365033495138	3.16
1116.511281422834	1090.696145153271	971.487753093462	959.1313927716637	3.2
1124.982895636482	1096.1674448208612	975.4815881096329	962.0586226660187	3.24
1137.586422282593	1078.668939808827	979.6705136874932	963.2301477608524	3.28
1131.3796363207	1118.733267186369	982.4933451901296	965.405121234289	3.32
1138.2886490246997	1081.8585151908983	955.9170764777618	958.1359211781986	3.36
1171.5747331416926	1097.985128529141	870.5053320490528	892.3988619468429	3.4
1199.5268792284862	1118.8139486876694	771.9620926186249	781.3320277008268	3.44
1218.8714440707938	1154.9742833560294	708.011497471796	720.939963529655	3.48
1221.0271214269983	1119.7541865562778	702.2863773352266	689.9678314976992	3.52
1205.5596580089293	1147.00879696315	711.7265234049386	690.3233569624679	3.56
1190.6207663740797	1099.4023943540217	734.0188644665132	719.39192421936	3.6
1173.2683238751822	1085.204235999842	755.2443155405542	726.3215512954056	3.64
1161.967030891773	1080.0013482142888	773.353287422765	736.0573278394565	3.68
1167.8918429836024	1068.3184825606425	770.401394863379	736.3884098651729	3.72
1161.80821620486	1121.6435496070046	0.0	0.0	3.76
1172.2905897743722	1073.7323373102197	763.6579930176827	730.0526864378102	3.8
1168.2588672071365	1084.182101166092	758.9198179150889	723.7361369078494	3.84
1176.3110230921816	1085.3073389212095	754.5981905817217	720.7649947037587	3.88
1178.4895310738116	1118.8005868088817	0.0	0.0	3.92
1196.8426852980838	1106.1498807804358	773.3767546434975	739.2822695029987	3.96
1193.4782821616332	1126.2269625453691	0.0	0.0	4.0
1207.6841359182474	1119.4069754008121	771.1594656420399	731.661027012138	4.04
1203.889563264652	1117.3430721807742	769.6792294341444	729.9803704857683	4.08
1211.213293200225	1118.4128829478025	761.9766298887657	729.235349180232	4.12
1208.6305067591206	1123.421115450475	752.3005294627343	722.4942637906379	4.16
1208.3838740741687	1125.3713376369458	741.9782639454555	710.8298966691982	4.2
1210.1608140593114	1126.1237954835858	738.3548087073269	709.2936449256289	4.24
1211.8898827446071	1129.6139781689637	739.3061448104638	710.8925657872704	4.28
1214.0435500031135	1135.6247840304131	750.5505960085062	717.450944905528	4.32
1213.6153554582856	1131.4633675166453	764.2744213877756	724.921809221391	4.36
1212.6850005247854	1127.9091562693218	782.1409509769654	713.615258573033	4.4
1216.3643729482608	1126.3695330423134	792.4548778459256	693.921883106268	4.44
1208.2781738441	1122.4841494917987	787.8793332004363	678.6126137929645	4.48
1202.9084177909754	1112.580554703227	795.7166900036516	684.2146058697134	4.52
1188.1065228084594	1098.7877825974783	813.1536199287586	717.3062378874206	4.56
1168.5838602979272	1081.6209006250463	852.1084804329628	791.7360366873065	4.6
1157.415825940928	1066.2380295494447	912.2687405621342	897.4219379342167	4.64
1140.0237620260084	1056.7479744841855	975.3870458703698	976.6246649323018	4.68
1134.2225939724497	1047.005070129422	1040.7805539888616	1039.8376027630572	4.72
1121.9684791239938	1047.2379943902538	1089.574402334817	1111.9633312435694	4.76
1123.9657535853578	1059.2350443245475	0.0	0.0	4.8
1127.3793861107813	1067.1868505974269	1141.3636395462993	1170.4749266711449	4.84
1129.3553986154602	1059.889692483667	1146.862613845482	1196.2080839947696	4.88
1130.4676069214254	1069.7137665745	1125.9462617388929	1192.947871334424	4.92
1139.703937616776	1069.0325101072915	1107.3041554447034	1192.788945915323	4.96
1135.0693738632817	1078.0936940626925	1089.9693785990655	1186.867031059038	5.0
1137.95054419968	1040.8152921772623	1098.5560800517826	1198.2357095776224	5.04
1119.3698729011733	1037.336617206155	1103.7348245498083	1212.7998317663075	5.08
1115.224774167361	1036.1057634932731	1120.1555087862764	1218.5386968896994	5.12
1109.1151469771294	1027.3933617299008	1117.568927298529	1190.2387407722779	5.16
1082.8455379632298	987.100356907331	1116.8726206126103	1142.4197347947545	5.2
1067.2314992843376	970.3619725802532	1086.5517922801216	1094.6209031975773	5.24
