Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
100.0	200.0	100	888.0	576.0	Cap Off
280.0	510.0	230	872.0	580.0	Cap Off
580.0	840.0	260	970.0	651.0	Cap Off
859.0	1089.0	230	866.0	631.0	Cap Off
1109.0	1399.0	290	876.0	629.0	Cap Off
1629.0	1759.0	130	949.0	780.0	Cap Off
1779.0	2059.0	280	880.0	786.0	Cap Off
2099.0	2249.0	150	946.0	575.0	Cap Off
2289.0	3788.0	1499	1147.0	617.0	Apply Tip
3808.0	7276.0	3468	927.0	702.0	Apply Tip
7326.0	7606.0	280	916.0	722.0	Apply Tip
7735.0	10004.0	2269	928.0	696.0	Apply Tip
10064.0	10674.0	610	926.0	665.0	Apply Tip
10724.0	10814.0	90	787.0	501.0	Apply Tip
10844.0	11084.0	240	778.0	687.0	Apply Tip
11113.0	11533.0	420	754.0	729.0	Apply Tip
11553.0	12832.0	1279	943.0	743.0	Setting Units
12872.0	13092.0	220	947.0	678.0	Setting Units
13172.0	13252.0	80	961.0	695.0	Setting Units
13272.0	13412.0	140	870.0	652.0	Priming
13442.0	13592.0	150	802.0	601.0	Priming
13632.0	13952.0	320	993.0	844.0	Priming
13982.0	14202.0	220	898.0	607.0	Priming
14222.0	14542.0	320	854.0	500.0	Priming
14551.0	15101.0	550	874.0	492.0	Priming
15231.0	15391.0	160	903.0	726.0	Priming
15411.0	15491.0	80	942.0	840.0	Priming
15531.0	16001.0	470	955.0	769.0	Priming
16230.0	16560.0	330	580.0	509.0	Priming
16570.0	18449.0	1879	643.0	496.0	Priming
18469.0	18889.0	420	686.0	414.0	Priming
18909.0	19279.0	370	601.0	471.0	Priming
19299.0	20318.0	1019	681.0	418.0	Priming
20458.0	20798.0	340	679.0	434.0	Priming
20818.0	21088.0	270	624.0	477.0	Priming
21098.0	22857.0	1759	647.0	430.0	Priming
22876.0	23106.0	230	662.0	346.0	Priming
23126.0	24965.0	1839	645.0	421.0	Priming
25175.0	26654.0	1479	943.0	689.0	Setting Units
26674.0	28353.0	1679	925.0	622.0	Setting Units
28383.0	28643.0	260	882.0	635.0	Injection
28823.0	28943.0	120	664.0	754.0	Injection
29023.0	29563.0	540	940.0	524.0	Injection
29583.0	31062.0	1479	1091.0	360.0	Injection
31082.0	31752.0	670	1103.0	311.0	Injection
31801.0	32980.0	1179	968.0	420.0	Injection
33170.0	33240.0	70	964.0	235.0	Injection
33260.0	33610.0	350	904.0	370.0	Injection
33630.0	34979.0	1349	840.0	494.0	Injection
34989.0	35389.0	400	886.0	454.0	Injection
35399.0	35689.0	290	835.0	508.0	Injection
35699.0	37008.0	1309	844.0	493.0	Injection
37018.0	37388.0	370	860.0	467.0	Injection
37408.0	38347.0	939	849.0	556.0	Injection
38357.0	39576.0	1219	828.0	557.0	Injection
39587.0	40097.0	510	876.0	487.0	Injection
40146.0	40786.0	640	884.0	470.0	Injection
41006.0	42085.0	1079	867.0	457.0	Injection
42175.0	42415.0	240	824.0	724.0	Injection
42485.0	43075.0	590	963.0	371.0	Injection
43124.0	43844.0	720	844.0	698.0	Injection
43864.0	44364.0	500	906.0	592.0	Injection
44394.0	44514.0	120	984.0	642.0	Injection
44574.0	45304.0	730	1211.0	692.0	Injection
45353.0	46522.0	1169	893.0	634.0	Remove Tip
46532.0	46622.0	90	978.0	578.0	Remove Tip
46642.0	49320.0	2678	973.0	662.0	Remove Tip
49471.0	52199.0	2728	965.0	685.0	Remove Tip
52249.0	52369.0	120	1276.0	581.0	Remove Tip
52399.0	52629.0	230	1310.0	514.0	Remove Tip
52659.0	52829.0	170	1117.0	543.0	Remove Tip
52889.0	52979.0	90	797.0	701.0	Remove Tip
53039.0	53209.0	170	757.0	527.0	Cap On
53229.0	53429.0	200	764.0	604.0	Cap On
53458.0	53988.0	530	891.0	790.0	Cap On
53998.0	54808.0	810	897.0	806.0	Cap On
54848.0	55088.0	240	904.0	500.0	Cap On
55107.0	55357.0	250	817.0	580.0	Cap On
