Thumb_RX	Index_RX	Thumb_RY	Index_RY	Thumb_LX	Index_LX	Thumb_LY	Index_LY	Time
1098.446388244629	1118.8874816894531	410.51979303359985	447.43630170822144	1072.3822402954102	1008.0619812011719	621.9836068153381	549.9675822257996	3.16
1094.0196990966797	1117.7422714233398	396.8506336212158	433.10017347335815	1073.0407333374023	1008.8059616088867	608.3042764663696	538.0383610725403	3.2
1102.4879837036133	1129.5275115966797	380.3450381755829	409.6202766895294	1073.6567687988281	1010.8797454833984	591.78377866745	527.77707695961	3.24
1144.0633392333984	1184.2318725585938	327.7528953552246	395.0902247428894	1071.0693740844727	1011.1508560180664	595.2043676376343	525.4929614067078	3.28
1234.3611145019531	1256.5776443481445	249.93639528751373	330.508736371994	1076.4978790283203	1029.246826171875	582.7570080757141	539.8023104667664	3.32
1335.8159637451172	1359.9958419799805	167.73363053798676	235.94998955726624	1071.1005020141602	1045.3741836547852	596.6801834106445	534.686940908432	3.36
1399.6199798583984	1419.795799255371	115.87049603462219	204.89514291286469	1054.7173690795898	1019.7037124633789	583.1480741500854	532.3884701728821	3.4
1399.855613708496	1406.6558074951172	118.442342877388	191.42748713493347	1036.3270568847656	1007.2397232055664	576.2707185745239	517.3475217819214	3.44
1313.2570266723633	1325.1434326171875	165.91906785964966	218.42681765556335	1019.0269088745117	961.7958068847656	576.5658688545227	539.2136836051941	3.48
1213.6588668823242	1200.5514907836914	234.47917878627777	256.6306096315384	1006.5815734863281	962.830810546875	582.9608774185181	531.8310642242432	3.52
1131.6423797607422	1136.231346130371	327.8268277645111	319.190833568573	996.8635940551758	953.851490020752	587.157096862793	534.6829497814178	3.56
1086.3444900512695	1103.766860961914	380.903023481369	357.1270430088043	987.9765701293945	940.8992958068848	586.9425415992737	543.4032726287842	3.6
1066.4424133300781	1073.5038757324219	425.64674377441406	388.13079357147217	979.8354721069336	921.2454986572266	592.4462413787842	550.3527903556824	3.64
1050.4658889770508	1040.8802032470703	457.9878759384155	414.25658226013184	972.7512359619141	933.9788246154785	590.0106239318848	546.3533592224121	3.68
1042.4400329589844	1031.9950103759766	480.6726372241974	430.97975850105286	974.9514770507812	936.1819267272949	597.5067329406738	551.209466457367	3.72
1044.1827392578125	1025.1581954956055	498.54586958885193	450.0786852836609	980.5096435546875	937.3399543762207	597.7575945854187	564.556245803833	3.76
1049.5477294921875	1017.2071838378906	512.5670206546783	457.93914556503296	988.3218383789062	943.4646606445312	602.6897263526917	565.6685471534729	3.8
1053.706283569336	1019.3180465698242	519.6848094463348	465.3294575214386	996.3514709472656	955.3778457641602	606.1547327041626	566.6824865341187	3.84
1055.009994506836	1020.6916809082031	518.9915764331818	466.1569404602051	1000.9852981567383	953.4284019470215	606.6600608825684	573.6359310150146	3.88
1055.0541687011719	1025.3512573242188	513.5998857021332	461.8937408924103	1000.9741973876953	953.2648658752441	604.9182558059692	571.7960214614868	3.92
1052.5584411621094	1025.331802368164	512.6075434684753	463.2293200492859	1003.8681793212891	948.662223815918	602.8424835205078	567.0282983779907	3.96
1051.6718673706055	1027.4274444580078	510.1532256603241	464.9197554588318	1004.1225814819336	950.5825424194336	602.478711605072	564.2325139045715	4.0
1048.718376159668	1027.3052215576172	508.5338258743286	463.866548538208	1004.6367645263672	949.0050888061523	601.0161566734314	563.6273431777954	4.04
1047.5604629516602	1031.3135147094727	511.82650566101074	450.9425389766693	1005.3345108032227	957.8678512573242	598.5697889328003	561.0249352455139	4.08
1043.734130859375	1015.3975296020508	496.18486046791077	423.10967445373535	1007.8098678588867	963.087158203125	599.349217414856	559.4311881065369	4.12
1062.9874420166016	1024.8003387451172	463.92290711402893	377.54432916641235	1011.6756820678711	966.6233825683594	596.6456151008606	560.0167894363403	4.16
1101.4473724365234	1068.1876373291016	422.64657497406006	335.19216299057007	1019.0572357177734	978.0021286010742	595.6126856803894	553.9941143989563	4.2
1173.8140869140625	1154.2374801635742	382.97831296920776	303.53660345077515	1037.7694702148438	994.5368957519531	589.2205739021301	538.4636092185974	4.24
1286.6791534423828	1273.8404846191406	351.8360638618469	286.06956481933594	1070.8843231201172	1047.8751754760742	583.6530160903931	516.7840003967285	4.28
1105.0399017333984	1066.329116821289	576.2835931777954	516.7213654518127	0.0	0.0	0.0	0.0	4.32
1144.6705627441406	1107.125473022461	568.2514500617981	510.158793926239	1547.7456665039062	1563.0986022949219	324.0519618988037	259.43296015262604	4.36
1172.577896118164	1126.1592864990234	565.4597854614258	505.636203289032	1640.255012512207	1696.5607452392578	355.14840960502625	263.98234605789185	4.4
1200.7378005981445	1169.256820678711	565.1955986022949	492.678462266922	1697.4192810058594	1789.1215896606445	396.05050921440125	285.3590798377991	4.44
1215.6566619873047	1182.8752899169922	570.1939702033997	498.0501651763916	1727.3571395874023	1831.7920303344727	444.9376630783081	320.60298442840576	4.48
1223.441390991211	1189.753189086914	565.9051179885864	496.8069612979889	1736.3721084594727	1835.2891159057617	469.64502453804016	350.8026194572449	4.52
1225.1469039916992	1188.5145950317383	560.819456577301	488.51317405700684	1741.2990188598633	1828.762321472168	482.57463455200195	369.1904819011688	4.56
1221.709213256836	1187.3372268676758	556.1737203598022	477.97415256500244	1737.3656845092773	1819.0118408203125	487.0287001132965	380.13720989227295	4.6
1220.653953552246	1187.0281219482422	549.1426420211792	471.76347613334656	1728.9323043823242	1802.0111846923828	489.6490681171417	390.2614438533783	4.64
1228.9899444580078	1205.643539428711	551.5955114364624	477.1438694000244	1733.0281448364258	1801.4199829101562	499.8112177848816	395.87557554244995	4.68
1237.8250122070312	1219.0474319458008	556.505241394043	480.9566831588745	1746.7246627807617	1820.654182434082	505.49306988716125	398.9752006530762	4.72
1247.2955703735352	1215.7942199707031	555.8078241348267	474.49562788009644	1766.3725662231445	1841.9977569580078	511.21676445007324	412.0456266403198	4.76
1257.967643737793	1225.3503799438477	558.7424612045288	482.8815007209778	1791.3812255859375	1866.9377517700195	510.622923374176	418.8156723976135	4.8
1268.0940628051758	1235.3154373168945	556.047420501709	481.00757002830505	0.0	0.0	0.0	0.0	4.84
1278.592300415039	1242.4419021606445	560.7812190055847	487.89689898490906	0.0	0.0	0.0	0.0	4.88
1287.4481964111328	1254.916648864746	557.8262400627136	483.7731635570526	0.0	0.0	0.0	0.0	4.92
1294.013671875	1262.1957778930664	563.1133890151978	487.4470925331116	0.0	0.0	0.0	0.0	4.96
1295.431137084961	1263.2863998413086	559.9109601974487	484.47705030441284	0.0	0.0	0.0	0.0	5.0
1297.8687286376953	1264.7613143920898	554.9773478507996	480.0172233581543	0.0	0.0	0.0	0.0	5.04
1298.0543518066406	1265.8283615112305	551.5468454360962	476.94366931915283	0.0	0.0	0.0	0.0	5.08
1298.4947204589844	1265.511360168457	549.4639277458191	476.35098695755005	0.0	0.0	0.0	0.0	5.12
1298.605728149414	1265.6410217285156	545.6543326377869	470.28972029685974	0.0	0.0	0.0	0.0	5.16
1300.5792617797852	1266.1436462402344	541.1601305007935	467.22875118255615	0.0	0.0	0.0	0.0	5.2
1302.2904968261719	1270.7508087158203	539.8690974712372	464.0431559085846	0.0	0.0	0.0	0.0	5.24
1302.7484893798828	1270.8348083496094	537.5571727752686	462.32539415359497	0.0	0.0	0.0	0.0	5.28
1301.806526184082	1271.0325622558594	536.0747909545898	467.7014744281769	0.0	0.0	0.0	0.0	5.32
1301.6223907470703	1267.8927612304688	536.7620694637299	464.258451461792	0.0	0.0	0.0	0.0	5.36
1300.6425476074219	1267.2457122802734	536.2147700786591	472.95724153518677	0.0	0.0	0.0	0.0	5.4
1301.824951171875	1274.2145919799805	540.3480648994446	470.2929711341858	0.0	0.0	0.0	0.0	5.44
1302.7456283569336	1276.8682479858398	542.9998469352722	461.92087411880493	0.0	0.0	0.0	0.0	5.48
1302.678108215332	1275.4708099365234	543.207836151123	476.9410300254822	0.0	0.0	0.0	0.0	5.52
1300.5709075927734	1274.9426651000977	543.7109112739563	467.4763298034668	0.0	0.0	0.0	0.0	5.56
1292.494239807129	1275.4931259155273	549.9432492256165	469.76900696754456	0.0	0.0	0.0	0.0	5.6
1272.5175476074219	1247.9871368408203	556.2444019317627	474.26459312438965	0.0	0.0	0.0	0.0	5.64
1221.5618133544922	1202.0960998535156	557.8680181503296	484.5443844795227	0.0	0.0	0.0	0.0	5.68
1163.811378479004	1157.1319198608398	564.434323310852	481.6068506240845	0.0	0.0	0.0	0.0	5.72
1113.0445861816406	1103.8618469238281	574.6711778640747	484.510942697525	1490.4250717163086	1473.5164260864258	417.4086391925812	354.272164106369	5.76
1083.7672805786133	1071.8758392333984	585.3471207618713	483.80364418029785	1431.0995864868164	1409.593849182129	427.40525364875793	371.8471884727478	5.8
1069.8421096801758	1061.0064697265625	591.118483543396	489.4486427307129	1399.1703414916992	1378.898048400879	438.0307924747467	389.9151813983917	5.84
1069.3493270874023	1052.7037811279297	589.6474957466125	492.0605134963989	1375.524673461914	1356.1386108398438	440.1849389076233	389.3441927433014	5.88
1068.5918426513672	1054.8945236206055	594.4559669494629	498.15200328826904	1359.6319198608398	1340.5832290649414	442.25475668907166	391.9976806640625	5.92
1076.0571670532227	1054.2704772949219	594.5944333076477	501.5094745159149	1352.3810577392578	1323.0773162841797	443.15929412841797	392.448388338089	5.96
1089.535789489746	1072.6779556274414	598.4935712814331	501.98367834091187	1358.4182739257812	1334.458236694336	441.4482593536377	394.8447382450104	6.0
1138.6434173583984	1121.0092163085938	596.8319749832153	504.7520077228546	1395.5728912353516	1367.5185012817383	447.9620039463043	398.7887763977051	6.04
1192.0216369628906	1171.2935256958008	605.8318376541138	508.40195775032043	1454.9543380737305	1433.5455322265625	463.9866364002228	405.9459936618805	6.08
1244.5751953125	1233.4816360473633	610.4081797599792	514.3528246879578	1510.5693054199219	1482.7362442016602	472.508465051651	402.12915658950806	6.12
1278.951416015625	1266.80419921875	618.7814998626709	515.9188270568848	1548.230209350586	1527.2798538208008	473.3357870578766	401.23330950737	6.16
1296.1693954467773	1285.1152038574219	620.8070611953735	518.0535972118378	1575.344352722168	1552.1106719970703	478.47384810447693	407.50784397125244	6.2
1297.2673416137695	1294.885025024414	621.2686157226562	521.3083291053772	1577.896728515625	1550.0896453857422	482.022088766098	421.79932951927185	6.24
1290.9585571289062	1282.4220657348633	623.2074022293091	522.9521584510803	1569.1641998291016	1549.8365020751953	480.46966910362244	427.89992809295654	6.28
1277.215805053711	1263.9801406860352	622.9354906082153	523.7777423858643	1552.8157424926758	1531.8260192871094	478.91889095306396	423.2758855819702	6.32
1235.1536178588867	1230.7133102416992	625.5017852783203	523.5133302211761	1500.0431442260742	1472.6419830322266	480.1885521411896	416.5778410434723	6.36
1190.0368881225586	1188.2579040527344	637.3677921295166	543.020703792572	1436.1059188842773	1412.9796981811523	491.3814425468445	444.0075373649597	6.4
1142.7151107788086	1140.2724838256836	669.4530415534973	571.9550228118896	1376.0581970214844	1345.9689331054688	521.2446641921997	470.5956208705902	6.44
1098.958854675293	1108.355941772461	703.2472014427185	605.3734374046326	1321.6324996948242	1293.9944458007812	552.934148311615	512.5355744361877	6.48
1069.423942565918	1079.8658752441406	724.0899610519409	616.4895629882812	1281.870231628418	1254.272232055664	575.3718781471252	534.4029915332794	6.52
1047.6078414916992	1050.8159637451172	730.3484988212585	624.9663305282593	1257.9241561889648	1223.2154846191406	589.359941482544	549.0110635757446	6.56
1042.5924682617188	1035.2467346191406	728.8693356513977	627.7551627159119	1239.0483856201172	1206.5391540527344	592.4071669578552	551.9572877883911	6.6
1033.7979125976562	1030.6631469726562	721.1439299583435	617.6977157592773	1229.5154571533203	1196.3645553588867	584.1709613800049	548.4806299209595	6.64
1024.8465728759766	1029.0517044067383	710.2101731300354	608.5342168807983	1216.871109008789	1182.026023864746	575.3391122817993	533.4760522842407	6.68
1015.4566955566406	1021.1539077758789	701.7970705032349	596.1044311523438	1210.0663375854492	1176.3164520263672	562.5899720191956	525.970287322998	6.72
1003.5969543457031	1005.5525207519531	686.5699553489685	592.5055289268494	1203.4992599487305	1167.524642944336	549.2147397994995	513.8051068782806	6.76
991.4115142822266	1002.6373672485352	678.731575012207	582.6037359237671	1198.6837005615234	1162.9640579223633	540.5827689170837	501.971640586853	6.8
988.5690307617188	1004.2081832885742	677.9905772209167	582.2041082382202	1194.8945617675781	1158.3516311645508	535.9585011005402	498.0978012084961	6.84
979.0746688842773	1012.0903015136719	671.9791030883789	583.8651251792908	1186.3169860839844	1150.543327331543	536.9785559177399	495.16042828559875	6.88
971.7089080810547	1013.3306121826172	671.4738392829895	584.432315826416	1184.666404724121	1144.7378540039062	532.9304909706116	491.74389481544495	6.92
966.415901184082	1015.0417327880859	673.0283188819885	583.6423945426941	1182.209815979004	1144.8749542236328	525.9989655017853	484.46192264556885	6.96
958.7698745727539	1016.3375473022461	672.0430254936218	586.9118356704712	1183.5617065429688	1144.4303512573242	520.8568811416626	480.6065583229065	7.0
958.9201927185059	1037.0829391479492	656.189239025116	584.8484873771667	1180.613021850586	1138.2689666748047	518.777664899826	476.1378800868988	7.04
952.9562759399414	1039.3014907836914	649.2173194885254	588.3405947685242	1177.2461700439453	1136.0248947143555	515.7415437698364	476.2851011753082	7.08
947.3863792419434	1039.8387908935547	645.4539442062378	582.0863699913025	1175.317611694336	1135.3073501586914	515.9375596046448	472.505407333374	7.12
946.845817565918	1052.332992553711	644.5377230644226	579.1127872467041	1179.3834686279297	1133.620948791504	514.6921670436859	475.11199951171875	7.16
945.8172798156738	1057.9090118408203	644.106810092926	576.3918685913086	1181.3204956054688	1133.5425567626953	513.5506725311279	471.40926361083984	7.2
946.8812942504883	1041.9902801513672	642.541515827179	599.767255783081	1182.3898315429688	1135.6471252441406	514.0905046463013	473.4182810783386	7.24
947.702751159668	1047.9357147216797	642.429313659668	586.4468050003052	1184.9356842041016	1136.9618225097656	511.85824155807495	470.96206426620483	7.28
946.1235237121582	1040.9741592407227	641.9639611244202	590.5510997772217	1185.8942413330078	1138.930778503418	509.1324305534363	468.61000299453735	7.32
945.0605392456055	1031.3732528686523	639.4545722007751	588.0635976791382	1182.4975204467773	1142.1299743652344	511.60924673080444	465.45727014541626	7.36
948.4377479553223	1024.4503784179688	637.1130681037903	589.6575379371643	1183.4020614624023	1135.517921447754	508.35792660713196	459.96535062789917	7.4
952.9824829101562	1021.6226577758789	641.2221908569336	579.7226572036743	1179.5378494262695	1133.2930755615234	498.85440945625305	455.8121967315674	7.44
955.8722305297852	1007.0999908447266	646.6301035881042	558.5542345046997	1177.7752304077148	1136.6487121582031	492.2832119464874	455.0595474243164	7.48
971.5176773071289	979.6404647827148	635.3516936302185	533.4016692638397	1169.8337173461914	1137.0548629760742	482.13934421539307	451.59016370773315	7.52
971.414909362793	967.4674987792969	639.0833973884583	516.2182903289795	1168.7963104248047	1135.506591796875	480.1378905773163	456.7492747306824	7.56
974.1011810302734	961.8424987792969	642.0317459106445	512.6851773262024	1163.9963150024414	1136.3539123535156	472.2567343711853	461.09699606895447	7.6
964.4199371337891	956.52099609375	638.4737205505371	508.1465256214142	1158.5564804077148	1132.0947647094727	472.069376707077	460.66038608551025	7.64
959.549503326416	953.628101348877	632.5868725776672	507.2372889518738	1153.9850234985352	1124.9717330932617	473.5306763648987	456.999009847641	7.68
955.7026863098145	947.4945831298828	629.1769695281982	502.6791000366211	1154.637680053711	1121.8886947631836	491.60977363586426	443.9289057254791	7.72
957.4078559875488	946.0686492919922	628.5290551185608	499.01679039001465	1160.0481033325195	1125.3706741333008	493.77074360847473	447.2546088695526	7.76
959.1628646850586	950.1332473754883	626.775598526001	497.900755405426	1156.768569946289	1133.9105987548828	484.4117760658264	457.0077967643738	7.8
951.4433097839355	945.007495880127	626.3941240310669	498.4730637073517	1155.1327514648438	1132.0281600952148	466.61025524139404	465.71083545684814	7.84
948.7705421447754	936.4076042175293	623.3874535560608	495.5504322052002	1141.3191604614258	1127.9315185546875	452.4931561946869	491.0093021392822	7.88
943.890438079834	931.1106491088867	618.2571172714233	487.9474639892578	1137.0760345458984	1140.2168655395508	448.48265290260315	492.4088680744171	7.92
937.0438385009766	926.2660217285156	614.8645949363708	489.0640139579773	1137.5332260131836	1110.9552383422852	449.61822509765625	448.3125150203705	7.96
936.1856460571289	920.4963684082031	611.2609934806824	487.0898222923279	1132.0588302612305	1092.4552917480469	473.40344309806824	377.37637996673584	8.0
940.2405738830566	924.2928886413574	607.7739715576172	484.0680241584778	1145.734748840332	1104.0919876098633	483.37575674057007	393.5667085647583	8.04
942.6435470581055	932.8700065612793	612.6766848564148	487.39028334617615	1154.2292404174805	1106.2129211425781	481.8874526023865	428.3138144016266	8.08
945.0898933410645	934.1443061828613	615.2154278755188	489.07103061676025	1149.030876159668	1114.397964477539	475.19697189331055	442.8073024749756	8.12
941.7121696472168	932.1562385559082	613.0356287956238	488.24177742004395	1144.127426147461	1119.3644714355469	467.7344334125519	445.7504689693451	8.16
941.6611862182617	933.4721374511719	609.1885685920715	483.60543966293335	1141.9727325439453	1118.4797286987305	444.7420656681061	448.1425380706787	8.2
941.2320899963379	931.7663383483887	609.6517968177795	484.93133068084717	1135.2691268920898	1123.838882446289	427.2017705440521	453.0583190917969	8.24
942.8759765625	927.9511642456055	612.3405933380127	485.8685052394867	1131.5520858764648	1136.9691467285156	418.9069855213165	435.2560579776764	8.28
943.1833076477051	926.6604423522949	614.2990779876709	487.7126955986023	1130.2056884765625	1085.3875350952148	444.32544350624084	428.4582030773163	8.32
939.2598152160645	926.0069847106934	615.502016544342	489.6709871292114	1130.6914901733398	1077.4209594726562	475.98689317703247	427.38133907318115	8.36
940.6266975402832	937.5614547729492	618.4389066696167	490.6734037399292	1136.707992553711	1089.1870880126953	481.85075998306274	453.29543709754944	8.4
946.505241394043	935.9513854980469	618.7745475769043	493.9974331855774	1136.1064910888672	1092.3035430908203	478.1361472606659	456.23676896095276	8.44
943.6291122436523	935.1550483703613	625.3732967376709	499.65794563293457	1127.958641052246	1083.6056900024414	483.2461738586426	458.9723324775696	8.48
939.9797058105469	928.3342552185059	629.6131610870361	502.8328227996826	1131.448974609375	1088.9088821411133	472.4524927139282	457.8673052787781	8.52
942.8442764282227	929.2450332641602	627.6787519454956	505.53719758987427	1122.4087142944336	1087.763900756836	478.7499761581421	465.08339166641235	8.56
941.802978515625	928.6884498596191	634.021167755127	507.54592537879944	1125.1885986328125	1090.751838684082	482.7124893665314	466.2787663936615	8.6
939.5486068725586	926.5307235717773	631.3713812828064	508.2893371582031	1118.2205200195312	1067.640609741211	513.4695947170258	419.2821514606476	8.64
936.4809608459473	924.6044540405273	634.6070265769958	508.74561309814453	1127.8795623779297	1077.6800537109375	515.1328003406525	424.3283200263977	8.68
933.4614372253418	929.7287178039551	631.2744355201721	504.94834542274475	1132.9512405395508	1104.6867370605469	512.2229468822479	456.25746488571167	8.72
935.5669212341309	926.488151550293	639.8091387748718	511.53669834136963	1138.348159790039	1104.3450164794922	509.8147201538086	464.74305152893066	8.76
931.9632911682129	927.0707702636719	634.6493196487427	506.6122269630432	1133.8018798828125	1103.7982177734375	500.71340560913086	473.9557635784149	8.8
929.2957305908203	922.5322151184082	640.3291440010071	510.86644649505615	1131.295166015625	1106.081428527832	489.5463287830353	475.6977939605713	8.84
933.5074996948242	922.7532577514648	637.2028684616089	506.97535514831543	1133.9450454711914	1111.4192962646484	472.54364490509033	483.982150554657	8.88
935.6197357177734	928.0304718017578	640.2471327781677	508.7388217449188	1129.3122482299805	1121.8492126464844	462.4789559841156	484.8390197753906	8.92
