start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	Thumb_R	Thumb_L	Index_R	Index_L
29.053	29.313	266.0	318.5	802.2	0.0	500.8	1600.0	475.6	Injection	1111.5718600252528	892.9269323385753	1111.5718600252528	909.5707623042231
29.333	29.573	298.1	377.0	573.9	0.0	190.0	1600.0	161.4	Injection	1227.5373721398464	932.6540670907228	1227.5373721398464	755.160524796988
29.613	29.713	1600.0	462.0	573.1	0.0	140.7	1600.0	99.5	Injection	1309.561758757486	1026.9757103354489	1309.561758757486	819.9398079576105
29.733	29.863	530.2	471.0	520.8	0.0	106.1	1600.0	66.7	Injection	1330.7749621930825	984.5616592326686	1330.7749621930825	791.9887788091997
29.883	30.133	524.0	1600.0	473.7	0.0	56.6	1600.0	23.4	Injection	1344.9170978168133	1024.8293911617172	1344.9170978168133	778.2997120363804
30.152	30.262	512.0	1600.0	465.7	0.0	49.5	1600.0	9.9	Injection	1320.8754672564708	666.8948903568225	1320.8754672564708	770.4012924564428
30.282	30.392	507.0	1600.0	477.4	0.0	46.8	1600.0	8.5	Injection	1308.147545195113	658.0996987702969	1308.147545195113	783.3199404455142
30.412	30.512	524.0	1600.0	479.7	0.0	32.4	1600.0	0.0	Injection	1298.2480502585013	642.8622951753324	1298.2480502585013	505.5932893712453
30.552	30.692	551.0	1600.0	509.3	0.0	32.5	1600.0	1.0	Injection	1301.0764773832475	673.6361712623683	1301.0764773832475	519.6381406622708
30.712	31.092	552.4	1600.0	1600.0	7.6	30.4	1600.0	0.0	Injection	1344.9170978168133	721.576121247275	1344.9170978168133	530.4861390972503
31.132	31.642	546.3	1600.0	1600.0	6.3	27.2	1600.0	0.0	Injection	1366.1303012524097	733.4248649295239	1366.1303012524097	912.7668995271409
31.721	31.801	459.1	1600.0	427.5	24.8	0.0	1600.0	19.2	Injection	1322.2896808188439	648.4484810134736	1322.2896808188439	514.137182856458
31.931	32.001	437.0	1600.0	401.4	11.3	8.0	1600.0	9.8	Injection	1305.3191180703668	578.8215356333001	1305.3191180703668	747.8526941674091
32.421	32.611	292.4	1600.0	33.6	433.8	104.8	1600.0	482.1	Injection	1022.1656136060386	464.6205778158975	759.1797650648145	430.72376520678984
32.631	32.891	297.6	1600.0	33.4	436.1	102.1	1600.0	487.6	Injection	1045.484769359041	485.00940647552403	801.2752884274126	465.3731874860169
32.931	33.751	279.2	1600.0	54.1	455.5	123.4	1600.0	508.4	Injection	1063.893113530698	514.613756884812	814.3985476192557	499.0907742948089
33.77	34.33	281.8	1600.0	57.7	448.5	129.4	1600.0	503.9	Injection	1066.2517559109176	509.9355414251379	816.3607783144308	498.4132328988066
34.63	34.7	0.0	1600.0	462.4	464.2	426.8	1600.0	557.3	Injection	1264.0548998113757	793.2341458099557	1057.7087454146108	783.6968168814335
34.77	34.88	0.0	1600.0	463.5	461.8	426.9	1600.0	556.1	Injection	1187.173566037159	756.3129601151461	979.6523400671468	722.2795467297743
34.92	35.04	0.0	1600.0	446.3	431.9	407.3	1600.0	533.0	Injection	1092.9584968979018	711.1628422919396	880.6948039356812	650.9065434670969
35.08	35.2	0.0	1600.0	447.7	429.3	407.6	1600.0	523.3	Injection	1029.1512006052762	675.2884455198171	830.2574263587934	615.89572563176
35.219	35.329	0.0	1600.0	456.3	433.6	411.7	1600.0	534.0	Injection	1025.0641260582759	667.5858701755435	821.9942156348869	613.2539354183775
35.379	35.899	0.0	1600.0	459.5	446.4	402.2	1600.0	538.9	Injection	961.5863294071354	666.7514514328095	777.5176038745209	588.3217587980338
35.919	36.029	0.0	1600.0	457.1	459.2	402.6	1600.0	543.8	Injection	923.729377575936	663.1918405808957	753.260630528399	583.9581709172245
36.069	36.909	0.0	1600.0	465.4	460.6	412.8	1600.0	544.6	Injection	1003.8216497932882	617.2935035242829	900.8217376933154	593.6389103257894
36.928	36.998	0.0	1600.0	451.0	440.9	397.3	1600.0	520.2	Injection	1278.449060385278	830.5822339497869	1278.449060385278	677.8798066959231
37.018	37.508	0.0	1600.0	476.1	468.8	424.7	1600.0	549.2	Injection	1332.1891757554556	882.1150399546448	1332.1891757554556	727.025871811953
37.548	37.718	0.0	1600.0	486.8	479.0	435.8	1600.0	557.1	Injection	1346.3313113791864	917.0463804226104	1346.3313113791864	755.6633053522309
37.738	39.467	0.0	1600.0	483.5	480.0	430.1	1600.0	562.0	Injection	1337.8460300049478	940.3524797039876	1337.8460300049478	770.529460959991
39.547	40.057	0.0	1600.0	492.7	482.9	440.5	1600.0	565.1	Injection	1340.674457129694	945.5579951911598	1340.674457129694	773.5309197341703
40.187	40.347	0.0	1600.0	492.1	470.9	435.7	1600.0	557.8	Injection	1337.8460300049478	938.5131235532397	1337.8460300049478	765.2147666699356
40.366	40.676	0.0	1600.0	491.7	478.1	435.8	1600.0	562.5	Injection	1336.431816442575	946.9819526485213	1336.431816442575	773.7286708826117
40.766	41.376	0.0	1600.0	497.8	475.5	439.8	1600.0	564.2	Injection	1326.5323215059632	949.5497034212456	1326.5323215059632	775.1343135332506
41.396	43.385	0.0	1600.0	501.6	489.9	450.0	1600.0	577.5	Injection	1310.975972319859	939.9975890110877	1310.975972319859	765.4269298897884
43.485	43.725	0.0	1600.0	503.8	493.9	452.1	1600.0	577.6	Injection	1322.2896808188439	947.6943918106047	1322.2896808188439	775.3693643770976
44.484	44.584	372.8	1600.0	345.7	0.0	24.0	1600.0	5.0	Injection	742.4621202458749	406.9753927572593	742.4621202458749	91.77680339954227
44.604	44.994	394.9	1600.0	403.3	0.0	62.4	1600.0	44.3	Injection	947.5230867899737	632.7152486537707	947.5230867899737	313.97269369231475
45.034	45.264	398.4	1600.0	383.1	89.5	0.0	1600.0	19.9	Injection	1100.258151526268	401.479623103927	1100.258151526268	533.1955225677274
45.304	45.484	112.9	1600.0	273.6	311.3	0.0	1600.0	143.1	Injection	1209.1525958289963	655.5003318832032	1209.1525958289963	638.5438113424975
45.563	45.843	190.2	1600.0	191.0	631.2	4.5	1600.0	209.9	Injection	1284.1059146347702	583.7199295718056	1284.1059146347702	610.4999917164748
45.863	46.343	459.0	1600.0	1600.0	901.9	0.0	722.0	1600.0	Injection	1252.993216262562	313.52242535188884	1252.993216262562	398.4663267906052
46.363	46.513	472.0	1600.0	1600.0	1600.0	15.1	713.4	0.0	Remove Tip	1161.069334708311	47.195482075291125	1161.069334708311	136.43039703264685
46.533	46.613	483.2	1600.0	1600.0	1600.0	10.3	720.2	26.9	Remove Tip	1087.53022946491	65.98673035327721	1087.53022946491	98.21739382411606
47.062	47.192	563.2	1600.0	462.3	1600.0	12.1	783.6	0.0	Remove Tip	668.1270488438993	446.1423832621571	668.9793380844311	551.8764857339713
47.212	47.342	613.0	1600.0	493.6	1600.0	44.1	765.9	2.0	Remove Tip	822.9839656610895	412.2931969787595	871.1624110423155	425.84545281311455
47.362	47.862	743.7	1600.0	606.2	1600.0	91.1	297.9	48.0	Remove Tip	631.67930257168	484.1511964102279	674.8912429939327	467.907736152346
47.902	48.172	907.9	1600.0	699.1	1600.0	109.0	233.5	53.2	Remove Tip	448.46778903806245	615.3414070840264	516.5321480526723	538.3766014767527
48.252	48.352	880.7	1600.0	655.6	1600.0	67.0	0.0	4.1	Remove Tip	412.2756531229343	560.5771457911763	486.928072167576	491.3988809845939
48.372	48.732	899.6	1600.0	657.6	1600.0	55.0	0.0	16.3	Remove Tip	384.90890677075885	557.2188958820734	454.24636860911716	499.3095694431386
48.752	49.032	911.2	1600.0	653.0	1600.0	77.0	0.0	1600.0	Remove Tip	400.8213158600625	569.2797460487769	463.6944416108437	522.3377083040156
49.051	49.721	916.9	1600.0	655.7	1600.0	61.3	1.0	1600.0	Remove Tip	460.16397734174956	602.6333853964659	469.9564375406655	560.2632646071766
49.781	51.56	1600.0	1600.0	49.3	1600.0	67.0	0.0	1600.0	Remove Tip	475.6852170983016	660.8824913592971	526.8519444190702	609.3008159875595
51.58	52.679	944.6	1600.0	674.9	1600.0	72.0	0.0	1600.0	Remove Tip	460.67826435162584	665.2564774305811	523.3414065429536	597.4219940913828
53.119	53.259	697.7	1600.0	521.4	1600.0	12.0	512.8	1600.0	Remove Tip	677.4621443292855	434.09817272205794	701.6181509143324	348.6683377247098
53.279	53.359	675.8	1600.0	521.4	1600.0	40.8	680.1	1600.0	Remove Tip	870.2935506037667	426.61076149555305	885.9861946003416	388.98936922648534
53.569	53.719	566.7	1600.0	449.6	1600.0	21.5	715.7	1600.0	Remove Tip	834.4392949964501	333.9589763178575	869.6742192483623	346.1858901760901
53.749	53.899	401.0	563.5	1600.0	1600.0	0.0	1600.0	1600.0	Remove Tip	873.3585226926996	196.1979843911267	985.8200617939237	232.2458785924037
53.958	54.148	727.0	5.7	1600.0	691.3	535.4	1356.3	1600.0	Cap On	402.2906925851654	234.07211741001416	299.2297459289301	334.2480425125106
54.548	54.728	583.2	381.9	26.6	1600.0	22.0	711.3	1600.0	Cap On	195.51584273171378	601.219960664606	257.6841644659805	607.1225278569883
54.768	54.878	612.9	134.2	41.4	1600.0	41.3	708.7	1600.0	Cap On	412.5565749862438	624.6044951708566	462.94180292641465	614.1455942928642
54.898	55.018	615.6	64.1	1600.0	1600.0	51.0	745.7	1600.0	Cap On	594.6579714197179	612.2283961281753	634.0466949163621	599.5040475234355
55.038	55.178	667.7	14.0	1600.0	1600.0	101.8	700.8	1600.0	Cap On	666.5426380577678	650.7110125128231	704.7837891910327	622.8200466512097
55.318	55.518	761.6	0.0	1600.0	1600.0	121.8	708.3	1600.0	Cap On	619.4637190267497	732.7913253943806	698.0711595131113	667.5407734919621
55.538	55.668	692.0	0.0	551.7	1600.0	11.0	801.4	1600.0	Cap On	562.3650904969055	620.0565603525329	631.1184589556416	557.0428198695972
55.767	55.847	613.6	10.0	412.4	1600.0	35.7	902.1	36.4	Cap On	486.28979536060393	486.3723184769856	556.9784165985826	459.6098390078907
55.867	55.977	1600.0	0.0	376.1	1600.0	10.0	933.0	1600.0	Cap On	407.8283833750679	424.5466061760191	484.7072723724535	429.4099849612001
56.017	56.247	1600.0	19.0	351.1	1600.0	0.0	949.0	1600.0	Cap On	438.3815818730823	446.594564017155	505.21085705417414	467.25931845860987
56.397	56.677	1600.0	267.6	98.1	1600.0	0.0	1231.0	1600.0	Cap On	485.83759951138995	164.94055191581762	475.98156129480424	298.8704379977232
56.917	57.067	372.7	337.0	22.4	1600.0	0.0	1281.0	1600.0	Cap On	538.5033104085738	118.83722128865584	519.9724427954757	318.7686157474943
57.107	57.197	564.2	46.0	293.1	1600.0	0.0	976.0	1600.0	Cap On	481.9330708819649	389.24550497687636	527.2174848083592	535.1151394555947
57.297	57.367	570.2	63.0	250.0	1600.0	0.0	946.0	1600.0	Cap On	483.366634397955	471.16511022561883	553.8251440977632	597.8873118505495
57.376	57.506	620.7	0.0	1600.0	1600.0	15.1	873.3	1600.0	Cap On	503.8102098864504	574.6451927487399	582.4735793428562	648.1522653020052
57.716	57.826	611.3	0.0	348.1	1600.0	92.0	756.6	1600.0	Cap On	522.268915877182	680.9409771217177	638.8211750663663	741.3458464627946
57.866	58.046	552.8	0.0	317.5	908.2	86.0	707.6	1600.0	Cap On	505.1031090610637	577.6976481572655	608.3983994085979	670.2490866009438
