start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	Thumb_R	Thumb_L	Index_R	Index_L
19.449	19.579	444.4	453.9	47.0	692.2	0.0	392.7	285.1	Priming	158.90717620043273	369.93038740136404	457.53179160284486	370.7749549140379
19.659	19.859	431.3	478.2	4.0	656.0	48.0	442.3	375.2	Priming	104.57608141224708	350.44380231899186	443.5484160103794	356.7307736736949
19.898	20.108	441.9	454.0	7.6	678.0	56.0	411.9	382.0	Priming	351.98546977209656	553.3041979744089	629.2704480813564	563.4126309234864
20.398	20.548	0.0	1600.0	1600.0	232.0	471.0	991.0	475.1	Priming	686.775506096087	851.7648405370013	906.1731726019442	843.5979671876385
20.568	21.797	0.0	1600.0	1600.0	253.5	482.3	997.1	487.2	Priming	709.5284372178434	1009.3452876556224	743.3477034583933	1012.4335664122901
21.817	22.627	0.0	1600.0	1600.0	242.0	493.6	1005.8	499.1	Priming	795.2386340506738	1251.5790027001892	836.4866769800547	894.0894893112754
22.667	23.826	0.0	1600.0	1600.0	226.6	508.5	1016.9	518.0	Priming	823.8373588449886	1233.1942263893388	876.9887048608857	879.441707537547
23.886	23.986	0.0	1600.0	1600.0	243.3	472.9	978.1	486.0	Priming	799.2495177075477	1288.3485553218895	865.0937251450454	923.7860200163126
24.036	24.206	46.0	1600.0	1600.0	296.3	396.4	902.3	416.1	Priming	740.6185099560836	1394.4145724998716	822.1014073155004	1012.0550412834463
24.226	25.695	0.0	1600.0	1600.0	236.5	496.7	1001.7	506.8	Priming	831.3781896068076	1247.33636201307	888.2825800379499	890.6969310963808
25.905	26.405	0.0	1600.0	1600.0	212.8	492.0	994.5	510.1	Priming	823.5393830440294	1248.750575575443	882.7663073319472	891.8269751893056
26.445	27.864	0.0	1600.0	1600.0	230.1	511.3	1017.0	517.7	Priming	846.9426727541917	1223.2947314527273	887.7874576666851	871.6131037799903
28.024	28.204	0.0	1600.0	1600.0	242.6	494.5	1000.9	497.2	Priming	851.7306777438127	1226.1231585774733	847.9541013311127	873.8455606699498
28.733	28.833	503.8	426.1	6.4	767.2	52.5	336.5	390.3	Setting Units	759.1888371013059	1315.2186130069783	760.0415333249878	945.8017193802793
28.873	28.983	477.7	463.1	1.4	742.4	57.0	371.9	409.0	Setting Units	547.7215015872857	768.3354549547882	571.4844000208371	814.2349721768093
29.003	29.513	457.0	478.1	0.0	710.5	44.0	399.9	398.1	Setting Units	345.49935486809386	134.8132054695857	371.62058274738064	409.7101458453427
29.553	30.363	459.2	482.8	0.0	716.2	36.0	401.9	398.2	Setting Units	297.2085819350125	242.98699170997898	304.5609607835319	317.8462834494056
30.382	31.881	462.7	486.6	0.0	718.5	41.0	405.3	408.5	Setting Units	313.27421992209395	292.6582614125035	327.42811569109745	341.8475514548495
31.901	32.431	469.6	481.1	0.0	725.2	42.0	398.4	412.8	Setting Units	342.33746705405645	329.2393740035164	364.3958170440977	366.4235919825373
32.451	32.581	458.3	481.0	3.0	726.5	15.0	393.9	384.0	Setting Units	368.6675034467573	349.6672163214194	384.28236147327306	382.37814928221695
32.601	32.721	474.0	472.0	11.0	743.5	5.8	376.9	385.0	Setting Units	403.5075320674587	375.3439455935987	421.9562328272861	409.0736333992507
33.141	33.241	165.6	1294.3	1041.2	0.0	566.2	1183.0	529.6	Injection	215.30374279751192	433.32432578599406	284.23827822804384	434.4573490377038
33.321	33.431	167.1	1600.0	878.9	0.0	376.4	1600.0	1022.3	Injection	274.2977189223307	405.9742041648867	406.0953654259731	452.7700276503006
33.5	33.57	176.0	1600.0	165.8	0.0	195.9	1600.0	1600.0	Injection	337.3904048818202	379.3827595399118	425.93742973450213	460.4206384059343
33.59	33.73	183.0	1600.0	485.8	0.0	107.0	1600.0	81.5	Injection	405.89044343577893	1209.1525958289963	443.6352740098687	860.5033971885489
33.75	34.27	384.4	1600.0	440.8	0.0	64.3	1600.0	36.7	Injection	335.3290357880411	908.6442855361112	368.94287293571836	815.2116183509792
34.4	34.63	376.1	1600.0	1600.0	0.0	37.0	1600.0	8.0	Injection	258.60662670942884	1045.4924532534935	450.2895050003427	834.6197009220051
34.65	34.8	357.8	1600.0	1600.0	0.0	28.2	1600.0	8.5	Injection	168.49801905298287	1060.6502896819838	405.934348750911	850.2297471473033
34.82	34.97	353.5	1600.0	1600.0	5.0	18.0	1600.0	0.0	Injection	175.46556991018886	1067.5186971085022	408.7753096009682	839.0694582154327
35.05	35.32	345.0	1600.0	1600.0	10.6	10.0	1600.0	0.0	Injection	174.20162165275332	1071.5439712794362	403.7032962774666	851.5482290923787
35.339	35.469	331.4	1600.0	1600.0	11.3	0.0	1600.0	3.6	Injection	183.8145716944972	1003.7360431912415	416.01413203590516	867.0126276105921
35.639	35.719	317.8	1600.0	1600.0	11.0	7.0	1600.0	0.0	Injection	206.24997135913057	1262.8927111991738	431.906675239964	903.1714453985251
35.739	35.859	303.3	1600.0	1600.0	12.4	6.0	1600.0	1.0	Injection	213.05480056811228	1067.1049406113132	443.43102045642485	1040.2538531257328
35.899	35.999	287.3	1600.0	359.9	13.0	1.0	1600.0	1.4	Injection	232.26252007851477	1260.0642840744276	446.20447108344626	900.8962196400149
36.039	36.149	271.2	1600.0	332.1	13.9	0.0	899.4	12.4	Injection	228.5401911238697	1056.1026007373193	442.06205964904	1026.5951765187724
36.189	36.259	258.4	1600.0	315.0	16.8	0.0	1600.0	17.0	Injection	227.54207195106707	1244.5079348883237	435.0890729277093	888.4392842749131
36.339	36.529	207.2	1600.0	0.0	298.2	22.4	1600.0	326.6	Injection	199.9267942583175	1161.3542374270146	433.3757181236249	1148.78659030185
36.619	36.829	228.4	1600.0	30.6	351.4	82.2	1600.0	380.3	Injection	82.0901981536574	908.8515197644491	299.4144443333328	866.9483652081308
36.869	37.119	220.0	1600.0	23.1	339.8	74.8	1600.0	370.0	Injection	62.55980173680158	854.3143966381331	259.65911316572925	610.6667866535756
37.158	37.298	200.2	1600.0	15.7	332.1	63.1	1600.0	360.8	Injection	39.99330777750519	873.0294674342896	287.1807649246507	629.5433997353805
37.318	37.528	219.7	1600.0	0.0	315.1	44.4	215.7	342.3	Injection	83.73272084610629	846.2787179880403	251.92626578642162	599.9294757564646
37.568	38.098	188.8	1600.0	2.0	312.1	42.3	1600.0	339.2	Injection	53.52642725153712	891.0741608921822	307.3175810272658	640.8994220423145
38.158	39.217	182.0	1600.0	1.0	298.8	32.6	1600.0	327.5	Injection	75.62310438949821	922.6397078574716	338.279478537906	681.1959262165097
39.257	39.437	199.6	1600.0	0.0	317.8	48.0	1600.0	344.0	Injection	81.29105506559354	930.8870517126203	339.9393036992441	684.5500100005519
39.537	41.426	195.9	1600.0	0.0	306.5	42.0	1600.0	334.3	Injection	125.85148711579286	965.7825736118455	348.9447944715271	891.3794564103446
41.516	41.886	251.9	1600.0	295.8	6.7	0.0	1600.0	1.4	Injection	764.2428849580722	1207.752457861666	675.8364002532091	883.825399486368
41.906	42.096	239.3	1600.0	286.2	0.0	4.1	1600.0	7.2	Injection	987.6865744666303	991.2953192371772	941.5952318735482	954.2312483942732
42.155	42.295	0.0	1600.0	319.3	279.6	283.0	1600.0	338.0	Injection	1136.6359557716664	1697.0562748477141	1035.7434238518892	1278.870656985086
42.315	42.465	0.0	1600.0	313.5	270.1	276.2	1600.0	324.7	Injection	1193.2661423109819	1466.3016789874878	1106.1517135228169	1473.0168014392107
42.485	42.595	0.0	1600.0	312.0	268.3	274.2	1600.0	320.3	Injection	1149.450178439559	1325.5996627273776	1077.6935163358194	1327.8304684890638
42.615	42.715	0.0	1600.0	301.5	268.2	267.5	1600.0	309.8	Injection	1039.3236810053213	1234.1988472338326	984.0810057050103	1196.2298994870762
42.735	43.015	0.0	1600.0	321.3	284.8	293.6	1600.0	327.6	Injection	916.5585991900521	1154.9568109984943	845.6252099009592	1143.6680522815623
43.035	43.245	0.0	1600.0	327.1	288.9	299.2	237.7	329.0	Injection	831.5753976161526	1162.9698636400792	762.4644213615807	1151.1870738823006
43.325	44.794	0.0	1600.0	334.6	294.6	305.9	1057.8	337.8	Injection	762.7883084240005	1192.0333599307075	685.6958729923554	871.5352535281758
44.874	47.702	0.0	1600.0	331.2	297.9	307.2	1600.0	341.2	Injection	785.6266564863023	1170.4168747228398	701.1904740466847	860.5245735666321
47.802	47.962	0.0	1071.2	324.0	299.7	304.1	1600.0	334.6	Injection	1100.8740951832074	856.9631698446397	807.0340448453434	773.0209489256355
48.052	48.292	0.0	1600.0	325.4	291.2	298.8	1600.0	330.2	Injection	730.0029541023865	1258.6500705120545	619.8268441744539	899.7597834704964
48.332	48.432	0.0	1600.0	327.6	267.9	285.9	1600.0	311.9	Injection	714.8081330879538	1250.1647891378161	609.1179556453353	892.9578289516822
48.492	50.261	0.0	1600.0	323.9	294.2	300.2	1600.0	330.3	Injection	727.0928874331637	407.8582502455041	671.7779149787327	501.4553795299836
50.391	50.591	243.4	1600.0	286.0	12.0	0.0	467.3	8.5	Injection	700.3250407509533	465.1319483071276	324.4631281902151	190.41167070002498
50.63	50.76	239.0	1600.0	308.0	5.0	19.0	467.2	0.0	Injection	611.1101182610099	276.86199081366715	481.6882797159795	386.17916842370283
50.8	50.87	217.7	1600.0	307.3	0.0	28.0	1600.0	20.0	Injection	787.8694935602492	220.76853883529608	320.0979404161539	290.1896548853829
50.89	50.97	233.8	1600.0	320.0	0.0	32.2	453.1	14.3	Injection	797.0185350067202	233.01668957937986	325.61239870507575	339.40331007332486
51.05	51.25	251.3	1600.0	321.4	0.0	25.7	1600.0	2.2	Injection	819.336536323221	59.27298010130893	341.4261763515343	110.11023773454757
51.3	51.43	280.9	1600.0	351.3	0.0	35.0	1600.0	13.0	Injection	825.9510663037989	483.5819163195024	346.64342253373576	522.9804135959814
51.45	51.55	282.4	1600.0	346.2	4.0	25.2	1600.0	1.0	Injection	829.2964283146935	536.1530045446965	349.3602390510955	605.4256281230038
51.57	51.64	299.4	1600.0	354.8	29.0	20.0	1600.0	1.0	Injection	832.6667809530007	616.7937527802012	352.1469733985728	642.1143854339689
51.82	52.15	1600.0	1600.0	30.5	497.3	0.0	1600.0	362.1	Injection	944.0000162692688	491.6203199082166	460.884929447548	515.1749776226201
52.17	52.25	298.9	957.7	102.6	569.3	44.8	768.5	1600.0	Injection	969.3269797962453	438.79151299449273	487.93763148221586	475.6221452707873
52.3	52.38	337.2	725.4	113.6	625.8	47.1	560.9	282.8	Injection	1015.3591565152128	480.22220205499355	537.8951467523914	517.725381162217
52.559	52.649	411.5	513.2	1600.0	682.0	425.8	418.0	60.2	Remove Tip	918.3631727971608	400.0423488951831	434.0184046861191	433.7201968057282
52.759	52.929	447.0	478.0	1600.0	709.8	70.8	428.8	84.9	Remove Tip	844.6554773442066	332.79027419757784	362.42749720123754	358.77122606308967
53.019	53.169	925.7	168.6	874.3	1233.1	458.3	0.0	434.3	Remove Tip	1198.6998589178297	696.1226399768549	739.3672594456632	738.3155362922007
53.269	53.509	980.7	189.3	925.9	1600.0	502.6	13.0	466.7	Remove Tip	1141.7890243833772	636.5356060635426	676.8561478275632	682.0451288545777
53.589	53.699	972.7	194.7	1006.3	1600.0	587.0	14.9	551.2	Remove Tip	1184.6405131972526	698.0032141553763	723.9441978553189	733.9074207055914
53.849	54.049	490.1	499.8	505.4	773.3	83.6	460.6	52.2	Remove Tip	570.1670487209616	277.9287686003143	599.8986778368879	361.0938450616944
54.108	54.178	481.3	525.4	494.6	758.0	58.8	405.3	24.6	Remove Tip	377.6491277297912	362.0809606547192	316.9869208831754	445.9053854983138
54.218	54.328	502.5	1600.0	502.5	775.3	67.2	266.0	27.7	Remove Tip	654.964283757261	431.9560357039597	548.3521830787885	511.6800012234599
54.368	54.598	494.9	503.3	495.6	759.6	63.6	54.0	27.3	Remove Tip	448.19329304216865	478.743859957756	425.71309281995724	554.8653894816207
54.638	54.898	508.0	483.7	501.1	776.3	67.6	0.0	24.6	Remove Tip	396.02543554485806	476.01367508535463	471.89716966659074	547.4639386159264
54.918	56.097	510.7	498.1	473.1	770.9	35.0	0.0	11.4	Remove Tip	419.41064372202936	495.1319677627805	438.7223464108644	559.3000746831325
56.167	56.297	505.5	517.8	446.5	754.3	21.0	0.0	1600.0	Remove Tip	371.5434394154931	499.7906987625998	500.9886539075245	558.9410353915331
56.317	56.467	509.7	507.7	435.4	752.0	7.0	0.0	1600.0	Remove Tip	441.49530931178464	501.2203562440113	426.7994674978979	556.3885417453027
56.507	56.827	512.7	473.1	452.9	769.8	39.1	5.4	577.7	Remove Tip	439.82576822825695	535.1911103785054	486.9191541187912	590.1966764699802
56.867	57.317	533.5	454.2	478.0	793.4	57.0	3.0	1600.0	Remove Tip	473.3794910047581	546.2289416506228	468.988071778482	607.3978030738758
57.436	59.075	518.3	473.5	473.3	775.6	44.9	1.0	584.4	Remove Tip	569.3018153916821	446.82494325786837	575.1098370148563	513.2895855764368
59.116	60.905	509.5	481.7	463.8	769.1	41.2	8.2	1600.0	Remove Tip	465.9228159931019	345.40516459902216	541.9702764386792	377.0107108147349
60.914	61.034	609.5	472.1	610.4	892.9	187.3	0.0	1600.0	Remove Tip	419.8371055872535	487.15698366955803	471.031397195074	533.5366921640959
61.124	61.224	727.6	313.2	788.3	1039.6	364.0	9.2	1600.0	Remove Tip	471.58781950060194	576.0706650865257	528.0225385606335	625.3819327605014
61.304	61.454	747.1	318.3	836.3	1073.1	409.8	3.0	1600.0	Remove Tip	454.467145450189	544.1991942601117	514.8816686554242	594.9766400554528
61.584	61.754	725.2	345.3	826.3	1052.2	391.3	8.2	1600.0	Remove Tip	446.79317527031725	519.0778871450656	510.1063816654988	581.1550332310117
61.854	61.944	421.6	551.8	477.4	712.2	57.0	305.4	1600.0	Remove Tip	275.09747273373256	153.93575908723122	293.01408879370166	230.6706455193265
62.124	62.264	1081.8	0.0	1600.0	1600.0	677.3	367.0	1600.0	Cap On	622.867811204562	698.060705925113	685.6878890077796	772.9739837596408
62.284	62.494	1600.0	0.0	1600.0	1600.0	708.1	374.8	233.9	Cap On	520.1560179474475	579.5548092324277	584.857005951866	648.6450541587351
62.534	62.814	1600.0	0.0	1600.0	1600.0	777.6	444.1	258.1	Cap On	519.097442636664	575.8017981549513	586.3586585814598	654.7401637848064
62.833	62.963	1600.0	0.0	1600.0	1600.0	766.0	432.4	235.6	Cap On	522.218580846351	545.2138665676035	646.3022208825389	632.007889161479
63.083	63.193	1600.0	0.0	1600.0	1600.0	730.2	427.0	240.6	Cap On	567.5766794968189	511.50399212670027	696.7178575971316	623.2257327913915
63.533	63.683	1091.7	81.0	433.9	766.2	31.0	349.4	634.9	Cap On	282.8733794592458	131.09440981627463	246.09551467271174	129.32855280115376
63.703	63.793	522.6	18.0	435.2	766.0	36.0	340.2	625.6	Cap On	307.43833040809034	121.083539695113	366.37856510273696	94.40114718482306
63.833	63.953	516.7	13.0	424.8	748.3	26.0	356.4	639.4	Cap On	327.0258670420742	110.19174164430734	378.41343792417354	73.66504419240997
63.973	64.063	514.5	12.0	423.9	746.0	22.4	349.3	633.2	Cap On	353.5257515403395	70.48537593355705	407.3483290633995	63.082496589463446
64.143	64.353	437.8	51.0	318.6	651.5	0.0	418.6	719.5	Cap On	303.6228354513215	158.5682372516176	425.8589090268098	134.98192483314904
64.402	64.482	455.0	0.0	324.6	666.8	40.0	413.7	707.7	Cap On	335.7056767692006	148.7461373068297	341.57259059063665	135.58536124647628
65.072	65.262	440.0	0.0	317.4	645.8	34.0	429.8	730.7	Cap On	826.785047306834	1155.4124804588187	347.31598141589484	819.139507875677
65.822	65.922	397.7	28.0	251.9	588.6	0.0	464.3	773.2	Cap On	820.1577349973078	1144.0987719598338	342.0622201574052	810.6163633164845
