start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	Thumb_R	Thumb_L	Index_R	Index_L
14.991	16.02	510.0	676.2	0.0	749.9	40.0	523.4	414.1	Setting Units	284.1610794620902	475.78811003446435	369.32797030984443	464.4202403465488
16.061	16.421	509.3	680.4	2.0	750.6	42.0	514.4	626.8	Setting Units	358.3844399339722	526.1475574391995	417.9334274391719	511.9286819790396
16.46	16.61	502.0	680.8	0.0	742.4	36.7	509.5	639.3	Priming	363.9078371923094	533.9251906929871	423.17517017782944	507.4762929942488
16.66	16.82	499.0	695.2	21.0	740.1	0.0	485.7	339.9	Priming	406.1443053898485	584.9751376608533	461.75647148588354	577.5190207584745
17.05	17.21	451.8	765.1	366.0	745.5	38.0	597.1	5.0	Priming	324.00834156899964	507.52565069590804	400.5667961969821	513.1697573422188
17.31	19.988	473.9	778.2	393.4	767.5	66.0	573.4	22.1	Priming	35.785427112662944	730.5834103712228	289.52237391217653	749.725563065655
20.008	20.238	476.3	768.4	386.6	763.8	55.0	571.6	12.1	Priming	192.40985014497315	482.2704047728484	220.22155182554621	534.3090864814309
20.318	20.468	464.0	664.4	202.6	719.1	4.0	511.1	135.0	Priming	914.0936149407179	142.8329265995011	567.4771349397033	229.21333878756246
20.558	20.748	477.5	611.5	36.1	710.0	0.0	499.1	302.0	Priming	913.144313854086	194.6391535031556	566.4845366939186	248.4095399559752
20.978	21.118	0.0	412.1	629.0	217.0	436.1	1099.3	428.3	Priming	677.682796829066	620.9258853145942	446.17693620611396	368.49415505172817
21.318	21.408	0.0	381.5	661.1	208.6	436.5	1130.6	425.4	Priming	773.3985487105834	248.31464037425667	433.75531864260967	185.40258106487596
21.448	21.848	0.0	392.4	674.4	213.6	438.0	1144.7	424.3	Priming	124.6795621944253	127.03000925596864	339.2747444869544	228.18191039720375
21.867	23.396	0.0	386.6	664.7	213.6	431.1	1130.4	419.5	Priming	106.06134382259691	142.30080683177056	251.0564743820252	206.5229394387703
23.416	28.533	0.0	395.6	689.2	215.7	445.0	1154.7	432.9	Priming	418.6852443596186	338.0072495607942	424.7197764426391	368.3786428625567
28.883	28.973	606.7	727.6	26.0	821.7	65.7	378.9	390.3	Setting Units	487.3571483547713	828.8716286640473	504.87967731536986	871.6121057752754
28.993	29.143	581.1	724.4	28.2	812.9	72.9	398.5	407.9	Setting Units	516.0303586596555	689.3843655105771	575.6701355912336	734.8599034639558
29.163	29.263	570.0	747.9	19.6	817.2	69.0	415.2	420.5	Setting Units	421.46782041285627	813.637112190768	414.53583383509164	789.7643032360013
29.283	29.713	546.5	737.6	0.0	793.1	51.2	464.6	427.4	Setting Units	857.6631051248075	611.3465090179425	509.7146848818755	664.4208738501601
29.733	30.093	525.3	716.2	0.0	771.0	37.0	488.0	416.3	Setting Units	683.6602947410114	602.5973073353384	685.6115918859709	626.3611505604889
30.133	31.122	540.1	737.4	0.0	783.2	44.0	477.5	426.5	Setting Units	520.2556504969857	494.5148731383298	588.8242931411886	451.645624940254
31.232	32.211	542.4	735.1	0.0	789.7	44.0	472.5	427.8	Setting Units	316.5625794058139	422.0090817541338	414.0366160623226	370.3974949003459
32.231	32.681	541.2	738.4	2.8	787.1	41.0	471.0	423.0	Setting Units	371.5326700653786	477.0229923259164	435.19523154159907	396.36065036911907
32.711	32.891	339.7	620.3	189.9	608.2	0.0	659.9	192.0	Injection	291.9120784458566	301.4276574264511	341.0852414566664	237.82301479603413
33.311	33.421	137.0	307.8	909.0	4.0	449.8	1600.0	413.9	Injection	295.9463187002879	184.5648515302655	321.94039212286316	148.22636359433727
33.461	33.561	131.0	298.8	1600.0	0.0	429.4	1600.0	383.1	Injection	305.56542972501296	288.477771408353	334.1062572692122	217.1069698139819
33.73	33.81	183.0	319.0	274.4	0.0	291.2	1600.0	1600.0	Injection	348.23203050507607	399.1245689901464	383.6799997911461	318.80588946259326
33.85	33.96	185.0	329.7	1600.0	0.0	170.2	1600.0	140.7	Injection	375.87591907382716	439.7552594009171	406.58404179466913	353.67266631008954
33.98	34.13	1600.0	343.3	1600.0	0.0	115.7	1600.0	90.1	Injection	396.0424411765285	468.4489680870424	428.5104977223709	378.08736318653627
34.25	34.36	1600.0	374.6	1600.0	0.0	67.0	1600.0	43.0	Injection	328.95740154990705	415.957098247745	444.8396653263175	373.407432980505
34.38	34.49	1600.0	386.9	1600.0	0.0	58.0	1600.0	29.0	Injection	324.68393476173645	365.2716947260452	463.70640294421963	325.1339947644274
34.51	34.88	1600.0	392.8	1600.0	0.0	54.1	1600.0	29.4	Injection	563.3660415841505	436.05930785884874	604.308409033301	434.3931723366249
34.96	35.23	392.6	386.9	1600.0	0.0	53.0	1600.0	26.0	Injection	881.2343269069734	151.12416726404135	822.3525416742065	172.4814087397957
35.25	35.38	1600.0	402.2	1600.0	0.0	36.5	1600.0	2.0	Injection	856.3490833798661	239.03819934125303	880.0718639809721	379.05293474775345
35.399	35.939	1600.0	413.5	1600.0	9.2	26.0	1600.0	0.0	Injection	962.5430158341285	282.3024278100072	847.4391742881859	581.9809986859517
36.099	36.179	345.6	406.1	1600.0	9.0	12.6	1600.0	0.0	Injection	940.3940013349303	319.5267048397972	834.6556755620221	689.5434394475177
36.199	36.269	332.7	396.3	1600.0	6.7	17.0	1600.0	0.0	Injection	894.4163230270651	317.72093088879905	547.0222691923146	682.2094428386155
36.329	36.439	310.3	389.3	1600.0	13.6	10.0	1600.0	0.0	Injection	876.2012211076066	318.2198682702217	528.3578291946611	661.0743692928567
36.459	36.579	286.9	376.9	364.3	9.2	15.0	1600.0	0.0	Injection	871.7313721059729	333.1023796530628	523.8264539339734	664.1110704369032
36.599	36.689	237.2	399.1	295.1	13.3	0.0	813.6	28.1	Injection	1001.2775832365861	336.0355461894841	788.4759145418844	663.3030926880099
36.729	36.959	232.2	377.1	279.1	15.7	0.0	1600.0	21.0	Injection	878.9932861858342	332.9250303838597	514.0592395964528	654.1912556678923
36.999	37.259	239.5	355.7	279.6	15.3	0.0	1600.0	9.2	Injection	902.6206790155501	334.8658928227969	833.7272613216559	657.4933242493287
37.278	37.888	229.4	350.7	286.1	12.0	2.0	1600.0	6.0	Injection	923.5443253211023	360.23060430989045	801.4861443644002	630.3802494251595
37.958	38.128	195.6	678.0	0.0	300.0	38.6	1600.0	331.4	Injection	891.1067401375353	792.3619201833596	739.1775469213339	836.4589993181953
38.148	38.528	189.6	683.0	0.0	305.2	42.4	1600.0	337.9	Injection	868.9460879292612	289.4126407953601	814.0707318035139	514.5939446627775
38.548	40.367	184.6	673.0	0.0	298.8	33.1	1600.0	332.2	Injection	888.3167605031699	298.1429062197581	669.7981128199059	504.88041137383675
40.417	40.547	215.5	381.8	248.8	18.9	0.0	1600.0	39.2	Injection	866.0880849322726	262.4922565208835	622.6780316414598	470.7699088347071
40.676	41.605	239.3	333.7	296.4	9.8	13.0	1600.0	0.0	Injection	863.663634960436	256.8513314367214	620.0553659907515	459.5631042727741
41.646	41.746	23.3	403.5	290.4	172.7	177.5	1600.0	210.2	Injection	1074.6842845144256	534.6732854011946	854.0345358173046	731.2678340150719
41.846	41.976	0.0	471.3	287.1	263.6	244.1	1600.0	295.6	Injection	1080.359011157148	544.5626455038305	860.2321678708173	736.3621750490637
41.996	42.096	0.0	473.2	301.3	276.6	261.7	1600.0	303.7	Injection	1011.3074232317468	458.84579625432326	780.3204754669516	651.555444771666
42.166	42.456	0.0	474.0	291.6	264.3	254.7	1600.0	291.4	Injection	936.5794697350091	361.98432344118305	698.4894880125603	560.1132868823088
42.475	42.625	0.0	483.3	299.0	274.2	265.1	1600.0	300.7	Injection	904.538250709956	315.5652793733784	659.3750854912095	513.9628320778215
42.725	42.975	0.0	483.3	310.0	283.3	277.2	1600.0	307.9	Injection	885.3742915178009	289.740804175383	634.0132828136251	489.1585290100593
42.995	43.255	0.0	477.2	318.4	287.5	282.4	1600.0	307.3	Injection	874.4842360927338	277.28374284431	625.3280781749344	477.5388148750601
43.295	45.184	0.0	487.6	320.4	298.1	295.6	1600.0	317.4	Injection	831.1494757040996	230.5595436027549	593.6839282806883	430.4106532014122
45.264	46.413	0.0	479.5	333.2	294.8	295.2	1600.0	314.6	Injection	757.5065697221572	564.0314585727724	599.9169846146744	678.4334552440944
46.513	48.372	0.0	488.6	336.9	306.5	307.2	1600.0	325.5	Injection	653.2416679552692	438.67261466680986	519.2898962156944	529.2521560883087
48.462	48.912	0.0	485.5	336.4	303.6	306.1	1600.0	324.6	Injection	657.8892537475964	586.0135841589766	568.1839270678325	485.2792049649236
49.042	49.182	116.7	296.6	337.0	59.2	126.9	1600.0	124.0	Injection	619.0545882278952	410.3912499658288	458.0068833308117	527.8998818788198
49.241	49.521	204.9	328.2	273.3	7.0	5.0	1600.0	1.0	Injection	604.5903517180138	460.70396556937936	488.3801434160305	534.6505225956196
49.561	49.651	214.9	321.6	280.1	4.5	6.3	1600.0	0.0	Injection	638.7915235567112	351.53760983401304	482.84213453700596	410.86040480693
49.691	49.941	224.1	330.4	293.0	2.8	18.0	1600.0	0.0	Injection	669.1302044554424	525.8831804142659	591.402891010161	452.192638227849
49.961	50.231	240.8	352.2	301.3	8.2	11.0	1600.0	0.0	Injection	661.1541227534491	548.0744110270384	626.079368829654	661.4078194932844
50.381	50.661	255.3	362.0	317.8	8.0	17.0	1600.0	0.0	Injection	688.0345947451444	427.81546296412176	600.9482075344538	560.965615903992
50.681	50.941	266.1	377.0	332.3	7.8	12.0	1600.0	0.0	Injection	686.8896700135848	427.62669927230075	554.4500116106216	561.2198099832348
51.0	51.12	175.3	480.0	354.2	109.0	0.0	1600.0	13.3	Injection	684.2449562853669	306.7021920626956	550.5269403246998	449.3030839626724
51.16	51.27	95.0	624.0	335.9	320.0	0.0	1600.0	97.6	Injection	734.7258065257495	369.5678353332014	623.839028229168	521.2605834846713
51.31	51.56	212.1	675.7	276.3	520.9	0.0	982.8	144.8	Injection	810.4716984101346	616.8796604200508	723.8664680724464	757.7277541634895
51.58	52.07	514.3	848.7	1600.0	785.6	18.4	513.1	23.9	Remove Tip	825.5011641986325	473.2958899778751	737.9044460596137	634.1732915882561
52.08	52.28	562.0	756.5	1600.0	818.3	52.1	425.1	44.9	Remove Tip	853.1379209003755	350.99123836119145	648.577286059626	531.5318471293343
52.3	52.54	592.6	761.9	443.5	851.0	43.8	419.9	10.8	Remove Tip	870.4846015470143	302.01068284747026	655.715209632257	516.6797755496823
52.699	52.839	1101.2	1280.5	942.7	1600.0	551.0	50.3	516.8	Remove Tip	1423.0241345747206	904.1192498160325	1232.7443886541487	1125.1404977744635
52.959	53.069	1099.1	1600.0	939.9	1600.0	516.4	14.3	479.8	Remove Tip	1250.595847442842	703.5300504404431	1047.3844098036964	928.0012993115286
53.109	53.279	1600.0	1600.0	930.1	1600.0	499.4	46.7	461.9	Remove Tip	1202.2076683131954	645.3474355179522	1002.1325214934512	855.3330797672395
53.299	53.379	1085.7	1600.0	913.2	1600.0	474.9	41.1	439.2	Remove Tip	1227.6380958958914	665.5112949603957	1019.2828800240268	873.0913731992639
53.549	54.089	709.5	1600.0	504.7	1600.0	62.0	70.8	29.1	Remove Tip	960.8177398529521	237.9658612824934	767.6717223713973	442.5380624921588
54.159	54.229	746.4	843.8	523.1	1600.0	59.5	2.0	20.8	Remove Tip	727.1382290988435	146.12147032605614	842.7787622321516	293.5309468411001
54.249	55.438	744.5	829.1	502.6	1600.0	34.8	0.0	18.2	Remove Tip	437.76561018201204	222.30568770663422	545.3931112563924	235.63728536832429
55.478	55.908	709.5	803.1	486.3	1600.0	40.0	0.0	502.5	Remove Tip	422.7814900527813	472.066566659252	442.9257336336708	539.7671998043277
55.928	56.148	697.7	789.3	468.6	1600.0	21.4	0.0	512.4	Remove Tip	525.6597976217623	548.2378390236553	586.5926402086546	615.1493260551398
56.167	56.557	722.2	793.7	473.3	1600.0	21.0	0.0	515.9	Remove Tip	572.7854043190364	553.1148719751385	575.5766510948964	622.6318149124074
56.577	57.387	717.0	804.5	481.1	1600.0	33.7	16.6	505.0	Remove Tip	589.0523236678399	603.8907651993493	620.8935370245256	687.5710905139468
57.447	58.596	707.2	809.4	483.5	1600.0	32.7	0.0	506.4	Remove Tip	574.0102991503201	580.8230386103934	602.8307588290435	668.7937788722702
58.676	59.595	715.9	812.3	486.5	1600.0	33.4	5.0	509.5	Remove Tip	579.0074305164642	547.7037854163797	541.3006484366987	638.9710459223313
59.615	60.395	719.5	803.3	489.2	1600.0	41.8	0.0	501.9	Remove Tip	541.1999386281421	533.5642305246176	528.6514143815161	610.9695589534829
60.415	60.585	657.1	784.7	473.3	1600.0	32.6	370.9	1600.0	Remove Tip	469.2131882276132	494.6809243930538	551.8416065990535	575.2992729998218
60.695	60.935	439.2	557.8	254.6	672.0	0.0	575.3	850.5	Remove Tip	460.4782961362901	373.93619672268454	390.5205075191757	465.64023160841555
60.975	61.145	435.1	586.3	193.2	670.4	0.0	561.9	658.4	Cap On	460.24185067251085	451.07154803633745	507.3653883108272	540.5372647849911
61.364	61.514	292.0	0.0	610.3	194.5	683.3	1167.3	1600.0	Cap On	427.2837894952283	225.31631282447088	369.32832706956054	332.8709182811452
61.534	61.624	283.1	0.0	712.4	194.4	798.0	1600.0	1600.0	Cap On	418.4312696040669	298.00535310276115	409.2446571051796	399.1221655455494
61.684	61.774	281.6	0.0	723.0	167.4	803.5	1600.0	1600.0	Cap On	412.9001446133001	255.55804973365173	455.79965769585596	366.30457868963043
61.984	62.114	248.6	5.1	301.0	453.2	286.6	751.4	1600.0	Cap On	477.60017712308905	476.1062455691703	546.8643915085739	557.9387594532011
62.134	62.204	429.2	0.0	360.0	672.7	242.5	551.5	632.3	Cap On	588.3414219132848	596.2274760994823	603.4599105742572	671.7283832290481
62.244	62.464	579.2	0.0	531.9	825.6	170.2	410.0	491.4	Cap On	648.0024974117417	667.088152504101	616.8468094622843	740.6639722379189
62.534	62.684	656.6	0.0	655.9	909.9	221.9	1600.0	438.9	Cap On	670.4425858521206	735.3880294127956	720.6189954548544	799.409297324925
62.714	63.174	516.1	61.5	474.0	743.2	41.6	1600.0	635.6	Cap On	555.2111361236585	526.197269073025	561.7679270412954	601.0644837420896
63.213	63.303	503.4	3.6	430.3	725.2	29.1	550.6	652.2	Cap On	523.2769342865038	502.79280769439526	497.49711870413665	578.8774737599407
63.343	63.443	461.4	28.0	343.4	663.6	0.0	610.4	718.6	Cap On	519.6234414871448	454.8433337790093	509.62540013362474	528.6121058314158
63.483	64.093	484.5	0.0	337.7	682.9	24.0	605.2	724.7	Cap On	572.7493900507791	561.8347110406788	582.6822273492226	621.1096354305649
