start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	Thumb_R	Thumb_L	Index_R	Index_L
22.207	22.357	0.0	841.9	562.8	290.0	502.6	1067.6	515.4	Priming	852.4196907561618	816.419737795783	817.3513418715281	871.9590680216162
22.367	24.316	0.0	822.9	551.0	301.0	483.8	1051.2	494.5	Priming	831.9117468095702	791.4261120965331	798.663175118255	848.975203123764
24.576	24.696	540.3	267.9	76.2	496.4	16.0	467.4	197.1	Priming	575.1141552185522	428.41839217814425	578.8290333294161	518.5866579986822
24.716	26.225	605.8	201.0	70.8	581.0	96.3	372.0	350.1	Setting Units	571.0738780987112	457.89249910006583	556.9272721311532	545.9702933497945
26.265	26.365	543.7	246.8	4.1	551.3	25.1	437.6	284.4	Setting Units	588.3178691501881	489.527260241022	570.1472325164852	572.572743510231
26.405	27.484	548.4	234.9	0.0	559.5	37.0	430.1	291.6	Setting Units	578.8254729670825	472.013557282096	562.8054316541977	558.220870915714
27.504	30.033	557.9	231.8	4.5	559.2	42.0	422.6	296.1	Setting Units	427.9860517421495	362.2543348422892	433.7581642750907	432.05439772372995
30.123	30.203	618.7	195.2	31.1	570.3	77.1	404.3	328.2	Setting Units	907.040535046787	767.80951519903	921.0242475019201	813.3607168364733
30.472	30.612	243.4	949.7	604.1	0.0	382.4	1600.0	375.4	Injection	403.03328940356926	339.0150239112094	390.78249433433535	379.93808463182063
30.622	30.962	226.9	969.3	460.5	0.0	229.7	1600.0	937.5	Injection	582.7241571149964	485.31406894255514	572.900731188837	518.9159660214696
31.042	31.402	223.0	1600.0	275.5	0.0	88.5	1600.0	1600.0	Injection	730.8792955940332	620.3973106953738	718.8044441502649	642.5897094215192
31.422	31.962	225.5	1600.0	213.3	1.4	6.0	1600.0	3.0	Injection	726.4123572756085	617.8848948704193	716.7413694731664	635.0706130758603
31.982	32.642	232.6	1600.0	212.3	1.0	11.2	1600.0	1.0	Injection	694.3752517054277	548.9301846802649	691.8480434958545	656.1985438329837
33.401	33.561	0.0	1600.0	140.0	301.9	150.7	1600.0	356.1	Injection	564.3821003940986	1078.9957581270503	564.6568581173235	1062.8267549075279
33.681	34.441	0.0	1600.0	167.5	323.5	177.2	1600.0	377.1	Injection	904.1892264143365	848.0540477527027	922.5191499172101	907.1318498142303
34.62	34.77	0.0	1600.0	203.6	355.2	216.6	1600.0	646.1	Injection	569.6195039813914	1562.70598642227	703.658363408119	1562.70598642227
34.78	35.999	0.0	1600.0	140.6	291.1	151.8	1600.0	693.6	Injection	514.2096972081652	1516.0369388639579	648.9534342404546	1516.0369388639579
36.139	36.369	0.0	1600.0	187.5	340.2	199.6	1600.0	651.8	Injection	414.5798852768939	1345.7351438687876	544.5246887967634	1324.0538872621585
36.499	37.339	0.0	1600.0	144.1	294.1	152.7	1600.0	695.5	Injection	275.3269505675225	1156.8031495082098	402.2295091669659	1088.1771991277806
37.518	38.148	0.0	1600.0	145.7	297.2	153.1	1600.0	348.8	Injection	280.1521513124295	1244.9225830694716	403.7402275359551	1209.1485842347786
38.158	38.228	0.0	1600.0	132.7	287.8	139.1	1600.0	681.6	Injection	292.2174292262332	1516.0369388639579	414.14906768832793	1516.0369388639579
38.238	38.358	0.0	1600.0	146.2	299.5	153.0	1600.0	350.8	Injection	285.92319829481374	1511.7942981768385	410.57918490914517	1511.7942981768385
38.618	38.688	43.6	1600.0	13.6	169.5	26.3	1600.0	209.7	Injection	284.6552266620232	1171.9350226355502	409.76616280689836	1120.1542275682157
38.708	39.598	0.0	1600.0	143.9	295.5	152.6	1600.0	682.1	Injection	280.29467678793463	1278.432314580943	405.85147468274823	1248.5350719391413
39.917	41.406	0.0	1600.0	138.9	293.1	151.8	1600.0	344.2	Injection	280.6289014287072	1058.0328381569063	405.3029547038833	964.171871664315
41.676	42.575	0.0	1600.0	146.5	298.8	157.7	1600.0	351.5	Injection	274.3072027353237	1203.378755483648	396.0521174017391	1163.7267775016528
42.615	43.095	0.0	1008.6	179.5	330.2	190.6	1600.0	382.7	Injection	396.78391284001225	1211.4126222144644	489.9523628188142	1158.0546505253035
43.115	43.455	0.0	1004.3	170.7	315.0	175.9	1600.0	367.3	Injection	433.58877779332033	1418.1394234481706	511.98470926376	1406.6450025018917
43.595	44.165	0.0	1000.4	157.3	307.7	166.1	1600.0	360.0	Injection	447.7781365795927	1217.8254631415432	521.4308477530536	1163.6791266460828
44.175	44.435	0.0	1008.6	86.3	221.4	88.0	1600.0	276.8	Injection	382.8561292348548	1103.7295307840755	451.09518895764955	1041.8140803650433
44.484	44.744	216.6	934.0	159.1	23.0	0.0	1600.0	908.5	Injection	367.20219693332416	1322.767767698047	430.53932543916136	1308.0382665614143
44.764	44.864	234.4	925.4	183.7	13.9	13.4	1600.0	913.0	Injection	364.274649888333	857.8191189082878	424.86447963104865	732.8187866709142
45.694	46.094	1600.0	155.2	804.5	1095.7	512.8	31.0	456.3	Remove Tip	544.9665448062846	1166.0133973391216	625.3200057547422	1075.288196334222
46.363	47.043	691.4	194.7	320.4	645.3	29.4	53.9	2.8	Remove Tip	298.6961801241674	915.2467462138056	341.1910768215551	831.7418941787735
47.103	47.363	717.4	183.0	332.1	658.1	37.1	0.0	11.0	Remove Tip	332.78131121216285	1075.6960350730299	385.1603987932523	1023.0955613278672
47.503	48.582	715.5	186.2	306.6	646.8	37.0	0.0	1600.0	Remove Tip	348.36071910253867	943.9227357905407	406.482545962335	852.5782444018837
48.802	48.882	718.7	187.4	312.5	648.4	42.7	1600.0	1600.0	Remove Tip	343.1416228944247	822.3178471995265	399.466069138599	689.8120526522905
48.902	49.941	713.1	196.6	306.0	635.9	20.0	0.0	1600.0	Remove Tip	351.67484468361835	894.423098119504	411.5646357572597	782.1517069458739
50.121	50.711	741.9	194.6	323.8	658.4	38.8	154.7	11.0	Remove Tip	331.23981865419665	1022.6660696516627	409.9117715222663	937.6552061308174
50.761	51.161	861.3	0.0	517.2	857.8	242.7	298.6	222.1	Cap On	422.437748518238	1445.5310282922683	538.1265378561218	1416.2723480978188
51.2	51.41	712.1	185.5	315.6	649.5	26.6	1600.0	6.7	Cap On	179.45051965485544	957.2974657675144	304.40300050020164	792.7468429438685
51.47	52.21	718.4	130.2	314.9	642.1	28.0	438.0	2.0	Cap On	189.31695858935194	916.0566658389915	278.5675422233497	748.6566328481987
52.23	52.73	700.3	1.0	307.8	626.4	14.0	420.7	1600.0	Cap On	762.0006005337134	301.0935878951358	760.323350134743	330.54770125643296
52.75	53.04	623.2	1.0	205.4	538.0	4.0	504.1	1600.0	Cap On	210.70087211756172	313.16929157790014	218.86456476412687	396.7751406398886
53.119	53.259	448.6	179.9	26.5	363.2	0.0	687.0	1600.0	Cap On	68.39246355169678	554.3526080081231	101.35829576158822	291.35695887831434
53.449	53.619	479.0	135.0	65.2	399.4	0.0	644.4	1600.0	Cap On	107.20996378597377	202.09868134310173	126.5212571449425	214.0749087593945
53.649	54.009	545.7	19.3	157.0	510.3	0.0	556.8	1600.0	Cap On	262.6609526933038	562.1215588977864	268.36426844742454	607.323920297362
54.039	54.499	408.9	152.9	16.0	372.9	0.0	703.9	639.3	Cap On	686.0441642646542	386.7111357987789	702.1468456306816	449.6431792829206
54.698	54.948	377.1	171.0	9.0	362.5	9.0	720.5	599.0	Cap On	301.39190904552714	175.74531884706056	329.3352016771972	234.30862312496546
54.978	55.248	511.9	42.1	128.0	463.4	0.0	587.3	1600.0	Cap On	354.82985726337955	354.66187672378624	403.68680271329225	422.02314017302507
