start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.33	1.19	238.2	52.1	127.0	422.7	0.0	359.1	685.0	Cap Off	DBBDADD	1845
1.209	1.279	327.0	0.0	202.7	512.0	28.9	304.2	624.9	Cap Off	DADDBDD	1692
1.299	1.399	325.8	0.0	207.5	515.0	31.0	300.2	625.0	Cap Off	DADDBDD	1692
1.419	1.529	323.6	0.0	211.5	516.2	36.0	293.5	621.7	Cap Off	DADDBDD	1692
1.569	1.809	286.9	8.5	170.6	473.0	0.0	331.5	665.2	Cap Off	DADDADD	1683
1.829	1.939	318.4	0.0	1600.0	515.0	25.7	313.6	649.0	Cap Off	DADDBDD	1692
1.979	2.099	321.3	0.0	1600.0	520.0	23.3	318.6	655.8	Cap Off	DADDADD	1683
2.119	2.229	348.8	0.0	231.6	549.1	44.0	293.5	631.0	Cap Off	DADDBDD	1692
2.299	2.499	369.4	0.0	243.1	575.0	53.0	288.1	616.4	Cap Off	DADDBDD	1692
2.519	2.649	339.0	6.3	217.4	549.0	20.0	310.7	642.5	Cap Off	DADDADD	1683
2.668	2.778	340.6	0.0	218.2	550.0	15.1	313.6	564.6	Cap Off	DADDADD	1683
2.798	3.438	336.3	0.0	222.5	546.1	15.5	331.2	667.0	Cap Off	DADDADD	1683
3.478	3.578	341.5	0.0	226.6	553.0	22.0	313.8	651.7	Cap Off	DADDADD	1683
3.618	3.858	347.6	0.0	218.9	557.0	15.0	315.9	649.9	Cap Off	DADDADD	1683
3.918	4.108	353.2	5.0	219.5	566.0	14.0	306.5	642.5	Cap Off	DADDADD	1683
4.168	4.278	340.3	179.0	255.8	555.0	0.0	305.0	40.3	Cap Off	DDDDADB	2168
4.298	4.398	404.6	157.3	303.4	621.1	11.3	242.4	576.3	Cap Off	DDDDADD	2169
4.417	4.537	399.9	163.0	306.0	616.9	15.0	246.4	578.4	Cap Off	DDDDADD	2169
4.617	4.707	661.5	0.0	570.5	884.4	277.7	147.9	340.8	Cap Off	DADDDBD	1698
4.847	4.977	763.9	0.0	685.9	1006.2	408.9	201.7	287.1	Cap Off	DADDDDD	1701
5.027	5.097	852.4	0.0	769.0	1085.5	500.6	284.3	261.9	Cap Off	DADDDDD	1701
5.117	5.227	911.9	0.0	830.0	1150.3	559.7	326.9	245.5	Cap Off	DADDDDD	1701
5.247	5.447	941.1	0.0	857.0	1184.5	583.7	348.9	243.8	Cap Off	DADDDDD	1701
5.487	6.027	662.3	268.8	626.3	937.5	319.0	0.0	301.3	Apply Tip	DDDDDAD	2181
6.096	6.216	645.4	299.0	613.7	918.7	307.5	0.0	284.3	Apply Tip	DDDDDAD	2181
6.236	6.366	636.3	306.2	603.8	906.6	297.0	3.6	326.3	Apply Tip	DDDDDAD	2181
6.386	6.476	632.6	304.9	598.3	899.2	296.4	6.0	324.3	Apply Tip	DDDDDAD	2181
6.516	6.766	632.3	308.5	595.6	896.3	294.5	10.0	322.0	Apply Tip	DDDDDAD	2181
6.786	7.176	679.6	324.6	647.5	949.3	344.2	1600.0	0.0	Apply Tip	DDDDDDA	2185
7.196	7.296	683.9	342.5	656.5	957.4	349.3	1600.0	326.8	Apply Tip	DDDDDDD	2187
7.376	7.576	361.1	483.0	316.9	620.0	14.1	1600.0	605.5	Apply Tip	DDDDADD	2169
7.745	7.865	389.1	562.1	327.0	639.9	18.2	86.3	596.9	Apply Tip	DDDDABD	2166
7.885	8.545	399.1	464.0	337.3	653.6	24.0	3.0	597.6	Apply Tip	DDDDAAD	2163
8.565	9.564	407.3	466.9	338.3	651.2	16.1	0.0	553.0	Apply Tip	DDDDAAD	2163
9.584	9.904	394.6	460.6	325.2	632.9	19.8	1600.0	530.0	Apply Tip	DDDDADD	2169
9.944	10.324	385.6	436.5	312.6	615.3	25.0	1600.0	500.4	Apply Tip	DDDDADD	2169
10.344	10.754	389.5	436.6	316.5	619.6	32.0	1600.0	483.8	Apply Tip	DDDDBDD	2178
10.794	11.174	390.2	438.0	307.0	615.0	22.8	18.0	480.2	Apply Tip	DDDDAAD	2163
11.213	11.613	409.5	421.2	312.1	636.1	15.0	0.0	604.4	Apply Tip	DDDDAAD	2163
11.633	11.743	400.3	434.4	325.5	632.2	21.0	0.0	497.4	Apply Tip	DDDDAAD	2163
11.763	12.423	400.0	437.4	332.7	636.9	30.0	0.0	502.4	Apply Tip	DDDDBAD	2172
12.463	12.713	389.0	449.6	328.8	628.4	26.0	1.0	527.3	Apply Tip	DDDDBAD	2172
12.753	12.993	376.1	468.7	343.8	619.9	34.4	97.0	7.8	Apply Tip	DDDDBBA	2173
13.182	13.282	364.2	533.7	342.2	611.5	36.1	114.0	14.8	Apply Tip	DDDDBBA	2173
13.302	13.412	371.7	475.0	345.4	617.7	34.0	176.3	10.6	Apply Tip	DDDDBDA	2176
13.462	13.542	667.4	317.0	655.1	933.0	336.4	3.6	311.2	Apply Tip	DDDDDAD	2181
13.582	13.772	674.9	321.7	662.1	938.4	344.4	12.0	318.8	Apply Tip	DDDDDAD	2181
13.862	14.032	339.0	510.3	317.8	590.7	15.7	309.9	9.1	Apply Tip	DDDDADA	2167
14.152	14.232	346.0	510.4	320.3	595.3	9.4	1600.0	0.0	Apply Tip	DDDDADA	2167
14.252	14.342	354.0	560.4	337.2	603.9	26.6	299.2	1.0	Apply Tip	DDDDBDA	2176
14.382	14.492	347.3	522.1	339.4	596.6	29.8	292.3	6.4	Apply Tip	DDDDBDA	2176
14.512	14.762	364.0	504.0	339.4	616.5	32.2	267.5	13.0	Apply Tip	DDDDBDA	2176
14.871	15.001	266.0	535.5	141.9	495.4	0.0	368.3	130.6	Setting Units	DDBDADB	2087
15.221	15.311	394.1	409.2	1600.0	610.2	3.6	294.7	219.3	Setting Units	DDDDADD	2169
15.461	15.571	475.0	339.0	0.0	680.8	26.2	286.8	344.7	Setting Units	DDADBDD	2016
15.611	15.741	474.4	341.3	1.0	685.2	39.2	270.0	360.5	Setting Units	DDADBDD	2016
15.761	15.881	478.8	346.2	22.1	692.0	75.0	269.2	402.6	Setting Units	DDADBDD	2016
15.901	16.011	439.1	387.5	19.9	656.3	66.3	288.5	404.8	Setting Units	DDADBDD	2016
16.3	18.479	420.3	419.0	4.2	637.5	50.7	312.2	392.5	Setting Units	DDADBDD	2016
18.529	18.629	246.0	595.0	183.8	481.8	51.5	413.6	184.1	Priming	DDDDBDD	2178
18.649	18.769	178.5	707.9	321.4	452.3	0.0	474.6	11.7	Priming	DDDDADA	2167
