start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.869	0.979	331.0	51.9	115.0	1600.0	2.0	625.7	382.2	Cap Off	DBBDADD	1845
1.059	1.569	304.8	32.0	1600.0	756.7	0.0	619.5	371.6	Cap Off	DBDDADD	1926
1.589	1.799	297.9	21.0	1600.0	747.4	0.0	637.6	381.7	Cap Off	DADDADD	1683
1.889	2.079	220.2	0.0	1600.0	1600.0	57.0	702.9	373.1	Cap Off	DADDBDD	1692
2.249	2.369	327.8	0.0	212.0	1600.0	15.0	623.9	293.0	Cap Off	DADDADD	1683
2.389	2.499	337.5	18.1	242.2	1600.0	37.2	560.6	372.7	Cap Off	DADDBDD	1692
2.519	2.629	365.6	0.0	230.7	1600.0	33.1	514.0	423.5	Cap Off	DADDBDD	1692
2.648	2.778	383.2	0.0	236.1	1600.0	31.9	494.1	1600.0	Cap Off	DADDBDD	1692
2.838	2.998	407.6	0.0	233.9	1600.0	30.4	471.2	470.5	Cap Off	DADDBDD	1692
3.088	3.218	454.3	0.0	283.5	864.1	64.8	454.6	445.7	Cap Off	DADDBDD	1692
3.238	3.398	467.9	70.6	319.1	871.2	8.5	460.8	0.0	Cap Off	DBDDADA	1924
3.508	3.748	345.8	53.2	306.6	794.7	61.2	614.2	1600.0	Cap Off	DBDDBDD	1935
3.768	4.118	339.0	14.0	313.5	800.5	53.0	649.0	378.0	Cap Off	DADDBDD	1692
4.228	4.468	0.0	367.9	299.8	431.2	292.4	1600.0	1600.0	Cap Off	ADDDDDD	729
4.607	4.697	0.0	378.8	364.4	408.3	357.4	1600.0	584.0	Cap Off	ADDDDDD	729
4.757	4.867	0.0	381.3	369.6	408.3	368.2	1600.0	585.2	Cap Off	ADDDDDD	729
5.167	5.297	0.0	382.2	372.9	401.2	369.7	1600.0	604.3	Cap Off	ADDDDDD	729
5.317	5.577	0.0	394.9	386.0	391.4	385.2	1600.0	633.8	Cap Off	ADDDDDD	729
5.757	5.937	659.7	234.5	378.3	1013.7	23.5	125.3	1600.0	Apply Tip	DDDDABD	2166
6.156	6.236	0.0	362.7	400.2	399.2	407.7	812.8	736.6	Apply Tip	ADDDDDD	729
6.486	6.566	785.4	376.2	452.1	1600.0	101.4	38.1	817.2	Apply Tip	DDDDBBD	2175
6.586	6.676	775.0	366.3	439.7	1600.0	87.4	26.1	809.8	Apply Tip	DDDDBBD	2175
6.856	6.946	745.1	332.4	1600.0	1600.0	50.3	2.8	1600.0	Apply Tip	DDDDBAD	2172
6.966	7.086	760.7	345.1	1600.0	1600.0	56.6	6.7	817.0	Apply Tip	DDDDBAD	2172
7.106	7.216	761.9	345.3	1600.0	1135.8	53.8	0.0	828.4	Apply Tip	DDDDBAD	2172
7.236	7.516	792.5	370.6	1600.0	1144.3	53.7	0.0	1600.0	Apply Tip	DDDDBAD	2172
7.536	7.896	813.0	390.7	455.4	1158.8	55.1	17.3	1600.0	Apply Tip	DDDDBAD	2172
7.955	8.994	781.3	359.6	442.4	1142.2	43.4	2.8	1600.0	Apply Tip	DDDDBAD	2172
9.035	10.544	774.6	366.8	434.8	1600.0	43.9	5.0	1600.0	Apply Tip	DDDDBAD	2172
10.584	10.684	789.4	395.6	441.5	1600.0	52.0	0.0	1600.0	Apply Tip	DDDDBAD	2172
10.704	11.084	806.1	427.1	444.4	1600.0	66.0	1600.0	1600.0	Apply Tip	DDDDBDD	2178
11.123	11.683	735.8	308.0	448.5	1600.0	47.9	17.2	794.8	Apply Tip	DDDDBAD	2172
11.723	11.803	623.0	166.0	448.5	1600.0	63.1	276.4	27.2	Apply Tip	DDDDBDB	2177
11.973	12.213	885.8	421.5	675.3	1600.0	334.4	1.0	308.0	Apply Tip	DDDDDAD	2181
12.253	12.333	900.6	441.9	686.4	1600.0	357.8	1600.0	332.3	Apply Tip	DDDDDDD	2187
