start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.87	1.6	335.8	46.5	153.2	564.0	0.0	892.1	888.9	Cap Off	DBDDADD	1926
1.669	1.839	408.1	123.0	95.4	683.5	0.0	894.8	894.1	Cap Off	DBBDADD	1845
1.929	2.079	340.9	31.6	179.2	583.1	0.0	958.2	1600.0	Cap Off	DBDDADD	1926
2.099	2.179	344.4	26.5	182.5	570.4	0.0	959.3	959.2	Cap Off	DBDDADD	1926
2.199	2.309	337.4	25.3	185.0	578.0	0.0	979.9	975.7	Cap Off	DBDDADD	1926
2.369	2.579	346.6	42.0	191.0	619.6	0.0	1600.0	1600.0	Cap Off	DBDDADD	1926
2.618	2.728	338.7	29.0	236.1	639.8	0.0	1600.0	582.5	Cap Off	DBDDADD	1926
2.748	2.838	425.7	133.0	143.0	742.0	0.0	1600.0	1600.0	Cap Off	DBBDADD	1845
2.878	2.998	432.5	144.7	139.2	750.0	0.0	962.0	1600.0	Cap Off	DBBDADD	1845
3.018	3.278	345.3	54.0	243.0	643.2	0.0	1600.0	1600.0	Cap Off	DBDDADD	1926
3.298	3.388	324.5	51.2	257.6	605.0	0.0	1058.7	1600.0	Cap Off	DBDDADD	1926
3.428	3.508	340.2	851.0	309.0	1600.0	0.0	1600.0	1600.0	Cap Off	DDDDADD	2169
3.598	3.818	721.8	765.1	21.9	1600.0	82.3	557.1	555.7	Cap Off	DDADBDD	2016
3.898	4.078	309.0	431.3	334.5	1600.0	0.0	956.3	1600.0	Cap Off	DDDDADD	2169
4.118	4.228	309.2	452.4	333.0	1600.0	0.0	959.2	952.9	Cap Off	DDDDADD	2169
4.248	4.338	282.3	430.6	367.0	1600.0	0.0	978.6	978.1	Cap Off	DDDDADD	2169
4.377	4.517	439.3	892.3	196.0	1600.0	0.0	810.6	806.4	Cap Off	DDDDADD	2169
4.547	4.617	592.0	720.6	32.6	926.0	0.0	657.0	656.2	Cap Off	DDBDADD	2088
4.747	4.887	239.7	425.5	324.6	571.9	5.0	979.6	1600.0	Apply Tip	DDDDADD	2169
4.977	5.077	229.9	416.0	303.4	559.3	0.0	993.8	992.7	Apply Tip	DDDDADD	2169
5.247	5.347	1287.0	1600.0	490.8	1600.0	545.9	9.0	50.6	Apply Tip	DDDDDAB	2180
5.437	5.677	1600.0	1600.0	278.2	1600.0	295.7	5.0	48.1	Apply Tip	DDDDDAB	2180
5.847	5.937	1600.0	1600.0	385.0	1600.0	359.8	1600.0	1600.0	Apply Tip	DDDDDDD	2187
6.007	6.177	1600.0	1600.0	208.5	1600.0	40.0	1600.0	1600.0	Apply Tip	DDDDBDD	2178
6.236	6.456	1600.0	1600.0	368.9	1600.0	234.0	156.7	1600.0	Apply Tip	DDDDDDD	2187
6.496	6.576	690.1	1600.0	474.5	1600.0	213.5	71.6	1600.0	Apply Tip	DDDDDBD	2184
6.666	6.776	270.1	1600.0	588.1	599.3	169.2	44.7	1600.0	Apply Tip	DDDDDBD	2184
6.966	7.076	162.3	1600.0	471.9	495.0	56.8	20.2	1600.0	Apply Tip	DDDDBAD	2172
7.096	7.166	183.9	1600.0	473.5	516.2	51.9	15.0	1600.0	Apply Tip	DDDDBAD	2172
7.236	7.516	222.4	1600.0	472.2	559.2	27.8	19.0	1600.0	Apply Tip	DDDDBAD	2172
7.536	9.105	259.9	1600.0	466.0	581.0	16.3	7.2	1600.0	Apply Tip	DDDDAAD	2163
9.145	9.395	266.8	1600.0	448.3	576.1	15.7	10.8	1600.0	Apply Tip	DDDDAAD	2163
9.415	9.805	277.5	1600.0	450.0	585.0	21.2	17.9	1600.0	Apply Tip	DDDDAAD	2163
9.844	10.504	280.8	1600.0	450.6	593.0	2.8	4.0	1600.0	Apply Tip	DDDDAAD	2163
10.544	11.364	280.8	1600.0	452.1	578.0	25.3	32.8	1600.0	Apply Tip	DDDDBBD	2175
11.403	12.183	286.8	1600.0	462.9	599.0	15.6	9.1	1600.0	Apply Tip	DDDDAAD	2163
12.203	12.893	287.7	563.9	452.6	596.0	29.2	36.2	1600.0	Apply Tip	DDDDBBD	2175
12.913	14.122	285.4	573.0	463.3	589.0	21.8	20.2	1600.0	Apply Tip	DDDDAAD	2163
14.202	14.412	296.4	598.1	501.1	758.1	33.1	267.0	12.0	Apply Tip	DDDDBDA	2176
14.452	14.562	257.6	1600.0	478.5	608.3	38.6	212.3	37.7	Apply Tip	DDDDBDB	2177
14.602	14.712	219.3	437.9	481.7	577.0	32.5	107.4	18.2	Apply Tip	DDDDBBA	2173
14.751	14.931	430.3	645.2	318.9	777.9	3.6	1600.0	140.5	Apply Tip	DDDDADB	2168
