start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
1.409	1.479	377.8	106.3	90.0	596.8	0.0	254.6	664.3	Cap Off	DBBDADD	1845
1.519	1.759	400.7	119.1	79.3	638.0	0.0	242.1	654.4	Cap Off	DBBDADD	1845
1.779	2.059	386.5	83.2	117.0	587.0	0.0	282.9	284.8	Cap Off	DBBDADD	1845
2.079	2.209	353.4	54.0	157.5	556.2	0.0	322.6	322.7	Cap Off	DBDDADD	1926
2.229	2.329	326.8	21.8	197.3	534.2	0.0	325.2	325.4	Cap Off	DADDADD	1683
2.349	2.559	308.3	1.0	237.8	511.6	16.0	328.9	329.2	Cap Off	DADDADD	1683
2.598	2.698	337.1	16.0	225.0	544.3	0.0	310.6	1600.0	Cap Off	DADDADD	1683
2.748	2.848	347.7	16.5	227.0	555.8	0.0	1600.0	740.2	Cap Off	DADDADD	1683
2.868	3.388	351.6	22.5	241.0	569.9	0.0	1600.0	1600.0	Cap Off	DADDADD	1683
3.468	3.678	374.0	23.9	255.0	592.5	0.0	281.9	280.1	Cap Off	DADDADD	1683
3.788	3.888	525.1	912.0	314.3	1600.0	2.0	1600.0	1600.0	Cap Off	DDDDADD	2169
4.018	4.108	458.1	195.9	353.1	801.3	0.0	1600.0	174.9	Cap Off	DDDDADD	2169
4.128	4.228	454.8	192.2	346.0	787.2	0.0	185.9	1600.0	Cap Off	DDDDADD	2169
4.268	4.508	434.3	238.6	337.2	757.1	0.0	197.6	435.1	Cap Off	DDDDADD	2169
4.527	4.657	401.2	391.0	326.7	642.2	0.0	237.5	423.3	Cap Off	DDDDADD	2169
4.677	4.907	383.0	523.4	277.3	619.3	19.2	261.3	689.3	Cap Off	DDDDADD	2169
4.947	5.157	348.1	533.2	241.0	580.5	5.1	277.5	335.0	Cap Off	DDDDADD	2169
5.217	5.327	401.6	754.6	130.0	1600.0	0.0	1600.0	222.0	Cap Off	DDBDADD	2088
5.367	5.447	392.2	604.6	112.0	1600.0	0.0	1600.0	201.0	Cap Off	DDBDADD	2088
5.477	5.617	535.6	712.6	5.0	782.7	56.0	1600.0	520.7	Cap Off	DDADBDD	2016
5.667	5.877	537.8	693.2	1.0	771.2	56.0	159.5	157.5	Cap Off	DDADBDD	2016
5.917	6.167	518.8	700.0	15.0	763.4	54.1	155.2	566.4	Apply Tip	DDADBDD	2016
6.186	6.306	512.5	698.8	468.2	770.3	70.0	1600.0	1600.0	Apply Tip	DDDDBDD	2178
6.336	6.576	640.3	858.7	183.7	920.8	222.8	2.8	2.2	Apply Tip	DDDDDAA	2179
6.616	6.776	660.6	875.7	292.7	949.8	291.3	0.0	0.0	Apply Tip	DDDDDAA	2179
6.896	7.126	198.1	642.9	321.0	514.5	0.0	1600.0	458.4	Apply Tip	DDDDADD	2169
7.206	7.416	327.0	665.1	373.4	615.8	21.5	282.4	1600.0	Apply Tip	DDDDADD	2169
7.436	7.816	383.3	620.8	387.3	657.0	22.0	166.6	1600.0	Apply Tip	DDDDADD	2169
7.835	7.945	489.3	675.9	1600.0	1600.0	76.1	23.5	1600.0	Apply Tip	DDDDBAD	2172
7.965	8.075	496.7	674.1	1600.0	1600.0	70.3	6.0	1600.0	Apply Tip	DDDDBAD	2172
8.145	8.315	513.9	676.0	1600.0	1600.0	62.3	0.0	649.9	Apply Tip	DDDDBAD	2172
8.395	8.565	500.6	670.2	1600.0	1600.0	43.6	0.0	1600.0	Apply Tip	DDDDBAD	2172
8.585	9.175	510.1	676.7	1600.0	1600.0	41.2	0.0	1600.0	Apply Tip	DDDDBAD	2172
9.235	9.475	495.3	659.5	1600.0	763.0	35.1	0.0	1600.0	Apply Tip	DDDDBAD	2172
9.494	9.594	489.1	650.2	1600.0	753.2	34.1	0.0	1600.0	Apply Tip	DDDDBAD	2172
10.214	10.424	493.1	652.1	1600.0	757.1	31.6	0.0	1600.0	Apply Tip	DDDDBAD	2172
10.494	11.024	501.7	667.9	1600.0	765.0	32.0	1600.0	1600.0	Apply Tip	DDDDBDD	2178
11.114	11.344	512.2	682.3	1600.0	779.0	41.1	15.0	1600.0	Apply Tip	DDDDBAD	2172
11.363	11.663	520.8	676.5	1600.0	784.0	47.2	12.2	1600.0	Apply Tip	DDDDBAD	2172
11.953	12.163	508.1	660.9	1600.0	769.0	40.5	6.0	1600.0	Apply Tip	DDDDBAD	2172
12.203	12.713	502.8	667.5	1600.0	765.2	42.4	10.0	1600.0	Apply Tip	DDDDBAD	2172
12.733	13.143	500.9	651.0	1600.0	1600.0	25.1	0.0	653.2	Apply Tip	DDDDBAD	2172
13.702	13.962	454.9	686.2	1600.0	1600.0	81.1	253.5	50.4	Apply Tip	DDDDBDB	2177
14.012	14.222	470.8	694.1	1600.0	1600.0	72.1	248.2	38.1	Apply Tip	DDDDBDB	2177
14.282	14.602	437.2	694.5	405.9	702.0	42.8	333.7	12.0	Apply Tip	DDDDBDA	2176
14.711	14.831	403.8	514.4	59.9	576.8	0.0	1600.0	299.8	Setting Units	DDBDADD	2088
