start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.7	0.82	266.1	0.0	170.0	503.3	18.0	280.1	624.0	Cap Off	DADDADD	1683
0.84	1.28	256.8	0.0	166.0	500.1	10.0	290.4	647.6	Cap Off	DADDADD	1683
1.369	1.449	262.9	0.0	173.4	511.3	12.0	291.6	659.0	Cap Off	DADDADD	1683
1.519	1.699	295.0	0.0	1600.0	527.0	13.0	292.8	661.0	Cap Off	DADDADD	1683
1.789	1.929	293.4	7.0	197.6	570.1	22.8	300.5	683.0	Cap Off	DADDADD	1683
1.989	2.079	292.9	27.7	1600.0	595.0	40.8	302.7	708.3	Cap Off	DBDDBDD	1935
2.099	2.249	313.2	8.0	1600.0	634.2	40.2	308.8	1600.0	Cap Off	DADDBDD	1692
2.269	2.369	337.2	8.1	1600.0	670.3	44.3	303.7	1600.0	Cap Off	DADDBDD	1692
2.389	2.499	384.6	0.0	1600.0	723.5	76.3	279.7	1600.0	Cap Off	DADDBDD	1692
2.668	2.748	362.0	0.0	1600.0	699.3	62.6	329.0	1600.0	Cap Off	DADDBDD	1692
2.788	3.178	329.8	0.0	1600.0	661.6	31.3	385.5	1600.0	Cap Off	DADDBDD	1692
3.218	3.288	334.7	0.0	1600.0	670.7	27.2	387.4	1600.0	Cap Off	DADDBDD	1692
3.348	3.428	343.8	0.0	1600.0	683.1	33.2	377.9	1600.0	Cap Off	DADDBDD	1692
3.498	3.578	347.9	0.0	1600.0	690.7	34.5	382.0	1600.0	Cap Off	DADDBDD	1692
3.618	3.728	321.5	199.1	1600.0	671.2	31.0	1600.0	1600.0	Cap Off	DDDDBDD	2178
3.748	3.818	285.1	212.0	1600.0	641.5	9.9	1600.0	1600.0	Cap Off	DDDDADD	2169
3.898	4.028	283.4	177.0	1600.0	637.8	15.3	1600.0	1600.0	Cap Off	DDDDADD	2169
4.048	4.168	303.2	175.1	1600.0	653.6	18.6	1600.0	1600.0	Cap Off	DDDDADD	2169
4.188	4.278	309.5	168.0	1600.0	652.9	11.7	1600.0	1600.0	Cap Off	DDDDADD	2169
4.337	4.447	529.2	0.0	1600.0	856.1	234.4	1600.0	468.0	Cap Off	DADDDDD	1701
4.467	4.577	612.3	0.0	566.6	947.2	326.5	102.0	370.7	Cap Off	DADDDBD	1698
4.597	4.697	697.0	0.0	625.1	1600.0	412.8	184.6	314.8	Cap Off	DADDDDD	1701
4.787	5.037	829.8	0.0	745.0	1600.0	536.3	293.6	236.0	Cap Off	DADDDDD	1701
5.207	5.277	286.6	505.8	275.1	629.6	0.0	284.5	662.1	Apply Tip	DDDDADD	2169
5.337	5.467	280.1	517.2	277.9	608.5	1.4	290.1	23.3	Apply Tip	DDDDADA	2167
5.487	5.587	277.8	1600.0	278.9	601.2	9.4	289.1	1600.0	Apply Tip	DDDDADD	2169
5.607	5.717	270.0	648.8	1600.0	592.8	0.0	298.0	819.1	Apply Tip	DDDDADD	2169
5.737	5.847	300.4	537.7	295.6	624.7	0.0	272.0	690.8	Apply Tip	DDDDADD	2169
5.867	5.997	315.4	545.9	1600.0	645.9	12.0	271.0	701.5	Apply Tip	DDDDADD	2169
6.016	6.126	362.1	520.9	1600.0	697.6	30.9	234.0	672.4	Apply Tip	DDDDBDD	2178
6.336	6.416	640.4	342.1	563.0	993.4	303.0	4.5	394.9	Apply Tip	DDDDDAD	2181
6.436	6.506	635.8	348.9	1600.0	992.8	299.6	0.0	288.4	Apply Tip	DDDDDAD	2181
6.586	6.696	656.8	361.1	1600.0	1034.5	313.0	13.0	1600.0	Apply Tip	DDDDDAD	2181
