start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.31	1.199	361.7	30.5	152.0	575.4	0.0	320.6	1600.0	Cap Off	DBDDADD	1926
1.209	1.929	355.1	23.0	178.4	642.0	0.0	335.3	395.6	Cap Off	DADDADD	1683
2.339	2.459	516.8	55.8	1600.0	838.2	228.8	227.0	474.9	Cap Off	DBDDDDD	1944
2.549	2.719	570.0	34.9	1600.0	914.4	234.9	229.6	473.7	Cap Off	DBDDDDD	1944
2.758	3.028	555.0	59.5	1600.0	902.5	202.2	246.3	448.3	Cap Off	DBDDDDD	1944
3.048	3.158	541.0	30.0	1600.0	892.4	201.2	254.7	179.1	Cap Off	DBDDDDD	1944
3.198	3.378	552.0	2.2	1600.0	908.2	202.1	248.0	179.3	Cap Off	DADDDDD	1701
3.478	3.638	552.0	5.7	1600.0	905.8	201.5	250.6	175.9	Cap Off	DADDDDD	1701
3.658	3.758	574.0	0.0	1600.0	919.6	211.5	231.0	190.0	Cap Off	DADDDDD	1701
3.818	3.888	709.5	231.2	1600.0	960.2	286.5	0.0	711.7	Apply Tip	DDDDDAD	2181
3.908	4.038	724.0	248.7	1600.0	975.8	291.8	0.0	731.1	Apply Tip	DDDDDAD	2181
4.208	4.288	0.0	647.6	1600.0	333.4	380.8	1600.0	507.8	Apply Tip	ADDDDDD	729
4.347	4.557	0.0	636.2	1600.0	347.7	352.1	1600.0	475.9	Apply Tip	ADDDDDD	729
4.627	4.777	349.6	287.6	1600.0	628.6	2.2	334.2	68.0	Apply Tip	DDDDADB	2168
4.907	5.007	469.5	191.0	1600.0	766.5	32.2	61.5	9.5	Apply Tip	DDDDBBA	2173
5.027	5.557	507.7	209.5	1600.0	783.1	26.4	7.6	0.0	Apply Tip	DDDDBAA	2170
5.647	5.857	0.0	700.7	1600.0	355.5	451.6	626.6	1600.0	Apply Tip	ADDDDDD	729
5.927	6.047	0.0	658.7	1600.0	375.7	412.3	582.2	1600.0	Apply Tip	ADDDDDD	729
6.196	6.296	511.5	276.6	1600.0	749.2	4.2	22.5	1600.0	Apply Tip	DDDDAAD	2163
6.306	6.386	508.9	251.3	1600.0	754.5	3.0	5.4	1600.0	Apply Tip	DDDDAAD	2163
6.426	6.546	506.8	244.3	1600.0	755.7	3.6	5.0	1600.0	Apply Tip	DDDDAAD	2163
6.566	6.646	505.4	235.5	1600.0	760.7	9.2	0.0	1600.0	Apply Tip	DDDDAAD	2163
6.716	7.206	511.5	240.3	1600.0	764.1	9.1	0.0	1600.0	Apply Tip	DDDDAAD	2163
7.266	9.175	519.4	239.8	1600.0	773.1	11.3	0.0	1600.0	Apply Tip	DDDDAAD	2163
9.245	9.495	515.7	221.6	1600.0	772.6	18.6	0.0	1600.0	Apply Tip	DDDDAAD	2163
9.515	9.625	526.9	210.6	1600.0	779.1	11.2	0.0	1600.0	Apply Tip	DDDDAAD	2163
9.664	9.884	542.8	201.3	1600.0	794.8	39.4	104.1	13.9	Apply Tip	DDDDBBA	2173
9.924	10.204	705.3	227.1	1600.0	956.7	218.7	174.6	205.4	Apply Tip	DDDDDDD	2187
10.274	10.424	336.0	331.8	159.2	580.6	4.1	328.4	151.2	Apply Tip	DDDDADD	2169
10.894	11.004	317.8	339.9	0.0	550.3	28.0	1600.0	295.1	Setting Units	DDADBDD	2016
11.044	11.124	298.1	381.1	5.0	521.4	32.8	355.8	303.1	Setting Units	DDADBDD	2016
11.164	11.424	334.3	372.8	0.0	566.0	20.1	336.6	309.1	Setting Units	DDADADD	2007
11.443	11.673	348.8	384.2	0.0	578.9	33.0	335.6	331.0	Setting Units	DDADBDD	2016
11.713	11.923	346.7	386.2	0.0	573.9	36.0	337.6	330.0	Setting Units	DDADBDD	2016
12.013	12.123	342.2	388.7	0.0	571.7	33.0	340.5	329.0	Setting Units	DDADBDD	2016
12.883	12.973	321.0	261.0	239.0	692.0	0.0	440.0	65.8	Priming	DDDDADB	2168
13.013	13.573	330.5	245.0	312.0	736.4	12.0	478.1	0.0	Priming	DDDDADA	2167
13.692	13.812	319.4	258.3	325.1	731.5	34.0	500.3	0.0	Priming	DDDDBDA	2176
13.952	14.112	0.0	596.6	392.4	393.4	309.0	1600.0	338.2	Priming	ADDDDDD	729
14.162	14.252	0.0	639.7	441.5	340.4	365.2	768.0	393.0	Priming	ADDDDDD	729
14.312	14.422	0.0	649.3	444.6	323.1	371.1	774.6	399.1	Priming	ADDDDDD	729
14.442	14.562	0.0	624.7	430.6	342.9	344.8	765.4	367.8	Priming	ADDDDDD	729
14.802	14.972	0.0	642.5	415.5	343.9	337.7	770.2	368.7	Priming	ADDDDDD	729
14.991	15.221	0.0	630.0	400.3	344.7	320.1	754.5	351.9	Priming	ADDDDDD	729
15.261	15.461	0.0	645.4	422.6	339.8	341.5	772.8	375.4	Priming	ADDDDDD	729
15.601	16.161	0.0	642.2	411.3	335.4	333.1	765.9	366.8	Priming	ADDDDDD	729
16.291	16.671	0.0	648.7	411.9	314.5	343.6	760.8	382.2	Priming	ADDDDDD	729
16.71	16.8	0.0	621.2	400.1	338.8	324.3	739.3	358.7	Priming	ADDDDDD	729
16.87	16.94	308.0	405.4	16.8	497.5	39.6	358.0	310.5	Priming	DDADBDD	2016
17.0	17.22	323.4	362.4	0.0	518.2	12.0	321.8	290.2	Priming	DDADADD	2007
17.28	17.37	344.3	358.4	0.0	537.3	43.6	297.6	308.1	Priming	DDADBDD	2016
17.39	17.48	342.2	355.2	0.0	539.9	28.9	298.5	302.9	Priming	DDADBDD	2016
17.54	17.77	344.8	358.4	0.0	557.2	36.0	298.4	309.0	Priming	DDADBDD	2016
17.85	17.94	0.0	594.5	385.5	361.4	310.2	703.4	339.8	Priming	ADDDDDD	729
17.96	18.07	0.0	595.6	385.2	353.3	308.0	711.8	340.1	Priming	ADDDDDD	729
18.299	18.609	0.0	620.8	402.3	339.2	320.4	754.9	349.0	Priming	ADDDDDD	729
18.649	18.839	0.0	611.7	390.4	343.1	308.2	738.9	336.3	Priming	ADDDDDD	729
18.899	19.079	351.7	395.3	13.0	542.6	54.7	323.1	339.1	Priming	DDADBDD	2016
