start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.32	0.4	332.6	62.0	150.6	584.9	0.0	841.1	1600.0	Cap Off	DBDDADD	1926
0.57	0.7	348.2	67.0	147.4	614.5	0.0	809.7	1600.0	Cap Off	DBBDADD	1845
0.72	0.83	323.1	49.0	163.2	582.1	0.0	807.0	1600.0	Cap Off	DBDDADD	1926
0.85	1.08	349.6	77.0	135.4	611.3	0.0	782.1	1600.0	Cap Off	DBBDADD	1845
1.099	1.379	377.8	115.0	95.3	644.9	0.0	736.5	1600.0	Cap Off	DBBDADD	1845
1.439	1.699	315.7	48.0	152.4	567.6	0.0	777.9	1600.0	Cap Off	DBDDADD	1926
1.799	1.929	328.9	58.0	148.0	575.0	0.0	787.4	1600.0	Cap Off	DBBDADD	1845
1.949	2.199	317.8	48.0	164.3	580.2	0.0	812.1	1600.0	Cap Off	DBDDADD	1926
2.349	2.459	405.4	146.7	66.5	685.6	0.0	716.2	1600.0	Cap Off	DBBDADD	1845
2.479	2.549	402.6	145.0	62.2	677.2	0.0	704.2	1600.0	Cap Off	DBBDADD	1845
2.559	3.728	314.4	43.2	183.0	594.4	0.0	850.5	1600.0	Cap Off	DBDDADD	1926
3.768	3.928	674.5	344.0	6.0	1013.3	24.0	718.2	1600.0	Cap Off	DDADADD	2007
3.938	4.038	717.9	533.4	8.0	1056.4	20.0	648.8	1600.0	Cap Off	DDADADD	2007
4.058	4.208	796.5	814.0	21.5	1600.0	73.0	491.4	1600.0	Cap Off	DDADBDD	2016
4.248	4.418	405.0	397.5	269.3	766.0	0.0	810.1	656.5	Cap Off	DDDDADD	2169
4.457	5.047	712.3	655.6	30.7	1600.0	95.0	526.5	297.5	Cap Off	DDBDBDD	2097
5.127	5.247	674.1	704.8	1.0	1600.0	64.6	592.7	310.0	Cap Off	DDADBDD	2016
5.367	5.907	240.4	305.2	1600.0	633.1	0.0	998.0	1600.0	Cap Off	DDDDADD	2169
6.056	6.156	1354.2	1440.6	1217.0	1600.0	950.0	61.1	1600.0	Apply Tip	DDDDDBD	2184
6.196	6.316	1600.0	1600.0	1298.5	1600.0	920.7	60.7	1600.0	Apply Tip	DDDDDBD	2184
6.336	6.476	1600.0	1600.0	1265.3	1600.0	891.2	55.5	1600.0	Apply Tip	DDDDDBD	2184
6.586	6.746	513.4	686.2	1600.0	1600.0	29.7	715.1	1600.0	Apply Tip	DDDDBDD	2178
6.766	6.896	537.9	715.9	1600.0	1600.0	46.3	500.4	1600.0	Apply Tip	DDDDBDD	2178
6.916	7.136	582.7	737.0	525.4	1600.0	47.4	115.1	641.9	Apply Tip	DDDDBBD	2175
7.196	7.466	1600.0	1600.0	85.9	1600.0	87.5	0.0	575.0	Apply Tip	DDBDBAD	2091
7.486	7.876	1600.0	1600.0	1600.0	1600.0	53.8	0.0	588.4	Apply Tip	DDDDBAD	2172
7.915	8.864	1600.0	823.9	1600.0	1600.0	29.0	0.0	1600.0	Apply Tip	DDDDBAD	2172
8.885	9.565	1600.0	810.8	1600.0	1600.0	19.0	0.0	1600.0	Apply Tip	DDDDAAD	2163
9.584	10.134	1600.0	826.8	1600.0	1600.0	36.0	0.0	1600.0	Apply Tip	DDDDBAD	2172
10.154	10.674	1600.0	1600.0	1600.0	1600.0	39.6	0.0	1600.0	Apply Tip	DDDDBAD	2172
10.714	11.094	1600.0	894.9	1600.0	1600.0	45.0	0.0	1600.0	Apply Tip	DDDDBAD	2172
11.114	11.384	1600.0	1600.0	609.6	878.3	47.0	0.0	1600.0	Apply Tip	DDDDBAD	2172
11.403	12.083	1600.0	858.2	1600.0	1600.0	43.7	23.5	1600.0	Apply Tip	DDDDBAD	2172
12.103	12.233	1600.0	1600.0	1600.0	1600.0	59.0	206.8	15.0	Apply Tip	DDDDBDA	2176
12.253	12.513	1600.0	1600.0	624.6	1600.0	69.5	214.5	20.2	Apply Tip	DDDDBDA	2176
12.533	12.623	1600.0	1600.0	1600.0	1600.0	79.9	549.0	34.0	Apply Tip	DDDDBDB	2177
12.663	12.833	1600.0	770.0	561.4	1600.0	60.4	753.4	15.5	Apply Tip	DDDDBDA	2176
12.853	12.933	581.5	681.2	1600.0	1600.0	36.6	833.3	1.0	Apply Tip	DDDDBDA	2176
12.952	13.062	558.0	672.3	1600.0	1600.0	58.2	780.4	15.3	Apply Tip	DDDDBDA	2176
13.192	13.352	363.9	417.9	169.1	663.3	26.6	970.2	246.3	Setting Units	DDDDBDD	2178
13.372	13.722	352.2	381.6	3.0	657.2	15.3	946.3	389.7	Setting Units	DDADADD	2007
13.762	13.882	502.6	495.8	10.3	884.3	29.0	823.2	424.6	Setting Units	DDADBDD	2016
13.902	14.032	523.3	520.0	0.0	1600.0	21.5	852.4	448.6	Setting Units	DDADADD	2007
14.052	14.332	568.0	572.2	0.0	1600.0	46.0	886.0	497.1	Setting Units	DDADBDD	2016
14.352	14.482	604.0	605.4	1.4	1600.0	79.0	888.7	559.0	Setting Units	DDADBDD	2016
14.502	14.992	622.1	619.5	0.0	1600.0	71.0	943.6	590.2	Setting Units	DDADBDD	2016
15.031	15.141	625.0	631.6	0.0	1600.0	63.0	978.1	597.9	Setting Units	DDADBDD	2016
15.221	15.511	628.4	639.8	0.0	1600.0	59.0	976.0	607.1	Setting Units	DDADBDD	2016
15.611	15.681	264.8	455.7	400.5	1600.0	0.0	1600.0	129.5	Priming	DDDDADB	2168
15.701	15.831	270.0	597.5	557.3	1600.0	62.6	1600.0	11.7	Priming	DDDDBDA	2176
15.851	15.981	389.0	666.4	544.9	1600.0	67.3	1600.0	14.9	Priming	DDDDBDA	2176
16.43	16.93	453.2	660.5	558.0	1600.0	93.0	1600.0	37.8	Priming	DDDDBDB	2177
16.97	19.918	468.0	676.7	599.1	1600.0	103.0	1600.0	41.8	Priming	DDDDBDB	2177
19.958	20.058	485.7	518.8	359.2	1600.0	0.0	1600.0	153.0	Priming	DDDDADD	2169
