start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.32	1.05	640.4	131.0	42.0	356.0	0.0	288.7	1600.0	Cap Off	DBBDADD	1845
1.129	1.219	549.2	30.0	150.0	265.7	0.0	406.1	1600.0	Cap Off	DBBDADD	1845
1.569	1.679	565.5	28.0	154.9	310.4	0.0	444.8	1600.0	Cap Off	DBDDADD	1926
1.699	2.129	600.6	29.0	170.3	278.3	0.0	446.9	1600.0	Cap Off	DBDDADD	1926
2.149	2.379	646.6	36.0	181.8	302.8	0.0	466.3	1600.0	Cap Off	DBDDADD	1926
2.399	2.499	615.3	24.0	190.8	282.3	0.0	462.8	1600.0	Cap Off	DADDADD	1683
2.569	2.649	618.0	43.3	180.4	283.4	12.6	427.1	1600.0	Cap Off	DBDDADD	1926
2.788	2.908	645.1	147.0	272.7	331.3	0.0	398.6	1600.0	Cap Off	DBDDADD	1926
2.968	3.078	716.1	198.0	243.5	374.0	0.0	1600.0	650.9	Cap Off	DDDDADD	2169
3.098	3.188	734.0	189.2	239.4	396.4	0.0	1600.0	1600.0	Cap Off	DDDDADD	2169
3.228	3.628	676.6	38.6	1600.0	338.6	0.0	349.0	676.0	Cap Off	DBDDADD	1926
3.648	3.758	684.9	49.2	1600.0	335.5	6.4	357.6	1600.0	Cap Off	DBDDADD	1926
3.818	3.888	720.6	70.3	250.4	372.8	3.2	354.0	1600.0	Cap Off	DBDDADD	1926
3.898	4.048	768.0	84.5	171.0	395.6	10.8	294.9	632.0	Cap Off	DBDDADD	1926
4.188	4.348	671.7	92.0	82.8	298.0	0.0	405.7	747.5	Cap Off	DBBDADD	1845
4.367	4.517	638.0	70.9	82.6	286.4	0.0	437.1	783.9	Cap Off	DBBDADD	1845
4.527	4.747	586.2	81.4	42.5	246.6	0.0	494.1	842.9	Cap Off	DBBDADD	1845
5.067	5.157	1600.0	422.4	591.9	815.2	266.3	8.2	289.1	Apply Tip	DDDDDAD	2181
5.197	5.447	1600.0	417.6	593.8	812.0	267.0	15.0	286.3	Apply Tip	DDDDDAD	2181
5.467	5.577	1600.0	427.1	597.9	821.4	271.1	24.8	1600.0	Apply Tip	DDDDDAD	2181
5.647	5.717	1600.0	185.0	372.8	581.0	39.0	120.9	1600.0	Apply Tip	DDDDBBD	2175
5.737	5.877	1600.0	183.1	366.3	581.0	29.2	57.0	541.1	Apply Tip	DDDDBBD	2175
5.897	6.047	1600.0	223.3	395.9	619.8	42.2	0.0	1600.0	Apply Tip	DDDDBAD	2172
6.066	6.166	1600.0	239.8	420.2	642.4	62.4	1.0	514.0	Apply Tip	DDDDBAD	2172
6.186	7.295	1600.0	223.6	402.3	621.9	42.7	3.0	1600.0	Apply Tip	DDDDBAD	2172
7.316	8.056	1600.0	230.5	391.6	620.7	23.6	0.0	1600.0	Apply Tip	DDDDAAD	2163
8.115	9.764	1600.0	266.3	390.2	638.4	30.0	11.0	521.4	Apply Tip	DDDDBAD	2172
9.784	10.973	1600.0	243.8	396.3	629.9	29.2	0.0	1600.0	Apply Tip	DDDDBAD	2172
11.034	11.364	1600.0	227.2	398.0	631.2	32.0	0.0	581.2	Apply Tip	DDDDBAD	2172
11.453	11.543	1600.0	224.0	404.7	635.6	34.7	2.0	583.4	Apply Tip	DDDDBAD	2172
11.583	11.693	1192.1	218.9	403.4	634.9	35.4	6.3	589.0	Apply Tip	DDDDBAD	2172
11.733	12.093	1600.0	148.8	418.2	662.6	36.2	174.0	6.4	Apply Tip	DBDDBDA	1933
12.133	12.373	1600.0	176.2	444.6	684.1	70.4	206.2	34.0	Apply Tip	DDDDBDB	2177
12.413	12.513	1600.0	178.8	423.7	653.0	55.5	229.0	27.7	Apply Tip	DDDDBDB	2177
12.533	12.643	1600.0	186.9	416.6	634.4	63.1	232.1	34.7	Apply Tip	DDDDBDB	2177
12.813	12.973	1600.0	210.4	408.4	608.2	71.0	1600.0	42.4	Apply Tip	DDDDBDB	2177
13.102	13.342	1600.0	1600.0	381.4	657.4	58.9	310.7	30.1	Apply Tip	DDDDBDB	2177
13.422	13.602	1600.0	244.8	1600.0	590.8	30.4	187.9	220.1	Apply Tip	DDDDBDD	2178
13.612	13.722	1600.0	318.0	8.5	657.1	26.9	133.9	317.0	Setting Units	DDADBBD	2013
