start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
1.119	1.479	569.3	101.2	92.1	779.2	0.0	740.0	1600.0	Cap Off	DBBDADD	1845
1.519	1.789	581.3	107.5	91.5	796.8	0.0	743.0	1600.0	Cap Off	DBBDADD	1845
1.809	2.319	598.0	122.7	78.6	806.8	0.0	738.0	1600.0	Cap Off	DBBDADD	1845
2.359	2.619	550.3	73.8	126.3	768.4	0.0	787.0	1600.0	Cap Off	DBBDADD	1845
2.768	3.438	501.1	59.0	134.1	721.8	0.0	780.9	1600.0	Cap Off	DBBDADD	1845
3.458	3.718	488.7	44.0	150.7	732.8	0.0	828.5	1600.0	Cap Off	DBDDADD	1926
3.958	4.158	493.4	36.3	185.0	774.4	0.0	857.6	600.0	Cap Off	DBDDADD	1926
4.218	4.638	467.6	10.0	219.8	747.1	3.6	900.5	1600.0	Cap Off	DADDADD	1683
4.737	4.827	457.0	10.4	1600.0	727.2	0.0	916.5	1600.0	Cap Off	DADDADD	1683
4.987	5.247	464.2	4.2	1600.0	733.3	5.0	913.7	570.5	Cap Off	DADDADD	1683
5.287	5.657	474.5	23.0	1600.0	755.7	0.0	904.7	607.4	Cap Off	DADDADD	1683
5.677	5.877	454.9	102.1	1600.0	763.8	0.0	914.0	648.3	Cap Off	DBDDADD	1926
5.977	6.077	585.2	231.9	165.1	864.7	0.0	781.9	1600.0	Cap Off	DDDDADD	2169
6.236	6.356	0.0	365.8	1600.0	538.9	486.7	1600.0	524.9	Cap Off	ADDDDDD	729
6.376	6.556	0.0	411.0	1600.0	515.9	460.9	330.6	1600.0	Cap Off	ADDDDDD	729
6.656	6.816	0.0	312.2	1600.0	378.0	467.8	1600.0	1600.0	Cap Off	ADDDDDD	729
6.876	7.136	0.0	333.3	1600.0	465.1	474.5	1600.0	1600.0	Cap Off	ADDDDDD	729
7.276	7.346	0.0	333.9	879.8	375.7	486.7	1600.0	1600.0	Cap Off	ADDDDDD	729
7.576	7.736	513.0	155.8	169.4	851.3	0.0	1600.0	1600.0	Cap Off	DDDDADD	2169
7.786	7.906	748.6	383.4	14.3	1064.4	67.5	617.6	1600.0	Cap Off	DDADBDD	2016
8.025	8.155	376.5	45.6	311.2	803.3	0.0	995.2	1600.0	Cap Off	DBDDADD	1926
8.405	8.675	1600.0	1089.3	701.1	1600.0	756.5	47.0	1600.0	Cap Off	DDDDDBD	2184
8.855	8.985	524.0	181.7	246.6	1600.0	2.0	674.1	1600.0	Apply Tip	DDDDADD	2169
9.055	9.135	662.8	325.2	332.3	1600.0	0.0	232.8	1600.0	Apply Tip	DDDDADD	2169
9.185	9.285	719.6	358.1	350.0	1600.0	7.8	118.3	1600.0	Apply Tip	DDDDABD	2166
9.305	9.455	797.2	398.3	1600.0	1600.0	20.6	53.8	40.0	Apply Tip	DDDDABB	2165
9.475	9.585	859.1	427.2	1600.0	1600.0	24.2	16.6	10.0	Apply Tip	DDDDAAA	2161
9.604	10.114	871.4	429.0	1600.0	1600.0	20.2	0.0	1600.0	Apply Tip	DDDDAAD	2163
