start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.8	1.05	427.8	0.0	251.0	641.0	77.2	179.8	1600.0	Cap Off	DADDBDD	1692
1.089	1.309	390.2	0.0	211.9	614.9	34.0	227.1	585.1	Cap Off	DADDBDD	1692
1.349	1.479	401.8	0.0	220.7	634.3	35.0	244.6	1600.0	Cap Off	DADDBDD	1692
1.499	1.709	397.1	0.0	226.3	635.1	38.0	231.1	609.8	Cap Off	DADDBDD	1692
1.789	1.969	393.6	0.0	216.0	614.9	33.0	229.4	598.4	Cap Off	DADDBDD	1692
1.989	2.199	396.8	0.0	224.6	634.5	43.0	255.2	1600.0	Cap Off	DADDBDD	1692
2.239	2.349	381.9	23.0	245.0	622.1	49.0	240.8	589.3	Cap Off	DADDBDD	1692
2.369	2.799	372.0	0.0	258.3	603.3	43.0	260.4	616.8	Cap Off	DADDBDD	1692
2.818	2.928	363.9	0.0	247.9	588.2	23.0	293.7	648.4	Cap Off	DADDADD	1683
3.068	3.318	380.6	8.0	253.0	615.6	20.2	275.4	626.4	Cap Off	DADDADD	1683
3.358	3.468	387.4	180.0	323.4	620.7	4.5	1600.0	630.1	Cap Off	DDDDADD	2169
3.488	3.598	431.1	146.0	348.5	663.3	7.1	1600.0	582.7	Cap Off	DBDDADD	1926
3.658	3.738	396.4	157.5	333.5	634.3	0.0	273.1	611.9	Cap Off	DDDDADD	2169
3.758	4.128	382.2	244.9	313.7	624.5	0.0	254.0	1600.0	Cap Off	DDDDADD	2169
4.168	4.568	390.8	520.5	314.1	638.1	0.0	242.1	594.0	Cap Off	DDDDADD	2169
4.587	4.817	406.4	510.5	327.9	658.0	7.2	235.7	584.3	Cap Off	DDDDADD	2169
4.907	5.097	659.8	290.8	570.3	907.2	249.1	0.0	1600.0	Apply Tip	DDDDDAD	2181
5.137	5.387	697.2	256.5	609.8	959.8	286.0	14.0	1600.0	Apply Tip	DDDDDAD	2181
5.407	5.517	691.0	272.6	602.7	969.0	276.4	6.7	296.7	Apply Tip	DDDDDAD	2181
5.537	5.837	673.0	427.0	567.4	945.3	236.4	37.4	1600.0	Apply Tip	DDDDDBD	2184
5.857	6.067	656.7	331.4	560.4	928.7	229.2	0.0	322.3	Apply Tip	DDDDDAD	2181
