Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
700.0	820.0	120	892.0	483.0	Cap Off
840.0	1280.0	440	898.0	439.0	Cap Off
1369.0	1449.0	80	905.0	411.0	Cap Off
1519.0	1699.0	180	900.0	473.0	Cap Off
1789.0	1929.0	140	889.0	518.0	Cap Off
1989.0	2079.0	90	885.0	538.0	Cap Off
2099.0	2249.0	150	891.0	517.0	Cap Off
2269.0	2369.0	100	897.0	464.0	Cap Off
2389.0	2499.0	110	901.0	419.0	Cap Off
2668.0	2748.0	80	850.0	394.0	Cap Off
2788.0	3178.0	390	828.0	366.0	Cap Off
3218.0	3288.0	70	852.0	342.0	Cap Off
3348.0	3428.0	80	866.0	332.0	Cap Off
3498.0	3578.0	80	880.0	324.0	Cap Off
3618.0	3728.0	110	871.0	292.0	Cap Off
3748.0	3818.0	70	844.0	259.0	Cap Off
3898.0	4028.0	130	862.0	267.0	Cap Off
4048.0	4168.0	120	872.0	295.0	Cap Off
4188.0	4278.0	90	857.0	363.0	Cap Off
4337.0	4447.0	110	1035.0	492.0	Cap Off
4467.0	4577.0	110	1006.0	519.0	Cap Off
4597.0	4697.0	100	1017.0	563.0	Cap Off
4787.0	5037.0	250	1069.0	622.0	Cap Off
5207.0	5277.0	70	677.0	435.0	Apply Tip
5337.0	5467.0	130	750.0	412.0	Apply Tip
5487.0	5587.0	100	792.0	413.0	Apply Tip
5607.0	5717.0	110	808.0	416.0	Apply Tip
5737.0	5847.0	110	850.0	424.0	Apply Tip
5867.0	5997.0	130	860.0	437.0	Apply Tip
6016.0	6126.0	110	897.0	432.0	Apply Tip
6336.0	6416.0	80	1082.0	427.0	Apply Tip
6436.0	6506.0	70	1058.0	449.0	Apply Tip
6586.0	6696.0	110	1050.0	469.0	Apply Tip
6716.0	6826.0	110	1038.0	484.0	Apply Tip
6866.0	7116.0	250	1046.0	465.0	Apply Tip
7256.0	7646.0	390	1086.0	369.0	Apply Tip
7785.0	7935.0	150	847.0	436.0	Apply Tip
7955.0	8065.0	110	885.0	413.0	Apply Tip
8105.0	8215.0	110	927.0	407.0	Apply Tip
8235.0	8345.0	110	940.0	409.0	Apply Tip
8365.0	9584.0	1219	959.0	394.0	Apply Tip
9664.0	10094.0	430	961.0	389.0	Apply Tip
10114.0	10344.0	230	945.0	404.0	Apply Tip
10784.0	11733.0	949	953.0	449.0	Apply Tip
11773.0	12303.0	530	945.0	432.0	Apply Tip
12453.0	12633.0	180	929.0	422.0	Apply Tip
12852.0	13022.0	170	938.0	395.0	Apply Tip
13122.0	13632.0	510	857.0	353.0	Apply Tip
13652.0	13762.0	110	855.0	383.0	Apply Tip
13782.0	13912.0	130	870.0	410.0	Apply Tip
13932.0	14032.0	100	887.0	433.0	Apply Tip
14072.0	14272.0	200	889.0	445.0	Apply Tip
14332.0	14502.0	170	842.0	455.0	Apply Tip
14621.0	14851.0	230	932.0	556.0	Setting Units
14871.0	15011.0	140	880.0	469.0	Setting Units
15031.0	15191.0	160	858.0	434.0	Setting Units
