Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
45489.0	46149.0	660.0	944.0	461.0	Injection
46282.0	46382.0	100.0	985.0	492.0	Injection
46389.0	47998.0	1609.0	969.0	449.0	Injection
48071.0	48391.0	320.0	970.0	462.0	Injection
48521.0	48591.0	70.0	568.0	633.0	Injection
48608.0	48678.0	70.0	644.0	658.0	Injection
48871.0	49121.0	250.0	874.0	566.0	Injection
49137.0	49287.0	150.0	907.0	536.0	Injection
49327.0	49527.0	200.0	910.0	524.0	Injection
49570.0	49720.0	150.0	876.0	446.0	Injection
49736.0	49816.0	80.0	838.0	435.0	Injection
49860.0	49950.0	90.0	794.0	446.0	Injection
50007.0	50097.0	90.0	826.0	457.0	Injection
50160.0	50260.0	100.0	850.0	496.0	Injection
50560.0	50670.0	110.0	1168.0	471.0	Remove Tip
50709.0	50809.0	100.0	1115.0	409.0	Remove Tip
50975.0	51065.0	90.0	1075.0	354.0	Remove Tip
51157.0	51327.0	170.0	1112.0	341.0	Remove Tip
51386.0	51486.0	100.0	1126.0	337.0	Remove Tip
51529.0	51599.0	70.0	1085.0	344.0	Remove Tip
51777.0	51867.0	90.0	949.0	494.0	Remove Tip
51935.0	52055.0	120.0	959.0	480.0	Remove Tip
52077.0	52317.0	240.0	963.0	468.0	Remove Tip
52659.0	53439.0	780.0	956.0	486.0	Remove Tip
53498.0	53818.0	320.0	947.0	482.0	Remove Tip
53908.0	54737.0	829.0	944.0	478.0	Remove Tip
55177.0	55417.0	240.0	966.0	464.0	Remove Tip
55893.0	56133.0	240.0	1091.0	329.0	Remove Tip
56172.0	56382.0	210.0	1081.0	339.0	Remove Tip
56453.0	56603.0	150.0	1050.0	359.0	Remove Tip
56724.0	56854.0	130.0	1221.0	569.0	Cap On
56873.0	56983.0	110.0	1105.0	534.0	Cap On
57071.0	57211.0	140.0	1005.0	505.0	Cap On
57274.0	57424.0	150.0	1014.0	515.0	Cap On
57572.0	57782.0	210.0	958.0	493.0	Cap On
57894.0	57974.0	80.0	948.0	550.0	Cap On
58120.0	58230.0	110.0	952.0	611.0	Cap On
58293.0	58383.0	90.0	965.0	547.0	Cap On
58573.0	58673.0	100.0	957.0	482.0	Cap On
58693.0	58763.0	70.0	961.0	430.0	Cap On
58824.0	58934.0	110.0	956.0	409.0	Cap On
58975.0	59205.0	230.0	976.0	425.0	Cap On
59274.0	59504.0	230.0	975.0	424.0	Cap On
59654.0	59784.0	130.0	913.0	520.0	Cap On
59803.0	59903.0	100.0	896.0	534.0	Cap On
60099.0	60179.0	80.0	964.0	529.0	Cap On
