Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
53149.0	53249.0	100	927.0	489.0	Remove Tip
53269.0	53369.0	100	944.0	479.0	Remove Tip
53429.0	53549.0	120	960.0	469.0	Remove Tip
53569.0	54059.0	490	964.0	454.0	Remove Tip
54129.0	54939.0	810	938.0	453.0	Remove Tip
54978.0	55158.0	180	920.0	476.0	Remove Tip
55178.0	56367.0	1189	946.0	473.0	Remove Tip
56387.0	56727.0	340	945.0	491.0	Remove Tip
56747.0	57127.0	380	936.0	506.0	Remove Tip
57147.0	57217.0	70	908.0	500.0	Remove Tip
57367.0	57547.0	180	869.0	540.0	Remove Tip
57567.0	57847.0	280	907.0	555.0	Remove Tip
57866.0	58606.0	740	978.0	544.0	Remove Tip
58646.0	58796.0	150	974.0	577.0	Remove Tip
58816.0	59076.0	260	961.0	572.0	Remove Tip
59216.0	59496.0	280	991.0	551.0	Remove Tip
60095.0	60345.0	250	988.0	569.0	Remove Tip
60365.0	61075.0	710	966.0	563.0	Remove Tip
61135.0	61455.0	320	972.0	550.0	Remove Tip
61494.0	61744.0	250	929.0	549.0	Remove Tip
61804.0	61984.0	180	904.0	497.0	Remove Tip
62054.0	62134.0	80	747.0	516.0	Remove Tip
62534.0	62634.0	100	344.0	667.0	Cap On
63013.0	63413.0	400	878.0	524.0	Cap On
63433.0	63683.0	250	907.0	568.0	Cap On
63703.0	63873.0	170	906.0	571.0	Cap On
63913.0	63983.0	70	884.0	557.0	Cap On
64033.0	64113.0	80	895.0	532.0	Cap On
65652.0	65872.0	220	864.0	590.0	Cap On
65932.0	66002.0	70	851.0	598.0	Cap On
66052.0	66182.0	130	517.0	359.0	Cap On
66202.0	66282.0	80	542.0	370.0	Cap On
66331.0	66481.0	150	925.0	675.0	Cap On
66501.0	66761.0	260	902.0	674.0	Cap On
66781.0	66851.0	70	884.0	682.0	Cap On
66931.0	67031.0	100	906.0	678.0	Cap On
67621.0	68181.0	560	883.0	537.0	Cap On
68200.0	68360.0	160	850.0	535.0	Cap On
