Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
30572.0	31551.0	979.0	977.0	443.0	Remove Tip
31661.0	32451.0	790.0	987.0	452.0	Remove Tip
34436.0	34586.0	150.0	1018.0	342.0	Remove Tip
34790.0	34910.0	120.0	1078.0	441.0	Remove Tip
35026.0	35166.0	140.0	1036.0	408.0	Remove Tip
35189.0	35389.0	200.0	1026.0	411.0	Remove Tip
35477.0	35887.0	410.0	1020.0	419.0	Remove Tip
36179.0	36269.0	90.0	1218.0	594.0	Cap On
36325.0	36545.0	220.0	1068.0	511.0	Cap On
36584.0	36694.0	110.0	1027.0	498.0	Cap On
36739.0	36969.0	230.0	1033.0	489.0	Cap On
37005.0	37135.0	130.0	1018.0	488.0	Cap On
37158.0	37258.0	100.0	1032.0	486.0	Cap On
37308.0	37408.0	100.0	1045.0	474.0	Cap On
37424.0	37534.0	110.0	1047.0	491.0	Cap On
37558.0	37678.0	120.0	1046.0	477.0	Cap On
37695.0	37805.0	110.0	1001.0	532.0	Cap On
37825.0	37915.0	90.0	1012.0	560.0	Cap On
37956.0	38056.0	100.0	977.0	597.0	Cap On
38098.0	38338.0	240.0	967.0	558.0	Cap On
38527.0	38627.0	100.0	968.0	550.0	Cap On
38677.0	38777.0	100.0	986.0	524.0	Cap On
38796.0	39306.0	510.0	967.0	502.0	Cap On
39343.0	39513.0	170.0	965.0	480.0	Cap On
39623.0	39823.0	200.0	953.0	574.0	Cap On
39907.0	40027.0	120.0	952.0	571.0	Cap On
40042.0	40282.0	240.0	967.0	547.0	Cap On
