Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
420.0	530.0	110.0	956.0	492.0	Cap Off
546.0	646.0	100.0	963.0	499.0	Cap Off
686.0	906.0	220.0	980.0	493.0	Cap Off
946.0	1116.0	170.0	939.0	511.0	Cap Off
1236.0	1326.0	90.0	946.0	582.0	Cap Off
1386.0	1496.0	110.0	970.0	577.0	Cap Off
1519.0	1629.0	110.0	954.0	598.0	Cap Off
1646.0	1906.0	260.0	919.0	654.0	Cap Off
1945.0	2105.0	160.0	928.0	597.0	Cap Off
2346.0	2466.0	120.0	954.0	429.0	Cap Off
2895.0	3085.0	190.0	977.0	435.0	Cap Off
3188.0	3488.0	300.0	923.0	592.0	Cap Off
3555.0	3645.0	90.0	920.0	487.0	Cap Off
3756.0	4166.0	410.0	1142.0	438.0	Cap Off
4187.0	4277.0	90.0	1128.0	445.0	Cap Off
4537.0	4637.0	100.0	1391.0	689.0	Apply Tip
4732.0	4832.0	100.0	1176.0	537.0	Apply Tip
4857.0	4947.0	90.0	1101.0	496.0	Apply Tip
4984.0	5534.0	550.0	1056.0	466.0	Apply Tip
5553.0	5743.0	190.0	1052.0	434.0	Apply Tip
5834.0	5924.0	90.0	954.0	466.0	Apply Tip
5986.0	6096.0	110.0	974.0	465.0	Apply Tip
6112.0	6222.0	110.0	971.0	445.0	Apply Tip
6266.0	6526.0	260.0	964.0	434.0	Apply Tip
8762.0	9272.0	510.0	968.0	433.0	Apply Tip
9312.0	10211.0	899.0	972.0	445.0	Apply Tip
10304.0	10694.0	390.0	957.0	440.0	Apply Tip
10730.0	11110.0	380.0	971.0	424.0	Apply Tip
11132.0	11302.0	170.0	1006.0	454.0	Apply Tip
11322.0	11402.0	80.0	995.0	448.0	Apply Tip
11423.0	11683.0	260.0	983.0	439.0	Apply Tip
11702.0	11802.0	100.0	953.0	423.0	Apply Tip
12279.0	12349.0	70.0	697.0	624.0	Apply Tip
12371.0	12461.0	90.0	740.0	603.0	Apply Tip
12668.0	12758.0	90.0	1308.0	519.0	Apply Tip
12783.0	12903.0	120.0	1310.0	492.0	Apply Tip
12920.0	13020.0	100.0	1353.0	489.0	Apply Tip
13330.0	13450.0	120.0	859.0	560.0	Setting Units
13471.0	13601.0	130.0	910.0	532.0	Setting Units
13618.0	13728.0	110.0	957.0	502.0	Setting Units
13749.0	13859.0	110.0	953.0	469.0	Setting Units
13898.0	14608.0	710.0	955.0	446.0	Setting Units
14881.0	14971.0	90.0	928.0	232.0	Priming
15121.0	15221.0	100.0	959.0	351.0	Priming
15277.0	15357.0	80.0	957.0	378.0	Priming
15381.0	15501.0	120.0	965.0	404.0	Priming
15519.0	16189.0	670.0	963.0	408.0	Priming
16351.0	17700.0	1349.0	950.0	377.0	Priming
17740.0	18200.0	460.0	961.0	380.0	Priming
18419.0	18509.0	90.0	653.0	558.0	Priming
18869.0	19079.0	210.0	815.0	526.0	Priming
19099.0	19169.0	70.0	832.0	538.0	Priming
19248.0	20207.0	959.0	849.0	492.0	Priming
20287.0	20897.0	610.0	847.0	489.0	Priming
21037.0	21217.0	180.0	854.0	453.0	Priming
21234.0	22064.0	830.0	842.0	500.0	Priming
22216.0	22456.0	240.0	853.0	526.0	Priming
22502.0	23441.0	939.0	836.0	528.0	Priming
23483.0	24992.0	1509.0	828.0	512.0	Priming
25555.0	25835.0	280.0	810.0	515.0	Priming
25872.0	26642.0	770.0	821.0	513.0	Priming
26920.0	27030.0	110.0	1093.0	645.0	Setting Units
27231.0	27321.0	90.0	1043.0	659.0	Setting Units
27361.0	27531.0	170.0	1014.0	690.0	Setting Units
27550.0	27780.0	230.0	978.0	623.0	Setting Units
27802.0	27962.0	160.0	951.0	595.0	Setting Units
27980.0	28050.0	70.0	969.0	567.0	Setting Units
28073.0	28183.0	110.0	959.0	554.0	Setting Units
28221.0	28601.0	380.0	936.0	547.0	Setting Units
28653.0	29692.0	1039.0	935.0	525.0	Setting Units
29770.0	30530.0	760.0	940.0	521.0	Setting Units
30597.0	30737.0	140.0	947.0	510.0	Setting Units
30872.0	30982.0	110.0	690.0	487.0	Injection
31282.0	31392.0	110.0	746.0	579.0	Injection
31429.0	31549.0	120.0	839.0	524.0	Injection
31568.0	31788.0	220.0	904.0	496.0	Injection
31828.0	32098.0	270.0	959.0	467.0	Injection
32119.0	32209.0	90.0	970.0	454.0	Injection
32271.0	32481.0	210.0	987.0	445.0	Injection
34466.0	34726.0	260.0	964.0	416.0	Injection
34746.0	34996.0	250.0	980.0	426.0	Injection
35040.0	35260.0	220.0	967.0	424.0	Injection
35296.0	35416.0	120.0	957.0	421.0	Injection
35739.0	35859.0	120.0	1126.0	302.0	Injection
35896.0	36016.0	120.0	1063.0	332.0	Injection
36038.0	36148.0	110.0	1020.0	359.0	Injection
36187.0	36507.0	320.0	997.0	373.0	Injection
36568.0	36948.0	380.0	978.0	361.0	Injection
37016.0	37496.0	480.0	961.0	358.0	Injection
37648.0	38028.0	380.0	954.0	360.0	Injection
38265.0	38625.0	360.0	967.0	353.0	Injection
38685.0	38825.0	140.0	957.0	360.0	Injection
38885.0	39285.0	400.0	963.0	365.0	Injection
39307.0	39417.0	110.0	874.0	376.0	Injection
39714.0	39804.0	90.0	867.0	366.0	Injection
39827.0	39907.0	80.0	963.0	360.0	Injection
39945.0	40085.0	140.0	979.0	363.0	Injection
40162.0	40242.0	80.0	981.0	362.0	Injection
40436.0	40546.0	110.0	986.0	364.0	Injection
40565.0	40735.0	170.0	961.0	371.0	Injection
40774.0	41044.0	270.0	892.0	379.0	Injection
41162.0	41362.0	200.0	601.0	351.0	Injection
41401.0	41781.0	380.0	576.0	360.0	Injection
41806.0	41976.0	170.0	588.0	340.0	Injection
42195.0	42285.0	90.0	950.0	374.0	Injection
42543.0	43822.0	1279.0	977.0	367.0	Injection
43904.0	44124.0	220.0	973.0	357.0	Injection
44341.0	44621.0	280.0	974.0	365.0	Injection
44684.0	44864.0	180.0	975.0	371.0	Injection
44884.0	45114.0	230.0	877.0	377.0	Injection
45342.0	45592.0	250.0	945.0	430.0	Injection
45651.0	45831.0	180.0	750.0	688.0	Injection
45883.0	46093.0	210.0	804.0	602.0	Injection
46133.0	46233.0	100.0	882.0	560.0	Injection
46273.0	46813.0	540.0	917.0	536.0	Injection
46831.0	47031.0	200.0	898.0	534.0	Injection
47103.0	47193.0	90.0	879.0	514.0	Injection
47230.0	47480.0	250.0	861.0	486.0	Injection
47503.0	47753.0	250.0	851.0	460.0	Injection
47899.0	48009.0	110.0	858.0	485.0	Injection
48150.0	48260.0	110.0	859.0	448.0	Injection
48448.0	48558.0	110.0	1235.0	601.0	Remove Tip
48602.0	48682.0	80.0	1156.0	515.0	Remove Tip
48699.0	48949.0	250.0	1097.0	470.0	Remove Tip
48968.0	49078.0	110.0	1087.0	464.0	Remove Tip
49119.0	49219.0	100.0	1113.0	476.0	Remove Tip
49279.0	49399.0	120.0	1120.0	439.0	Remove Tip
49818.0	49928.0	110.0	962.0	455.0	Remove Tip
49951.0	50041.0	90.0	977.0	459.0	Remove Tip
50077.0	50217.0	140.0	984.0	435.0	Remove Tip
50377.0	50597.0	220.0	974.0	411.0	Remove Tip
50638.0	50748.0	110.0	973.0	426.0	Remove Tip
50791.0	51021.0	230.0	972.0	418.0	Remove Tip
51089.0	51669.0	580.0	964.0	406.0	Remove Tip
51686.0	52126.0	440.0	947.0	398.0	Remove Tip
52167.0	52507.0	340.0	951.0	381.0	Remove Tip
52548.0	52828.0	280.0	961.0	389.0	Remove Tip
53086.0	53676.0	590.0	960.0	385.0	Remove Tip
53718.0	54078.0	360.0	938.0	394.0	Remove Tip
54118.0	54208.0	90.0	937.0	405.0	Remove Tip
54264.0	54494.0	230.0	936.0	415.0	Remove Tip
54868.0	55058.0	190.0	1119.0	536.0	Remove Tip
55098.0	55198.0	100.0	1027.0	489.0	Remove Tip
56083.0	56173.0	90.0	940.0	352.0	Cap On
56217.0	56287.0	70.0	995.0	380.0	Cap On
56387.0	56687.0	300.0	1031.0	400.0	Cap On
56787.0	56877.0	90.0	1044.0	444.0	Cap On
57073.0	57163.0	90.0	1035.0	415.0	Cap On
57184.0	57294.0	110.0	1024.0	433.0	Cap On
57336.0	57426.0	90.0	912.0	619.0	Cap On
57462.0	57572.0	110.0	943.0	562.0	Cap On
57615.0	57735.0	120.0	955.0	515.0	Cap On
57757.0	57887.0	130.0	959.0	461.0	Cap On
57903.0	58013.0	110.0	963.0	422.0	Cap On
58316.0	58496.0	180.0	970.0	442.0	Cap On
58516.0	58716.0	200.0	962.0	461.0	Cap On
58732.0	58962.0	230.0	966.0	445.0	Cap On
58991.0	59141.0	150.0	956.0	567.0	Cap On
59165.0	59235.0	70.0	970.0	579.0	Cap On
59315.0	59795.0	480.0	949.0	655.0	Cap On
60022.0	60222.0	200.0	959.0	499.0	Cap On
60381.0	60611.0	230.0	955.0	484.0	Cap On
60651.0	60761.0	110.0	922.0	515.0	Cap On
60785.0	61025.0	240.0	899.0	537.0	Cap On
61063.0	61203.0	140.0	955.0	552.0	Cap On
61284.0	61364.0	80.0	991.0	567.0	Cap On
61411.0	61491.0	80.0	967.0	568.0	Cap On
61534.0	61644.0	110.0	973.0	580.0	Cap On
61662.0	61762.0	100.0	985.0	604.0	Cap On
