Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
2045.0	2265.0	220.0	893.0	555.0	Cap Off
2349.0	2449.0	100.0	973.0	704.0	Cap Off
2486.0	2726.0	240.0	1021.0	774.0	Cap Off
2744.0	2994.0	250.0	993.0	650.0	Cap Off
3098.0	3678.0	580.0	902.0	491.0	Cap Off
3733.0	3993.0	260.0	971.0	507.0	Cap Off
4018.0	4148.0	130.0	960.0	520.0	Cap Off
4184.0	4264.0	80.0	1040.0	389.0	Cap Off
4647.0	4837.0	190.0	1078.0	536.0	Cap Off
4853.0	5183.0	330.0	1054.0	544.0	Cap Off
5295.0	5385.0	90.0	859.0	310.0	Apply Tip
5402.0	5532.0	130.0	958.0	356.0	Apply Tip
5553.0	5663.0	110.0	1003.0	393.0	Apply Tip
5706.0	5946.0	240.0	1039.0	436.0	Apply Tip
6106.0	6466.0	360.0	1066.0	462.0	Apply Tip
6504.0	6614.0	110.0	1087.0	470.0	Apply Tip
6636.0	6766.0	130.0	1079.0	475.0	Apply Tip
6805.0	6915.0	110.0	1047.0	496.0	Apply Tip
6956.0	7066.0	110.0	1018.0	500.0	Apply Tip
7252.0	7362.0	110.0	981.0	482.0	Apply Tip
7385.0	7515.0	130.0	987.0	463.0	Apply Tip
7556.0	7666.0	110.0	998.0	434.0	Apply Tip
7684.0	8653.0	969.0	1017.0	416.0	Apply Tip
8671.0	8781.0	110.0	1007.0	429.0	Apply Tip
8805.0	9045.0	240.0	1001.0	441.0	Apply Tip
9124.0	9324.0	200.0	986.0	437.0	Apply Tip
9384.0	9914.0	530.0	987.0	453.0	Apply Tip
9934.0	10204.0	270.0	1013.0	470.0	Apply Tip
10220.0	10350.0	130.0	975.0	466.0	Apply Tip
10473.0	10583.0	110.0	1277.0	406.0	Apply Tip
10774.0	10944.0	170.0	1174.0	393.0	Apply Tip
11180.0	11290.0	110.0	834.0	681.0	Setting Units
11328.0	11408.0	80.0	854.0	764.0	Setting Units
11452.0	11562.0	110.0	918.0	678.0	Setting Units
11583.0	11703.0	120.0	939.0	636.0	Setting Units
11721.0	11851.0	130.0	938.0	622.0	Setting Units
11869.0	11979.0	110.0	928.0	609.0	Setting Units
12173.0	12263.0	90.0	908.0	573.0	Setting Units
12301.0	12411.0	110.0	923.0	575.0	Setting Units
12430.0	12550.0	120.0	941.0	581.0	Setting Units
12568.0	12938.0	370.0	950.0	572.0	Setting Units
12979.0	13239.0	260.0	956.0	566.0	Setting Units
13317.0	13897.0	580.0	941.0	547.0	Setting Units
13982.0	14102.0	120.0	939.0	568.0	Setting Units
14268.0	14338.0	70.0	714.0	309.0	Priming
14452.0	14552.0	100.0	879.0	367.0	Priming
14570.0	14680.0	110.0	913.0	383.0	Priming
14699.0	14999.0	300.0	945.0	435.0	Priming
15119.0	15229.0	110.0	975.0	415.0	Priming
15247.0	15367.0	120.0	966.0	387.0	Priming
15391.0	15821.0	430.0	954.0	374.0	Priming
15838.0	16368.0	530.0	963.0	376.0	Priming
16387.0	16487.0	100.0	974.0	363.0	Priming
16567.0	16907.0	340.0	960.0	364.0	Priming
17287.0	17497.0	210.0	733.0	528.0	Priming
17539.0	17759.0	220.0	768.0	516.0	Priming
17796.0	18026.0	230.0	828.0	491.0	Priming
18065.0	18315.0	250.0	880.0	485.0	Priming
18365.0	20094.0	1729.0	886.0	468.0	Priming
20136.0	20316.0	180.0	877.0	461.0	Priming
20404.0	20824.0	420.0	879.0	464.0	Priming
20863.0	20983.0	120.0	874.0	500.0	Priming
21006.0	21596.0	590.0	895.0	482.0	Priming
21684.0	22873.0	1189.0	872.0	466.0	Priming
22964.0	23384.0	420.0	861.0	463.0	Priming
23461.0	25710.0	2249.0	866.0	459.0	Priming
25733.0	25833.0	100.0	852.0	467.0	Priming
25873.0	26113.0	240.0	842.0	482.0	Priming
26172.0	26442.0	270.0	827.0	483.0	Priming
26594.0	26684.0	90.0	1110.0	740.0	Setting Units
26700.0	26810.0	110.0	1049.0	723.0	Setting Units
26851.0	26981.0	130.0	1000.0	675.0	Setting Units
26999.0	27099.0	100.0	988.0	623.0	Setting Units
27121.0	27251.0	130.0	958.0	586.0	Setting Units
27274.0	27384.0	110.0	939.0	571.0	Setting Units
27399.0	27479.0	80.0	947.0	570.0	Setting Units
27530.0	28000.0	470.0	943.0	558.0	Setting Units
28102.0	29241.0	1139.0	951.0	549.0	Setting Units
29352.0	29532.0	180.0	957.0	556.0	Setting Units
30168.0	30238.0	70.0	773.0	533.0	Injection
30282.0	30412.0	130.0	891.0	517.0	Injection
30432.0	30532.0	100.0	950.0	487.0	Injection
30548.0	30658.0	110.0	972.0	466.0	Injection
30677.0	30977.0	300.0	986.0	449.0	Injection
31002.0	31082.0	80.0	984.0	435.0	Injection
31098.0	33077.0	1979.0	979.0	407.0	Injection
33168.0	34077.0	909.0	970.0	400.0	Injection
34098.0	34328.0	230.0	962.0	410.0	Injection
34728.0	34798.0	70.0	1026.0	71.0	Injection
34836.0	34946.0	110.0	1052.0	103.0	Injection
35258.0	35378.0	120.0	1092.0	322.0	Injection
35416.0	35566.0	150.0	1037.0	303.0	Injection
35846.0	36016.0	170.0	984.0	332.0	Injection
36269.0	38408.0	2139.0	974.0	329.0	Injection
38487.0	38667.0	180.0	969.0	328.0	Injection
38784.0	40313.0	1529.0	959.0	334.0	Injection
40363.0	40583.0	220.0	963.0	351.0	Injection
40603.0	40863.0	260.0	967.0	344.0	Injection
40883.0	41393.0	510.0	955.0	335.0	Injection
41522.0	42072.0	550.0	961.0	344.0	Injection
42130.0	43339.0	1209.0	953.0	329.0	Injection
43441.0	43551.0	110.0	934.0	372.0	Injection
43681.0	43961.0	280.0	976.0	411.0	Injection
44002.0	44312.0	310.0	989.0	425.0	Injection
44402.0	44502.0	100.0	1043.0	401.0	Injection
44681.0	44911.0	230.0	905.0	520.0	Injection
44971.0	45751.0	780.0	953.0	470.0	Injection
45773.0	45883.0	110.0	940.0	441.0	Injection
45901.0	46031.0	130.0	897.0	449.0	Injection
46050.0	46260.0	210.0	791.0	489.0	Injection
46621.0	46731.0	110.0	1239.0	626.0	Cap On
46769.0	46879.0	110.0	1094.0	551.0	Cap On
46900.0	47010.0	110.0	1014.0	492.0	Cap On
47032.0	47162.0	130.0	976.0	487.0	Cap On
47178.0	47278.0	100.0	958.0	494.0	Cap On
47318.0	47558.0	240.0	984.0	484.0	Cap On
47581.0	47811.0	230.0	1016.0	443.0	Cap On
48148.0	48268.0	120.0	829.0	453.0	Cap On
48452.0	48672.0	220.0	998.0	474.0	Cap On
48691.0	49351.0	660.0	1027.0	454.0	Cap On
49371.0	49621.0	250.0	1022.0	540.0	Cap On
49671.0	49741.0	70.0	1020.0	522.0	Cap On
49820.0	50050.0	230.0	997.0	529.0	Cap On
50091.0	50201.0	110.0	999.0	510.0	Cap On
50218.0	50328.0	110.0	993.0	499.0	Cap On
50369.0	50639.0	270.0	925.0	584.0	Cap On
50650.0	50900.0	250.0	911.0	638.0	Cap On
50909.0	51009.0	100.0	962.0	583.0	Cap On
51046.0	51146.0	100.0	980.0	550.0	Cap On
51170.0	51330.0	160.0	1042.0	531.0	Cap On
51350.0	51470.0	120.0	1029.0	497.0	Cap On
