Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
1409.0	1479.0	70	913.0	530.0	Cap Off
1519.0	1759.0	240	926.0	548.0	Cap Off
1779.0	2059.0	280	913.0	590.0	Cap Off
2079.0	2209.0	130	907.0	547.0	Cap Off
2229.0	2329.0	100	885.0	526.0	Cap Off
2349.0	2559.0	210	862.0	503.0	Cap Off
2598.0	2698.0	100	875.0	494.0	Cap Off
2748.0	2848.0	100	876.0	468.0	Cap Off
2868.0	3388.0	520	881.0	445.0	Cap Off
3468.0	3678.0	210	890.0	433.0	Cap Off
3788.0	3888.0	100	1030.0	402.0	Cap Off
4018.0	4108.0	90	931.0	390.0	Cap Off
4128.0	4228.0	100	934.0	416.0	Cap Off
4268.0	4508.0	240	923.0	441.0	Cap Off
4527.0	4657.0	130	890.0	467.0	Cap Off
4677.0	4907.0	230	882.0	504.0	Cap Off
4947.0	5157.0	210	890.0	525.0	Cap Off
5217.0	5327.0	110	972.0	534.0	Cap Off
5367.0	5447.0	80	945.0	549.0	Cap Off
5477.0	5617.0	140	1062.0	582.0	Cap Off
5667.0	5877.0	210	983.0	556.0	Cap Off
5917.0	6167.0	250	940.0	549.0	Apply Tip
6186.0	6306.0	120	905.0	535.0	Apply Tip
6336.0	6576.0	240	1031.0	447.0	Apply Tip
6616.0	6776.0	160	1022.0	451.0	Apply Tip
6896.0	7126.0	230	641.0	320.0	Apply Tip
7206.0	7416.0	210	840.0	291.0	Apply Tip
7436.0	7816.0	380	892.0	298.0	Apply Tip
7835.0	7945.0	110	927.0	280.0	Apply Tip
7965.0	8075.0	110	926.0	266.0	Apply Tip
8145.0	8315.0	170	917.0	246.0	Apply Tip
8395.0	8565.0	170	929.0	234.0	Apply Tip
8585.0	9175.0	590	946.0	233.0	Apply Tip
9235.0	9475.0	240	956.0	251.0	Apply Tip
9494.0	9594.0	100	951.0	265.0	Apply Tip
10214.0	10424.0	210	940.0	287.0	Apply Tip
10494.0	11024.0	530	959.0	274.0	Apply Tip
11114.0	11344.0	230	958.0	268.0	Apply Tip
11363.0	11663.0	300	959.0	287.0	Apply Tip
11953.0	12163.0	210	945.0	292.0	Apply Tip
12203.0	12713.0	510	935.0	300.0	Apply Tip
12733.0	13143.0	410	910.0	320.0	Apply Tip
13702.0	13962.0	260	875.0	322.0	Apply Tip
14012.0	14222.0	210	865.0	326.0	Apply Tip
14282.0	14602.0	320	836.0	347.0	Apply Tip
14711.0	14831.0	120	805.0	608.0	Setting Units
15011.0	15081.0	70	890.0	570.0	Setting Units
15171.0	15341.0	170	848.0	523.0	Setting Units
15381.0	15511.0	130	859.0	495.0	Setting Units
15531.0	15761.0	230	863.0	485.0	Setting Units
15781.0	16021.0	240	850.0	468.0	Setting Units
16061.0	17060.0	999	846.0	449.0	Setting Units
17170.0	17240.0	70	601.0	334.0	Priming
17300.0	17550.0	250	771.0	389.0	Priming
17570.0	17690.0	120	826.0	400.0	Priming
17730.0	17910.0	180	862.0	384.0	Priming
18020.0	18240.0	220	923.0	372.0	Priming
18279.0	18529.0	250	894.0	358.0	Priming
18549.0	18709.0	160	878.0	351.0	Priming
18799.0	18949.0	150	888.0	448.0	Priming
18969.0	19059.0	90	905.0	471.0	Priming
19249.0	19429.0	180	902.0	492.0	Priming
19449.0	19799.0	350	889.0	513.0	Priming
19818.0	20588.0	770	890.0	458.0	Priming
20648.0	20878.0	230	900.0	472.0	Priming
20928.0	21178.0	250	885.0	469.0	Priming
21348.0	21578.0	230	878.0	421.0	Priming
21617.0	21857.0	240	859.0	402.0	Priming
21947.0	22067.0	120	842.0	657.0	Priming
22197.0	22267.0	70	957.0	755.0	Priming
22287.0	22447.0	160	867.0	760.0	Priming
22617.0	22847.0	230	919.0	630.0	Priming
22887.0	22997.0	110	926.0	577.0	Priming
23017.0	23167.0	150	901.0	565.0	Priming
23376.0	23466.0	90	629.0	553.0	Priming
23476.0	23676.0	200	787.0	556.0	Priming
23716.0	23826.0	110	850.0	601.0	Priming
23846.0	24496.0	650	809.0	607.0	Priming
24536.0	26265.0	1729	802.0	587.0	Priming
26515.0	26665.0	150	763.0	646.0	Priming
26744.0	26824.0	80	789.0	619.0	Priming
26914.0	29033.0	2119	802.0	576.0	Priming
29053.0	29563.0	510	820.0	558.0	Priming
29603.0	29843.0	240	798.0	556.0	Priming
29883.0	30133.0	250	771.0	563.0	Priming
30152.0	30262.0	110	781.0	555.0	Priming
30282.0	30672.0	390	790.0	537.0	Priming
31302.0	31412.0	110	913.0	487.0	Setting Units
31432.0	31532.0	100	898.0	462.0	Setting Units
31582.0	31682.0	100	855.0	434.0	Setting Units
31702.0	31812.0	110	844.0	427.0	Setting Units
31831.0	32571.0	740	827.0	423.0	Setting Units
