Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
52845.0	53055.0	210.0	1001.0	505.0	Cap On
53099.0	53209.0	110.0	1013.0	470.0	Cap On
53246.0	53776.0	530.0	1004.0	460.0	Cap On
53795.0	53915.0	120.0	995.0	487.0	Cap On
53937.0	54067.0	130.0	984.0	504.0	Cap On
54084.0	54194.0	110.0	978.0	525.0	Cap On
54218.0	54308.0	90.0	960.0	489.0	Cap On
54345.0	54465.0	120.0	848.0	478.0	Cap On
54787.0	54917.0	130.0	1060.0	541.0	Cap On
54935.0	55035.0	100.0	1035.0	509.0	Cap On
55057.0	55297.0	240.0	1007.0	491.0	Cap On
55334.0	55444.0	110.0	1054.0	504.0	Cap On
55883.0	55993.0	110.0	809.0	438.0	Remove Tip
56157.0	56267.0	110.0	939.0	504.0	Remove Tip
56286.0	56376.0	90.0	971.0	514.0	Remove Tip
56415.0	56535.0	120.0	962.0	531.0	Remove Tip
56553.0	57243.0	690.0	952.0	534.0	Remove Tip
57385.0	58534.0	1149.0	939.0	520.0	Remove Tip
58612.0	59032.0	420.0	916.0	513.0	Remove Tip
59052.0	59142.0	90.0	898.0	507.0	Remove Tip
59233.0	59683.0	450.0	903.0	499.0	Remove Tip
59892.0	60102.0	210.0	1089.0	453.0	Remove Tip
60151.0	60251.0	100.0	1002.0	462.0	Remove Tip
60401.0	60531.0	130.0	986.0	476.0	Remove Tip
60555.0	60695.0	140.0	972.0	473.0	Remove Tip
60730.0	60900.0	170.0	965.0	459.0	Remove Tip
61233.0	61403.0	170.0	1044.0	579.0	Cap On
61424.0	61514.0	90.0	1033.0	558.0	Cap On
61533.0	61763.0	230.0	1026.0	549.0	Cap On
61784.0	61964.0	180.0	1055.0	539.0	Cap On
62083.0	62153.0	70.0	1002.0	482.0	Cap On
62483.0	62653.0	170.0	929.0	574.0	Cap On
62733.0	62983.0	250.0	957.0	571.0	Cap On
63033.0	63113.0	80.0	940.0	630.0	Cap On
63423.0	64063.0	640.0	952.0	576.0	Cap On
65232.0	65332.0	100.0	921.0	641.0	Cap On
65622.0	65992.0	370.0	946.0	650.0	Cap On
66001.0	66101.0	100.0	994.0	661.0	Cap On
