Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
310.0	1199.0	889	1015.0	553.0	Cap Off
1209.0	1929.0	720	983.0	527.0	Cap Off
2339.0	2459.0	120	1063.0	473.0	Cap Off
2549.0	2719.0	170	1073.0	421.0	Cap Off
2758.0	3028.0	270	1086.0	463.0	Cap Off
3048.0	3158.0	110	1072.0	498.0	Cap Off
3198.0	3378.0	180	1073.0	513.0	Cap Off
3478.0	3638.0	160	1085.0	503.0	Cap Off
3658.0	3758.0	100	1101.0	499.0	Cap Off
3818.0	3888.0	70	1195.0	716.0	Apply Tip
3908.0	4038.0	130	1169.0	704.0	Apply Tip
4208.0	4288.0	80	509.0	499.0	Apply Tip
4347.0	4557.0	210	650.0	452.0	Apply Tip
4627.0	4777.0	150	982.0	545.0	Apply Tip
4907.0	5007.0	100	1006.0	548.0	Apply Tip
5027.0	5557.0	530	1005.0	568.0	Apply Tip
5647.0	5857.0	210	467.0	390.0	Apply Tip
5927.0	6047.0	120	500.0	385.0	Apply Tip
6196.0	6296.0	100	1044.0	613.0	Apply Tip
6306.0	6386.0	80	1046.0	585.0	Apply Tip
6426.0	6546.0	120	1039.0	569.0	Apply Tip
6566.0	6646.0	80	1030.0	558.0	Apply Tip
6716.0	7206.0	490	1029.0	539.0	Apply Tip
7266.0	9175.0	1909	1028.0	523.0	Apply Tip
9245.0	9495.0	250	1020.0	515.0	Apply Tip
9515.0	9625.0	110	1035.0	510.0	Apply Tip
9664.0	9884.0	220	1054.0	507.0	Apply Tip
9924.0	10204.0	280	1155.0	585.0	Apply Tip
10274.0	10424.0	150	877.0	596.0	Apply Tip
10894.0	11004.0	110	942.0	675.0	Setting Units
11044.0	11124.0	80	945.0	656.0	Setting Units
11164.0	11424.0	260	969.0	592.0	Setting Units
11443.0	11673.0	230	975.0	549.0	Setting Units
11713.0	11923.0	210	987.0	540.0	Setting Units
12013.0	12123.0	110	973.0	527.0	Setting Units
12883.0	12973.0	90	932.0	298.0	Priming
13013.0	13573.0	560	927.0	238.0	Priming
13692.0	13812.0	120	930.0	226.0	Priming
13952.0	14112.0	160	647.0	382.0	Priming
14162.0	14252.0	90	696.0	437.0	Priming
14312.0	14422.0	110	712.0	472.0	Priming
14442.0	14562.0	120	768.0	479.0	Priming
14802.0	14972.0	170	843.0	435.0	Priming
14991.0	15221.0	230	828.0	434.0	Priming
15261.0	15461.0	200	824.0	455.0	Priming
15601.0	16161.0	560	832.0	444.0	Priming
16291.0	16671.0	380	801.0	461.0	Priming
16710.0	16800.0	90	812.0	436.0	Priming
16870.0	16940.0	70	1093.0	675.0	Priming
17000.0	17220.0	220	1057.0	719.0	Priming
17280.0	17370.0	90	1020.0	714.0	Priming
17390.0	17480.0	90	1006.0	696.0	Priming
17540.0	17770.0	230	969.0	651.0	Priming
17850.0	17940.0	90	629.0	437.0	Priming
17960.0	18070.0	110	693.0	446.0	Priming
18299.0	18609.0	310	826.0	526.0	Priming
18649.0	18839.0	190	802.0	512.0	Priming
18899.0	19079.0	180	1070.0	744.0	Priming
19139.0	19309.0	170	1043.0	691.0	Priming
19489.0	19619.0	130	732.0	456.0	Priming
19659.0	19839.0	180	745.0	472.0	Priming
19949.0	20109.0	160	765.0	466.0	Priming
20128.0	20208.0	80	780.0	457.0	Priming
20248.0	20338.0	90	789.0	431.0	Priming
20398.0	20538.0	140	803.0	417.0	Priming
20728.0	21138.0	410	797.0	405.0	Priming
21228.0	23177.0	1949	779.0	402.0	Priming
23287.0	23507.0	220	1056.0	594.0	Setting Units
23526.0	23776.0	250	1040.0	595.0	Setting Units
23816.0	23906.0	90	1029.0	585.0	Setting Units
23946.0	24146.0	200	1017.0	566.0	Setting Units
24246.0	24476.0	230	1018.0	565.0	Setting Units
24516.0	24836.0	320	1007.0	551.0	Setting Units
25295.0	25555.0	260	1006.0	540.0	Setting Units
25675.0	26325.0	650	1007.0	533.0	Setting Units
26375.0	26455.0	80	1017.0	437.0	Injection
26765.0	26905.0	140	676.0	806.0	Injection
26925.0	27045.0	120	776.0	750.0	Injection
27064.0	27174.0	110	835.0	699.0	Injection
27214.0	27324.0	110	869.0	650.0	Injection
27344.0	27474.0	130	875.0	623.0	Injection
27494.0	27694.0	200	874.0	605.0	Injection
27764.0	28004.0	240	862.0	563.0	Injection
28044.0	28344.0	300	868.0	525.0	Injection
28444.0	29673.0	1229	866.0	480.0	Injection
29763.0	29843.0	80	877.0	273.0	Injection
30093.0	30273.0	180	901.0	249.0	Injection
30363.0	30923.0	560	888.0	253.0	Injection
31102.0	31342.0	240	1084.0	402.0	Injection
31362.0	31612.0	250	1036.0	393.0	Injection
31922.0	34111.0	2189	1044.0	344.0	Injection
34340.0	35709.0	1369	1038.0	336.0	Injection
35730.0	36120.0	390	1044.0	343.0	Injection
36289.0	36459.0	170	801.0	599.0	Injection
36709.0	36819.0	110	1032.0	348.0	Injection
36859.0	37109.0	250	1027.0	336.0	Injection
37129.0	37319.0	190	1024.0	325.0	Injection
37489.0	38029.0	540	1022.0	321.0	Injection
38198.0	38608.0	410	1010.0	317.0	Injection
38648.0	39118.0	470	994.0	325.0	Injection
39207.0	41905.0	2698	1004.0	323.0	Injection
41956.0	42076.0	120	766.0	463.0	Remove Tip
42116.0	42246.0	130	728.0	484.0	Remove Tip
42266.0	42376.0	110	760.0	424.0	Remove Tip
42426.0	42546.0	120	756.0	401.0	Remove Tip
42566.0	42656.0	90	813.0	391.0	Remove Tip
42825.0	42945.0	120	930.0	504.0	Remove Tip
42965.0	43045.0	80	919.0	552.0	Remove Tip
43115.0	43285.0	170	918.0	629.0	Remove Tip
43335.0	43635.0	300	1116.0	728.0	Remove Tip
43675.0	43875.0	200	1056.0	690.0	Remove Tip
43915.0	44025.0	110	1050.0	655.0	Remove Tip
44065.0	44125.0	60	797.0	523.0	Remove Tip
44145.0	44305.0	160	828.0	505.0	Remove Tip
44345.0	44735.0	390	888.0	493.0	Remove Tip
44774.0	44854.0	80	942.0	468.0	Remove Tip
44894.0	44994.0	100	957.0	463.0	Remove Tip
45014.0	45814.0	800	961.0	464.0	Remove Tip
45894.0	46114.0	220	955.0	471.0	Remove Tip
46293.0	46413.0	120	959.0	487.0	Remove Tip
46433.0	46803.0	370	943.0	500.0	Remove Tip
46843.0	47623.0	780	960.0	538.0	Remove Tip
47643.0	48123.0	480	956.0	524.0	Remove Tip
48242.0	48492.0	250	955.0	527.0	Remove Tip
48512.0	49421.0	909	957.0	535.0	Remove Tip
49512.0	49642.0	130	1130.0	524.0	Remove Tip
49662.0	49752.0	90	1089.0	539.0	Remove Tip
49791.0	49871.0	80	1082.0	551.0	Remove Tip
49911.0	50031.0	120	1049.0	556.0	Remove Tip
50211.0	50341.0	130	986.0	389.0	Cap On
50361.0	50471.0	110	1023.0	447.0	Cap On
50491.0	50611.0	120	1047.0	485.0	Cap On
50661.0	50761.0	100	1034.0	517.0	Cap On
50781.0	50891.0	110	1024.0	539.0	Cap On
50911.0	51131.0	220	1025.0	526.0	Cap On
51460.0	51590.0	130	924.0	577.0	Cap On
51650.0	51740.0	90	929.0	550.0	Cap On
51760.0	51850.0	90	937.0	536.0	Cap On
51990.0	52110.0	120	950.0	548.0	Cap On
52180.0	52410.0	230	959.0	520.0	Cap On
52450.0	52630.0	180	954.0	514.0	Cap On
52710.0	52820.0	110	945.0	507.0	Cap On
52860.0	52980.0	120	935.0	501.0	Cap On
53000.0	53130.0	130	933.0	510.0	Cap On
53149.0	53219.0	70	934.0	547.0	Cap On
53279.0	53449.0	170	1101.0	559.0	Cap On
53479.0	53709.0	230	960.0	551.0	Cap On
53729.0	53829.0	100	971.0	573.0	Cap On
53899.0	53979.0	80	982.0	583.0	Cap On
