Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Event
869.0	979.0	110	1015.0	600.0	Cap Off
1059.0	1569.0	510	1039.0	586.0	Cap Off
1589.0	1799.0	210	1031.0	552.0	Cap Off
1889.0	2079.0	190	945.0	565.0	Cap Off
2249.0	2369.0	120	985.0	471.0	Cap Off
2389.0	2499.0	110	998.0	526.0	Cap Off
2519.0	2629.0	110	1019.0	560.0	Cap Off
2648.0	2778.0	130	1027.0	558.0	Cap Off
2838.0	2998.0	160	1052.0	571.0	Cap Off
3088.0	3218.0	130	1092.0	472.0	Cap Off
3238.0	3398.0	160	1137.0	447.0	Cap Off
3508.0	3748.0	240	1052.0	461.0	Cap Off
3768.0	4118.0	350	1062.0	454.0	Cap Off
4228.0	4468.0	240	729.0	558.0	Cap Off
4607.0	4697.0	90	723.0	482.0	Cap Off
4757.0	4867.0	110	761.0	470.0	Cap Off
5167.0	5297.0	130	781.0	463.0	Cap Off
5317.0	5577.0	260	761.0	468.0	Cap Off
5757.0	5937.0	180	1224.0	442.0	Apply Tip
6156.0	6236.0	80	718.0	555.0	Apply Tip
6486.0	6566.0	80	1303.0	592.0	Apply Tip
6586.0	6676.0	90	1267.0	575.0	Apply Tip
6856.0	6946.0	90	1184.0	518.0	Apply Tip
6966.0	7086.0	120	1188.0	503.0	Apply Tip
7106.0	7216.0	110	1178.0	493.0	Apply Tip
7236.0	7516.0	280	1185.0	480.0	Apply Tip
7536.0	7896.0	360	1175.0	466.0	Apply Tip
7955.0	8994.0	1039	1134.0	454.0	Apply Tip
9035.0	10544.0	1509	1140.0	482.0	Apply Tip
10584.0	10684.0	100	1158.0	505.0	Apply Tip
10704.0	11084.0	380	1176.0	526.0	Apply Tip
11123.0	11683.0	560	1123.0	441.0	Apply Tip
11723.0	11803.0	80	1007.0	378.0	Apply Tip
11973.0	12213.0	240	1202.0	342.0	Apply Tip
12253.0	12333.0	80	1236.0	336.0	Apply Tip
12533.0	12643.0	110	938.0	582.0	Apply Tip
12683.0	12853.0	170	990.0	591.0	Apply Tip
12972.0	13082.0	110	1012.0	545.0	Apply Tip
13122.0	13232.0	110	1122.0	675.0	Apply Tip
13272.0	13482.0	210	1002.0	615.0	Setting Units
13522.0	13632.0	110	971.0	589.0	Setting Units
