Thumb_L	Index_L	Action
863.9780601192977	870.7585477350544	Cap Off
863.9780601192977	870.7585477350544	Cap Off
967.220780263597	939.231622234464	Cap Off
1027.0144689698732	933.0863113382227	Cap Off
964.8512226060511	949.7597159098068	Cap Off
923.6037027095888	921.3589539094712	Cap Off
908.5863246860449	917.7168472809984	Cap Off
912.4479152383074	921.5991808237457	Cap Off
915.8065018377092	930.78973744059	Cap Off
741.1885022871576	770.8493801573059	Cap Off
763.141766626962	765.7649053239995	Cap Off
878.4648116760354	860.2073405913246	Cap Off
946.3631995642055	916.7776503851701	Cap Off
1010.7246575793561	965.8453729719339	Cap Off
1075.5757667527237	1012.9967865227404	Cap Off
1079.4047381012808	963.5727251310788	Apply Tip
1009.4940863469807	910.5599337961403	Apply Tip
962.1640742911981	895.6788394801761	Apply Tip
941.6622967899307	886.3317264077281	Apply Tip
880.7705380863816	812.0457550125227	Apply Tip
865.8736688591804	788.5285009059837	Apply Tip
755.2227914283486	797.472100800892	Apply Tip
798.8594509654828	882.2567464560158	Apply Tip
871.708178421978	877.8313525946623	Apply Tip
782.6675749853023	869.8496797269322	Apply Tip
813.5302351174668	876.9942703680044	Apply Tip
848.5240658438572	906.0894076256982	Apply Tip
870.8216188199925	915.7681444703636	Apply Tip
883.367589469775	917.1714687719012	Apply Tip
861.4405053997217	907.4255296848961	Apply Tip
883.7146820207299	911.2316881753209	Apply Tip
865.04991320716	904.655581461604	Apply Tip
862.9062070314354	892.9476658031239	Apply Tip
850.0197663634017	892.5175926219893	Apply Tip
817.656548576818	878.3489476217876	Apply Tip
816.5412908024779	872.2920509432994	Apply Tip
843.8406281617096	891.978171069854	Apply Tip
789.3639344114245	860.2697076387907	Apply Tip
811.6491250082208	886.2487431928556	Apply Tip
801.1062342805466	860.5675572615359	Apply Tip
797.6092009731401	840.4125118260832	Apply Tip
829.8275167775957	856.3453837934555	Setting Units
910.3876037364654	885.0140495695483	Setting Units
778.5394584302495	792.4056423961056	Setting Units
744.9608791062038	757.8429942117066	Setting Units
742.8325930019798	763.3871099110906	Priming
747.3751607870414	755.8378436326744	Priming
797.4023525633346	798.2391461911569	Priming
863.9780601192977	870.7585477350544	Priming
863.9780601192977	870.7585477350544	Priming
1406.1127617941534	1406.1127617941534	Priming
1400.828097400246	1400.828097400246	Priming
1310.9419541963705	1310.9419541963705	Priming
1271.7745171658203	1271.7745171658203	Priming
963.464177408332	964.1492278588651	Priming
983.0169752127329	945.9737038410707	Priming
1252.0920910296622	1241.7073843408716	Priming
863.9780601192977	870.7585477350544	Setting Units
863.9780601192977	870.7585477350544	Setting Units
863.9780601192977	870.7585477350544	Setting Units
1666.8259588566418	1666.8259588566418	Setting Units
1620.1518850670432	1610.2839853820415	Setting Units
1448.8924055144214	1461.132996278784	Setting Units
796.7575858976902	875.9742314532559	Setting Units
759.4820338511983	859.1645175570194	Setting Units
765.7603250760519	859.9013941357305	Injection
765.5495223315196	873.1284306082039	Injection
767.3664933712055	871.6674157431768	Injection
767.2218320713673	872.1176022536429	Injection
768.1422355751644	875.3968124558787	Injection
776.9872198246871	883.8269798929803	Injection
940.2145746661505	1016.7574388505594	Injection
1031.7129885550587	1130.5246177708268	Injection
1253.3416970943244	1371.5155782097122	Injection
1215.7079315519152	1192.6555959086438	Injection
1052.1011868243959	917.7451822252403	Injection
1121.9671514193938	911.4704902323746	Injection
1096.9507801492377	944.20550587178	Injection
1076.2249784519536	1076.2249784519536	Injection
1058.474067362683	1058.474067362683	Injection
1039.450676079053	1039.450676079053	Injection
1036.172543054196	764.7458262319747	Injection
