Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
1467.4643525713593	1250.5329974073532	1136.0281546949986	1143.2595958338868	1125.0754007384253	1105.2538248784028	12.72
1472.973704736514	1249.5300547775184	1142.1514624735191	1147.5988278336017	1126.672859843981	1109.6021250786612	12.76
1472.6516874094584	1246.8951732196238	1141.9201341466164	1145.2014982028932	1127.500274990392	1112.7602730830713	12.8
1474.266974282018	1247.0379563940746	1136.4463856786158	1142.023716341585	1125.4059366980853	1110.7265083758411	12.84
1475.690379099405	1247.7192960434948	1140.380203464519	1138.0734825958023	1122.6602889306903	1108.16285399934	12.88
1483.3818276556483	1248.5392653389686	1136.8857363551606	1140.1414996614415	1124.8596560256526	1109.7142193099937	12.92
1489.9967154735843	1249.9028265652296	1137.9598687635162	1145.1430206898585	1130.7923630241883	1120.740296027293	12.96
1495.250968649164	1251.2363256927417	1136.9404283002827	1140.2132857864203	1127.425398547608	1113.6140240422098	13.0
1498.0087194609387	1255.5359765647333	1134.7953771012471	1143.419634714697	1131.5390239351404	1113.8595088458003	13.04
1506.9194598959732	1258.4622117483011	1136.3630108517314	1144.5309203215688	1133.6857064074634	1120.7973666807973	13.08
1514.310153363304	1259.8507368809285	1143.9886279894677	1149.3182780318841	1138.0289059916925	1127.1317722269687	13.12
1532.4645376428525	1265.424037125992	1146.383781184	1151.6053490057825	1142.4950632202238	1137.4060776928009	13.16
1564.7294988100743	1277.1518261273307	1151.3730398433459	1165.2528299059907	1154.9153299826132	1143.3728689656486	13.2
1593.6242988858012	1296.375106673141	1172.2540268603777	1187.406273277781	1183.7100253159063	1177.0727849573304	13.24
1630.6635883985482	1322.429338730193	1189.6812382934188	1204.4975139913438	1193.682423948783	1188.234636359213	13.28
1669.317012178365	1340.039754390083	1200.9316564548747	1215.9183389155412	1208.531405399198	1207.8541722004209	13.32
1707.6654210814133	1354.6803587429313	1214.5597742216949	1244.0381074998963	1246.0091574226535	1250.7035087875743	13.36
1734.419378125439	1359.985295857741	1219.8456203662238	1250.0457639530823	1264.023321031955	1273.7921814450526	13.4
1761.7443771909377	1366.2729517210626	1226.4089852477505	1250.3952801126864	1259.5302924595026	1270.6401336379274	13.44
1772.8314452331622	1378.1385104668038	1238.5575278290264	1271.7153195511648	1288.6637278062558	1307.4757042720237	13.48
1793.4439991280954	1393.7543582035348	1235.4332334049411	1274.4236743938854	1308.065891622873	1335.4167482972832	13.52
1811.3902961105164	1407.1837101928622	1231.5809768211077	1287.018411432625	1349.0288909054857	1377.2515614022552	13.56
1816.9579731139413	1424.7873604605543	1238.6504851145946	1340.21793335916	1375.8791350139134	1388.0091406222025	13.6
1819.0245725867924	1422.175280604957	1218.6233722753448	1328.7634393563665	1373.8530706766362	1399.5605380301727	13.64
1808.3868456170412	1415.9346353469612	1233.603466361134	1353.315249542695	1381.7874625084446	1412.1159882018937	13.68
1781.985242697657	1415.4869201896804	1295.1922544267466	1365.293325428716	1391.5553667781105	1409.6691069920416	13.72
1762.2194724738215	1411.204471910183	1315.2053746287183	1355.3845489612384	1373.4848637845078	1386.9308280580597	13.76
1750.691216164312	1418.6501444371256	1292.369367471988	1378.2509949016232	1402.7124447615365	1416.3359089347591	13.8
1744.953993150443	1405.5854299423984	1311.2419049781652	1398.2523465508896	1424.3466699278542	1439.484687327492	13.84
1748.331895702678	1404.5220215519996	1313.4034471226028	1380.1406492905348	1409.937307085746	1426.717381751291	13.88
1744.2819650827241	1396.539993233998	1343.7533359033537	1392.3460172800442	1429.7281260570599	1445.7261729794268	13.92
1745.8568671368844	1407.8183568778188	1341.6134420957924	1394.5151505339782	1439.3820273200772	1460.396497392552	13.96
1738.5400834504167	1405.6451750118506	1333.0492981107705	1390.9847214622343	1434.7858464101753	1455.8571396534896	14.0
1730.846019255148	1398.7580820271098	1324.8274800348242	1376.4452615810087	1408.5055419984426	1426.0450808882836	14.04
1717.8367106208657	1391.0275100726142	1293.7743363357577	1346.75304899259	1381.990421244277	1405.4194894816708	14.08
1693.1745816413234	1367.7264544614839	1290.3856220844048	1349.6942355022013	1378.2644707190805	1396.579964855817	14.12
1657.595130590399	1312.183636407775	1285.5762141714479	1337.7554414532174	1373.9565458981454	1403.2344343964962	14.16
1612.948794358849	1237.8242813408103	1226.1387614925707	1291.180073829952	1343.161342222284	1373.2665075621844	14.2
1579.0438159427445	1204.0845251891826	1239.5092200770093	1347.3476598875532	1383.1942103169638	1388.6931113780636	14.24
1524.9975119383364	1189.8897403622389	1268.601117162228	1307.261971726889	1338.805334057954	1346.08630596295	14.28
1489.7751463317782	1178.3219968685012	1229.5849342321271	1280.0963766261389	1307.7574277292058	1318.1172744579223	14.32
1459.1357985401112	1161.0643053390552	1201.779593712066	1256.3706424343611	1291.4928466604601	1299.589036416817	14.36
1427.2621872418051	1141.622764598914	1175.5451701161408	1229.4376544909542	1263.834607037586	1278.040504345465	14.4
1400.997211426164	1119.6771320063237	1159.7400497606918	1234.9773230053574	1269.3276117676637	1266.6318925597354	14.44
1372.3103283703476	1099.117335302449	1135.4925259846657	1223.8862697683858	1259.947623939308	1262.4866034395832	14.48
1349.7622935483632	1085.444289910934	1137.1376388373533	1214.0642345817018	1240.9534728372307	1237.0856401986086	14.52
1334.556651896612	1080.0380964459268	1118.6678078130678	1194.8605211832273	1224.644184923508	1225.3463760110594	14.56
1327.2207675289242	1078.1246777745591	1156.3815523212927	1255.2249889090442	1266.818175604764	1245.6281986899617	14.6
1316.5118608697846	1079.8577073324884	1132.1212642824312	1204.831600910694	1226.8862462385275	1215.8399066525296	14.64
1321.4721008021427	1084.361180800864	1153.1698447376543	1251.6716159803836	1260.7023938010184	1244.429075457957	14.68
1316.4224752907014	1083.2013187242078	1130.569133131373	1213.3992636786895	1233.6976064696842	1219.7657098802492	14.72
1311.4022472350127	1083.4195484121356	1123.810692333539	1219.1509900965473	1240.341969052573	1225.5298519070104	14.76
1306.9113886658986	1082.529938124413	1118.9061620832972	1201.4213962815472	1226.7330352225697	1210.141212700333	14.8
1301.438386082192	1082.3946420783282	1117.020623864183	1205.0974220629214	1228.7384241234886	1211.0257169256104	14.84
1291.8666701925822	1076.488258864321	1110.017186815356	1186.046643947149	1213.7682636871662	1198.501042285165	14.88
1291.9768106432546	1079.3371479587527	1117.7147102790964	1206.3667848507134	1230.1197410085842	1212.5849416784758	14.92
1287.9249464515647	1075.401107150793	1099.746865412208	1172.5717205309609	1200.1970748932429	1189.7794897670954	14.96
1286.027746537722	1075.087903050201	1112.2655740105024	1207.3969195670486	1230.605786131293	1210.2904867972745	15.0
1287.456236693302	1075.700380477763	1110.5667741079533	1202.8531560438882	1225.4231343109327	1210.40209353071	15.04
1280.9953624080974	1076.4735744908462	1109.2744698927447	1178.297962739523	1207.0959790346687	1194.784673885384	15.08
1276.418009177622	1075.6629054333812	1102.7088876448345	1174.527055238484	1209.1883787550314	1196.2114338551935	15.12
1279.8716402476753	1073.7344469291813	1100.2255017112238	1183.8883967757704	1214.5129903041059	1199.5039237757048	15.16
1280.0945073176886	1075.792992262067	1108.2511480534547	1188.9997113182817	1219.592266644876	1204.640764873893	15.2
1281.4048436574544	1070.4878084159066	1103.8402854535714	1188.5591554810526	1219.3879427477336	1204.842567340147	15.24
1277.6208155179806	1071.060410675586	1098.4114871429842	1174.561731801638	1207.4631839273316	1197.566766629473	15.28
1278.3517327921256	1065.5480570033	1094.3670968330302	1180.052305646733	1206.3467612310694	1192.013241663173	15.32
1280.4583928499683	1065.3731441990674	1091.9799046127193	1179.2962238643042	1208.5151578645057	1194.8122890013133	15.36
1275.3508423299675	1066.5128357035367	1061.3424811327375	1144.5343408763918	1187.308678693607	1182.7908721613342	15.4
1276.7990919154759	1053.8840632480133	1051.4745607595453	1156.5007159989857	1195.8818317767893	1187.4384907698545	15.44
