Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
1701.244132490857	1317.6723135227871	1379.7470406235082	1397.1422362134344	1429.590233340557	1455.9628613501097	4.32
1698.3695571754583	1319.5325669773135	1367.3570748074858	1372.252803892883	1402.928675166052	1429.5545230363557	4.36
1687.041035000215	1317.8190378266593	1333.747050918167	1339.3805344215923	1366.6284032169694	1400.0520933867963	4.4
1668.9160144501654	1298.266760039341	1294.2311536751997	1301.8345524769431	1332.4032255253364	1373.6438273570213	4.44
1641.468648693866	1264.9173408332892	1129.7781158925586	1160.4915047370364	1234.6628779233097	1318.0300670135282	4.48
1644.425231168919	1257.9251628272893	1209.3971037011927	1177.5967453639255	1250.0339114505475	1351.9278477376638	4.52
1641.3550648342048	1231.767852990837	1263.9795109441459	1505.2498451307717	1536.0143703511023	1504.1168026122766	4.56
1656.531213778548	1214.296628738247	1227.0496026209769	1461.8095823277686	1534.1229818799895	1546.9904479043873	4.6
1645.6034856889707	1210.7282308094786	1211.5089061794242	1461.2166620803628	1532.0602413552772	1549.448949484242	4.64
1632.9612282411708	1238.7501936063688	1194.738519548614	1372.8809252331432	1461.3739249326998	1498.3734825154584	4.68
1619.6544328401358	1268.8849537647538	1185.335476711935	1227.548746731591	1345.2115797900374	1454.5272806589019	4.72
1604.2308714262658	1265.3521954522926	1183.9859284141933	1194.0342054524522	1270.555311840057	1375.475134548631	4.76
1617.7087867795801	1266.7194398783006	1182.4923604165617	1163.126782201715	1195.9778224716288	1247.5716615693555	4.8
1641.9338679830346	1268.6874679732048	1154.8287120033503	1153.2796073631969	1205.1996251934177	1271.891592788875	4.84
1686.041890031248	1260.9646320800466	1142.020112789516	1159.1769200833196	1241.703217678877	1350.377428686532	4.88
1698.214717460193	1252.876463653171	1138.8189463885058	1188.5447381012611	1333.076177851283	1419.1856637814858	4.92
1719.915547922424	1255.209802931911	1138.70868931626	1166.4769488167883	1298.0091462175797	1395.0372480881633	4.96
1718.2370267163828	1227.3229537013085	1126.3753600889888	1162.016585098739	1280.406309428261	1377.0099972567768	5.0
1714.933138169548	1218.9782203179639	1120.669200512265	1160.2109025806426	1313.8723507772072	1414.507056208532	5.04
1723.1605455424985	1209.9250577250657	1113.765736753333	1145.53204818275	1272.439289697406	1383.1126648072009	5.08
1738.1778317561907	1227.710447776077	1115.1414828284878	1160.5395454493791	1281.303153088802	1374.4250417270703	5.12
1734.384742421752	1218.4317359435163	1113.2174377722954	1148.9396206265749	1259.938318780665	1376.812496594907	5.16
1743.1876352535564	1230.9267611477023	1111.0848739180494	1141.0603755629047	1258.6258042652448	1390.488243413632	5.2
1735.031999548069	1226.1308154546591	1117.7583469940528	1161.761337000754	1286.7809451553162	1400.6205745315935	5.24
1734.6250594906417	1229.5047237986432	1125.179288387295	1181.7721377958576	1323.4732845403914	1432.0750825839175	5.28
1720.8864897958797	1223.6988209261165	1138.9956484735599	1196.3804167180513	1329.636071027426	1430.7923094090947	5.32
1705.22860428911	1241.2906390842	1148.6466117673162	1202.0052495836403	1319.719038101599	1406.229211887935	5.36
1685.0377872877395	1240.058277250756	1167.7386495685687	1231.5152354249249	1364.244900891699	1443.8854185775244	5.4
1646.1758158344458	1245.5127825491643	1168.1316828795136	1227.3399236494784	1310.6166743812103	1385.1332065394881	5.44
1630.3826709604257	1240.7863085715576	1172.690187100167	1233.3033164374685	1296.655101991157	1373.2461963817684	5.48
1607.907187823459	1234.2802374875955	1167.4408837337342	1226.2772423881624	1275.9064136592076	1338.4971946723333	5.52
1562.3952889335114	1231.7609900911352	1175.9171269949657	1233.9509264462026	1267.7905168144769	1312.6915339614284	5.56
1545.8556504108797	1236.5704498341297	1169.248646605526	1237.0032335637688	1266.9382606503339	1325.1131856137058	5.6
1546.7991794163447	1252.7953810846043	1178.7549644319758	1238.7621234756512	1285.5255629800386	1346.62735613508	5.64
1545.0092265286762	1271.9301307120122	1195.3398975994535	1260.6663468728245	1296.4144842503558	1351.6064321890606	5.68
1551.2886722467597	1266.4345819258795	1194.856634561752	1261.3973501079886	1298.6594694781552	1351.3175671831818	5.72
1530.9788719862804	1260.1056338136696	1199.2930904453165	1263.7413752028929	1297.1357914171788	1347.1562745600988	5.76
1518.7486505947957	1256.010314656554	1202.7134239570692	1264.7485266661765	1276.7266719064085	1312.291139765205	5.8
1496.4517285710474	1248.218498176124	1203.4773847776435	1252.971967927618	1270.0094586311648	1299.9585977266913	5.84
1480.8735216134721	1237.4154888549333	1195.3259552284935	1241.950934895556	1256.950884368559	1289.7917896302997	5.88
1465.6153507028455	1226.3211073558452	1175.383486413563	1222.4736150712697	1263.7735862806371	1295.0831904352215	5.92
1451.3403982177306	1213.6136831604	1159.7041663986447	1216.9161520610771	1268.3388281710181	1296.2325280371301	5.96
1405.4268287201646	1189.5627800213676	1145.900697663854	1207.6666374781137	1243.9597126371684	1252.1472757639945	6.0
1350.3108556108682	1164.8151011307273	1127.9532488398693	1184.7456885206357	1199.7559831961792	1193.4849544450494	6.04
1312.5707507864136	1131.077332783011	1088.5394272966937	1141.7269319875386	1157.1800240853945	1168.3866840390062	6.08
1285.8434344273135	1109.4983571236717	1077.8366103046478	1120.8603194472405	1121.4327370139447	1111.5708869891942	6.12
1272.0591076803664	1092.5086112059564	1058.4475531529872	1101.2514576515152	1106.6469174523202	1105.1424254958304	6.16
1258.1052594018024	1081.6683799856498	1046.8545200636581	1101.17415059742	1098.913804439275	1091.540265957834	6.2
1249.1363208675127	1072.3402996389464	1040.2117709415734	1099.1473857921794	1095.7951612401384	1089.0734892695734	6.24
1236.9108937494661	1059.1005541884238	1040.327133616057	1099.6330299918075	1091.9015626737362	1085.2739841712134	6.28
1226.2032471402924	1051.2193139169271	1029.5220500794242	1087.014585147969	1082.5942213402382	1076.7674384822008	6.32
1221.6691075974973	1044.08421168494	1029.4566040830346	1086.894887536558	1071.9597186608878	1057.0893485659817	6.36
1224.1682190478373	1043.93529666135	1027.2798377783922	1083.7273854636896	1073.510333511329	1066.5948667181492	6.4
1227.6672517238992	1051.2028221848516	1028.6866120200557	1084.4135523410462	1081.131401097787	1065.6769065785202	6.44
1222.2693539714057	1067.822051609502	1041.4689950389645	1099.7876555132823	1089.6021578916668	1078.0909561989058	6.48
1225.237930461434	1070.443050264488	1037.06908877959	1090.173834838638	1080.0478312489543	1070.8459740205776	6.52
1231.0416950075276	1070.2645637789674	1049.9188368755872	1103.5196313108095	1091.1205544013364	1078.0779686793705	6.56
1232.3454960711335	1065.4461501650273	1048.6097542971022	1104.3704048550874	1090.357857698105	1072.725643328238	6.6
1230.9349243567765	1064.3981849086654	1049.737670200092	1097.1935845507433	1085.6526368605525	1074.9678410084298	6.64
1232.2818810164943	1069.8216727340127	1052.7460013678985	1103.5865162713108	1093.8253054008953	1083.7938998998966	6.68
1236.3308997056479	1067.1180436985856	1043.8245016656908	1101.7099755765341	1089.8831880165744	1070.4000866952156	6.72
1239.589563224411	1067.87178801437	1060.0210139379417	1113.720134452512	1100.9230559162406	1084.1357164901585	6.76
1238.0140620450052	1073.4917539618973	1051.332532177855	1113.5010389497365	1102.042642178354	1086.1383646651855	6.8
1230.2111894221703	1083.3495847140448	1039.7187961942836	1102.352159060068	1099.9515212116862	1088.218574446879	6.84
1235.9645264724156	1081.9799875580056	1061.67048994189	1134.7314397362738	1117.1082473134197	1105.2727872129724	6.88
1232.338356605938	1086.8276158182573	1052.1774684406787	1125.8763199334223	1111.7088228008236	1094.7216258119079	6.92
1242.7965775650719	1077.9590264855167	1059.5649564022203	1119.4056668098494	1108.3006049718917	1092.63114374416	6.96
1243.34174676757	1081.1508510319584	1060.0921770759019	1119.821937271427	1111.2171637172073	1089.109308103677	7.0
1237.1564051712157	1085.1933469757632	1054.027604103398	1112.8229867583639	1106.1054580748537	1082.3860581360518	7.04
1233.1843826957752	1082.3887479327711	1052.081060529	1114.325896380716	1109.3772403327564	1084.5317284048178	7.08
1223.7046074324899	1079.9060149539496	1063.5392633520023	1126.7640018089226	1113.5645088151853	1079.503147191045	7.12
1210.721767461717	1077.5110488029168	1056.1785594530638	1119.213759926231	1107.0419808040413	1071.5448487598824	7.16
1220.498078039136	1089.6156715882382	1061.6946803487178	1115.5132080673952	1108.0193940773977	1079.2349940088848	7.2
1234.1562517850703	1092.8410143675903	1045.6178324043574	1113.3063854453646	1108.988625361296	1085.8303537120344	7.24
1231.3005096278691	1097.7478230048034	1047.1276274758536	1102.9945156699725	1104.763568640152	1088.8168071446664	7.28
1225.2748159370672	1095.991820488068	1076.581365056011	1128.085358269045	1118.0307150095603	1084.5657666348354	7.32
1222.9516392627895	1089.9550018965247	1075.4933514965694	1133.0391732401306	1120.844342949716	1093.3652630805168	7.36
1221.173534852177	1079.7755754610707	1070.1241848776103	1131.452452411385	1116.3381903299933	1085.438984579801	7.4
1217.2336110791935	1071.290673473611	1065.8409018207842	1128.9183506445934	1113.6399203114622	1085.221690247492	7.44
1215.075271956547	1067.8181695887963	1060.7966225841417	1122.6021675809766	1108.072013572097	1084.0725878480268	7.48
1219.4169983581307	1069.0540874919	1067.0693364711553	1132.1736656344237	1109.9833822745907	1089.751634175832	7.52
1216.0632476722674	1061.1210480695893	1057.767490659991	1125.776206481388	1112.7692012952657	1089.3707513796685	7.56
1218.4436169127252	1064.9836555425625	1049.9479549202308	1119.874551792877	1102.1199699919464	1077.499001918266	7.6
1233.5276296687473	1068.7173111900215	1057.2649364318574	1123.7966277766607	1103.405779193211	1087.7043547301785	7.64
1227.6561700301029	1058.573462032426	1072.1360720450505	1129.572393427742	1113.232999435653	1099.7919558698743	7.68
1237.391945716916	1067.7352313543624	1063.5976831223052	1126.8720443317034	1120.0700710956205	1104.585832202369	7.72
1225.059000941431	1066.524531856926	1056.749728186222	1120.5301059862834	1115.6003305115635	1102.83464840334	7.76
1228.8619347587744	1064.8243352458762	1058.667518621154	1125.7478017033986	1115.9044685540316	1101.8319565164807	7.8
1222.0454363692418	1064.9220729373892	1068.6561167963816	1130.2121930941728	1116.4928137709212	1094.0668431609677	7.84
1226.5101447107552	1073.81131760326	1059.3097654290664	1123.0859661841596	1109.9844885768869	1080.7559683623424	7.88
1229.348481669832	1071.9193853802342	1055.5837415007286	1123.1566964448064	1110.3126074337852	1081.5766234578232	7.92
1229.6658993011606	1068.5030070162	1053.8584951799426	1115.2529717697105	1107.5605293833707	1071.947681018244	7.96
1224.7114677859186	1073.1823480582632	1048.081371426252	1113.6091681264943	1107.683669539109	1072.7795375508717	8.0
1224.314820881078	1075.8102082249873	1041.7478874815151	1103.6796562004517	1100.7419021278893	1072.1579333621048	8.04
1220.9490368592794	1088.9991180798172	1043.0378437315742	1110.630972501629	1109.670823042867	1074.3330884999793	8.08
1220.5291233365729	1114.1364872281795	1059.9707685559652	1117.2013313648642	1115.458037596619	1070.5731995177907	8.12
1212.5449960888022	1114.7278114345447	1062.7083346023517	1127.8923968077559	1129.1705924767284	1085.300132972822	8.16
1207.0876508309875	1106.9823526691132	1058.8130177898527	1123.9114027472308	1113.5768330163025	1070.0165267044683	8.2
1200.5272886733717	1099.8716330833809	1070.1454404349854	1128.692588226412	1110.9933387877732	1069.2412478644324	8.24
1195.686596393725	1109.2157292683678	1066.8430288890854	1130.0402054416832	1120.639235314743	1073.4121011742286	8.28
1193.069810386564	1130.9686747757717	1088.705761060324	1142.9116873382197	1131.1707027200025	1088.7027531325516	8.32
1193.6474907222137	1136.9135475050036	1104.872236098671	1153.111424164902	1139.661870639253	1101.8298725875818	8.36
1197.1949807817675	1123.3286201432982	1096.4179004141959	1152.72297177879	1135.2383662244144	1094.4746512888657	8.4
1201.3378873732413	1100.6840484471743	1099.124736272623	1143.5695617198219	1125.0325783526625	1084.4028576757582	8.44
1193.6573897862188	1081.4577293070713	1080.6887390813017	1132.557982265995	1114.6725809194543	1084.7494623367772	8.48
1192.215939604797	1072.4530708878979	1083.7570932640817	1121.2363009172552	1105.6128124516658	1069.3080974610148	8.52
1183.3179081337855	1069.3179106465718	1069.9703955753857	1123.0908244359077	1104.7938249832355	1066.49976209882	8.56
1190.7541041017682	1062.3631806867493	1069.9673604272728	1116.935432066892	1104.2329963328475	1074.5273382577554	8.6
1185.710416747097	1053.4763213002466	1056.709176601378	1101.5218264564915	1082.5845339722289	1046.4320996134343	8.64
1185.297567802674	1060.8964872948065	1033.759959768348	1087.9753693783093	1078.5576077031205	1043.3530518855202	8.68
1183.572240459114	1075.3925765106596	1020.5175409003763	1081.4820395885126	1072.889007357932	1040.575152916235	8.72
1176.5546824128555	1090.1029409029843	1040.1249510041778	1100.1510161868407	1095.8282088713047	1057.1696701571982	8.76
1169.8030853731316	1083.508471404833	1040.7176226327874	1100.3870985390638	1088.6276948491297	1047.4788655716577	8.8
1172.3766742492023	1081.3874302542308	1030.9027813556427	1098.780939733495	1088.1225113855357	1046.5981934960878	8.84
1170.4746960196412	1081.0276935723407	1025.5614029297597	1081.0698879558495	1074.2433239612865	1042.6884188903064	8.88
1157.2259757844347	1074.202023496411	1027.8516255183542	1081.8483492250514	1073.8045294681322	1036.3620488767026	8.92
1150.7449445605675	1067.1580593934013	1033.3644876803155	1095.022702354883	1086.8744030616779	1050.6780150298364	8.96
1153.600790431665	1061.9636911916903	1031.541887731763	1093.3398904878402	1083.1116714890934	1049.7937544942529	9.0
1150.7043340763184	1067.3525491690186	1037.9041965121135	1093.6714588123696	1080.986945307133	1043.5330299016712	9.04
1156.310243417156	1069.7758500202535	1043.1503352925333	1100.1884826819153	1089.2322380325256	1055.588069800262	9.08
1165.4342253510551	1069.3971975158672	1036.669589907601	1096.483081544243	1086.2838386804099	1049.0941441435064	9.12
1169.5545691171328	1078.8442749053852	1049.1332759474617	1111.207015968567	1090.8870153857629	1056.3753135894874	9.16
1177.158633882316	1083.3127986380807	1052.005550327584	1109.6473495185871	1098.9905392497676	1066.0715106077198	9.2
1184.8708892707373	1082.6303610520094	1070.1873956126221	1120.8367110147772	1102.9806542559054	1067.2262084276995	9.24
1188.3264051807614	1081.9129327570981	1056.264235734006	1123.668397779183	1098.0042168447828	1062.830583803942	9.28
1188.1948137771205	1080.9129549787906	1068.0355241981592	1128.233606228552	1103.1137797996487	1066.727784422707	9.32
1188.66769588816	1086.6297783936013	1052.5087205655063	1109.7852134150205	1094.1321464486632	1063.1678800685684	9.36
1191.4219394452393	1083.0469074580035	1047.73848153002	1111.0429946572992	1095.7332884068228	1062.3573168595788	9.4
1173.207724150862	1039.6658011004556	1020.6404694758673	1074.2710971337817	1067.6020495960067	1041.2683768138816	9.44
1130.0987757604514	959.9205949563355	925.2802702656027	993.5152143768343	979.0852970246306	953.5107860917068	9.48
1134.062118090062	896.409533605611	862.252572956879	924.2114898583313	911.3264112935777	899.370884064312	9.52
1119.1741774207135	865.2568928298282	849.320592619196	897.7001756050205	886.4258105835288	869.5275280054022	9.56
1192.176786115578	896.455748276852	883.6868697844031	935.219233506242	937.6423585483601	926.5034450447382	9.6
1228.3746779882226	920.0793955431624	915.3332761389671	964.0330640144499	949.9948631674081	938.4262778956843	9.64
1254.115388771297	943.5465275989185	922.1263976393578	974.6244874930328	958.8747808732784	943.9218512211585	9.68
1281.3618675546586	954.9895629376186	934.4325750021176	963.4818581339717	953.6937655566926	939.1130204471561	9.72
1316.888730630464	961.0033248960051	925.8912867098738	974.0491024143803	966.1706218088186	954.0218259908327	9.76
1313.5474444165188	988.5048058787047	929.1562559083341	966.0601660615882	952.8437600970085	945.3630466689787	9.8
1323.6488938404966	1007.2946760282247	950.7142445927298	978.6160867524063	968.5467594696328	972.9947925863434	9.84
1328.5019812681328	1028.547453099089	958.3258434336433	989.8657106246515	1002.52045894185	1020.826559657677	9.88
1347.1962782426676	1040.222518195029	979.1148167168715	1039.3676403595446	1056.715345583089	1066.2739886747058	9.92
1357.2695983893889	1057.4137428360868	988.6980212026094	1043.358003643576	1082.0171573904277	1102.354341593428	9.96
1398.1461727433984	1070.523966841849	1013.7923442543611	1070.4519017942143	1102.1875807560148	1119.0313466878886	10.0
1421.7876105804926	1105.9663447244545	1021.2475727386694	1078.246179809876	1104.752924335383	1117.0508748212558	10.04
1444.8390661556773	1123.6716246456729	1036.290159997348	1100.0082071268134	1141.0389202424817	1159.2780988163893	10.08
1466.9872196447866	1140.121422495703	1041.847063291785	1110.286728874581	1167.3114933905838	1184.514234709378	10.12
1485.967501223757	1154.403661028407	1043.5624735952747	1100.8602908026255	1152.6707494340117	1181.2084594617597	10.16
1497.8274222190016	1143.222611575976	1060.2708331475706	1107.1383340612463	1163.0717434799965	1200.6602986392684	10.2
1500.9952475719056	1150.2971301835148	1067.1081981538966	1108.5904357752167	1158.8154928797353	1195.5441289231078	10.24
1521.476682290557	1166.0989500327687	1054.3089820717496	1116.154732025671	1181.8373036385012	1215.9124801506186	10.28
1532.433754022632	1173.5788574637336	1069.8538289361584	1136.1050500755869	1221.4598360489022	1245.4961988251048	10.32
1546.5496422134484	1191.2621687522972	1082.0438709348189	1140.7429228034514	1217.9360783217041	1248.423430236159	10.36
1559.2522318010083	1196.4198049363076	1091.4221709708354	1182.526939791452	1253.9470763085865	1278.7678507418595	10.4
1572.8198089887778	1201.9365765139448	1087.3489471041446	1227.1621250762657	1296.5171359514104	1315.0201006770264	10.44
1574.0759688519586	1205.1814156052915	1111.8832428291648	1172.8818485253282	1274.6073015761165	1309.604840574751	10.48
1577.1323272289774	1198.4299102006505	1121.1838479213854	1187.4865910132537	1332.4777004585071	1350.6600232915998	10.52
