Thumb_L	Index_L	Time
1043.7102973496085	965.2656915618592	2.52
1043.9348657379005	971.5831398840003	2.56
1026.8411048746257	975.9069525266942	2.6
1015.7962602200948	981.7022313130443	2.64
1013.381170364684	1000.6248176354328	2.68
1016.6998354057447	981.4169715846548	2.72
1019.1975426293795	996.564384521964	2.76
1018.1695151004184	982.2814860215485	2.8
1015.9346073546347	994.8762138731217	2.84
1014.5418387241367	983.4409372825547	2.88
1008.242684410785	1002.7446528693624	2.92
1009.2960387509055	980.9661769984853	2.96
1002.3481312445805	993.3874892684544	3.0
1002.9088957679872	990.6508246384053	3.04
1003.0567462119203	984.8760135498394	3.08
1004.374949336915	987.923513324381	3.12
1002.9546591599664	993.248318121393	3.16
1002.6279021056627	993.1584245680183	3.2
995.8795143536576	989.4837332549193	3.24
964.579857561854	970.7888665462582	3.28
915.3454470449626	922.0933219568626	3.32
893.6031330086072	883.3846030231745	3.36
894.7292687846759	882.2743152777291	3.4
912.6255073137341	899.253521530339	3.44
916.7209887334566	900.5736993693572	3.48
917.3421155230697	905.6477467779298	3.52
915.9468661281073	900.2821319063803	3.56
915.1173191881763	890.5685651066012	3.6
918.8314825624757	904.2453448586712	3.64
920.5718886436914	908.1445679870278	3.68
920.4061179385129	913.9711067008807	3.72
924.3286807925979	911.4647713720143	3.76
928.0560255561702	910.2212917793541	3.8
932.7712047222917	915.3477533579701	3.84
937.8627368428487	923.6395999858904	3.88
941.2036020438042	934.6830600488885	3.92
947.4391474136763	932.881180506237	3.96
951.0089123460069	930.8579238592876	4.0
954.8774017438909	939.1013203226946	4.04
961.5135419587575	948.8265154319994	4.08
969.6434985525011	960.8514503521345	4.12
975.00481237578	966.0674667403966	4.16
978.0574462569848	965.6850554653174	4.2
981.6556321111623	967.4401179994599	4.24
985.6764792066778	976.2607360090724	4.28
989.4255370753248	983.4893105402724	4.32
993.40559901449	978.8741843318282	4.36
995.1022166664361	977.4032420651123	4.4
996.5992659594885	978.4859824768293	4.44
992.3446050706058	964.9224905118332	4.48
987.7426535501785	966.2458065706544	4.52
987.7603037476803	963.3408720952505	4.56
986.5962690894016	970.5778262682344	4.6
984.0626388439018	962.004399948789	4.64
983.6912129756752	970.8051487293086	4.68
981.4574814104286	962.2964186291556	4.72
977.8206614964147	956.4109014901939	4.76
976.7345263143552	960.7577544805682	4.8
973.299447554229	962.3688696566129	4.84
970.0059332855284	955.996211084787	4.88
967.7563448441589	959.0567344360935	4.92
963.3080987497482	954.1279060199132	4.96
958.4046389322956	941.2149768521472	5.0
948.6939495878335	930.6123936762322	5.04
944.7043185822241	919.0437362345687	5.08
934.993573435756	901.8584402170584	5.12
926.2158967208022	896.6770769707166	5.16
921.8533547403705	890.302863261592	5.2
916.4808016538649	882.5547862760541	5.24
913.7670235429563	874.8927900452345	5.28
908.8845836632271	866.5373350954369	5.32
903.5180635251551	862.3133541187249	5.36
901.3864382135249	853.333123382	5.4
903.2729866932231	863.3400034763699	5.44
907.2477625642439	871.7213735966214	5.48
910.045174328465	875.025801374916	5.52
909.5310597027179	877.7826717134045	5.56
911.8749736711217	871.1522073007706	5.6
915.9854671099503	879.8322846996018	5.64
912.7996947598775	877.7598098350337	5.68
913.0909368512249	882.0537674243418	5.72
913.4959542396023	880.2118427975278	5.76
912.8900301392533	883.7537449432264	5.8
908.9911368994527	877.6794770090685	5.84
904.5266724043561	871.6976465084085	5.88
903.254540653039	870.4830927064315	5.92
898.7441586899142	871.322751507699	5.96
887.5396054197589	857.3501623359813	6.0
877.2830747543868	845.9534570269954	6.04
867.9815358737594	837.9939101954172	6.08
863.7887028496132	836.662642826001	6.12
853.9060503446427	816.6845405273408	6.16
855.2425869168312	799.2401727410069	6.2
848.056945134732	801.3218214478494	6.24
846.6702843938864	810.8580957163565	6.28
840.6063230831182	781.0229460163971	6.32
835.2379765748389	758.5946453142153	6.36
836.4386848223576	766.0461985469806	6.4
833.5418554511518	772.4230620694663	6.44
833.351762981122	772.8808541449396	6.48
834.630209495087	807.1052806382047	6.52
834.0552967682522	813.7883107575661	6.56
837.4734410606525	815.650092526586	6.6
838.5851318367481	818.9223307525768	6.64
836.1247100623622	805.4306885358462	6.68
835.9613765817435	805.0643109787742	6.72
836.9212093081364	811.1791831485746	6.76
837.1205968670074	816.3654211274097	6.8
835.8138265644528	828.6089268970867	6.84
837.6092991747557	817.7957194763328	6.88
835.7889119554609	828.2176280398767	6.92
837.0277867579699	808.7341236315413	6.96
836.4981596038249	819.5310533751833	7.0
832.7927903205834	800.4122086742236	7.04
834.1206137614486	800.9569817905032	7.08
834.8247916408515	811.5963670589035	7.12
836.1460403809243	813.8926227566878	7.16
834.1224018953245	814.1216387545738	7.2
833.3225331556049	813.0883218934266	7.24
828.2939676359136	827.1376156618927	7.28
830.4603023737618	798.2797538169475	7.32
829.0746677391667	819.2852542143722	7.36
827.9168471947596	777.4428903564083	7.4
824.3654864965893	806.1981891372792	7.44
826.7014277487972	795.8210893130905	7.48
821.9203086407238	808.1561286895108	7.52
822.6439059709152	823.079195073384	7.56
821.1624679446511	826.4228777464343	7.6
821.1835687089772	827.5624899314017	7.64
819.6325819366538	827.6078136492825	7.68
818.8605503195181	809.154849505273	7.72
817.5011385990617	804.0272515829278	7.76
819.9046896164734	819.502769314951	7.8
822.5136426600567	807.5476500358774	7.84
816.8511331545787	810.7125656305834	7.88
822.8739673992708	803.3680965280774	7.92
822.0988748014145	806.6084736278336	7.96
827.5955154722346	812.3225674515477	8.0
827.6579797980775	829.9571197862452	8.04
823.6743573134709	847.1956485190228	8.08
825.6333296924438	853.9102743751752	8.12
826.4020028273117	859.141651134985	8.16
827.9319097586391	862.4879265547896	8.2
830.1820599589255	844.7079754124894	8.24
834.83403279938	852.9889378437666	8.28
838.1861513529109	854.9855316269901	8.32
841.1717272295771	843.7816615915327	8.36
842.1061876427593	821.9437515975311	8.4
838.1169026527732	843.5067204964222	8.44
841.1120242478274	823.057206236771	8.48
840.5055624581223	833.8091942043064	8.52
847.6330594475733	850.2144244463458	8.56
859.6330221284426	853.138919212386	8.6
856.0703189554151	860.5860918832178	8.64
850.2867667732883	844.7583906707683	8.68
842.516717017043	846.4156995386869	8.72
840.3488051755718	836.7715219180521	8.76
833.4828000649065	842.2231925345761	8.8
825.3210272890556	810.5132603910744	8.84
811.436047114413	801.3730309325828	8.88
811.3465618745374	793.6731861507517	8.92
809.3384496741342	803.375294057701	8.96
806.009892236799	794.5211203037873	9.0
811.7905238503591	794.8449898623647	9.04
805.7083514763401	789.5886449570614	9.08
809.8053251023134	791.2624114562497	9.12
809.1645435470969	795.5970776225852	9.16
810.1399600546189	792.421627325452	9.2
812.5063785364553	805.0735450122459	9.24
821.2034748701377	819.7451144313812	9.28
828.6370053442445	814.1795044013954	9.32
830.515599387324	804.7905538019714	9.36
841.0652434666575	811.7263051688564	9.4
842.8620597863835	828.175551112512	9.44
836.2230780919774	824.0351167849485	9.48
832.0045782343694	805.5242613727257	9.52
826.8911490854184	811.8490793856615	9.56
835.7285140712836	810.3694781572297	9.6
836.7454269076565	811.6904534170149	9.64
841.9431952982164	832.9390890216978	9.68
843.9436434661121	821.1705521712925	9.72
836.283360547974	817.722880907521	9.76
835.5406961384543	828.4002289068081	9.8
841.6038745001028	824.4576467565281	9.84
845.5006850247033	835.0263391832505	9.88
852.0500030299787	836.9591011964695	9.92
850.660132264041	826.1306491025686	9.96
848.9639480715967	829.7666691917925	10.0
845.9967564525764	830.6549522000223	10.04
839.567298449419	813.4799466290123	10.08
831.7718408362477	808.3154085206143	10.12
834.6512208353631	800.9599921057059	10.16
837.7160018895731	827.5798023759248	10.2
838.4268627559587	824.0269514931937	10.24
839.753431239561	819.8751992571077	10.28
844.7449068022811	829.3704684347977	10.32
842.7732257680268	828.6457538729629	10.36
838.6177323717355	820.3801593717653	10.4
842.8910762721243	813.0988592760718	10.44
843.8537025235739	822.2418883419816	10.48
841.7662525552206	808.2724521240469	10.52
836.9357747690417	799.7123350766011	10.56
836.8574324606104	812.2793817240886	10.6
833.2359117500696	814.107498162796	10.64
836.826960123949	810.8013626927324	10.68
844.8107928160001	800.5251951086598	10.72
862.6911420882162	806.3552069385502	10.76
871.0973166232201	806.139722975707	10.8
863.997470242178	816.1442057591834	10.84
848.6689107283256	814.530985172141	10.88
838.2204870117633	811.4076084789224	10.92
834.5916258871716	801.0596940510835	10.96
831.1233790415653	750.2927341026885	11.0
829.3427480009356	751.4507599856464	11.04
829.708256739163	746.6701204487181	11.08
824.9588458213643	742.5295106194908	11.12
822.900280497368	730.81008447648	11.16
821.074729584221	725.2303782899301	11.2
819.6778016701326	716.1668014486694	11.24
824.3962354795585	719.5387048697813	11.28
827.8303330172118	737.6880256687333	11.32
833.8959840730353	764.2134660629399	11.36
842.8673872660005	769.0370804423119	11.4
839.9957468442103	792.2419986670919	11.44
850.2574818868225	782.3546708788367	11.48
843.9052445688254	787.7404345040216	11.52
809.1815723895304	774.9790256900125	11.56
773.7100777657549	734.1849966384256	11.6
767.2230552421676	620.94991281169	11.64
772.3187590909122	621.627500965287	11.68
800.509377947534	669.111588044085	11.72
815.9276898572118	682.344778280349	11.76
833.5644942002169	697.017346283704	11.8
822.191187541829	693.2290153157859	11.84
819.6596826056881	689.2884449533502	11.88
822.4996125074721	695.4586697937629	11.92
818.5152583565595	697.2100512516369	11.96
817.3511723195675	691.5976059261794	12.0
826.2420625040579	702.1466914098816	12.04
820.7139849263399	704.0136491791053	12.08
823.8314784098898	717.4149438012776	12.12
828.6391797670944	706.990024015102	12.16
826.4703710743049	705.8365829011731	12.2
832.1305977466806	710.5086651071146	12.24
834.464692133935	712.0456751224864	12.28
842.974788507856	723.1705621015046	12.32
854.2402104387158	737.0453874213505	12.36
871.1468036621866	753.4377328239233	12.4
886.798762567895	774.6507079570083	12.44
901.4498909274748	830.370185227272	12.48
923.9480690880764	867.2370039660611	12.52
940.43315744235	884.7944239144167	12.56
955.9526642362181	894.5446971500785	12.6
970.5140527516146	903.4983461903156	12.64
986.6077703781933	903.0108148962573	12.68
1007.049400759339	920.2345714812607	12.72
1037.220218597115	943.6305917688752	12.76
1062.5682908656158	962.6736785355906	12.8
1089.365605725475	986.4860752483165	12.84
1117.1168617720318	1006.2657406606014	12.88
1151.2033659124918	1028.4330058253854	12.92
1177.3507677649657	1070.0655760612688	12.96
1189.0182879715733	1079.737603531372	13.0
1192.5743389607958	1091.7451333758634	13.04
1211.487474928039	1089.8576104290862	13.08
1214.3885524444615	1082.7431235425972	13.12
1220.9989235770777	1058.3075683943996	13.16
1212.1100639897988	1051.634089991647	13.2
1178.281649885314	1050.2867962848686	13.24
1137.6255609319794	1067.934295976136	13.28
1119.206926415221	1076.4886338294484	13.32
1104.9927648579023	1138.6192479733097	13.36
1083.7788206318698	1059.6195045610955	13.4
1062.68263187655	1033.8015002340355	13.44
1050.1836466148297	1032.2645820450982	13.48
1039.8666463307316	1010.0287743700308	13.52
1033.6682019967066	1017.1562240420521	13.56
1026.6257193977597	1011.5819771964782	13.6
1018.4699996429518	993.6196748741943	13.64
1017.3620643449133	964.221839461763	13.68
1013.6712157145048	940.3586420445337	13.72
998.3890956189294	918.6440416720948	13.76
979.8800744384577	914.376649622072	13.8
966.6808321444379	892.6178680320465	13.84
951.9922477194987	930.8269150240866	13.88
927.0304596724318	857.8115750496095	13.92
927.2966486064281	904.6764029804665	13.96
928.8026695966964	967.0589982162052	14.0
907.3757928398154	964.3504998497506	14.04
894.3655880354352	962.3652701736403	14.08
877.6342135877194	946.0146545904723	14.12
868.8484526001498	950.1434418134386	14.16
857.3200332075438	942.3874039538276	14.2
841.981394186954	915.0002592074053	14.24
828.2706483786765	885.3464165291498	14.28
822.0571902721969	886.2695796737765	14.32
819.4621231273246	879.7027251452109	14.36
814.3617599324754	881.9691291985097	14.4
812.1637404534862	882.346648251035	14.44
816.8054575803736	879.5604078855263	14.48
820.4160669106539	890.0049977826469	14.52
825.7467401481631	890.2995997779233	14.56
828.8544729676875	893.7839333255134	14.6
822.4294967397555	882.3870602451346	14.64
818.4476472450694	890.8454670007623	14.68
819.9276733719832	886.6854436752824	14.72
821.5984732270546	890.0138695272276	14.76
818.010504368735	899.4063026680969	14.8
820.5792603846784	889.0582132611494	14.84
821.7055772757461	895.845499636415	14.88
823.279108437556	904.0179499789555	14.92
822.045506596472	893.3544138873964	14.96
821.8137743516808	886.7550961461069	15.0
819.9056766518493	893.864363290281	15.04
822.4366244159038	883.5361964387906	15.08
823.3330078095071	891.8159271214065	15.12
822.7781283198452	886.1066208789654	15.16
821.0216669233243	885.9883012714408	15.2
817.1690210815879	886.64469427045	15.24
815.0335710623359	890.3951997450209	15.28
819.374476878524	894.4334112498266	15.32
823.7509502932788	880.3050966993555	15.36
819.7903080789395	891.5797577764041	15.4
820.9137252192719	897.4370036148042	15.44
820.6477561390577	888.5565692247847	15.48
821.1717835747811	891.586480378393	15.52
816.4298750107032	886.1694199289288	15.56
820.9330695889666	895.8138693140363	15.6
823.3149573275583	894.9741065289691	15.64
823.6120893975805	889.7423766882466	15.68
822.430789530368	892.1768550717659	15.72
823.6612801603314	898.9987275034844	15.76
833.7421423669375	911.4796469716035	15.8
843.4626554320047	928.6054370120759	15.84
863.5155619934961	939.7571492199279	15.88
900.9729096053966	960.5854649416746	15.92
944.0311298887793	984.3934348218052	15.96
979.9552938635637	1002.883836916534	16.0
1007.1444739287807	1026.1165236588045	16.04
1021.1875974614738	1029.5736660147857	16.08
1041.0734859417316	1026.7411620573685	16.12
1053.0186711458884	1066.6516837241045	16.16
1074.8090987281744	1056.24788519231	16.2
1107.5727129816742	1077.1104664850707	16.24
1131.774614076711	1094.8398580568244	16.28
1139.4446659582734	1098.3007810463525	16.32
1157.7410269522584	1112.5222873740652	16.36
1162.5802350884426	1111.2040318466977	16.4
1165.8264174104609	1129.4959809002623	16.44
1168.8450905284335	1165.8494299215656	16.48
1164.640111790176	1087.8482168520834	16.52
1163.467600544931	1192.2991183752722	16.56
1156.5787766037542	1168.90200374732	16.6
1154.7581475202335	1182.9338857226635	16.64
1153.9050740337743	1195.7570553374487	16.68
1152.6813332277789	1203.3720768951712	16.72
1147.7074005709785	1185.278197752177	16.76
1143.3364438990975	1201.377499440102	16.8
1140.0005478373641	1192.5966406702216	16.84
1130.5713646738807	1190.6212448397043	16.88
1126.5842837622004	1194.4333176212874	16.92
1116.548982378344	1184.4990732719561	16.96
1110.2842870938055	1174.2527863758735	17.0
1104.3356820777904	1168.6895530013428	17.04
1100.0659556561966	1159.3811290921863	17.08
1093.2316748542346	1151.1004352919178	17.12
1086.5912304448686	1140.2742648693472	17.16
1077.178115088806	1129.7446245420688	17.2
1065.8617517598404	1112.5635826937355	17.24
1060.236785982589	1099.5056028362756	17.28
1056.508310848038	1108.414809712227	17.32
1049.5439918563638	1097.738267709289	17.36
1047.9048165552517	1090.9291295775079	17.4
1046.900606418899	1096.9696138882032	17.44
1043.4294618474696	1098.764578299604	17.48
1036.7905167839313	1086.2901674269062	17.52
1032.1361513483237	1083.956006427108	17.56
1025.32931442877	1079.100941240765	17.6
1017.618306788135	1065.2000249152572	17.64
1011.3322984142355	1062.8498665111524	17.68
1006.2556749973669	1052.7239955867292	17.72
1002.9077538589993	1050.892558512422	17.76
1003.5560430451014	1049.9618028293337	17.8
1004.4569839226383	1057.1499158980475	17.84
1003.7168038918439	1053.244943998847	17.88
1004.0354382832398	1053.0878360683048	17.92
1004.7180976444478	1054.6403382185808	17.96
1003.4680234231323	1059.5452484277585	18.0
1005.3415096459667	1061.200402446919	18.04
1003.4453380778436	1055.7316425564695	18.08
1003.7491723963534	1057.740231625235	18.12
1003.7123412699551	1054.8087105281063	18.16
1003.2030245075614	1055.465590319841	18.2
1001.9873179669796	1057.993645539391	18.24
1003.7354616954236	1060.8992603851402	18.28
1001.2624465125464	1056.758860603423	18.32
1003.6910690666099	1066.4951806727506	18.36
1001.9629952326103	1065.9863977000123	18.4
1001.2516128728373	1055.2754734513067	18.44
1001.7589500671963	1060.4305890010528	18.48
1001.5415149968626	1059.6827526325474	18.52
1001.6093249481896	1059.9725301267576	18.56
1002.364773980105	1060.2389902944628	18.6
1002.9643357692278	1056.4115414812757	18.64
1002.5969803188877	1059.2389008523323	18.68
1004.040044055591	1058.8407874126544	18.72
1003.5769638268363	1056.9096585574136	18.76
1006.580081186289	1067.911196433001	18.8
1005.9957948526952	1068.318833348162	18.84
1006.5924403266439	1066.1400880642718	18.88
1007.740517673201	1066.7638712892515	18.92
1006.2481407853725	1063.697235167311	18.96
1008.4240379631449	1066.9242754662673	19.0
1011.5593656757732	1075.1649313404694	19.04
1013.0800276055337	1077.1230691294365	19.08
1012.6487106717625	1075.2089774239475	19.12
1012.6714871889868	1080.1039047168763	19.16
1014.4452454592358	1081.6964761864965	19.2
1013.1777875347153	1077.6962315742824	19.24
1016.4786325133799	1085.7852745241726	19.28
1015.4441967060895	1084.6468665213545	19.32
1018.8316421129966	1088.8976277810686	19.36
1018.1416419160138	1087.2471351327845	19.4
1019.8728028343369	1092.4952953444063	19.44
1019.4783939464885	1090.7330884904122	19.48
1019.4958594499857	1087.2677786713105	19.52
1020.5087545177619	1086.8764286646913	19.56
1021.3854614958061	1088.5720315394258	19.6
1021.5882514664115	1091.929264821414	19.64
1022.6397420513435	1092.690723077055	19.68
1020.3600921810084	1086.5231512306111	19.72
1020.4168340958676	1090.7771124385106	19.76
1019.9809704692007	1088.8655304638887	19.8
1018.0718978417707	1088.0126581756879	19.84
1020.0515589120394	1088.7929894609301	19.88
1019.8246245341229	1087.2938520086357	19.92
1019.7382855923066	1084.160489886357	19.96
1021.780658211204	1083.7992102357596	20.0
1021.6494973161855	1090.1859147470109	20.04
1022.3409895814324	1085.4646937474365	20.08
1021.9734390890908	1082.384044051139	20.12
1020.5470513106501	1078.9395157868257	20.16
1018.5709710342464	1078.1223348845904	20.2
1016.3920595228916	1074.1975201286775	20.24
1013.6183375859316	1074.7142841659452	20.28
1009.8777569890016	1067.6703912769503	20.32
1010.1246300704859	1055.0308757022372	20.36
1004.7109601006339	1042.1243375903687	20.4
1002.4398915908291	1039.9908031720727	20.44
997.9996969434432	1021.315996078682	20.48
994.0815298526687	1005.9464694305665	20.52
986.5271996904629	984.666824102471	20.56
979.8846949243937	957.0549116526482	20.6
973.0720581511144	924.4102065765194	20.64
952.0485097012952	895.3841183115716	20.68
934.0097911270036	872.924663016742	20.72
906.8522345943318	845.3935308630787	20.76
876.9490505890205	835.8208144396315	20.8
861.2449535433221	818.6937642221161	20.84
846.0495430196137	813.8398596593878	20.88
853.9841612313827	827.5936183177686	20.92
846.3993294671932	881.2457231026358	20.96
860.1245975025674	903.3080978523377	21.0
881.0480975721333	864.0387239415212	21.04
886.8216057889508	896.0840159671584	21.08
887.4380941752886	869.3576045744229	21.12
889.0483551046401	858.9182522162877	21.16
902.443524534674	860.080981757391	21.2
908.3884618722916	870.768194304498	21.24
914.0499921674417	901.3180136417351	21.28
918.4640025579146	935.9577530168519	21.32
918.9137791264163	954.1444213067234	21.36
923.4789683681353	946.713830417047	21.4
925.5134187838498	966.856468796504	21.44
935.0288040156379	958.8716566321092	21.48
940.6596987542762	973.999065599886	21.52
940.0832445693856	998.8721213596281	21.56
948.6432376091334	1004.4584107795432	21.6
965.642045718118	1024.6790338385601	21.64
982.3485249896286	1055.919217743486	21.68
1001.6409654818325	1056.964179722372	21.72
1022.0599055451348	1084.3231199323998	21.76
1040.4629267407763	1100.9437915829963	21.8
1057.1030280274745	1119.134031524489	21.84
1075.80149894054	1110.8040999059772	21.88
1106.8263990777507	1184.2577194395546	21.92
1131.5790465137427	1201.2340233480754	21.96
1158.9318966170772	1227.4247392193126	22.0
1182.2911345919933	1243.8840246837804	22.04
1202.559758383186	1271.6943732185332	22.08
1224.1044268743126	1281.296462297837	22.12
1249.0462408397318	1320.046327940057	22.16
1277.1265904237825	1357.6282781739983	22.2
1296.5181487756154	1362.3934762500542	22.24
1317.5571759185348	1390.7955756033232	22.28
1335.205995539671	1410.095406664318	22.32
1348.7662017066705	1417.7824424947316	22.36
1363.9256071254101	1432.8755687587702	22.4
1371.669797405997	1450.783526147967	22.44
1377.7557994941938	1456.3620129133226	22.48
1379.477537624217	1451.1592932073593	22.52
1374.0096882362634	1458.5029622623515	22.56
1375.032414201279	1460.2710124576884	22.6
1372.3478248184872	1463.3201873779117	22.64
1374.296034734478	1465.2796975211315	22.68
1375.7140910793826	1468.4986018642214	22.72
1381.017882425011	1468.3285694645133	22.76
1377.4385027244896	1464.9714435070828	22.8
1383.7149834320646	1467.049385531577	22.84
1381.0501500509133	1474.736125690322	22.88
1382.5468604611403	1481.534969684671	22.92
1385.4683694310868	1466.877904428875	22.96
1388.5522204374215	1476.9893313801579	23.0
1386.8572082346004	1474.7991086369755	23.04
1388.0683783020515	1478.844156475278	23.08
1385.1059952143678	1467.564042901862	23.12
1394.7309512920433	1478.4627507193672	23.16
1386.8797933590797	1462.609335122021	23.2
1393.9417473196127	1480.8081300369533	23.24
1392.171003369478	1484.015602106202	23.28
1388.671032042911	1479.3140264530148	23.32
1388.7670611812214	1465.775157911675	23.36
1393.3492035183428	1486.2516129517467	23.4
1390.4372636684934	1471.634117899784	23.44
1391.3097883310143	1484.2605442333481	23.48
1390.3961112402244	1484.4458479175564	23.52
1389.192446746124	1482.0936223597926	23.56
1389.228434706069	1485.4008032457987	23.6
1386.61833310629	1480.6092939830787	23.64
1390.4725722215237	1483.31085478219	23.68
1388.484500410215	1469.9458137917845	23.72
1390.9399595341204	1471.2847909275374	23.76
1390.2914619007927	1480.5128475475585	23.8
1390.799734648141	1472.257192826447	23.84
1390.585280514812	1483.3717241089612	23.88
1388.16229468727	1474.324749416574	23.92
1391.8509794013546	1488.2184975672772	23.96
1390.5346732935616	1488.3442906163557	24.0
1390.2503578363264	1467.1459282508617	24.04
1392.9056373819703	1479.5938960060914	24.08
1390.5262702530322	1483.4801645158145	24.12
1391.8680359599718	1473.584212445085	24.16
1389.2249973150817	1473.942903540946	24.2
1386.6326983496288	1471.7141369572078	24.24
1386.6717439177326	1478.7462728787336	24.28
1385.4671906095118	1465.7342142178218	24.32
1384.0257011351289	1481.9904818565033	24.36
1385.7774541415213	1472.8458125173897	24.4
1386.092941554952	1475.0721039320417	24.44
1385.6981769533506	1478.4928174154857	24.48
1386.6010900829576	1471.4279440206315	24.52
1389.3697822249087	1481.994146464717	24.56
1385.911185093881	1482.9023456563127	24.6
1385.5620930390673	1471.2751423193038	24.64
1388.2054911801063	1478.6065027234326	24.68
1389.5060429831453	1477.9850744494897	24.72
1388.0434585006014	1479.7990702320906	24.76
1389.7548284275697	1480.0031405298791	24.8
1389.8308625712295	1477.9630252614722	24.84
1386.595679530557	1477.7778949928381	24.88
1388.1657073034223	1473.277826923867	24.92
1388.1259831603236	1473.2999024976186	24.96
1387.4291753216953	1480.1366950229751	25.0
1388.9532410742004	1474.9484293833368	25.04
1388.7865797126858	1470.1505040911852	25.08
1388.694666904333	1473.5623016281615	25.12
1389.806071683455	1477.8222560075315	25.16
1391.1403586219744	1477.494354040399	25.2
1392.7233075618221	1480.3823302062935	25.24
1394.4150896773676	1478.5675073051489	25.28
1392.5143132032642	1485.1548197297525	25.32
1392.4344926483038	1475.5730668987046	25.36
1393.9189916629837	1478.8088010410122	25.4
1392.5490386470296	1482.8549977753796	25.44
1392.9650215870813	1482.2299447911967	25.48
1393.0354252815127	1474.1843624374308	25.52
1393.1177434558515	1487.311475475153	25.56
1393.0665223585154	1484.8964496381743	25.6
1394.232748910107	1489.3310566254681	25.64
1393.1529199019976	1474.3962657490197	25.68
1395.9868419633258	1479.4243813967921	25.72
1391.7155751916828	1472.0181700409098	25.76
1391.7703734479933	1485.01860139817	25.8
1393.4100856843331	1489.1469347584027	25.84
1393.9230536659475	1469.5105593628907	25.88
1395.207679177491	1487.7388716753874	25.92
1393.108183953389	1481.2633900980695	25.96
1395.3087217207392	1484.302356407935	26.0
1392.271189986944	1486.5780026957752	26.04
1393.9368153266603	1485.7686050079167	26.08
1392.404304398349	1483.9638118530338	26.12
1396.4012327884827	1490.3964369695798	26.16
1392.645679758014	1482.3599865322094	26.2
1396.0521189111423	1472.7864985766525	26.24
1390.797095904139	1491.1118461847075	26.28
1396.9460905383958	1479.4742252620822	26.32
1396.098007634653	1475.3338567281205	26.36
1394.4717909154153	1490.3798646430894	26.4
1395.3679883082066	1478.0567531757365	26.44
1396.3082301665972	1481.1769759989006	26.48
1393.575421568492	1479.6073569381304	26.52
1393.4640903316244	1484.9262109542506	26.56
1394.904607587381	1488.6327897102244	26.6
1391.715837202918	1474.7900385935045	26.64
1395.897708555772	1471.8354641590054	26.68
1394.5719840522859	1486.3447384356934	26.72
1394.3259212511991	1489.115630279037	26.76
1393.3664187293928	1482.7369743421466	26.8
1392.1483181820877	1481.4353054997496	26.84
1395.2120646742367	1491.887214967138	26.88
1393.7151081890772	1488.4578275347812	26.92
1393.1092837107026	1484.5614064396045	26.96
1399.23976422905	1488.9353925947407	27.0
1395.924092199538	1485.2570740931894	27.04
1397.3296694681253	1494.044691403844	27.08
1392.4601579716757	1491.7181580031151	27.12
1394.5351356331548	1488.4646343725772	27.16
1396.9687716285123	1490.0092742952284	27.2
1396.194740378979	1491.4525350131696	27.24
1395.4741382201137	1468.3926971064666	27.28
1399.7424858218144	1491.0904268329334	27.32
1397.1308831558083	1498.159337405058	27.36
1397.9964579774526	1486.6143962906167	27.4
1399.9168495927142	1491.5024444022092	27.44
1394.292887874119	1487.9946768786665	27.48
1394.623408532086	1486.041621500191	27.52
1400.118805457528	1493.9785480159974	27.56
