Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
1574.615130797024	1338.9454594294843	1150.9781751215962	1173.877816790447	1164.574130917197	1162.6680437708387	4.0
1577.1799611648946	1341.5741789541848	1164.1461978307188	1183.7323306374678	1174.1171685284442	1164.5540630549299	4.04
1588.5210361083255	1348.0839303516796	1161.551417481808	1180.2201257393542	1171.33151733768	1159.2628134117908	4.08
1591.5587491385043	1353.3867256936155	1161.5639252037415	1178.605540431857	1167.4707201321262	1160.9653383538205	4.12
1587.3049349222415	1348.5482698213896	1167.8347598175772	1182.2154852585602	1170.800283627872	1158.2630631841273	4.16
1586.1244647558547	1356.149638723534	1164.8554245120831	1188.4503266188199	1187.9838986879477	1170.7073384300795	4.2
1587.519798939542	1354.377969088087	1161.5640996427978	1182.9007993346956	1182.4818488046994	1165.0566612194486	4.24
1583.184213417323	1359.9368452498488	1172.8483917991339	1194.7189822466114	1191.3292571932861	1170.7774627466947	4.28
1576.5985823857413	1362.5935078027621	1182.602399059321	1198.6477185706642	1190.7099932555384	1166.2498057769358	4.32
1570.2717780885062	1354.1085386282143	1186.4371271655452	1201.1790581173357	1187.3424807772944	1164.7976726409183	4.36
1566.690829165155	1347.9044984778775	1170.6448701467266	1185.566354762024	1178.5691061654961	1157.73896248426	4.4
1558.7065658389579	1342.3067602244519	1168.9617607461082	1189.2045520826994	1188.8441219409294	1164.2880591420283	4.44
1551.8985511798958	1340.9873817778137	1164.8338671227657	1187.6388717941934	1197.848433336144	1167.7724277631216	4.48
1556.708865634089	1346.8482559024337	1168.1448441166772	1193.2481372479085	1203.700615741459	1168.7220685025734	4.52
1563.3581378991432	1352.2566393632137	1166.8410711781264	1192.3145690427284	1197.113801048451	1165.6704603828186	4.56
1571.004669289227	1358.8906803760394	1182.3525592297835	1204.0587092452981	1195.7570784241523	1165.7347590432162	4.6
1575.3465541019962	1353.259004195554	1182.512545186166	1211.0426585837774	1213.964134459686	1178.17827545696	4.64
1573.7336872472847	1351.0442197980155	1181.8264140629126	1205.1122163005878	1226.081473505424	1186.0544431987498	4.68
1571.968758657664	1355.6983444097598	1173.9207768909173	1197.4818758383053	1208.0744154899335	1171.5150739142466	4.72
1576.2104395153478	1359.8867828366388	1179.3543820370096	1207.9453517162935	1211.6040518931545	1179.8756340801374	4.76
1577.3133315589942	1351.5741940682824	1183.6865099456927	1204.7148615757535	1204.7380543255952	1171.339726445925	4.8
1579.9757898157495	1354.7360238191363	1182.2814871578641	1199.9516910836144	1187.5048022764697	1158.4802856274277	4.84
1581.120215387134	1358.0814632384643	1171.1952253008049	1190.4469504297479	1191.0586668851072	1162.6752551228174	4.88
1580.3262829149878	1366.0263054493191	1177.845919205828	1204.0679946733069	1194.2765248036985	1165.7408645227993	4.92
1582.1073543386822	1370.29003752434	1182.5761936788533	1205.0829575647172	1179.2310658889285	1157.888515848225	4.96
1586.280055240395	1368.834771806856	1186.1540022587353	1214.5795923645096	1196.6869914407655	1172.6641618344295	5.0
1591.4289768731064	1369.761009201225	1189.8363523597586	1218.0966194981133	1190.6861267972222	1166.3092121372736	5.04
1597.262523508592	1373.471242741165	1184.0389138091589	1212.0047462424443	1184.950562959994	1163.3184862522899	5.08
1602.8533646933308	1372.0941972247488	1187.0855488819366	1224.3276212640653	1196.7747944157252	1171.5770000509333	5.12
1602.2901337700123	1376.1828200805342	1189.15631698124	1218.4980808354305	1195.2050488053771	1167.6096025001543	5.16
1602.1102950667112	1373.9299240275725	1185.693889104303	1211.3081284141415	1191.966123597867	1165.6926941016056	5.2
1602.4448276406172	1375.6365010602453	1184.759816856796	1210.1323464014934	1183.7443565130357	1157.5811240433454	5.24
1602.7605779182318	1372.181458831904	1188.5574022412754	1214.090844297144	1188.1345181406593	1160.3691699756234	5.28
1608.0636877051882	1368.5838026740012	1182.805017808607	1207.1691055692913	1187.3408791356644	1162.4361907218527	5.32
1604.7793653184622	1366.105593947897	1175.5450058320023	1197.3771232825916	1174.4377026601371	1155.7535921541098	5.36
1609.9316955030642	1361.3154087208818	1179.9364167174106	1198.562459069056	1173.5881425379669	1159.971193825074	5.4
1608.6266359067565	1360.5359493545222	1180.3728312946	1200.2666383303463	1174.51595540513	1155.5051338989954	5.44
1604.300310830296	1364.0702439840097	1171.957274005727	1198.7851770177451	1174.0640557005163	1152.1394839251625	5.48
1600.7966189764284	1356.2251022211112	1171.5420191339265	1198.8611224582241	1174.0797497896415	1151.519237674567	5.52
1593.608862953199	1354.3669122904594	1165.2985250887068	1191.1918854147355	1164.0790444539384	1143.2012944615174	5.56
1578.3589518984002	1351.2081300681725	1153.972298155451	1182.0597494709814	1149.3481999401702	1129.3688121216724	5.6
1575.4300522022459	1344.364455584439	1171.5093654394516	1198.521411556986	1164.9819234008119	1138.5306817327246	5.64
1572.3945042733906	1347.6672591501472	1154.9164354919133	1186.0351683186184	1155.00032219796	1131.130723777113	5.68
1568.385661609799	1349.0184165315075	1165.0839291590964	1203.8818106945519	1172.918392586044	1139.1670392442356	5.72
1568.6128982023827	1357.526245381787	1179.418226748865	1203.1473971586945	1175.3407016978565	1140.448940615379	5.76
1570.4118981794054	1363.8494563491774	1179.00272672135	1212.9669943657766	1185.951557073875	1147.897246073669	5.8
1567.9287973032322	1357.753958185687	1178.0258722768137	1207.1889982008418	1179.464340767951	1147.354188398453	5.84
1572.570009407359	1360.4387698272787	1174.7718375027885	1209.8009541154174	1177.4576069441719	1144.8375710116356	5.88
1574.576353260534	1364.7354795184967	1178.644237034919	1202.2163433292783	1174.8268992546468	1147.7220681268868	5.92
1576.006613081631	1362.206535920119	1173.4951440479078	1203.7547479039013	1177.054881663168	1149.1961334686462	5.96
1577.20026201651	1358.3142310578405	1164.6357873037948	1192.1138733028688	1162.8732144744356	1138.0570356109154	6.0
1579.5895075108806	1355.3875614562562	1163.652804945397	1191.9716376035706	1162.329552935862	1140.4434230434606	6.04
1576.6732236412047	1359.452095110123	1156.57740397184	1184.525208261608	1156.6268186416441	1134.933318285944	6.08
1578.96629269557	1352.6501138669662	1155.8563903929603	1177.923812544245	1139.3030029775662	1124.1166457560246	6.12
1581.2982437892313	1358.103138643052	1156.358827166367	1175.9556008749992	1135.7447051076015	1115.3512573847045	6.16
1578.6927797377975	1347.8289874816219	1154.1704052208488	1173.5562691623861	1134.5943913574058	1115.004397667991	6.2
1573.6084231483173	1348.2120071298136	1161.608577030318	1184.6782498020143	1145.5022211837295	1121.3427931810838	6.24
1558.401218642251	1332.5296153699296	1145.2539171004416	1175.2311166692714	1136.3829909889641	1114.78497664933	6.28
1549.135238059743	1321.805475153286	1136.9260672073872	1164.0103028413716	1128.0198492076847	1104.7845912705877	6.32
1547.865421031878	1322.8832052012717	1130.5861171162373	1157.4430463758235	1128.905770937123	1105.6368664653648	6.36
1544.4170214057322	1325.817128875325	1129.3904357577724	1151.8950263634422	1116.2820604350668	1095.5864125622322	6.4
1546.6759107654043	1333.4462691717617	1138.4499675227166	1152.1243619291104	1114.7114195024435	1094.7223930006858	6.44
1545.5334066570786	1337.9614880014356	1144.7386999915677	1157.6688421869483	1120.534688541639	1101.420183709856	6.48
1548.3824647837582	1334.7280281258397	1147.2957529822534	1164.4136033801653	1132.051026936528	1113.2160882093165	6.52
1550.3612125901693	1336.2049805525642	1147.5276918200543	1163.5758233595434	1128.684477759961	1108.214107952566	6.56
1561.2733519155477	1343.942306228787	1150.2652556245139	1164.850561580733	1131.9959538745452	1110.2505293771871	6.6
1563.4539494956134	1350.6775109913503	1158.9837572104218	1181.4391935830001	1148.9961009647964	1126.5626324677535	6.64
1560.736401738947	1343.5972875151595	1146.9036024527525	1175.091394793476	1146.2435459460085	1122.7052361893432	6.68
1549.6516040453962	1333.802930124274	1137.1631734333337	1165.1225719321208	1124.4003325327576	1103.3439536623696	6.72
1541.5584191878947	1329.0400628844422	1135.3080033454457	1163.0891617894822	1128.294858041981	1103.5093182783132	6.76
1537.1269189537145	1321.276393372652	1129.131409858953	1156.9361886914478	1126.322701575236	1099.479236259529	6.8
1536.5174799111444	1332.3944214321655	1142.0761467806694	1159.0892819407268	1127.836888085544	1105.4478475853123	6.84
1537.3892421996688	1338.0694917819246	1143.0891352774893	1165.7403670751773	1133.9713801189475	1108.1860839123456	6.88
1540.7619978536804	1324.7922620349186	1144.5338181587085	1161.410491176956	1121.8745746576442	1102.5758394012182	6.92
1541.8134597378635	1323.4384662875075	1141.3933960753534	1156.6019867115635	1121.8973543368909	1098.8134534767908	6.96
1541.6336037364945	1324.7855879661206	1138.8243521534214	1155.3432713163854	1119.9394694108796	1101.336558325745	7.0
1540.4129604003188	1320.3557657782976	1137.878681115394	1150.858914166188	1114.8945344601739	1096.087453145205	7.04
1538.4639176066698	1323.6881330999158	1130.5299274536212	1153.1041302971453	1118.2646429960664	1100.651216448941	7.08
1530.3637340000835	1317.381552289753	1130.9512638701804	1153.7519656734928	1121.3078551998199	1098.935836666089	7.12
1527.473241870831	1311.5054614990795	1130.6155082799692	1145.6430553989	1109.126297300325	1089.3246806396137	7.16
1519.7697367603178	1304.3628087203388	1125.853286077232	1137.3118343606438	1099.5551798360345	1081.9781123354446	7.2
1515.7571164052445	1306.2788505669166	1124.351054780689	1133.6445261112724	1098.91361985309	1082.6118399016077	7.24
1507.8605834447526	1304.8089085304478	1127.5211630698063	1139.7153658085776	1108.1174147721897	1085.404812779512	7.28
1502.247867258981	1304.8626173699772	1126.4002167779909	1140.1017570039814	1110.1503034882803	1085.1633701453777	7.32
1502.5667429154378	1306.8791897652864	1123.8718474665372	1131.1816336434615	1098.6830732117098	1076.3118116163143	7.36
1509.5800099982414	1308.8975196416814	1117.5516657706214	1125.2163939462162	1095.7363969202734	1073.3775919300656	7.4
1510.94868326009	1303.666653872893	1119.0563415518184	1129.8401207770144	1103.3116541799907	1074.1291535351738	7.44
1513.545637415899	1305.792594171852	1118.7263849141516	1123.7404387486995	1099.8123960878984	1073.78209904435	7.48
1515.2816233350657	1303.8485060130067	1120.8206394654223	1126.1441230611226	1105.0867408084505	1078.8567532487918	7.52
1509.792073816546	1304.2483812505973	1118.0860124669218	1122.0754478541373	1094.926197710728	1071.1250906912692	7.56
1500.9830002826834	1300.7112607451845	1116.3849791686687	1126.4850578117064	1097.7490754200464	1071.804217308252	7.6
1501.3632074911595	1304.064872493276	1116.9297136977052	1123.1234374964108	1096.9450887766243	1072.5805417101933	7.64
1501.3182412996468	1306.252432068331	1120.5950275024468	1122.5887779089228	1095.8631626306073	1073.8193372388134	7.68
1498.1799704446153	1303.093885218928	1120.237801142173	1126.4746623206722	1098.3713947509832	1072.81541607215	7.72
1499.103651883588	1300.0483443759417	1117.5619847469563	1126.6067558304069	1100.7748596048607	1077.112395509938	7.76
1499.489817408573	1302.3721077276336	1116.1614482790815	1121.806215196269	1097.9962743605763	1075.4041684279973	7.8
1502.088100395712	1305.0641784030222	1117.1836351886357	1125.1321704881634	1108.4203050778124	1083.9391939783416	7.84
1500.1829305199014	1309.5081529564704	1123.9599544116618	1132.2383143558004	1112.0758434446109	1084.6466075751587	7.88
1505.8141404459798	1316.0867602901826	1130.5796648059481	1139.1941430828322	1119.5098138091325	1094.0409191478184	7.92
1503.2980165194958	1321.7044936097595	1136.8932616949176	1146.1431826722921	1127.22352279125	1096.7914787000143	7.96
1509.180476446354	1323.642604646281	1133.9625242943775	1147.676268250269	1125.0982700239908	1099.4523102862515	8.0
1507.2351876159328	1320.4365336818128	1131.4541166726751	1145.9892764719734	1124.3627181603028	1096.2036989558683	8.04
1506.7128053465722	1317.2942279793729	1130.2935624179138	1141.2552097481089	1123.593536913841	1100.6672710876162	8.08
1509.130121390226	1322.5953081044838	1131.8207014835937	1147.3587547847553	1130.6685094413424	1101.764784477382	8.12
1501.583145803441	1320.0404345833522	1136.916169847076	1145.4673540421657	1128.8558296463366	1101.8322421736925	8.16
1498.2681556509233	1315.5160232308556	1135.8568674191224	1146.6307809955026	1132.9163719478222	1107.0086873474804	8.2
1487.7708506743566	1312.2639192542563	1134.5232289579692	1142.3722244204318	1130.5733198362389	1103.4100619282754	8.24
1492.3983140314135	1314.5553171190697	1137.6093353271785	1140.8315155851399	1122.6267431234935	1097.742981476776	8.28
1492.4538400965691	1315.7594735555354	1139.249966204638	1143.163965015877	1127.5578854784367	1103.4343134095086	8.32
1501.2747329679385	1314.2972802797294	1131.8532861280758	1141.5934255172665	1131.9050910646558	1105.8683135135113	8.36
1501.9646594513883	1312.0733083383373	1126.7140316010677	1137.7313914987176	1128.8937832049476	1100.5777595998118	8.4
1508.6208111084195	1312.4034209348977	1126.7202599993257	1131.894734494915	1128.3475333851861	1101.3374267772103	8.44
1503.4796191643898	1311.6791554619642	1128.4812036395756	1140.342110729486	1132.075916446108	1103.0585098190884	8.48
1498.7613151903463	1308.8068253677584	1128.1261669279666	1134.4695539691377	1132.5051778317027	1104.351527040408	8.52
1494.6062498952365	1308.0956458357798	1129.3622888014213	1135.7831082502537	1129.620598475056	1101.6269748025074	8.56
1498.3642451764017	1312.977275450706	1132.98041213078	1144.3321307872263	1139.7024831811493	1108.2218091357363	8.6
1497.7869378250928	1314.5469941460044	1134.5244687220552	1140.1582350936903	1126.6813864847877	1100.6821358045315	8.64
1501.9566936538413	1315.0979726200042	1135.7996641690231	1138.8555598455669	1122.0588559876642	1101.6646576559165	8.68
1503.6425481791123	1317.2387104035136	1136.9240745331879	1140.0775671646086	1131.121115743098	1103.0146193483768	8.72
1510.4981038841377	1320.537750795785	1137.673817287437	1144.0807631359282	1132.4162343564376	1106.587342616428	8.76
1514.664155681057	1319.2176726279486	1141.0804926321748	1144.4205692152655	1139.88330854005	1111.6782820439043	8.8
1502.6509329342564	1298.2344111297948	1122.0060720825386	1136.0953992313905	1121.3272175676702	1098.580700278217	8.84
1497.3037488559476	1249.9654379017559	1094.868801076818	1100.6488098173338	1086.5076826261268	1082.8877967102471	8.88
1495.0440457397458	1229.1449758431033	1065.2284923298541	1073.3564707008752	1063.1238905604216	1057.5808023385032	8.92
1484.3088099234078	1205.1838042384288	1029.0368934415105	1050.3479485738094	1084.3299328598412	1062.3503271915142	8.96
1480.883997413418	1191.4814985962473	1014.0702070716429	1048.3230824730174	1071.3520407804222	1044.0465192307913	9.0
1487.3165671624247	1181.7443165156587	1003.0953503844377	1046.8514810986292	1063.6964205137103	1033.9537414482634	9.04
1500.8937342424206	1186.7112472982794	990.7830373948426	1037.7065910005242	1049.1116247788057	1030.2846233625355	9.08
1520.6211636988924	1171.1255934019812	983.8925512296569	1036.26561171527	1067.5125144206488	1052.0864526270773	9.12
1541.8441583956771	1169.3231933971344	988.696323435905	1050.2794561262176	1079.5993949788578	1090.1567752564897	9.16
1557.572869052889	1146.5934776099352	985.7790397481723	1051.108129910984	1092.847321106875	1130.840683503453	9.2
1592.0788889264238	1163.9956579197603	1025.8107384833324	1088.1081669235712	1121.5615480475283	1174.1433252114443	9.24
1615.3672296578195	1185.5408391189292	1059.3977847025528	1106.1998574815682	1133.9826270979436	1190.1385936519719	9.28
1639.1925753501935	1188.1944421780724	1051.0015599381684	1134.296444350393	1239.3786287292148	1312.4155954834812	9.32
1678.2441914456188	1211.7965802292226	1084.2347251120755	1357.2823811614708	1427.76116515102	1448.2914292549042	9.36
1675.1780666819293	1207.2052135239758	1120.7485811689976	1414.3303951586588	1471.1045249054396	1481.3643970031103	9.4
1660.9289958560312	1193.662753139282	1175.3387467710209	1386.9850480682837	1494.9565209454818	1538.26910086905	9.44
1647.0674594409957	1196.2056665691935	1165.4916039341351	1419.4243087317902	1499.698782687448	1529.545453353105	9.48
1609.5217760515748	1207.560679414859	1204.3061016243805	1446.8321222143645	1509.0305256817735	1537.1173062401356	9.52
1602.538485329975	1218.572817925056	1190.3091261343527	1453.8818929981471	1518.7084662726074	1524.9705322355744	9.56
1604.1326376124834	1287.5515874480743	1199.0014765229214	1459.125662131218	1546.6307236776627	1549.5015633002208	9.6
1622.5020031480656	1329.3907997617687	1248.6945040678509	1499.1683912297863	1578.506853523485	1578.135639906975	9.64
1643.3164603882476	1360.0557914596181	1253.6216216485182	1493.6524251281353	1602.483770352901	1612.578134524717	9.68
1683.257756424506	1414.7518753728423	1330.5971705940406	1613.6003175085273	1665.6854052037338	1654.5179621861287	9.72
1721.719144731536	1396.350549141003	1311.2299838734032	1634.89555329119	1685.2957757027975	1660.8369448221304	9.76
1752.1490729190482	1480.5017767984828	1338.1801209126934	1633.5091258951477	1689.0603441752924	1677.4114816041097	9.8
1793.3971049488116	1488.203580911504	1384.6618314284087	1687.7361001987465	1733.9382625368241	1709.2638892905456	9.84
1842.5659570438402	1504.0664102360354	1402.4801667299923	1729.289512211055	1763.8084483395537	1738.1947739585794	9.88
1887.6832282161945	1526.09455922984	1436.8020091834665	1707.0755618099238	1754.3788802090858	1742.2837752288763	9.92
1927.7314701408145	1581.5086773978978	1445.0410398235244	1587.2849936699276	1664.4435320631562	1713.9330053780734	9.96
1948.868898995408	1595.7742877750486	1443.2027667798732	1603.5079045574244	1690.9612168084773	1736.2189373966203	10.0
1948.2256462753548	1581.7744896317433	1459.6203580743409	1651.5776045974128	1742.1079650309775	1771.3686933392378	10.04
1935.6509349667654	1576.708074773622	1450.075459537945	1653.5599280816957	1746.30917094841	1772.5302919950147	10.08
1919.348680975234	1535.1638536389128	1493.8916665606264	1642.0397575596387	1731.1485402003589	1786.048702697597	10.12
1906.1342378028553	1500.227588802105	1506.041559318458	1619.8567844788547	1710.9209362252093	1759.1489340033982	10.16
