Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
1590.2287112439396	1590.2287112439396	1590.2287112439396	1590.2287112439396	1590.2287112439396	1590.2287112439396	55.08
1591.7153529171649	1591.7153529171649	1591.7153529171649	1591.7153529171649	1591.7153529171649	1591.7153529171649	55.12
1595.2630133918594	1595.2630133918594	1595.2630133918594	1595.2630133918594	1595.2630133918594	1595.2630133918594	55.16
1595.1169618361826	1595.1169618361826	1595.1169618361826	1595.1169618361826	1595.1169618361826	1595.1169618361826	55.2
1598.4262163790038	1598.4262163790038	1598.4262163790038	1598.4262163790038	1598.4262163790038	1598.4262163790038	55.24
1596.8709477007837	1596.8709477007837	1596.8709477007837	1596.8709477007837	1596.8709477007837	1596.8709477007837	55.28
1594.5821341785916	1594.5821341785916	1594.5821341785916	1594.5821341785916	1594.5821341785916	1594.5821341785916	55.32
1595.698627678262	1595.698627678262	1595.698627678262	1595.698627678262	1595.698627678262	1595.698627678262	55.36
1595.3534760110063	1595.3534760110063	1595.3534760110063	1595.3534760110063	1595.3534760110063	1595.3534760110063	55.4
1588.6455601077678	1588.6455601077678	1588.6455601077678	1588.6455601077678	1588.6455601077678	1588.6455601077678	55.44
1598.7761751193511	1598.7761751193511	1598.7761751193511	1598.7761751193511	1598.7761751193511	1598.7761751193511	55.48
1593.6908405128854	1593.6908405128854	1593.6908405128854	1593.6908405128854	1593.6908405128854	1593.6908405128854	55.52
1591.9447823185242	1591.9447823185242	1591.9447823185242	1591.9447823185242	1591.9447823185242	1591.9447823185242	55.56
1594.7182436925827	1594.7182436925827	1594.7182436925827	1594.7182436925827	1594.7182436925827	1594.7182436925827	55.6
1598.119511706912	1598.119511706912	1598.119511706912	1598.119511706912	1598.119511706912	1598.119511706912	55.64
1600.411714938729	1600.411714938729	1600.411714938729	1600.411714938729	1600.411714938729	1600.411714938729	55.68
1597.7774124588768	1597.7774124588768	1597.7774124588768	1597.7774124588768	1597.7774124588768	1597.7774124588768	55.72
1599.346890283645	1599.346890283645	1599.346890283645	1599.346890283645	1599.346890283645	1599.346890283645	55.76
1591.8961048405592	1591.8961048405592	1591.8961048405592	1591.8961048405592	1591.8961048405592	1591.8961048405592	55.8
1584.6827397822824	1584.6827397822824	1584.6827397822824	1584.6827397822824	1584.6827397822824	1584.6827397822824	55.84
1597.3670011687545	1597.3670011687545	1597.3670011687545	1597.3670011687545	1597.3670011687545	1597.3670011687545	55.88
1598.1883129361267	1598.1883129361267	1598.1883129361267	1598.1883129361267	1598.1883129361267	1598.1883129361267	55.92
1595.0300004242595	1595.0300004242595	1595.0300004242595	1595.0300004242595	1595.0300004242595	1595.0300004242595	55.96
1589.8329774944625	1589.8329774944625	1589.8329774944625	1589.8329774944625	1589.8329774944625	1589.8329774944625	56.0
1592.455719746069	1592.455719746069	1592.455719746069	1592.455719746069	1592.455719746069	1592.455719746069	56.04
1594.459632003656	1594.459632003656	1594.459632003656	1594.459632003656	1594.459632003656	1594.459632003656	56.08
1595.8594088840628	1595.8594088840628	1595.8594088840628	1595.8594088840628	1595.8594088840628	1595.8594088840628	56.12
1593.5513736025055	1593.5513736025055	1593.5513736025055	1593.5513736025055	1593.5513736025055	1593.5513736025055	56.16
1594.3788399578611	1594.3788399578611	1594.3788399578611	1594.3788399578611	1594.3788399578611	1594.3788399578611	56.2
1590.2804849451447	1590.2804849451447	1590.2804849451447	1590.2804849451447	1590.2804849451447	1590.2804849451447	56.24
1584.6215558795245	1584.6215558795245	1584.6215558795245	1584.6215558795245	1584.6215558795245	1584.6215558795245	56.28
1586.202602445324	1586.202602445324	1586.202602445324	1586.202602445324	1586.202602445324	1586.202602445324	56.32
1584.9255478019911	1584.9255478019911	1584.9255478019911	1584.9255478019911	1584.9255478019911	1584.9255478019911	56.36
1581.8197219361862	1581.8197219361862	1581.8197219361862	1581.8197219361862	1581.8197219361862	1581.8197219361862	56.4
1579.4973945375843	1579.4973945375843	1579.4973945375843	1579.4973945375843	1579.4973945375843	1579.4973945375843	56.44
1584.5339109743916	1584.5339109743916	1584.5339109743916	1584.5339109743916	1584.5339109743916	1584.5339109743916	56.48
1580.8969115665163	1580.8969115665163	1580.8969115665163	1580.8969115665163	1580.8969115665163	1580.8969115665163	56.52
1575.7926836315646	1575.7926836315646	1575.7926836315646	1575.7926836315646	1575.7926836315646	1575.7926836315646	56.56
1566.5036305395602	1566.5036305395602	1566.5036305395602	1566.5036305395602	1566.5036305395602	1566.5036305395602	56.6
1570.713256193577	1570.713256193577	1570.713256193577	1570.713256193577	1570.713256193577	1570.713256193577	56.64
1564.633560762798	1564.633560762798	1564.633560762798	1564.633560762798	1564.633560762798	1564.633560762798	56.68
1563.811571275406	1563.811571275406	1563.811571275406	1563.811571275406	1563.811571275406	1563.811571275406	56.72
1565.8051511849958	1565.8051511849958	1565.8051511849958	1565.8051511849958	1565.8051511849958	1565.8051511849958	56.76
1563.4828296718338	1563.4828296718338	1563.4828296718338	1563.4828296718338	1563.4828296718338	1563.4828296718338	56.8
1560.3049389697119	1560.3049389697119	1560.3049389697119	1560.3049389697119	1560.3049389697119	1560.3049389697119	56.84
1559.0982879225044	1559.0982879225044	1559.0982879225044	1559.0982879225044	1559.0982879225044	1559.0982879225044	56.88
1557.9860949557512	1557.9860949557512	1557.9860949557512	1557.9860949557512	1557.9860949557512	1557.9860949557512	56.92
1557.3082393952134	1557.3082393952134	1557.3082393952134	1557.3082393952134	1557.3082393952134	1557.3082393952134	56.96
