Thumb_L	Index_L	Time
1291.6220530441933	1109.0008280805544	2.44
1268.9934971219268	1156.0047597309738	2.48
1238.838372692958	1168.4206056668136	2.52
1228.5130725760923	1173.447013374764	2.56
1218.2940359254983	1174.4552482167323	2.6
1223.5996819748136	1161.7694879027738	2.64
1232.5853961602622	1158.252978679244	2.68
1222.4779196649533	1153.3645532705318	2.72
1220.788443488821	1150.832769874833	2.76
1227.7136201451053	1149.2741707350383	2.8
1236.32769256578	1152.8125625629868	2.84
1240.488933450615	1159.3464434109012	2.88
1248.5166290542165	1161.7403007082871	2.92
1248.5076466742319	1160.495795302412	2.96
1252.4736456359915	1163.4178964862833	3.0
1252.2420401948473	1164.0109247399294	3.04
1247.8046855290584	1161.8705163603956	3.08
1243.4390256576507	1158.5159842304615	3.12
1239.704511747868	1148.326303557714	3.16
1233.4709190607389	1143.3174301843105	3.2
1225.9473471081317	1140.3624436084392	3.24
1225.3398889110808	1139.5476761040145	3.28
1224.1133174726226	1162.2114969187567	3.32
1226.0846327598867	1174.1794192668876	3.36
1205.1930986456591	1150.3187142634076	3.4
1185.7747298360841	1132.3340135742287	3.44
1170.8304924874108	1102.6343776285046	3.48
1163.206709352547	1099.9488399976806	3.52
1156.931493887579	1093.489150289918	3.56
1149.1732899191738	1086.5443394328481	3.6
1145.019694731434	1073.1176369105522	3.64
1137.6983358596967	1082.0436395837853	3.68
1143.4791989856824	1086.4016181150714	3.72
1148.3524297828983	1094.2257284245027	3.76
1157.5901530627077	1100.0483949007976	3.8
1166.2503220314388	1110.7996528273939	3.84
1170.4734070434815	1112.6921851935124	3.88
1169.5620719069498	1111.6045136069447	3.92
1170.969846490939	1105.2063635614854	3.96
1171.0007500335983	1105.4254835581035	4.0
1170.6901593592174	1103.7601372388992	4.04
1170.035585285769	1110.0719789453099	4.08
1172.5613903628018	1113.77741426286	4.12
1174.5099725871112	1117.130058757029	4.16
1180.3525409860208	1124.0096273328427	4.2
1193.3760337879896	1130.9494663620694	4.24
1219.6081652300643	1168.378400367389	4.28
0.0	0.0	4.32
1581.3052590161346	1584.481840006345	4.36
1678.2630601060132	1716.9755505880141	4.4
1743.0112510765487	1811.7355952333958	4.44
1783.7410719353743	1859.636608593542	4.48
1798.7647283926076	1868.5150833697373	4.52
1806.9312524264228	1865.656249249226	4.56
1804.3382378158583	1858.3079334139388	4.6
1796.9315855214852	1843.7864042005972	4.64
1803.6623309862603	1844.4054397390757	4.68
1818.3977263708048	1863.8569855948922	4.72
1838.8623175650043	1887.5214793669888	4.76
1862.7352107202369	1913.3382179923026	4.8
0.0	0.0	4.84
0.0	0.0	4.88
0.0	0.0	4.92
0.0	0.0	4.96
0.0	0.0	5.0
0.0	0.0	5.04
0.0	0.0	5.08
0.0	0.0	5.12
0.0	0.0	5.16
0.0	0.0	5.2
0.0	0.0	5.24
0.0	0.0	5.28
0.0	0.0	5.32
0.0	0.0	5.36
0.0	0.0	5.4
0.0	0.0	5.44
0.0	0.0	5.48
0.0	0.0	5.52
0.0	0.0	5.56
0.0	0.0	5.6
0.0	0.0	5.64
0.0	0.0	5.68
0.0	0.0	5.72
1547.7715808455607	1515.5063260201598	5.76
1493.5599342809435	1457.8151978996439	5.8
1466.1339023656922	1432.966739519342	5.84
1444.2405989805206	1410.921979499063	5.88
1429.7511067729877	1396.7195766137845	5.92
1423.1390252903443	1380.0541012492629	5.96
1428.347567163488	1391.6469210259934	6.0
1465.7058544368947	1424.4786202427294	6.04
1527.1462682525075	1489.9144078559914	6.08
1582.745676355583	1536.2990035955352	6.12
1618.969903505145	1579.1047845362016	6.16
1646.4042799305196	1604.7149843586853	6.2
1649.8798077189574	1606.453417661092	6.24
1641.075071090244	1607.821983811216	6.28
1624.9923182110101	1589.2304517218995	6.32
1575.027136320863	1530.4285373180705	6.36
1517.845819684553	1481.099024612803	6.4
1471.4727865437599	1425.865564233757	6.44
1432.6369521336103	1391.8025509481954	6.48
1405.0779654160278	1363.3727991512872	6.52
1389.1430176004294	1340.7718932542587	6.56
1373.3852894839272	1326.7982430667462	6.6
1361.2361923996061	1316.0999774779875	6.64
1346.0276334687521	1296.8354635242974	6.68
1334.4542022767291	1288.5515660828394	6.72
1322.8935327947497	1275.5820160759952	6.76
1314.9419546283893	1266.673173305848	6.8
1309.5894504170649	1260.9044059683167	6.84
1302.1881434673292	1252.570875362794	6.88
1299.0186290766396	1245.8879614466673	6.92
1293.9455014435725	1243.158081380645	6.96
1293.1010029489285	1241.2507775554268	7.0
1289.5647998305817	1233.8409627454316	7.04
1285.261796231893	1231.827934012026	7.08
1283.5743273257199	1229.7089652774055	7.12
1286.799670845844	1229.1573811432663	7.16
1288.1197174931856	1227.6585118876594	7.2
1289.3156171797884	1230.3736269663982	7.24
1290.7638959744602	1230.6451364315437	7.28
1290.566148427906	1231.5675593035658	7.32
1288.4271058943295	1233.3334296429146	7.36
1287.9705822020026	1225.1404301986256	7.4
1280.6893690755364	1221.5228011809497	7.44
1276.5176278165122	1224.3567644085304	7.48
1265.294145043143	1223.4489925514329	7.52
1263.5731910857683	1223.9261088730639	7.56
1256.1504067977683	1226.3403499457054	7.6
1251.0406127377798	1222.2301532817162	7.64
1247.3623114065588	1214.252648858787	7.68
1254.9375847962008	1206.5268819119037	7.72
1260.7621303358703	1210.989611579842	7.76
1254.1005913429876	1222.5421760708643	7.8
1245.8157182357186	1224.0810175435581	7.84
1227.7456912729945	1230.1705757074458	7.88
1222.3250788121718	1241.9987897816836	7.92
1223.167359204752	1198.0006897844648	7.96
1227.056647066276	1155.7990727739439	8.0
1243.5273366133683	1172.1407215837166	8.04
1250.7840166912636	1186.237645040009	8.08
1243.4163085888918	1199.1501700608005	8.12
1236.0433113214822	1204.8528127943978	8.16
1225.51916625103	1204.9185192113264	8.2
1212.9869509728046	1211.7242566675013	8.24
1206.6039887096076	1217.4344650201238	8.28
1214.4093206212633	1166.894396731902	8.32
1226.79532458627	1159.0904765802213	8.36
1234.6194617094543	1179.747967146811	8.4
1232.6200283994785	1183.7563176603069	8.44
1227.1175821711004	1176.7994278489296	8.48
1226.127293561403	1181.2556974885067	8.52
1220.247049410694	1183.018539581549	8.56
1224.3613559254907	1186.2358372525678	8.6
1230.474768571716	1147.0196136518564	8.64
1239.9492365482681	1158.2093167225146	8.68
1243.3627229223341	1195.200259915222	8.72
1247.2961083010218	1198.1502490787673	8.76
1239.4436725331625	1201.251252398521	8.8
1232.6736634954395	1204.0367592864943	8.84
1228.4660607802116	1212.2258758849016	8.88
1220.3413205863392	1222.1352343387775	8.92
1223.5284112181016	1209.4821308717358	8.96
1234.2660663171678	1176.9648411192716	9.0
1237.1432875802589	1191.1225428964017	9.04
1240.6505010707936	1199.0273418541299	9.08
1235.8651499875184	1196.4779050819536	9.12
1232.0961158222067	1199.905030673634	9.16
1228.777431988687	1202.6175798665447	9.2
1225.0654323931913	1205.0955734007262	9.24
1222.2708433519529	1204.55865426422	9.28
1240.6754500945242	1180.4738094678153	9.32
1245.5255557370433	1209.8053181907458	9.36
1251.2978415613493	1216.5868894395348	9.4
1240.8138913549278	1203.9610625045727	9.44
1237.0589339922824	1205.6366032780284	9.48
1230.2693399239345	1208.404587766669	9.52
1225.2760387680353	1215.6867860048474	9.56
1227.40399766423	1205.5579550526516	9.6
1236.021260086482	1182.1874022166164	9.64
1235.374661754571	1204.3602800748627	9.68
1243.4572686298482	1208.383542329521	9.72
1244.330258172496	1211.2144442466588	9.76
1241.5133275403698	1215.0074645529821	9.8
1239.2371746986446	1214.5323085765856	9.84
1242.4722145368057	1216.3400741189423	9.88
1245.3721418100395	1225.8242484750956	9.92
1246.5106938507486	1218.434240567394	9.96
1252.991337527643	1213.2068335152285	10.0
1255.0158709169318	1218.9074844986474	10.04
1254.009532901789	1213.8931951301718	10.08
1250.3336250570135	1212.7603713152178	10.12
1248.9172176112897	1219.9750002325004	10.16
1252.396811969137	1236.698125807632	10.2
1255.467728472693	1242.3008597963396	10.24
1256.630114864642	1252.1386729779092	10.28
1255.2037207897642	1247.0051764471211	10.32
1258.2778130026038	1238.816744291933	10.36
1251.9909708862858	1232.6111781014051	10.4
1244.5033518370064	1225.149147988444	10.44
1245.1096027706692	1230.891367044995	10.48
1247.1754898622044	1246.0261085626207	10.52
1249.9145100784879	1264.5689503145186	10.56
1249.540823005985	1280.4554508558747	10.6
1257.71794002296	1281.4441691825707	10.64
1260.5380316391063	1286.0494219482105	10.68
1263.5358575696232	1289.9892981999408	10.72
1263.4952037432536	1288.8350665564901	10.76
1260.392060739406	1295.0639478420146	10.8
1261.275157727808	1294.688234869266	10.84
1259.6096022121478	1299.7265595411004	10.88
1262.5155889172017	1296.781137647962	10.92
1262.4591302508495	1297.06363004677	10.96
1259.4000473895228	1301.3024720787855	11.0
1261.084878425765	1303.5793071150972	11.04
1258.2351880779513	1293.2783013676378	11.08
1251.2466926600057	1272.1159957018444	11.12
1238.4688757007652	1256.2919754687089	11.16
1234.142629543499	1210.6002723431318	11.2
1225.9490664502098	1175.920303842111	11.24
1226.826163816225	1190.7729402027253	11.28
1223.504817149502	1194.543571518719	11.32
1225.977234558247	1195.9290292847156	11.36
1224.8199010177898	1186.905472277969	11.4
1222.9958712286104	1182.425273766981	11.44
1212.6674903286807	1183.41366961646	11.48
1212.0356564465392	1187.0030922480087	11.52
1209.3310198783038	1194.2642183708	11.56
1208.0616450802297	1191.1966688313328	11.6
1222.555705143986	1201.0048753268914	11.64
1265.9802263421238	1235.6011168653208	11.68
1307.2230732636926	1301.073745797547	11.72
1339.8515725755174	1323.3367069687536	11.76
1337.0226455902268	1318.0093384611514	11.8
1308.0092149266984	1290.8477042107988	11.84
1266.9736569721397	1255.7376437279681	11.88
1225.2366934762924	1227.8214842483028	11.92
1215.3285216394083	1213.3228422495367	11.96
1207.8125916141707	1206.6299074108047	12.0
1214.772155662884	1215.1032427677383	12.04
1223.3582066722083	1223.2854013936733	12.08
1229.1165853811249	1231.2060928332667	12.12
1233.999672170383	1235.1319221044985	12.16
1234.2048898432818	1234.339704993815	12.2
1234.4177878991986	1235.0545645614327	12.24
1234.8666888721027	1233.1779522157224	12.28
1232.139731570445	1215.196958390193	12.32
1230.1565354694524	1224.6370928421577	12.36
1229.7496623444138	1239.912868321231	12.4
1227.8742970153212	1244.5745330492275	12.44
1227.3271719086933	1231.7633008085734	12.48
1236.9734526284985	1224.2528499430093	12.52
1243.4900142298131	1211.8269417150645	12.56
1243.5330489372327	1183.6901695289548	12.6
1225.0097812779618	1172.967774886978	12.64
1211.5172631179998	1178.5496599744679	12.68
1203.4708488295237	1191.1792829578883	12.72
1200.732371685831	1204.685482376628	12.76
1208.8609219188186	1207.3927691676247	12.8
1216.0667999608024	1213.9812703413347	12.84
1216.0369210925805	1206.6334795912323	12.88
1217.774345868021	1206.7938590009144	12.92
1226.1030971054906	1207.0676480560107	12.96
1232.1357307211624	1203.9429150106766	13.0
1233.2417161068797	1205.5032911751794	13.04
1228.3844336127374	1202.5984802726282	13.08
1220.5844803113544	1192.8050934039354	13.12
1222.8755865708506	1180.7477065669163	13.16
1224.8293369607143	1178.6628955216581	13.2
1221.3330458452886	1157.5493118948189	13.24
1224.8923671670857	1114.2987135663675	13.28
1229.790606694409	1139.3132773603393	13.32
1241.4297551375892	1155.4196705636934	13.36
1244.1344602953682	1157.3751158112882	13.4
1240.6428051171356	1166.04945485446	13.44
1239.6178750507167	1159.5774517587786	13.48
1235.07937031917	1158.4688981285694	13.52
1223.3195203465175	1162.4030492191719	13.56
1218.8864590338328	1159.0034052955125	13.6
1215.6613115105165	1156.237465563218	13.64
1212.8141414236359	1153.078116908481	13.68
1210.9692232843067	1154.7946334145495	13.72
1209.0518588092286	1153.5904922761806	13.76
1211.5197104680483	1155.4395188682468	13.8
1208.6565925206964	1155.310815301527	13.84
1211.466045249333	1155.7297651664687	13.88
1211.613433968231	1152.989410714983	13.92
1214.982048855784	1155.3603632598058	13.96
1217.6500260499572	1155.6703588935916	14.0
1220.2708448824492	1162.7437086406592	14.04
1220.098661503107	1163.7366898804437	14.08
1220.8176543025636	1165.549194255552	14.12
1238.0543027428605	1175.719177691111	14.16
1244.5038833104895	1161.6998427199728	14.2
1265.157678875855	1155.3360880679484	14.24
1301.8285190218749	1190.4283037271446	14.28
1358.2694623045998	1236.7912761379016	14.32
1433.4331975219245	1290.6097170505655	14.36
1482.3797396211783	1336.1831416370874	14.4
1501.297874065121	1346.134971044206	14.44
1512.2046027944766	1366.7335377679246	14.48
0.0	0.0	14.52
0.0	0.0	14.56
0.0	0.0	14.6
0.0	0.0	14.64
0.0	0.0	14.68
0.0	0.0	14.72
0.0	0.0	14.76
0.0	0.0	14.8
0.0	0.0	14.84
0.0	0.0	14.88
0.0	0.0	14.92
0.0	0.0	14.96
1533.805109367566	1444.2295192171669	15.0
1524.1814578578128	1449.6818792720849	15.04
0.0	0.0	15.08
0.0	0.0	15.12
0.0	0.0	15.16
0.0	0.0	15.2
0.0	0.0	15.24
0.0	0.0	15.28
0.0	0.0	15.32
0.0	0.0	15.36
1489.1064612612843	1447.1381166756373	15.4
1493.8347422915863	1442.274795046129	15.44
0.0	0.0	15.48
0.0	0.0	15.52
0.0	0.0	15.56
0.0	0.0	15.6
0.0	0.0	15.64
0.0	0.0	15.68
1498.4935531122535	1436.188522603466	15.72
0.0	0.0	15.76
1520.271500818786	1441.0051604396497	15.8
0.0	0.0	15.84
1488.5155408765472	1428.710466376799	15.88
0.0	0.0	15.92
1528.305327423405	1402.0674269188917	15.96
0.0	0.0	16.0
1512.3855705948129	1364.0341797261449	16.04
1480.8319480710406	1341.274029781252	16.08
1455.3225580717326	1322.088069538223	16.12
1419.1053034984982	1305.4568733175267	16.16
1384.4123230553307	1295.00477085956	16.2
1353.326582574816	1271.3117841276141	16.24
1327.4196748007512	1257.584104253275	16.28
1310.9960270599188	1234.5514715084698	16.32
1289.4104249920238	1222.6058921032788	16.36
1284.440355606499	1214.1991175267317	16.4
1272.6126949579577	1204.5949387112248	16.44
1261.8560557468493	1193.2446531169512	16.48
1257.474928045143	1186.4743739321189	16.52
1251.1052860773889	1183.934184664824	16.56
1247.3446567833225	1182.9610094040074	16.6
1244.9164977335374	1178.7103051609197	16.64
1244.6390388225536	1177.532891274471	16.68
1247.16986647714	1177.3476746131505	16.72
1262.5332495069333	1199.1186609858535	16.76
1321.9462851685241	1255.7432856062517	16.8
1399.9953666516176	1331.8521622097699	16.84
1478.6667370073485	1411.7699356208905	16.88
1537.7856953843013	1477.2059893766734	16.92
1579.5834553636846	1529.2674937037891	16.96
1597.1976791563222	1552.662694234257	17.0
1609.9066032006083	1564.3964000329843	17.04
1603.2556118251707	1552.7570019928698	17.08
1597.0813213950034	1546.7641769288546	17.12
1589.1040084856497	1536.8510348616383	17.16
1580.3039504912294	1538.2457730826645	17.2
1579.044836027557	1538.3161390561777	17.24
1582.0133116457246	1540.6316696758242	17.28
1585.270624759325	1544.2955353133198	17.32
1584.6917269277471	1549.6586123019297	17.36
1586.38043801309	1548.4928908540744	17.4
1586.3910914960788	1546.4507270865724	17.44
1585.7116088278701	1544.2323593781246	17.48
1590.1687180668437	1552.6056787653947	17.52
1592.7142494002128	1555.9542980812807	17.56
1598.071155593847	1562.265125418571	17.6
1602.8704494122414	1561.556017181136	17.64
1604.6171957722793	1558.045408275072	17.68
1603.5695834282562	1546.326638002036	17.72
1600.1165748604276	1542.1599102766527	17.76
1601.1062182146097	1551.5185867434	17.8
1604.3565232407113	1555.7942599071464	17.84
1605.8304026437738	1561.8393411424097	17.88
1606.5728705818713	1557.1582671646313	17.92
1604.336048537194	1562.7549150835148	17.96
1603.3730274231978	1561.1230684169907	18.0
1604.6254027702685	1560.9474621444344	18.04
1605.0582680567434	1563.1953073415202	18.08
1605.978112184963	1563.782416384944	18.12
1606.3868572788451	1564.9972655216645	18.16
1608.166760682489	1564.7852943590224	18.2
1609.1138174849143	1565.5017576825444	18.24
1609.2241356219172	1570.268793567889	18.28
1610.8834230916452	1571.573988036174	18.32
1610.954605547076	1570.0684557678508	18.36
1611.6635492045536	1569.2073581564212	18.4
1612.2977757265737	1571.5890414483652	18.44
1611.8552477589242	1571.9194710830054	18.48
1614.8786083205252	1575.802528710047	18.52
1615.4433446301537	1574.1435968581193	18.56
1614.768401036587	1574.6662226960082	18.6
1618.7137153840056	1579.5761046393245	18.64
1617.6497246618594	1576.611886179798	18.68
1619.0578278504206	1582.5082633720249	18.72
1620.5605290631079	1581.289188701881	18.76
1616.9751865601374	1579.1592231307848	18.8
1617.7289209338053	1578.8602526990103	18.84
1616.895664688174	1577.7519523718854	18.88
1614.621956944323	1578.5269004540492	18.92
1619.3410730043774	1580.5053089569656	18.96
1616.8262233279418	1581.1571701619212	19.0
1622.4904383356368	1582.6645380716895	19.04
1625.0254481461438	1585.6627243966195	19.08
1626.0241541454866	1584.2160524199624	19.12
1628.844424327474	1589.0165980101503	19.16
1631.3891274949374	1591.418287338075	19.2
1629.7787823182682	1598.7233600104198	19.24
1634.0223492401717	1588.8108738949923	19.28
1634.614306206428	1577.1982723232732	19.32
1634.333435948321	1568.1146991356043	19.36
1627.0449282872505	1568.0067118463035	19.4
1620.4956120933327	1562.1390007791315	19.44
1618.6253103943839	1552.5283965165388	19.48
1611.0361710116622	1554.078895437946	19.52
1612.631092855068	1549.5938301972074	19.56
1605.6223924976189	1544.2248742954127	19.6
1605.1182808517535	1538.003384824364	19.64
1601.3856579719024	1532.1446359626418	19.68
1604.352476665001	1530.4245000334863	19.72
1608.3568097716804	1538.06244763808	19.76
1609.2997490727926	1539.0839231711307	19.8
1608.1036193504347	1540.9289358426954	19.84
1611.671791845856	1546.2805049631352	19.88
1608.8728485766433	1543.9005547088545	19.92
1609.2682161331822	1543.9525840311658	19.96
1607.179556619933	1544.3671499113761	20.0
1609.1707469021035	1546.889418226131	20.04
1610.787227462705	1548.1822510929408	20.08
1609.8722828054526	1546.4388321152474	20.12
1610.4834776465025	1550.2894268875145	20.16
1610.3041063254625	1551.3095513042888	20.2
1609.2355888626475	1551.2275401338889	20.24
1608.987312243327	1548.9131523271224	20.28
1608.534491276919	1549.7119830128472	20.32
1609.480266236589	1551.2325003197905	20.36
1609.047092925626	1552.3780695963126	20.4
1609.5443853857125	1551.7058596859395	20.44
1610.0010565107953	1551.988440948966	20.48
1605.846380018162	1554.3057742152641	20.52
1608.353129133653	1553.8099930048631	20.56
1608.8467760001981	1554.3753119246082	20.6
1609.1970084578866	1554.153167165652	20.64
1609.6483620030476	1554.687909371287	20.68
1607.7817097760542	1552.3161706242813	20.72
1606.2614739550047	1554.2116760733736	20.76
1605.487155500818	1556.2846003726588	20.8
1607.0243809622402	1552.9162919054831	20.84
1604.9325627676915	1555.918628680006	20.88
1607.0099936882486	1554.5520375856156	20.92
1606.4574296741944	1555.2547403016529	20.96
1607.2098988783948	1555.539876587842	21.0
1607.9109020908675	1556.4913528866964	21.04
1604.9789108360758	1554.28262016645	21.08
1604.4457875873281	1553.762322933315	21.12
1603.9829628885527	1554.2893703303043	21.16
1604.20462271322	1553.6991337256277	21.2
1604.5065957486418	1552.5892552688586	21.24
1604.7800004394505	1552.5011657099021	21.28
1603.9419237596994	1552.8881117265641	21.32
1603.3244610942168	1551.6353169680083	21.36
1601.2544389076231	1549.8962269128149	21.4
1599.6331039492136	1548.3344187800112	21.44
1598.3524754206678	1548.8710780157444	21.48
1596.9665959382075	1549.5519693079898	21.52
1595.1827584617351	1547.251502181785	21.56
1596.4485156667042	1548.7698296941205	21.6
1597.0263491496778	1551.9324814844836	21.64
1597.4693856685624	1554.9187185677974	21.68
1597.922473614737	1548.2364469199913	21.72
1596.3157902761955	1550.2946149661786	21.76
1599.2668966078309	1551.7779995056183	21.8
1595.4293338735943	1547.9546072464143	21.84
1597.1298686964237	1548.3934459660215	21.88
1597.7068616566214	1548.079138037804	21.92
1598.0332425781392	1548.8109038204577	21.96
1597.1326773572148	1548.321300540099	22.0
1596.8035471852836	1549.349453495876	22.04
1596.4344882909115	1547.8469236802462	22.08
1596.817237273163	1551.7842344647825	22.12
1598.413410287125	1549.7235612590496	22.16
1595.2734994721739	1546.4242024079963	22.2
1594.6192505754227	1546.0502011303417	22.24
1593.2223552240039	1546.773435702957	22.28
1594.9096797775442	1548.6562210740906	22.32
1593.743749337176	1545.886273155461	22.36
1592.9588311450987	1545.0341526734708	22.4
1592.6330454289657	1548.4112604117608	22.44
1590.0128615041137	1541.1037206277035	22.48
1590.6633315262168	1542.04993086144	22.52
1592.4129543461906	1542.5869608389394	22.56
1592.8212356108759	1548.0010175001578	22.6
1592.4588507768744	1547.1282594241802	22.64
1590.2464313171524	1544.5470521156087	22.68
1589.5558785206542	1543.5688518732964	22.72
1591.37439122651	1546.5558892442343	22.76
1588.959418480574	1544.2800431106414	22.8
1587.6747308111148	1543.563771468612	22.84
1588.0917981379225	1543.9125974408216	22.88
1588.0719248770931	1544.164691977411	22.92
1587.2999327217442	1543.5261405820568	22.96
1586.5930921384188	1541.7909535543267	23.0
1586.8749815583094	1544.295306406771	23.04
1587.2062054633598	1541.4005106192535	23.08
1588.00324277181	1541.4426655147095	23.12
1587.9288204886934	1540.484500436004	23.16
1587.885679977151	1544.6662260414416	23.2
1587.0509506357555	1542.671692285945	23.24
1587.3822001792453	1541.5024253262538	23.28
1588.1836637159045	1542.8839315864138	23.32
1588.142677171169	1543.768075974221	23.36
1587.459903068196	1542.7139233861328	23.4
1586.8319217100188	1543.688553616923	23.44
1587.9465050603646	1544.66140370958	23.48
1588.2806339837248	1546.513146421314	23.52
1588.7322069644167	1541.3987164387188	23.56
1589.3359090262484	1544.8380864909732	23.6
1588.5229407944855	1544.2740672878203	23.64
1588.263319718414	1543.6396632761334	23.68
1587.9643358514975	1543.7443907782235	23.72
1588.265000319133	1544.0844686666123	23.76
1588.1135230132245	1543.597207909396	23.8
1587.3977583243484	1543.6168084524727	23.84
1587.6853372680368	1544.165476146506	23.88
1589.1151043858983	1546.718889892661	23.92
1589.1622682020486	1545.7566244307275	23.96
1589.208259107274	1545.1399185566586	24.0
1590.794590850143	1547.4473224394	24.04
1591.4746667953746	1546.5489323516526	24.08
1591.1660607695953	1545.9163205446573	24.12
1592.343247707354	1545.5630642506455	24.16
1591.8934376957843	1546.7672708207774	24.2
1592.7473925192342	1548.7495470482681	24.24
1591.923088422422	1551.837710119613	24.28
1592.8725671671853	1549.0462621537372	24.32
1593.6380291286002	1552.4461861052712	24.36
1594.382018174251	1551.0359822315518	24.4
1593.883334450085	1548.812635699431	24.44
1594.1615354003425	1553.0476174026057	24.48
1595.0690825235936	1551.1141976855388	24.52
1594.6495871482834	1551.2855080495362	24.56
1595.4382154131317	1552.2224656211467	24.6
1595.0165133750065	1550.439528745995	24.64
1593.749820733894	1548.1376993337453	24.68
1593.3838165308866	1547.8344422020677	24.72
1591.0898412494273	1543.7142758026175	24.76
1592.122905085257	1547.3282452224335	24.8
1592.2291521568175	1546.4111815498945	24.84
1592.1506656716656	1547.2405376369716	24.88
1592.0395502592148	1545.3961127468822	24.92
1590.963027146894	1544.5644291540489	24.96
1591.0949761182223	1544.7333479319568	25.0
1591.9711334627584	1547.4803294473002	25.04
1591.7683955543987	1546.5217643426972	25.08
1592.4930816265796	1546.2221872748019	25.12
1591.7656231180033	1544.0633391213612	25.16
1592.6435999981786	1546.8764740428671	25.2
1591.8280704482972	1548.4620814254258	25.24
1591.2408796827133	1547.0267284866518	25.28
1590.3180548715832	1547.045955394427	25.32
1589.3822147011506	1543.7971704679715	25.36
1589.1286867425868	1542.2946066107152	25.4
1589.2025077398794	1541.9382785782595	25.44
1587.8503715779852	1547.0426189365116	25.48
1587.8890440988196	1539.0841138189803	25.52
1587.7294059212625	1543.0412656964165	25.56
1587.608311763321	1539.979417496601	25.6
1588.0905441985074	1542.6009706981793	25.64
1585.1213870350164	1542.760498670315	25.68
1585.7595554771185	1541.957927235181	25.72
1585.4743472848706	1541.2708463573426	25.76
1585.5664167659224	1542.0558319433028	25.8
1583.8950559027246	1540.0283578473025	25.84
1582.448375305458	1538.0372627585432	25.88
1575.6346579199405	1531.0552009536352	25.92
1559.268710442954	1504.7344782941902	25.96
1533.5379686028007	1474.8177177049147	26.0
1498.8103177310052	1444.1018796626306	26.04
1464.882696938261	1407.7484903337097	26.08
1436.3087315838754	1372.2952187159835	26.12
1403.764283907584	1339.331561625199	26.16
1368.203389483313	1297.3203357503835	26.2
1333.7465960396848	1262.1020158291694	26.24
1303.1782655089505	1232.0158406906235	26.28
1277.944986498666	1210.5856432769367	26.32
1260.1016355568884	1187.6152844916844	26.36
1242.2827129326151	1168.965610715105	26.4
1231.9435570996902	1157.604958956178	26.44
1227.5660225898012	1162.6842038473794	26.48
1230.224174617267	1168.9220877364	26.52
1231.1845244567166	1165.575302579142	26.56
1233.5152312419584	1173.484087479228	26.6
1233.8249721618206	1174.5952389104477	26.64
1234.0757755726545	1180.486955925342	26.68
1239.362675169327	1184.335812270542	26.72
1238.9560749772775	1189.971557413346	26.76
1241.054478754441	1194.4157354249323	26.8
1241.1639745486673	1193.701368916398	26.84
1243.0463492042697	1198.4923037072558	26.88
1242.474423400112	1201.570270821522	26.92
1243.4461129323286	1204.0581680239059	26.96
1245.1885965505871	1203.3852205194928	27.0
1243.9873642904286	1202.9268316901987	27.04
1245.9034983460463	1200.2443992085348	27.08
1240.0555179542275	1204.4985147110667	27.12
1243.0961346514525	1204.5594818798224	27.16
1246.6731973450737	1205.7427689376736	27.2
1247.2800140850982	1209.9683379891615	27.24
1247.9466812463452	1211.9322985168633	27.28
1245.9478080637937	1211.7473517917742	27.32
