Thumb_L	Index_L	Action
910.7524290977176	976.5472367711856	Setting Units
794.3534153812265	904.150163290281	Setting Units
744.874286424133	863.0872171907969	Setting Units
754.8030202712592	869.4910266225221	Setting Units
801.6533737378977	881.6558880792775	Priming
951.0007457410851	996.283046629118	Priming
1033.3813838062015	1065.0777738202064	Priming
1101.006047550304	1149.3615875223202	Priming
1108.5704129130427	1146.0820922337243	Priming
1122.495869184364	1157.763047290566	Priming
1118.649456542011	1141.489964809096	Priming
1130.5057621936116	1138.5148845567496	Priming
1168.5538605725644	1213.9856914278866	Priming
1060.4329402357766	1087.4145197146775	Priming
1008.158335181233	1013.7859809846382	Priming
1167.0422633542294	1270.936037151929	Priming
1232.0075670537774	1319.4750074148787	Priming
1278.00412908319	1370.823295451323	Priming
1293.1874231380211	1396.9583702969321	Priming
1330.4479793421922	1400.5395754719805	Priming
1037.7960475114312	1023.531625730691	Setting Units
959.9615022295253	931.2037393294379	Setting Units
904.5515624744563	937.505400424085	Setting Units
855.5844186459499	882.4694318586908	Setting Units
842.2744557215678	917.9451800971488	Setting Units
820.915440464807	906.07035387418	Setting Units
798.2142165310488	887.5398905083304	Setting Units
790.2247686094612	865.4039718353015	Setting Units
811.9900628003519	879.9528352811328	Setting Units
830.4753019836186	904.2057158393997	Setting Units
824.5420844547854	862.8736285716324	Setting Units
836.0054486038616	844.4983940866379	Setting Units
1021.0814201666642	1009.519831544379	Injection
1192.7515811577512	1211.2968575978505	Injection
1371.3540092265957	1413.787066800809	Injection
1491.5562116235042	1441.3338945696912	Injection
582.1037856311347	582.1037856311347	Injection
1717.7471321589144	1717.7471321589144	Injection
1563.3963891840096	1563.3963891840096	Injection
1488.8363177636666	1488.8363177636666	Injection
1459.7180793197247	1459.7180793197247	Injection
1438.5955673807368	1438.5955673807368	Injection
1436.4210031099053	1436.4210031099053	Injection
1425.4809135908836	1425.4809135908836	Injection
1405.5675716161459	1405.5675716161459	Injection
1448.1606317567275	1448.1606317567275	Injection
1518.8527920436331	1518.8527920436331	Injection
1537.4936432554414	1537.4936432554414	Injection
1413.068587392534	1413.068587392534	Injection
1313.2669237152807	1313.2669237152807	Injection
1256.3564426400073	1143.1332573892485	Injection
1260.4855008201002	1146.8450670671157	Injection
1271.192394532151	1135.1028923075016	Injection
1235.9766432083507	1110.6908825510545	Injection
1171.540735201675	1032.89223363258	Injection
1178.4230716011605	1022.9774868435633	Injection
1129.6680288199325	997.1451356346571	Injection
1108.2627025879447	986.248517885912	Injection
1086.2807232655957	978.7570538688802	Injection
1065.463660073903	986.1706836893331	Injection
1073.9568487643512	999.7331370521619	Injection
904.1622291129609	871.0877430138165	Injection
531.3259828534742	531.3259828534742	Injection
538.0339218394099	538.0339218394099	Injection
530.8079509726211	530.8079509726211	Injection
842.2744557215678	872.8068464266801	Injection
842.2744557215678	872.8068464266801	Injection
842.2744557215678	872.8068464266801	Injection
842.2744557215678	872.8068464266801	Injection
842.2744557215678	872.8068464266801	Injection
842.2744557215678	872.8068464266801	Injection
842.2744557215678	872.8068464266801	Injection
618.3543690105279	618.3543690105279	Injection
875.7631773754334	875.7631773754334	Injection
1063.0544751746818	1063.0544751746818	Injection
1001.4423617292844	1001.4423617292844	Injection
1016.1996646995833	1016.1996646995833	Injection
1098.151767938399	1098.151767938399	Injection
1157.6074673534056	1157.6074673534056	Remove Tip
1106.0724954545035	1106.0724954545035	Remove Tip
1350.6763908483983	1348.2698129012017	Remove Tip
888.1645261607425	869.4835169852325	Remove Tip
874.7212374246144	860.3452477932964	Remove Tip
801.4659675731709	850.842439848917	Remove Tip
801.6902470847848	852.5698919300409	Remove Tip
765.5458429321575	786.5279017343985	Remove Tip
747.5409269019275	776.2025470192195	Remove Tip
738.3933810807263	785.2315898973565	Remove Tip
695.8331747656471	769.6961438750549	Remove Tip
695.2894986004782	765.1681260668207	Remove Tip
788.7154901846583	841.9042392467469	Remove Tip
815.5082687046662	827.1947359745819	Remove Tip
840.5817979692484	824.2677570745591	Remove Tip
821.1416737218159	837.0865036079662	Remove Tip
893.4969431005578	922.4419622793778	Cap On
793.4406998719512	868.7035993912167	Cap On
739.7447655757147	837.8891141179382	Cap On
693.5237195531514	790.0281714362051	Cap On
678.0808860391782	767.6305068609045	Cap On
619.669480315134	740.6844026267665	Cap On
626.728313481517	750.7015742870542	Cap On
667.5727507454349	779.2653238388652	Cap On
723.9090436166656	821.9339227579214	Cap On
740.9454298830356	828.1099190675383	Cap On
768.7953589986689	857.9764518916176	Cap On
808.236845924614	872.8068464266801	Cap On
844.6649772561229	840.4407561634442	Cap On
787.1902766689723	758.8793936209494	Cap On
760.8656574730194	736.7975736657113	Cap On
745.978647357988	726.5577738964965	Cap On
784.2895571805198	740.3971685747556	Cap On
