Thumb_L	Index_L	Action
799.5146971230304	740.9300369940272	Cap Off
1163.2257756742833	1091.8194142661412	Cap Off
1119.7300743008602	1058.428099584595	Cap Off
1084.410864788809	1053.2552344884036	Cap Off
1108.9542721803389	1104.6101811686751	Cap Off
1098.3495198087267	1109.7794268208963	Cap Off
1110.806553345477	1113.5485307453282	Cap Off
1111.182167965085	1111.5363485827565	Cap Off
678.8461819916298	676.6434673667889	Cap Off
0.0	0.0	Cap Off
549.960740909018	559.7552236221356	Cap Off
992.1956784214414	1004.3781346032326	Cap Off
778.1764834111278	796.9950085864264	Cap Off
725.0230630929223	737.0357374684404	Cap Off
743.033428109358	769.5041909931232	Cap Off
813.0420705295777	823.051254586422	Cap Off
871.8022062851518	886.1190088435363	Cap Off
920.7195915457872	922.0269366033499	Cap Off
935.8703801182273	938.3086846026026	Cap Off
937.3717642503284	939.5125302084493	Cap Off
945.5905405329588	934.3280214417122	Cap Off
935.2525337830572	935.9421627940739	Cap Off
937.153533224682	936.8699934586748	Cap Off
943.175096725814	941.1013127718979	Apply Tip
945.8396489827595	945.871368952014	Apply Tip
948.3055271660984	955.1946274824346	Apply Tip
929.8454999483215	937.6135670278338	Apply Tip
929.8937025403528	936.3871565137724	Apply Tip
917.120354887063	920.9462450516106	Apply Tip
915.6531286251875	925.871704510811	Apply Tip
918.2971633016856	919.5207807654053	Apply Tip
915.650613119703	930.8480864830963	Apply Tip
917.6047029339793	919.4092617816355	Apply Tip
894.3188184501606	888.2628901127752	Apply Tip
965.7671271486149	945.7195378773682	Apply Tip
1054.0919047932912	1027.941880233615	Apply Tip
1007.856693355913	1009.8224106158225	Apply Tip
998.1039381730241	997.6350292283082	Apply Tip
994.930547053354	989.4994102541641	Apply Tip
991.1576419285897	972.1059427492988	Apply Tip
985.9592000219773	969.5076906146671	Apply Tip
953.80165096639	941.7630481465529	Apply Tip
961.0240052145892	972.5770221171348	Apply Tip
1036.1253129719466	1088.8029439765796	Apply Tip
1065.409876192053	1090.1692220320028	Apply Tip
1078.6648272092216	1096.4359394194244	Apply Tip
1084.3443139519002	1102.482970959671	Apply Tip
1085.527439726334	1110.4839893664096	Apply Tip
1108.3706156367193	1145.0909701385704	Apply Tip
1154.556448480933	1195.8700544387812	Apply Tip
1206.788626589069	1245.264460644762	Apply Tip
1271.5589923820696	1309.0419420747508	Apply Tip
1282.0736029875327	1332.10753873212	Setting Units
1296.0757211007808	1325.601116797537	Setting Units
1298.4807695972183	1335.1600630400353	Setting Units
1297.7160609639952	1324.0613744133575	Setting Units
1331.8585234813847	1335.3066963067015	Setting Units
1348.8242616220223	1361.5924598653692	Setting Units
1336.114649182614	1358.6033731785717	Setting Units
1350.1837855767562	1378.9498466899065	Priming
1324.2295130207674	1346.294935001799	Priming
1346.7900202844592	1365.8862214848978	Priming
1339.1180568796758	1358.4172324619242	Priming
1325.3719437190682	1350.6378053148837	Priming
1343.4749951705285	1362.1747817788112	Priming
1339.9426798920067	1353.6192973457298	Priming
1335.903566989923	1347.8042115839164	Priming
1347.6204350551973	1360.6020024466104	Priming
1335.2284876645042	1338.6652740657464	Priming
1333.2323008594872	1346.8744195506122	Priming
1321.863014128113	1323.592451590359	Priming
929.542581970381	937.7894938749206	Priming
904.5662560408776	904.2295053294417	Priming
1050.6423423013593	1029.866568980535	Priming
1062.1312282031392	1033.3530696921453	Priming
971.9160335586025	980.7474843235962	Priming
681.245851728063	745.272064544089	Setting Units
735.7448920755437	747.5148081294719	Setting Units
720.1360646085839	706.9479752913905	Setting Units
1243.0159899199352	1195.2877121172712	Setting Units
1260.9148744838978	1202.1446492357536	Setting Units
840.6162668455862	799.1890021313878	Setting Units
754.974222960361	718.5701084413124	Setting Units
659.4721361196686	630.2542483853293	Setting Units
529.4579059705973	512.0131966404576	Setting Units
266.2362523675401	257.4903169471195	Setting Units
444.76618110935397	430.63454040747405	Setting Units
399.928595765938	386.4632085046862	Setting Units
444.40664445943986	429.13105470862774	Setting Units
0.0	0.0	Injection
0.0	0.0	Injection
0.0	0.0	Injection
666.8379528116467	644.0985436189669	Injection
887.8529362617255	857.6373629395292	Injection
443.32107210751883	427.71484223862035	Injection
0.0	0.0	Injection
0.0	0.0	Injection
887.0816478994157	858.9180277193315	Injection
443.64686794481435	429.4487778348209	Injection
0.0	0.0	Injection
0.0	0.0	Injection
665.0841289201579	643.9901942599329	Injection
665.001253775038	645.6840590981961	Injection
886.7133632778941	861.0449080921024	Injection
221.5900816426989	214.83542156551502	Injection
132.62024212876702	128.64042758743693	Injection
331.82347435976135	322.8880008101471	Injection
885.1430733282963	862.088956699586	Injection
0.0	0.0	Injection
362.3266796769383	351.9932069435015	Injection
538.3831165681809	524.2445473840512	Injection
385.47992753738964	375.53368514437125	Injection
1106.165884032508	1079.247476173558	Injection
1325.6134189916147	1296.7312231620367	Injection
0.0	0.0	Injection
120.04346084128923	117.01381313357638	Injection
131.6739555834848	114.24318683781584	Injection
596.1809734230023	585.9072560270148	Injection
1081.9003333172998	1070.726722847118	Injection
946.5842299968288	884.6263071522756	Injection
994.2069373112533	935.8482440241828	Injection
999.5718777878609	954.1277221948376	Injection
1001.9663482350592	944.3933199140855	Injection
1033.399902264967	984.9298446626187	Injection
1037.1817189035705	986.050602266524	Injection
1049.5306512172353	990.54964661794	Injection
1065.4350433367433	1013.6330455283296	Injection
1065.198592748343	1008.5101002377302	Injection
1056.2867964943994	999.5559880301684	Injection
1036.9802266025417	971.2263826975527	Injection
1031.325603697828	967.152400298504	Injection
1024.774602683812	961.2372762664081	Injection
1042.6131556239643	981.7337997299954	Injection
1046.9824047181276	989.9800968867952	Injection
1055.7453441806617	1000.2968258016817	Injection
1069.6869241019795	1021.6251271887796	Injection
1055.7485447534305	1023.0933608427354	Injection
1047.9490665568385	1011.8742370019971	Injection
1051.1950396393433	1010.1301310628394	Injection
1137.9443943992173	1083.936215969079	Injection
0.0	0.0	Injection
0.0	0.0	Injection
0.0	0.0	Injection
0.0	0.0	Injection
0.0	0.0	Remove Tip
0.0	0.0	Remove Tip
0.0	0.0	Remove Tip
0.0	0.0	Remove Tip
0.0	0.0	Remove Tip
0.0	0.0	Remove Tip
0.0	0.0	Remove Tip
0.0	0.0	Remove Tip
0.0	0.0	Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Remove Tip
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
