Wrist_L	Thumb_L	Index_L	Middle_L	Ring_L	Pinky_L	Time
0.0	0.0	0.0	0.0	0.0	0.0	0.04
0.0	0.0	0.0	0.0	0.0	0.0	0.08
0.0	0.0	0.0	0.0	0.0	0.0	0.12
0.0	0.0	0.0	0.0	0.0	0.0	0.16
0.0	0.0	0.0	0.0	0.0	0.0	0.2
0.0	0.0	0.0	0.0	0.0	0.0	0.24
0.0	0.0	0.0	0.0	0.0	0.0	0.28
0.0	0.0	0.0	0.0	0.0	0.0	0.32
0.0	0.0	0.0	0.0	0.0	0.0	0.36
0.0	0.0	0.0	0.0	0.0	0.0	0.4
0.0	0.0	0.0	0.0	0.0	0.0	0.44
0.0	0.0	0.0	0.0	0.0	0.0	0.48
0.0	0.0	0.0	0.0	0.0	0.0	0.52
0.0	0.0	0.0	0.0	0.0	0.0	0.56
0.0	0.0	0.0	0.0	0.0	0.0	0.6
0.0	0.0	0.0	0.0	0.0	0.0	0.64
0.0	0.0	0.0	0.0	0.0	0.0	0.68
0.0	0.0	0.0	0.0	0.0	0.0	0.72
0.0	0.0	0.0	0.0	0.0	0.0	0.76
0.0	0.0	0.0	0.0	0.0	0.0	0.8
0.0	0.0	0.0	0.0	0.0	0.0	0.84
0.0	0.0	0.0	0.0	0.0	0.0	0.88
0.0	0.0	0.0	0.0	0.0	0.0	0.92
0.0	0.0	0.0	0.0	0.0	0.0	0.96
0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	1.04
0.0	0.0	0.0	0.0	0.0	0.0	1.08
0.0	0.0	0.0	0.0	0.0	0.0	1.12
0.0	0.0	0.0	0.0	0.0	0.0	1.16
0.0	0.0	0.0	0.0	0.0	0.0	1.2
0.0	0.0	0.0	0.0	0.0	0.0	1.24
0.0	0.0	0.0	0.0	0.0	0.0	1.28
0.0	0.0	0.0	0.0	0.0	0.0	1.32
1928.8690768081049	1928.8690768081049	1928.8690768081049	1928.8690768081049	1928.8690768081049	1928.8690768081049	1.36
1910.0604667088198	1910.0604667088198	1910.0604667088198	1910.0604667088198	1910.0604667088198	1910.0604667088198	1.4
1868.8320952223166	1868.8320952223166	1868.8320952223166	1868.8320952223166	1868.8320952223166	1868.8320952223166	1.44
1799.0512104782954	1799.0512104782954	1799.0512104782954	1799.0512104782954	1799.0512104782954	1799.0512104782954	1.48
1762.6563808728185	1762.6563808728185	1762.6563808728185	1762.6563808728185	1762.6563808728185	1762.6563808728185	1.52
1873.261542272181	1873.261542272181	1873.261542272181	1873.261542272181	1873.261542272181	1873.261542272181	1.56
1871.4437020765902	1564.8514917476218	1393.3136822616161	1477.658822221546	1535.0379021543963	1590.6536800589247	1.6
1878.5010145462345	1555.1774715163647	1427.101269512057	1489.761736547861	1547.2655966161872	1605.1200657231373	1.64
1887.2388036001278	1578.6063597918883	1448.3442780858793	1513.4010515097752	1576.1833818767022	1627.30293741399	1.68
1891.528864869462	1590.6272298451697	1461.422988375181	1534.822676902892	1592.5839036196394	1644.5388438451848	1.72
1892.1089449975318	1590.914125320845	1472.5317550213358	1552.9899198252415	1610.054904202696	1654.9638039015845	1.76
1893.2362776035277	1591.0320459663642	1479.172746532498	1561.5931490284845	1613.659343944583	1657.0107383841214	1.8
1889.2448248398716	1586.9837126370824	1473.5276319442526	1550.7968755153527	1613.3927650697938	1655.4042872707635	1.84
1873.7926237827132	1580.1267416544254	1458.0658198666526	1549.7125013166758	1609.452941002357	1645.1664354989034	1.88
1857.4887685535907	1568.5462097228567	1446.9290692994841	1545.634438957904	1605.7241426371008	1645.3173617150526	1.92
1852.6636716142739	1561.762743966448	1439.9791083211583	1536.729664953983	1599.869871136093	1635.4893338636293	1.96
1829.5204784334642	1564.42572098024	1428.3552897476711	1535.4499221965082	1596.6396076554665	1628.8871959175567	2.0
1808.6058745874955	1541.9981276597266	1411.8263146721663	1511.5716559259215	1567.8453335786103	1597.9522947779506	2.04
1801.1748072145283	1506.366099675918	1394.5672293942196	1491.0832082063455	1543.8026635648348	1579.3854913941632	2.08
1789.973246484493	1464.576373834146	1364.9005008374668	1450.4443252234585	1507.7593042081492	1557.6071921685668	2.12
1776.8369152286912	1423.6126425593895	1336.135188405185	1409.1341155844098	1488.7910713001365	1554.9437918653605	2.16
1762.9245122881925	1395.293930655493	1313.9713166041824	1390.8607385847995	1488.4418211475024	1575.9722500410685	2.2
1769.2419297664794	1364.059413415955	1328.900173391642	1423.8628082502426	1561.6523938691018	1631.9680543862446	2.24
1765.4831848287934	1372.4256650397115	1373.9206762968245	1503.7738001733496	1627.364639088513	1676.9657014632012	2.28
1769.026184153842	1364.8399857036536	1385.7963973366882	1516.5402996106495	1623.4883982982815	1682.2720191036112	2.32
1761.9984658038327	1368.9378185471767	1384.6839537581207	1554.5035626138886	1638.8264260645283	1688.1681840548677	2.36
1770.3445483730277	1363.4918750196439	1346.021543178224	1549.1100931399344	1638.1403290007493	1681.9929263667611	2.4
1773.9660253796565	1365.723624506643	1344.8193897887413	1544.8098098284904	1631.4828291778833	1664.5225425625447	2.44
1780.8136073788774	1355.5216526376482	1348.4442681536596	1543.0539635952239	1623.0350646623651	1655.944463796306	2.48
1787.006539449324	1370.982687028233	1366.544541809004	1524.8065936557387	1605.983878047502	1638.7168587572348	2.52
1795.150652824844	1382.3207906560658	1352.6891317595027	1467.7976704431046	1554.4766633506001	1614.0844007108326	2.56
1799.2708133573813	1387.0326877516004	1349.012076941801	1424.7469167728623	1588.206624834542	1636.6098751448685	2.6
1826.4903863292252	1400.241786767754	1396.2809323104912	1508.647929093549	1589.5066905513415	1635.3152782886093	2.64
1846.0328984804732	1426.308842397171	1402.506193165541	1493.625550511026	1595.8758854662033	1654.6131701221673	2.68
1854.9899449115794	1436.399201339834	1452.4647148286174	1585.3345608931227	1659.2086620818518	1686.3189832693654	2.72
1870.6990374694255	1456.2708485353646	1447.5636965558783	1474.3481295790907	1603.8886742457134	1686.0241198849856	2.76
1900.2752907523727	1468.792127563296	1495.9948967668117	1613.208385433846	1684.3419152202612	1713.0547300019668	2.8
1911.8157548275083	1478.9300196298127	1454.69244991603	1489.2070452321411	1657.203496382939	1707.4049935621174	2.84
1933.7965070501753	1495.460974153361	1507.2432862657763	1630.2373187660037	1707.39495636104	1745.6756705262062	2.88
1953.5449488756328	1510.8825906333034	1486.3618466095568	1573.619319258526	1676.4053637248508	1738.8815758078556	2.92
1955.023803954082	1520.5587288931283	1457.4593623910237	1509.2136649340957	1622.563363596587	1725.8641359154167	2.96
1963.6540898971787	1517.8703767021846	1487.0211489167036	1545.1142306292957	1649.2668079446464	1740.3299503933774	3.0
1972.3244747801382	1514.7492349441998	1480.826180431818	1529.6117150562188	1624.617914649334	1736.3910437689635	3.04
1996.3128156916562	1558.7221829379794	1503.7435798333718	1530.553123492281	1642.5088735518395	1747.576075379831	3.08
1992.3618064866482	1616.4725373852775	1594.8524449223125	1694.8237641975084	1785.4920556788754	1856.642885965784	3.12
2014.1612586686592	1634.6431060980146	1594.0495345106672	1661.2953621898819	1742.612092009783	1857.9761705246492	3.16
2033.1077005717339	1633.808011068683	1580.0454681841254	1622.5341192450999	1717.6134393424104	1857.2407577657002	3.2
2037.9916375361552	1637.7231531462407	1574.3623061180426	1616.851769000126	1717.6373993509762	1846.9603829970863	3.24
2053.0243160395544	1623.7190575543782	1542.545480181055	1605.6186893126276	1727.776283308289	1840.4231216320902	3.28
2074.4146215667765	1636.5241339437184	1548.7954650150143	1610.4170458319627	1754.0267790036378	1879.7742355513587	3.32
2069.262359153974	1651.6948865042489	1558.4161660388743	1634.9864088695358	1748.4308328379464	1903.9709763873393	3.36
2077.2304051919295	1678.9543588155946	1594.3586319384108	1696.6595326086199	1854.4753846327212	1947.9996782267783	3.4
2018.5122055469026	1685.7542124900258	1620.9459646153882	1707.7236571609371	1828.3049977162946	1934.7554313783842	3.44
2002.6428237598734	1676.1752073330972	1624.7239484247405	1735.006222156122	1903.8427292359975	1973.4756663804424	3.48
1968.039757487267	1668.0646049642958	1612.9069082231038	1718.8491072301545	1877.206942874868	1938.7398594602994	3.52
1946.85410991199	1665.112658528201	1648.8039482841386	1777.1106670712438	1905.08818706826	1965.4698744274485	3.56
1953.8862913689284	1637.3088327783432	1653.0837868445242	1765.4960811210108	1891.0501106459517	1968.9216789628144	3.6
1946.0071049265616	1651.696019738689	1644.7355853096185	1770.9150444645377	1897.240522254392	1964.0765409140333	3.64
1947.1466973501324	1656.8479998014	1610.1968194084768	1702.6048694196172	1876.6264491037243	1947.5174587994609	3.68
1951.4529992390103	1656.9439502226292	1628.9676446041642	1772.5875315004726	1906.0835401784695	1968.8521244494625	3.72
1968.7582928576671	1651.0995148919365	1618.3509978017642	1776.31567171637	1914.9363613268436	1984.5433892968517	3.76
1960.7909185988985	1643.6933060378497	1619.97684601868	1760.078021529046	1895.2541285792715	1962.9191906423073	3.8
1959.8329778879136	1627.6957727555407	1594.485177172138	1762.7474626938833	1892.0791775298992	1965.9907156915674	3.84
1966.1376615888835	1620.0197686053793	1554.6027492087546	1737.4987935028578	1891.67236778408	1966.8189661468502	3.88
1958.9502981656456	1618.6570075975746	1601.5796532871288	1739.1637159097784	1879.226397908264	1943.6118481117978	3.92
1965.580341983755	1614.765839987061	1541.244414179919	1649.6870424117487	1850.6392806002402	1924.2892491195253	3.96
1964.1497018940313	1616.9619295197226	1543.9409501253322	1732.879044609829	1887.121207725821	1968.7488817435915	4.0
1970.4815838133966	1609.3637346919372	1590.449548268234	1741.6123967476003	1880.2429724314518	1951.5594143672795	4.04
1974.8391517663558	1620.2490564545692	1569.6054455744443	1723.2128155326805	1866.931118832958	1938.8019280070762	4.08
1996.5815618045986	1639.3876487138734	1567.5367072840675	1753.4185025944614	1902.0359739625417	1995.5491318620832	4.12
2038.100701535852	1659.4595781516466	1570.3422110298357	1721.9059847178896	1869.414915863379	1942.224259482357	4.16
2044.518408563576	1687.257127631103	1555.567723944655	1613.8802790136272	1803.617973328308	1944.6405555560946	4.2
2061.1723478050217	2061.1723478050217	2061.1723478050217	2061.1723478050217	2061.1723478050217	2061.1723478050217	4.24
2057.575989608403	2057.575989608403	2057.575989608403	2057.575989608403	2057.575989608403	2057.575989608403	4.28
