Thumb_L	Index_L	Action
0.0	0.0	Cap Off
1734.4623020018976	1734.4623020018976	Cap Off
1330.1154792890275	1332.370757888497	Cap Off
959.3368520205123	954.4027327861454	Cap Off
874.3925187552696	832.3458360637222	Cap Off
841.6105367998726	775.9738138905154	Cap Off
870.9123561543371	804.0618630069661	Cap Off
894.6268542551063	856.33080549796	Cap Off
924.2962621008339	906.9537438940696	Cap Off
980.7212490315475	959.6844980983094	Cap Off
1007.6907706771665	993.9095286965696	Apply Tip
893.3818062505221	900.8968383666958	Apply Tip
908.7673698017862	890.4403016461532	Apply Tip
928.3432132457164	886.537657896985	Apply Tip
901.9487720598264	868.2413178674376	Apply Tip
959.0165214233089	933.4367566944089	Apply Tip
979.6689806573651	943.5854871031141	Apply Tip
962.4745928665709	877.0239337602814	Apply Tip
1183.4971482825995	1025.4430037394459	Apply Tip
1003.6996386142623	944.9123935796276	Apply Tip
944.928766667772	898.5358851411613	Apply Tip
947.5335372264306	910.9751526727355	Apply Tip
943.8876849904506	903.6850970513115	Apply Tip
952.6185702359882	927.6008872829365	Apply Tip
962.0832502077798	928.1080719498071	Apply Tip
976.3073098357933	948.6949178413564	Apply Tip
976.1513238014514	952.8188269278609	Apply Tip
975.8059051418877	955.3959832426118	Apply Tip
972.6976392470744	945.4948039233844	Setting Units
961.3199679787954	927.3704942489686	Setting Units
960.8991366712314	936.1327536727385	Setting Units
963.6830972984263	943.3266354805355	Setting Units
955.4871836914635	923.3348365161409	Setting Units
955.2014560247212	924.0615708835802	Setting Units
903.8218995101407	863.8568600960336	Priming
905.1369810626766	857.5472543031378	Priming
907.0583033262482	839.7063761386547	Priming
1022.5267426538139	945.6484596963311	Priming
834.2538481818243	844.7545521685239	Priming
779.3741594323001	791.88310128013	Priming
1059.277986390784	1076.0868901052997	Priming
1182.454103743823	1152.9714391693228	Priming
1420.5857553709586	1381.1449437027702	Priming
1413.5625289406278	1369.3351970876217	Priming
1425.8693706811396	1384.2216401964606	Priming
1444.5961784940455	1395.3782288707398	Setting Units
1445.241783791402	1395.213300862524	Setting Units
1446.838889497095	1397.7818483493716	Setting Units
1444.7978608754358	1396.6486450080295	Setting Units
1447.445794605875	1397.49035356421	Setting Units
1450.5982977210642	1403.06722748644	Setting Units
1452.4187440634662	1408.5231170524157	Setting Units
1078.1349346285203	1053.741427817582	Injection
782.1625074291859	770.3550216215651	Injection
745.4011785512464	733.8942563288438	Injection
744.8417769422595	733.0465010213129	Injection
746.521046114577	737.8433657965086	Injection
746.6840775876888	736.9274111499554	Injection
