Thumb_L	Index_L	Action
1040.4097016695232	1040.4097016695232	Injection
1046.7450127395962	1046.7450127395962	Injection
1039.144384592675	1039.144384592675	Injection
1044.569786888729	1044.569786888729	Injection
1040.8084520174366	1040.8084520174366	Injection
1046.4150666580929	1046.4150666580929	Injection
1023.9494354646258	1023.9494354646258	Injection
1008.5108458039981	1008.5108458039981	Injection
1007.4618481356281	1007.4618481356281	Injection
684.4334380739626	684.4334380739626	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
1060.1377015862085	1060.1377015862085	Injection
853.317992453691	854.7637464276094	Injection
882.829789822955	869.6054630757037	Injection
882.3770582608205	854.8543074017432	Injection
893.1396274381814	860.8880996016879	Injection
846.6666843937534	833.9044389607715	Injection
786.2820582285256	793.2067814898182	Injection
783.6361403924606	791.069187161718	Injection
781.5963689907543	824.5253475661008	Injection
768.0963119260795	808.4672378898222	Injection
746.9000184382248	771.956787317877	Injection
737.4135339630542	767.6484938922389	Remove Tip
744.3689967001164	757.9363474306654	Remove Tip
804.8530548186621	832.3605081276104	Remove Tip
802.5265269158	826.4798718109463	Remove Tip
796.1435109446276	841.0660427700006	Remove Tip
782.0831392787679	839.712758292016	Remove Tip
782.5072898851737	836.8393564793843	Remove Tip
770.9129357229277	822.6272307765959	Remove Tip
769.3038429661354	827.3671201550436	Remove Tip
768.4014000581283	814.0217584278589	Remove Tip
762.3839564117798	793.7492396274996	Remove Tip
772.2487812458493	799.9579762882782	Remove Tip
761.1337234124861	800.9187474764378	Remove Tip
753.4284531765212	791.3819453802039	Remove Tip
671.6696511791566	678.9560891707933	Remove Tip
525.1988913779675	551.5399917354539	Remove Tip
444.1730945036841	501.55150807664177	Remove Tip
678.950303379254	730.2667348003596	Remove Tip
708.554721463116	761.5319967126713	Remove Tip
757.295367027195	793.2656952261773	Remove Tip
951.2859663265117	915.8950914489251	Remove Tip
1260.3595574771296	1260.3595574771296	Remove Tip
1274.5301351754952	1274.5301351754952	Remove Tip
1300.4783410849518	1300.4783410849518	Remove Tip
1318.064715017662	1318.064715017662	Remove Tip
1331.3770620261255	1331.3770620261255	Cap On
1334.6438944435586	1334.6438944435586	Cap On
1346.4649788158872	1346.4649788158872	Cap On
1329.20295353351	1329.20295353351	Cap On
334.5933859330024	334.5933859330024	Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
		Cap On
