Wrist_R	Thumb_R	Index_R	Middle_R	Ring_R	Pinky_R	Time
0.0	0.0	0.0	0.0	0.0	0.0	0.04
0.0	0.0	0.0	0.0	0.0	0.0	0.08
0.0	0.0	0.0	0.0	0.0	0.0	0.12
0.0	0.0	0.0	0.0	0.0	0.0	0.16
1848.2043763509628	1719.9865285871997	1553.2531173880163	1486.5932353056098	1445.8301926946008	1473.328186390958	0.2
1861.4474778850356	1712.6385437512558	1555.3324662721975	1486.7059422683026	1438.0540042126079	1465.1464930935033	0.24
1870.6771337422235	1718.2917915798084	1556.660449981387	1484.4760885898854	1431.5417739089166	1464.2843950744664	0.28
1865.3363960522233	1712.4031170613534	1553.8572022085036	1482.315813573772	1432.4182413940107	1463.5129676222707	0.32
1859.0285559290407	1707.291495567906	1547.5523552568982	1473.7933284101903	1420.9954105223605	1449.1797787932019	0.36
1851.0028730051133	1696.6559279222026	1534.7724932886304	1462.4940627095746	1403.652366224318	1433.2471275006328	0.4
1834.9924643813001	1682.267974478414	1520.2206012246925	1451.9019772158285	1391.9777415937438	1418.359056400911	0.44
1813.9086946554896	1663.4175989797814	1493.0976412685661	1429.3275773188548	1376.7087283745236	1402.9321952733642	0.48
1782.5353068336597	1631.2573501331417	1462.5630880770675	1402.3497672078317	1347.6787692665857	1368.9507862796063	0.52
1748.0527403817273	1606.7630605699921	1434.1628561170294	1372.8908087478876	1322.2209761157003	1346.6567793352178	0.56
1717.1615027536327	1576.9543859728674	1409.7295734719105	1346.2064125603508	1293.122961548646	1309.7662675623585	0.6
1682.1064780920117	1548.1919515863958	1377.3100072421944	1312.4820006363343	1262.4394254357653	1281.861527866442	0.64
1664.3052215240093	1525.763922039221	1359.3417775728708	1292.6932101157427	1234.1943171340088	1258.7713850363707	0.68
1648.8153122355745	1508.5305141409465	1353.4775218605866	1282.3848555781326	1229.1669719551016	1249.4844157594275	0.72
1645.840290556325	1505.3042745682776	1348.0318225079338	1280.0090751721186	1216.5785561942662	1238.6295913995061	0.76
1645.9330323332742	1508.0973536160757	1345.9185904411565	1280.8522486530583	1214.4219838908687	1238.2114907738903	0.8
1645.2681687510812	1508.3080248350097	1345.638039638658	1281.1076708145836	1217.0903846618185	1242.1711542614223	0.84
1647.3859256690305	1510.432881967313	1345.592475908945	1276.4857609504847	1207.6915543677162	1232.4567424634793	0.88
1643.553949321311	1511.2885086442502	1344.8377709985891	1274.5270399500207	1202.6752597299658	1221.7905339516824	0.92
1633.217389807716	1505.2517588949127	1346.9888206161681	1271.8096242352203	1206.2056918582164	1222.4480072595788	0.96
1612.3600636072724	1479.3118517091239	1325.1943062305945	1250.8498336159757	1185.2255270146932	1204.4634648063031	1.0
1587.4994658989428	1458.914414837931	1298.1605453824675	1229.483135598262	1162.2786259688276	1175.654356555398	1.04
1573.69639212468	1440.7939255781632	1275.933870340396	1203.5317263718287	1140.1709414719453	1157.2720544261601	1.08
1573.1978601655371	1428.7380791083315	1269.6414444243585	1192.159235485941	1125.001093319099	1137.1166806562767	1.12
1574.031290364153	1426.0658065105965	1267.6209798208338	1191.3731692596905	1127.7667561565042	1136.6431819613733	1.16
1575.9245226646929	1426.001447287142	1263.6792270078672	1191.783652626132	1123.9128726857173	1131.442401313433	1.2
1583.8802271437849	1428.3004600676502	1264.374171878452	1192.394787584134	1130.3855431136642	1141.0814206639798	1.24
1587.6607977877893	1429.1824766984394	1265.6827107297547	1194.5964423086555	1132.611152162121	1145.3850529017202	1.28
1593.442976547474	1431.7922779526864	1267.6549040639093	1196.5300018952419	1135.0865771088845	1148.306842081285	1.32
1599.436251467287	1439.6287170420467	1272.5326719380696	1201.6143880326526	1134.0880566920616	1152.4685881334221	1.36
1607.1224591489588	1446.3334875135206	1277.4103338798996	1206.1533221679022	1136.7006088921028	1157.1289622180936	1.4
1618.1735047358272	1454.3243730757486	1284.827228246073	1213.4452172582194	1142.1238727685593	1159.2969207448111	1.44
1634.185510785953	1463.6580290745428	1293.0141636663495	1225.3144550141114	1163.6813678430128	1179.5726710998829	1.48
1655.5811167501383	1481.227985567216	1308.3685077716868	1247.3257567205692	1190.131353496326	1209.7673285595451	1.52
1683.9373860950795	1501.8523480061913	1326.8087919469049	1268.4787754932804	1214.3326611166428	1239.116838854246	1.56
1710.69232363239	1520.26047118877	1353.5222929232277	1293.4326051757926	1240.903837833986	1264.0746966337417	1.6
1737.0562955504902	1518.8852990374914	1373.5977877918938	1320.0254351362066	1257.8586981067574	1261.0006741601965	1.64
1773.482121983491	1527.6407300609708	1374.8869381414527	1340.6394404746336	1288.9649085732424	1282.348710000314	1.68
1808.6466004698934	1533.9757207524258	1364.2002196255135	1376.6671621593089	1361.3800964094598	1363.2706108366697	1.72
1809.231726795839	1513.3776007355189	1352.35001460259	1396.6068680015362	1447.5396407494459	1491.6847022435807	1.76
1777.698273148802	1490.6203820773328	1334.8396134898176	1402.8900428376635	1454.1240759373982	1501.222130775729	1.8
1765.5590282977435	1447.9156450081332	1307.4001013515708	1388.3443640160065	1455.2711659131785	1510.931182000958	1.84
1754.5407689053015	1404.8043481194045	1294.5502392591777	1389.5503071734638	1485.909533868491	1543.7251077787043	1.88
1770.9063621066916	1367.5454953060405	1334.4542627349094	1428.686713169575	1490.165344301201	1548.532882712617	1.92
1779.0003876544447	1374.8609562454592	1321.1711577410008	1406.7347213550665	1493.7394294764613	1560.9087668552877	1.96
1801.3321098112674	1371.0712018528902	1354.884711474918	1420.5547747612957	1511.7208191294876	1579.5509535190704	2.0
1810.0185001939399	1396.0998321782654	1373.328397406044	1460.005898234951	1531.316771711621	1592.881596434016	2.04
1820.806220951464	1406.7700825620095	1400.6903609796211	1494.4743165161362	1557.908404594184	1613.7517995073222	2.08
1805.8462067816408	1392.8602410433484	1464.5380076013748	1578.01450734007	1644.3663004147595	1689.4538077903296	2.12
1810.411629761756	1385.1774758793727	1370.194846661007	1400.4374980539385	1471.6929326017569	1567.54620058992	2.16
1808.36372552579	1393.2968805189332	1367.4112935602411	1409.462894669474	1497.4609999964664	1630.71024696146	2.2
1800.1382151529222	1377.433478442314	1370.3983520501733	1413.598818680633	1548.3054480803848	1636.8175234785122	2.24
1803.9337176831232	1379.5182018229086	1412.8011525282843	1528.1663130048673	1622.558537239138	1681.936211866814	2.28
1806.8742157978768	1393.9946323187276	1439.596105147566	1514.9923624862854	1623.28638635702	1708.7101731735183	2.32
1809.761908083557	1413.9224630798617	1428.558531993496	1529.7807482335393	1634.5524635915153	1716.5826070342887	2.36
1802.875118787507	1429.1148808033888	1402.772608499687	1512.185541057629	1615.5264703416362	1691.0537572608557	2.4
1783.3710331309544	1433.7570744224417	1388.3100949545374	1459.9263503876177	1577.4993806908562	1676.2745241621647	2.44
0.0	0.0	0.0	0.0	0.0	0.0	2.48
1766.2491815960532	1425.5992621959476	1378.6208695651246	1498.4557627164522	1621.9355466246238	1718.6999709022386	2.52
0.0	0.0	0.0	0.0	0.0	0.0	2.56
0.0	0.0	0.0	0.0	0.0	0.0	2.6
0.0	0.0	0.0	0.0	0.0	0.0	2.64
0.0	0.0	0.0	0.0	0.0	0.0	2.68
0.0	0.0	0.0	0.0	0.0	0.0	2.72
0.0	0.0	0.0	0.0	0.0	0.0	2.76
0.0	0.0	0.0	0.0	0.0	0.0	2.8
0.0	0.0	0.0	0.0	0.0	0.0	2.84
0.0	0.0	0.0	0.0	0.0	0.0	2.88
0.0	0.0	0.0	0.0	0.0	0.0	2.92
0.0	0.0	0.0	0.0	0.0	0.0	2.96
0.0	0.0	0.0	0.0	0.0	0.0	3.0
1839.8032691855756	1444.412875883896	1433.8707038847551	1515.0431427044252	1622.7492503749177	1706.4534600033242	3.04
1864.5121687753156	1439.3544323372403	1460.6154705666459	1547.7687647438172	1656.8287206282168	1723.6810914801447	3.08
1842.1831147920389	1464.0262590445548	1495.8992741073075	1569.857687807666	1693.3468954807279	1744.9789698293855	3.12
1854.7405112677661	1453.1330401923751	1382.099151703047	1572.8437684841083	1679.2554193086337	1747.1285657089616	3.16
1831.3023889105011	1449.6308353381924	1390.882333665701	1568.2326844568313	1721.1690619058882	1777.0617223557556	3.2
1816.1992041280462	1425.54101064638	1349.3946234418545	1501.3038751166698	1608.6921433483694	1709.4757795314677	3.24
1783.8510783764889	1395.639987039479	1277.5942525277726	1554.2280246202572	1527.4049494020262	1657.0660324038781	3.28
1749.102368223365	1356.8583968464493	1212.849687712616	1488.4264393013066	1506.7372202580164	1651.8654154281403	3.32
1715.5045857424348	1328.2673929907278	1178.1093577504355	1421.2974009187394	1453.1959146901645	1588.7667089253969	3.36
1683.1712785872319	1281.3654696846063	1127.474124309407	1318.4104872737842	1386.812981664684	1520.2898711013486	3.4
1643.3674182670181	1233.658859394331	1074.1813432682304	1309.678347702415	1345.8142198123649	1470.1745701701795	3.44
1594.510237310134	1180.8029931978417	1009.7547097039162	1244.3469790580862	1283.0407293336425	1424.6579148502458	3.48
1545.7847428671482	1122.472790807001	955.6556746065902	1155.235732048633	1222.4956843102368	1362.754267999593	3.52
1517.4341390097015	1063.6133229095328	872.4786056973171	1091.0491720655855	1164.3712266606954	1310.0021498308583	3.56
1512.9378911069018	1020.5617556036847	835.5497469104358	1039.0848084193206	1116.418043437391	1239.6869129159927	3.6
1500.5392800646941	977.5316692718968	849.3305689225558	973.895691146889	1079.0303771819795	1237.2559053877826	3.64
1502.7746697751036	960.892067551044	806.6938339763416	966.9570858150504	1079.7504709053292	1207.0302364397319	3.68
1494.2814857381932	939.5718204401888	846.7768123695112	940.2698766082875	1046.099109678355	1183.6534044304915	3.72
1484.6865297140037	928.708167554606	823.9942198672378	914.3422446363975	1019.4614799728372	1169.1023648699784	3.76
1469.8006047132662	917.6538020824656	790.6864152345387	910.4469909832778	1024.4730171343424	1167.3167680746365	3.8
1471.0518117333447	909.3427395099998	831.2083541766557	906.2161861448999	1020.4539447589759	1155.251881355173	3.84
1485.9419527176804	913.858787225552	828.7549624107155	903.2442097748864	1025.3351306246439	1157.502753384498	3.88
1491.3431169235564	927.9754298001192	842.2969331352958	906.0087520920637	1042.9159690819426	1169.9370232157619	3.92
1500.7567163166223	938.1974675239404	841.9290914321977	912.1431124543873	1048.825327242809	1178.7996815332122	3.96
1527.2162775341712	960.6652223898444	861.5568720672654	919.2042154248627	1057.8401323968503	1179.6548270007054	4.0
