Thumb_R	Index_R	Time
0.0	0.0	0.04
0.0	0.0	0.08
0.0	0.0	0.12
0.0	0.0	0.16
0.0	0.0	0.2
0.0	0.0	0.24
0.0	0.0	0.28
0.0	0.0	0.32
0.0	0.0	0.36
0.0	0.0	0.4
0.0	0.0	0.44
0.0	0.0	0.48
0.0	0.0	0.52
0.0	0.0	0.56
0.0	0.0	0.6
0.0	0.0	0.64
0.0	0.0	0.68
0.0	0.0	0.72
0.0	0.0	0.76
0.0	0.0	0.8
0.0	0.0	0.84
0.0	0.0	0.88
0.0	0.0	0.92
0.0	0.0	0.96
0.0	0.0	1.0
0.0	0.0	1.04
0.0	0.0	1.08
0.0	0.0	1.12
0.0	0.0	1.16
0.0	0.0	1.2
0.0	0.0	1.24
0.0	0.0	1.28
0.0	0.0	1.32
0.0	0.0	1.36
0.0	0.0	1.4
0.0	0.0	1.44
0.0	0.0	1.48
0.0	0.0	1.52
0.0	0.0	1.56
0.0	0.0	1.6
0.0	0.0	1.64
0.0	0.0	1.68
0.0	0.0	1.72
0.0	0.0	1.76
1318.1059785548787	1277.1735897544838	1.8
1279.2375192998775	1235.3359241015055	1.84
1251.4205802685058	1187.676640529521	1.88
1233.7765435050458	1158.3403924832032	1.92
1221.2211523048568	1143.8964115675049	1.96
1205.7289030225872	1133.6947346444335	2.0
1187.4886248438313	1109.327447032912	2.04
1152.5341899849598	1088.0169153365803	2.08
1136.2004168636752	1071.507496253277	2.12
1128.867917187638	1067.5035923612302	2.16
1135.028790524475	1067.237415673779	2.2
1141.8333989234325	1054.5981212129404	2.24
1134.9638184421015	1051.4795867277417	2.28
1102.3528579853219	1052.4762437788524	2.32
1100.8256217635692	1059.3433129233017	2.36
1100.7707496081712	1057.8080376244723	2.4
1084.0683327719955	1061.4481410799297	2.44
1103.644156058479	1072.1398941361888	2.48
1112.713855090728	1076.3650693555485	2.52
1112.9210249809626	1072.341884598539	2.56
1110.6581583709144	1073.6439783145768	2.6
1104.053412493071	1068.7742488065066	2.64
1097.1040894319524	1067.126681487802	2.68
1086.141436965242	1063.5992788078715	2.72
