Wrist_R	Thumb_R	Index_R	Middle_R	Ring_R	Pinky_R	Time
0.0	0.0	0.0	0.0	0.0	0.0	0.04
0.0	0.0	0.0	0.0	0.0	0.0	0.08
0.0	0.0	0.0	0.0	0.0	0.0	0.12
0.0	0.0	0.0	0.0	0.0	0.0	0.16
0.0	0.0	0.0	0.0	0.0	0.0	0.2
0.0	0.0	0.0	0.0	0.0	0.0	0.24
0.0	0.0	0.0	0.0	0.0	0.0	0.28
0.0	0.0	0.0	0.0	0.0	0.0	0.32
0.0	0.0	0.0	0.0	0.0	0.0	0.36
0.0	0.0	0.0	0.0	0.0	0.0	0.4
0.0	0.0	0.0	0.0	0.0	0.0	0.44
0.0	0.0	0.0	0.0	0.0	0.0	0.48
0.0	0.0	0.0	0.0	0.0	0.0	0.52
0.0	0.0	0.0	0.0	0.0	0.0	0.56
0.0	0.0	0.0	0.0	0.0	0.0	0.6
0.0	0.0	0.0	0.0	0.0	0.0	0.64
0.0	0.0	0.0	0.0	0.0	0.0	0.68
0.0	0.0	0.0	0.0	0.0	0.0	0.72
0.0	0.0	0.0	0.0	0.0	0.0	0.76
0.0	0.0	0.0	0.0	0.0	0.0	0.8
0.0	0.0	0.0	0.0	0.0	0.0	0.84
0.0	0.0	0.0	0.0	0.0	0.0	0.88
0.0	0.0	0.0	0.0	0.0	0.0	0.92
0.0	0.0	0.0	0.0	0.0	0.0	0.96
0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	1.04
0.0	0.0	0.0	0.0	0.0	0.0	1.08
0.0	0.0	0.0	0.0	0.0	0.0	1.12
0.0	0.0	0.0	0.0	0.0	0.0	1.16
0.0	0.0	0.0	0.0	0.0	0.0	1.2
0.0	0.0	0.0	0.0	0.0	0.0	1.24
0.0	0.0	0.0	0.0	0.0	0.0	1.28
0.0	0.0	0.0	0.0	0.0	0.0	1.32
0.0	0.0	0.0	0.0	0.0	0.0	1.36
0.0	0.0	0.0	0.0	0.0	0.0	1.4
0.0	0.0	0.0	0.0	0.0	0.0	1.44
0.0	0.0	0.0	0.0	0.0	0.0	1.48
0.0	0.0	0.0	0.0	0.0	0.0	1.52
0.0	0.0	0.0	0.0	0.0	0.0	1.56
0.0	0.0	0.0	0.0	0.0	0.0	1.6
0.0	0.0	0.0	0.0	0.0	0.0	1.64
0.0	0.0	0.0	0.0	0.0	0.0	1.68
0.0	0.0	0.0	0.0	0.0	0.0	1.72
0.0	0.0	0.0	0.0	0.0	0.0	1.76
0.0	0.0	0.0	0.0	0.0	0.0	1.8
0.0	0.0	0.0	0.0	0.0	0.0	1.84
0.0	0.0	0.0	0.0	0.0	0.0	1.88
0.0	0.0	0.0	0.0	0.0	0.0	1.92
1882.006571749356	1882.006571749356	1882.006571749356	1882.006571749356	1882.006571749356	1882.006571749356	1.96
0.0	0.0	0.0	0.0	0.0	0.0	2.0
1695.3969861865833	1695.3969861865833	1695.3969861865833	1695.3969861865833	1695.3969861865833	1695.3969861865833	2.04
1633.9607534707422	1633.9607534707422	1633.9607534707422	1633.9607534707422	1633.9607534707422	1633.9607534707422	2.08
1550.9424151359453	1550.9424151359453	1550.9424151359453	1550.9424151359453	1550.9424151359453	1550.9424151359453	2.12
1498.3360496724772	1498.3360496724772	1498.3360496724772	1498.3360496724772	1498.3360496724772	1498.3360496724772	2.16
1452.1636708475985	1452.1636708475985	1452.1636708475985	1452.1636708475985	1452.1636708475985	1452.1636708475985	2.2
1438.1382095529325	1438.1382095529325	1438.1382095529325	1438.1382095529325	1438.1382095529325	1438.1382095529325	2.24
1433.4696367399897	1433.4696367399897	1433.4696367399897	1433.4696367399897	1433.4696367399897	1433.4696367399897	2.28
1436.9880833755667	1436.9880833755667	1436.9880833755667	1436.9880833755667	1436.9880833755667	1436.9880833755667	2.32
1451.5727353171865	1451.5727353171865	1451.5727353171865	1451.5727353171865	1451.5727353171865	1451.5727353171865	2.36
1467.3495628938942	1467.3495628938942	1467.3495628938942	1467.3495628938942	1467.3495628938942	1467.3495628938942	2.4
1487.266321280425	1487.266321280425	1487.266321280425	1487.266321280425	1487.266321280425	1487.266321280425	2.44
1552.6985860046234	1552.6985860046234	1552.6985860046234	1552.6985860046234	1552.6985860046234	1552.6985860046234	2.48
1677.59321064446	1677.59321064446	1677.59321064446	1677.59321064446	1677.59321064446	1677.59321064446	2.52
1840.2794432791338	1840.2794432791338	1840.2794432791338	1840.2794432791338	1840.2794432791338	1840.2794432791338	2.56
2031.1480983641331	2031.1480983641331	2031.1480983641331	2031.1480983641331	2031.1480983641331	2031.1480983641331	2.6
2152.421026322197	2152.421026322197	2152.421026322197	2152.421026322197	2152.421026322197	2152.421026322197	2.64
2159.2628929282237	2159.2628929282237	2159.2628929282237	2159.2628929282237	2159.2628929282237	2159.2628929282237	2.68
2141.152362133261	2141.152362133261	2141.152362133261	2141.152362133261	2141.152362133261	2141.152362133261	2.72
2121.7764344372163	2121.7764344372163	2121.7764344372163	2121.7764344372163	2121.7764344372163	2121.7764344372163	2.76
2084.8344643353394	2084.8344643353394	2084.8344643353394	2084.8344643353394	2084.8344643353394	2084.8344643353394	2.8
2064.4012074913176	2064.4012074913176	2064.4012074913176	2064.4012074913176	2064.4012074913176	2064.4012074913176	2.84
2043.8349396313931	2043.8349396313931	2043.8349396313931	2043.8349396313931	2043.8349396313931	2043.8349396313931	2.88
2043.0486155346612	2043.0486155346612	2043.0486155346612	2043.0486155346612	2043.0486155346612	2043.0486155346612	2.92
2054.0134343733184	1873.6608382639117	1657.913731953857	1696.3281210185653	1724.9023511840664	1736.2588121976446	2.96
2070.4884951813256	1872.457339396409	1663.2108237851899	1696.8730130532845	1723.6409353214806	1741.921345596887	3.0
2071.1608998175225	1859.3129170231791	1662.7463718806193	1701.312288278732	1735.612094073333	1760.6767000701175	3.04
2089.784025525112	1834.760240155962	1656.1737350249632	1699.8751906047487	1757.639446875522	1794.5390496023995	3.08
2112.2788215613396	1808.8031614968352	1643.5511622505355	1694.0731127063466	1765.71888967138	1800.5800462008935	3.12
2119.276857217247	1801.3311383218288	1644.7979188484712	1694.6455590592216	1771.8215893578938	1814.9834544061237	3.16
2115.4939767414157	1802.176155694354	1658.8257987104844	1692.2954379867172	1765.3266981427573	1806.3235209743902	3.2
2122.9367039936556	1834.551110049297	1663.6758610543786	1690.9738046842892	1790.877542263739	1862.910075974082	3.24
2115.788946116701	1879.8858515129111	1675.5891969094575	1706.6092733497385	1844.1683598444847	1903.1818553681123	3.28
2079.297493088551	1889.3619667106975	1675.7939325554785	1705.0076514082862	1835.453033158579	1891.4008286098378	3.32
2067.7855720544	1893.4052070658797	1667.2525093731354	1709.1583787415561	1865.651942569908	1917.4373581767036	3.36
2063.0412507928104	1877.2813755374568	1658.1742928084373	1693.3482530685728	1852.574863301238	1906.6203607840346	3.4
2028.3821520409135	1849.0043581106554	1637.5998657032976	1647.2492230867078	1704.0258193485338	1768.3596729866356	3.44
2014.5270341608002	1838.0824021257345	1639.4777475520964	1666.4641419895695	1760.9258409346232	1820.4310014170392	3.48
2019.73124768962	1815.4670684160249	1632.5103555522287	1649.5018391924173	1733.4621245291562	1779.4247819896814	3.52
2030.317964263435	1793.2513537492794	1621.810097126356	1668.088494037614	1765.1671531488823	1801.367710044132	3.56
2025.518310982213	1767.9563023061207	1622.594928875382	1733.4954798489118	1807.4067480419992	1852.415363887343	3.6
2051.4599321408114	1756.4352679487504	1620.5670550822565	1737.8500512649205	1808.393316773969	1847.2882531569685	3.64
2044.5760650267887	1739.7639281013862	1622.8585715699444	1726.4080177440867	1796.879638151663	1847.2127921280924	3.68
2052.3284186323076	1725.4697934269198	1611.2549516498655	1709.796240559778	1786.7286144491884	1831.0350711546832	3.72
2046.3379035854127	1717.5855381425017	1600.752405670797	1697.5617033958745	1781.9930758363926	1829.993830040906	3.76
2034.5590183807137	1704.8811333669082	1597.7233688928573	1721.4349497668404	1787.7319419520752	1833.2742535034458	3.8
2020.6849539595307	1699.8824889769453	1585.5337475546255	1712.6710053490121	1785.09721560678	1836.9108716115554	3.84
2021.9329276176804	1706.178696062481	1586.0197705701996	1717.8585790343463	1781.9530414725414	1829.5494753863327	3.88
2010.7480401278476	1693.7625765223936	1574.5734517641824	1698.9983800744358	1765.874446571583	1813.8781246806238	3.92
2003.2639918459581	1679.0276099689042	1566.2510231307012	1700.6212514523884	1771.5031531256345	1812.923185522282	3.96
1992.5597512643747	1667.4068646008036	1561.4846552883685	1685.4613838124362	1758.8956568916938	1803.183461457105	4.0
1993.493367312694	1663.973408905651	1557.1478037807208	1682.3410212746705	1750.7275350486505	1794.5669055674473	4.04
1987.1934997027734	1658.0081252016682	1555.8463580192229	1675.9934052222518	1747.2106443477091	1793.0892019982132	4.08
1992.1507056123571	1656.230191128617	1547.2417257876357	1671.0664502623172	1743.9312970386814	1789.1289113538523	4.12
1991.0746111067183	1657.550090660026	1547.0398563994459	1667.7116505730712	1740.7375774964119	1788.9951262899492	4.16
1988.0127028741504	1656.5781330544503	1544.463342431091	1668.828985064648	1740.5042945935586	1790.101976751344	4.2
1988.8481023042705	1655.6334578828225	1543.525712225599	1661.06732750608	1734.7846697593457	1788.5791210503128	4.24
1987.9022767562728	1657.489452927941	1540.671263549325	1651.2994748725855	1727.5820820462166	1783.776325319226	4.28
1982.4723537877694	1657.413945057176	1542.2576201909287	1650.4416756236844	1728.2522584564724	1784.8558436421663	4.32
1982.1177697812163	1666.6372547220624	1547.9658086721106	1651.0840578479513	1730.7704318828803	1788.3621972873154	4.36
1983.5410711474049	1673.3721581588331	1552.073940870165	1653.3687027072008	1727.4923516084139	1780.640658740214	4.4
1982.9604947228215	1684.0136559662883	1556.206795567271	1663.0483157320189	1735.6186681475178	1787.3693971439811	4.44
1979.7466964120406	1696.3428392406704	1555.3466916257962	1656.3699193997788	1730.3657270071417	1782.2990006563043	4.48
1972.7566176157536	1703.0606821068416	1558.797115237788	1649.8084763520299	1722.3611583436768	1774.6376873837617	4.52
1965.356923627674	1711.882292756765	1556.7627934950724	1630.8506235916511	1706.6878692538546	1754.2798907061883	4.56
1948.0479013401243	1712.1748953930216	1550.0600443279293	1600.0266851651318	1663.3327831644924	1720.0996793454374	4.6
