Thumb_R	Index_R	Time
1168.1627095756203	1151.7189621976586	2.04
1170.6827128444684	1151.5704667569623	2.08
1189.1412083626713	1147.0497824931394	2.12
1195.5132415486564	1168.158436600953	2.16
1193.1981233862668	1176.1649486247454	2.2
1193.7870869777234	1155.0349817626345	2.24
1192.5505298304981	1147.0470216537212	2.28
1192.1342632264902	1138.5213074823728	2.32
1190.0179853263653	1117.213324666871	2.36
1182.7173301284456	1081.9443618820026	2.4
1157.3998449627497	1055.0216262550152	2.44
1127.543103168154	1052.9856186132972	2.48
1102.3142187811366	1050.5443042153997	2.52
1095.2430071246042	1061.447394113356	2.56
1086.1007765280567	1035.6567116289227	2.6
1089.3162698798806	1067.3436180488666	2.64
1090.3248256322308	1091.1049383435238	2.68
1086.4646586392441	1074.025350544184	2.72
1081.8151070238544	1064.9232878307055	2.76
1093.2387641158252	1071.4295942356016	2.8
1118.7821979418482	1107.6992094870345	2.84
1150.644026844472	1155.7802405541963	2.88
1161.7062273731776	1174.4209512978707	2.92
1165.5966387787337	1171.3426552981514	2.96
1171.2992833794756	1182.349997710994	3.0
1182.4958947355422	1171.1290330237566	3.04
1200.1500700585793	1193.9141270931063	3.08
1219.6833378156766	1218.2403329744473	3.12
1248.0594881120821	1238.8241622015485	3.16
1270.5480698439544	1267.6680724150276	3.2
1308.4351712463658	1296.1723643407797	3.24
1346.5779324117123	1337.6759257198587	3.28
1386.714666581666	1363.2383521231825	3.32
1438.9055216959516	1404.466782216345	3.36
1478.9193303399632	1453.5984767852224	3.4
1494.1020656960525	1474.4537868075383	3.44
1497.8600826144932	1485.2852512975458	3.48
1493.1901012586054	1492.6504342538087	3.52
1478.1682127717704	1474.9293791594328	3.56
1453.9893392171375	1435.1432465094717	3.6
1441.970680387179	1422.0986899101997	3.64
1436.0340222012164	1418.1867042248525	3.68
1419.6398692643365	1407.097490669925	3.72
1392.878089253503	1387.6365727583157	3.76
1377.5085260189962	1368.3550162611823	3.8
1352.943165676289	1347.4470536070148	3.84
1326.5825907634262	1328.4855554143908	3.88
1314.7963762730526	1317.221455412747	3.92
1301.5393946129855	1312.4908563675356	3.96
1296.4081426957093	1311.8186822959374	4.0
1298.7820660453576	1317.2270813549787	4.04
1297.59676984386	1317.9733626420198	4.08
1307.334768458979	1326.9968696000094	4.12
1326.689750686553	1333.007514072579	4.16
1344.6555317331408	1341.503078825748	4.2
1356.1602370262985	1348.3810425702006	4.24
1367.2876953216905	1356.117030697822	4.28
1377.4788671120007	1365.8378645853875	4.32
1376.5696477034644	1364.5508293553955	4.36
1368.140510597675	1359.5044149833157	4.4
1356.293149416159	1351.260297438808	4.44
1340.709732505788	1336.827180122422	4.48
1329.9682881330236	1323.3469395136565	4.52
1311.5384314297596	1302.8981468097295	4.56
1294.2302980073891	1288.3762647547062	4.6
1276.7014884523521	1277.5827118840011	4.64
1264.9991734446064	1263.0695354747895	4.68
1250.163476437462	1248.2832836716987	4.72
1236.628160129056	1229.0310933799965	4.76
1217.1906068850467	1209.3914096278893	4.8
1199.8728700823392	1200.9836742562543	4.84
1205.4344642335254	1206.511840338825	4.88
1217.0618898993678	1216.8920134603695	4.92
1233.0293555757228	1227.766883747994	4.96
1256.943107316698	1244.5760546176598	5.0
1281.4367963520644	1260.7420710392237	5.04
1309.4075456798778	1270.47432222314	5.08
1313.1194394192833	1272.211499298544	5.12
1312.8828088314951	1267.9301450832854	5.16
1306.6689739931012	1255.8716114875947	5.2
1296.212173613608	1244.030261729406	5.24
1277.535041249061	1224.1937457255392	5.28
1262.5852796098727	1198.34606167137	5.32
1246.7455006825269	1180.2830486155701	5.36
1229.7220966142177	1163.3320666472232	5.4
1207.691956429275	1153.5337523927556	5.44
1188.8459987179103	1151.790163743784	5.48
1181.1527692118157	1146.0969170553599	5.52
1173.9421439203734	1144.8326908287381	5.56
1167.31497663543	1137.8613173345032	5.6
1160.5191828660486	1126.4163731420874	5.64
1151.2365911757759	1124.4954330125145	5.68
1154.7062079529828	1134.4412228265528	5.72
1161.8649474588365	1138.7438245116634	5.76
1164.917776566929	1142.981134022003	5.8
1168.5025636153027	1145.1506932662369	5.84
1173.5448780949819	1145.8747397770765	5.88
1173.9584933424808	1149.4952988029313	5.92
1178.07597625729	1155.425781085105	5.96
1180.32038108498	1152.678065776941	6.0
1176.3694081865333	1145.141793869141	6.04
1165.1302367721637	1123.102796152385	6.08
1146.4568011862323	1108.7258928797278	6.12
1132.4120512988134	1091.5406991050033	6.16
1119.0963560585612	1077.8628054292565	6.2
1105.2845426438425	1069.7634626609895	6.24
1104.317080505651	1065.386574537061	6.28
1110.13057074809	1072.1410640887357	6.32
1116.374119893059	1081.1836850764887	6.36
1113.3274678369653	1079.244407519795	6.4
1110.3829654140459	1073.1482836545877	6.44
1099.3922502323373	1059.4129604203808	6.48
1090.1256509250097	1049.9877544012602	6.52
1082.708545362927	1042.6739826623566	6.56
1074.1116515228082	1032.2939715712598	6.6
1064.0313212082535	1021.530982647488	6.64
1054.1491841488494	1012.7983086088764	6.68
1048.2655493716575	1005.9508633510662	6.72
1047.5704517383099	1006.4110483298815	6.76
1046.128086266767	1005.5257971325134	6.8
1046.3697387559962	1004.5517275402937	6.84
1044.5094356009974	1003.2805630438598	6.88
1044.4972261200303	1003.2401943652699	6.92
1045.2722517405039	1000.2857220772577	6.96
1042.455803509378	999.6237875086805	7.0
1039.681189296163	996.6434340744175	7.04
1036.7880429475608	996.0420400942556	7.08
1036.9065604860937	1000.1759046577316	7.12
1035.8811446863153	1000.2004401263088	7.16
1037.7487269363576	1005.9266464760757	7.2
1036.9850767544929	1002.1548537869022	7.24
1036.1537997491678	1001.5597545122516	7.28
1037.2416708066166	1001.4807247579928	7.32
1034.3129891927367	998.8006959014411	7.36
1031.6227262334642	996.8036436375454	7.4
1034.4306710420117	998.388441826301	7.44
1036.7651098283748	1001.4173356207347	7.48
1036.8358134367681	1002.023234278136	7.52
1034.5851786498379	1003.6813940834036	7.56
1035.533186753143	1003.3870121743672	7.6
1035.7566563913615	1002.6286569639346	7.64
1031.165886549491	1001.5406479478723	7.68
1029.5398126580087	1005.203363264786	7.72
1027.1823580817809	1000.350878945565	7.76
1024.1128835825446	997.6457318535707	7.8
1021.1600325209994	992.9875470548156	7.84
1020.8800875892002	993.3582764088532	7.88
1014.6958928031177	986.0788972844452	7.92
1012.319808337169	982.4013962042011	7.96
1008.8854724799977	946.8381546636045	8.0
1016.6365206880183	942.5056126590332	8.04
1018.0019684424677	970.0299527401515	8.08
1031.8910251983916	991.325460155081	8.12
1036.7959509696955	1000.8497114274305	8.16
1032.9822775386683	1002.1189085193216	8.2
1025.1723639688564	1001.7970319140363	8.24
1021.4929706177218	1001.465110615468	8.28
1017.4735431173989	1011.0332640305686	8.32
1017.2317401712828	1026.8457899996852	8.36
1001.6016968901574	1034.212760052808	8.4
993.3579554302477	1032.8359726826309	8.44
1003.2503650938867	1024.5740310696326	8.48
1008.2056894624052	963.2899756161472	8.52
1029.9346049805742	956.8047861547753	8.56
1040.4093793519569	959.2743435165943	8.6
1039.1866048554098	968.1174552240411	8.64
1028.7489450475766	986.5719754787839	8.68
1027.496810472861	990.002956525206	8.72
1016.060848598235	994.7845337343109	8.76
1014.7745374925255	1000.7824410022093	8.8
1016.5750190248478	1024.3498825160343	8.84
1008.974003581945	1014.6955754371958	8.88
1020.384287163979	1011.6939506465179	8.92
1025.1316386233016	976.051029284585	8.96
1035.3815383235706	962.976525069961	9.0
1038.0656653434842	975.1742315161241	9.04
1041.946778405765	990.0410996300866	9.08
1039.2315993231086	1003.0266852994001	9.12
1039.5185619445294	1011.7413774782945	9.16
1036.4564041983324	1009.6307631336848	9.2
1037.7483109382056	1013.6399197357274	9.24
1034.9230548997402	1012.6511562254198	9.28
1024.382135966775	1014.0903326810353	9.32
1023.4954292791303	1016.2600203726715	9.36
1023.3200501557998	1016.8039432430573	9.4
1019.3498999591743	1019.8385572826952	9.44
1018.98729955527	1021.4355423788544	9.48
1030.6783156074912	1019.3189476377753	9.52
1038.9383151328889	990.5972451084659	9.56
1060.9251145510989	976.6735823023545	9.6
1072.168320034472	1008.0607220445022	9.64
1072.7784309935914	1027.85956767967	9.68
1071.8541687877523	1031.6214433614844	9.72
1072.3101343330234	1045.062080995468	9.76
1071.2476116919074	1040.9989565799435	9.8
1068.771785070762	1052.6461669439186	9.84
1058.7054441873463	1049.4808749025892	9.88
1052.5465290164418	1041.3657816434318	9.92
1045.133379789028	1033.882448987885	9.96
1040.799269095871	1033.965163790506	10.0
1042.506405896722	1025.8751744792257	10.04
1039.9852200444261	1031.4762817283236	10.08
1028.6720763897802	1030.1397845219249	10.12
1023.0970560299884	1027.2606085730895	10.16
1019.9833730308825	1024.4568953729652	10.2
1018.554015075883	1012.112061774206	10.24
1015.9344712740144	1008.3351795221815	10.28
1011.1991983795878	994.7275129016544	10.32
1005.2637639343626	991.9260285310728	10.36
1005.8246563548121	989.0890680898808	10.4
1006.9635338062993	995.0283586540793	10.44
1034.8033660958624	1013.957594923975	10.48
1057.9381769517195	1050.3515093235076	10.52
1091.731004281899	1082.3868140624822	10.56
1117.2121496928826	1102.4541059922558	10.6
1126.4385351776027	1106.5512465885618	10.64
1141.5056037897682	1116.1207816837698	10.68
1152.6395463277822	1130.335136346576	10.72
1174.7938759482442	1160.675855014255	10.76
1196.6678955435975	1190.6057216878082	10.8
1223.174269623493	1226.1299459342345	10.84
1253.5939094772073	1264.434361596919	10.88
1287.3277005485102	1302.0834591800428	10.92
1340.7446528472092	1355.955752136473	10.96
1389.5274843346099	1399.4528658644522	11.0
1433.1828437386616	1438.2323047571997	11.04
1466.5655729761247	1466.3850602993773	11.08
1492.1807443957075	1493.582667675111	11.12
1502.1224143809523	1507.690149498008	11.16
1509.3666949469948	1509.0067488684047	11.2
1513.2729972193213	1510.9877069077158	11.24
1518.4704759333251	1512.919848458905	11.28
1510.8359067981664	1507.0105455430773	11.32
1517.849919385484	1511.2023263042915	11.36
1518.5303979972418	1512.402536613187	11.4
1513.669454337086	1505.5372958898502	11.44
1513.999764143443	1511.094212847457	11.48
1511.9285264196849	1524.899600458466	11.52
1502.1433526264582	1538.6885166828856	11.56
1500.7085278360516	1533.3811524294417	11.6
1483.9236064889208	1514.5388744304546	11.64
1450.8517276194777	1476.3098224005544	11.68
1410.7368284554143	1415.3775206444413	11.72
1344.8640624873156	1333.9102902112663	11.76
1268.681097216854	1262.03026056488	11.8
1243.0429719947563	1208.4322530233392	11.84
1214.1991048794807	1176.3840143142645	11.88
1186.1181134474225	1151.8878808244756	11.92
1167.2367995353925	1146.1488520781359	11.96
1179.0664667332928	1141.7731943992567	12.0
1172.8316753866966	1135.6671021242234	12.04
1164.847156096406	1135.8855393564968	12.08
1161.509173975855	1131.1839995202308	12.12
1160.0953838930457	1125.4590625953565	12.16
1150.7139131546753	1126.4614950472708	12.2
1143.3858146651057	1121.3516361528536	12.24
1134.9135785440403	1115.5031129822978	12.28
1137.3241244661301	1112.413640237875	12.32
1133.6164601432515	1106.1216499814127	12.36
1130.1956213889275	1099.0302504924737	12.4
1131.1674081018584	1096.5786604262114	12.44
1129.334875036161	1093.995833527663	12.48
1131.9226160680896	1101.0268595354423	12.52
1135.7805242066127	1098.616771663494	12.56
1135.3597681110361	1098.4624736279798	12.6
1138.0930380096281	1105.9116838642794	12.64
1136.459636145799	1101.5467819406504	12.68
1133.8970167265618	1100.6364520848406	12.72
1139.2014278172564	1099.4585870589322	12.76
1145.6321369772352	1098.9367165710744	12.8
1144.772726961831	1099.897183453232	12.84
1145.4013332955803	1099.8072611244231	12.88
1146.0916794040013	1099.1072788786598	12.92
1141.3540845459224	1097.2547295618826	12.96
1136.9441176430237	1093.6239369474501	13.0
1130.584609885955	1089.8256218098215	13.04
1131.4470957161127	1087.9148469846875	13.08
1128.0158674439167	1085.8821089079233	13.12
1129.0225881044964	1087.0838712459883	13.16
1125.9609751945634	1088.0905453011896	13.2
1122.638078234	1085.436130668162	13.24
1120.6715796975554	1086.1758474645776	13.28
1121.660790540031	1083.4408562109634	13.32
1124.7824596841635	1088.6078139901597	13.36
1129.1639982486017	1092.6777144127072	13.4
1126.9292281155938	1092.5230754408437	13.44
1126.702275237621	1090.0582793824258	13.48
1125.9178459665902	1088.6200496487945	13.52
1125.1779521120661	1087.2742243344896	13.56
1120.0209576406326	1083.3262534401529	13.6
1120.7083701747288	1084.5744281502216	13.64
1121.4491752153167	1086.738152962998	13.68
1122.8141076336615	1088.4035919679845	13.72
1121.0024718556751	1086.9551049340344	13.76
1121.5827395234949	1087.8891726096851	13.8
1119.131695028016	1086.6509664134387	13.84
1120.7908357774525	1080.099264767313	13.88
1119.4495536418938	1082.7020344382042	13.92
1117.0557295692397	1082.9666514306346	13.96
1116.1828533304256	1082.8584793560806	14.0
1117.7848355168564	1085.996961360028	14.04
1115.6636793387	1082.2645946975767	14.08
1117.132326484655	1085.4591742069777	14.12
1118.3236058301309	1085.2240727077972	14.16
1117.7021128470797	1086.1756700286576	14.2
1118.3682810549594	1088.2703398588988	14.24
1117.5204644673206	1083.1282430636606	14.28
1117.7056661929053	1087.2411703592886	14.32
1120.6562723187792	1086.552163032922	14.36
1120.9032461351412	1087.5653912924433	14.4
1125.258844586188	1092.498723435772	14.44
1123.7260269351352	1091.2326854716596	14.48
1123.3544809052742	1092.9086910861984	14.52
1124.2552456185656	1090.680714241626	14.56
1126.0593791860972	1092.3818900637675	14.6
1127.676791578027	1095.445131611475	14.64
1136.971156939256	1099.5653521215972	14.68
1143.7976945351988	1107.7413650223525	14.72
1149.7873783172513	1119.009625894179	14.76
1161.0128736692686	1132.3285155875121	14.8
1176.5880852173668	1146.941387386541	14.84
1205.0763774596862	1149.694296585007	14.88
1231.0463924448695	1153.8143436398673	14.92
1256.1770754030304	1163.6415950519602	14.96
1275.9336488153253	1153.5394903196766	15.0
1289.9597810858359	1134.8640119151898	15.04
1298.0916091789734	1135.3469823545527	15.08
1306.0112761974012	1118.966289315731	15.12
1306.4288898652844	1103.154265635974	15.16
1305.2897128871834	1089.0111435148633	15.2
1296.6410591440292	1089.2812162513299	15.24
1285.4943124516565	1084.1443620597015	15.28
1267.5314222909074	1079.4048542885887	15.32
1261.3141507482742	1079.5342431796496	15.36
1266.7079866613506	1078.8541865911425	15.4
1260.8530952885335	1079.9247666356791	15.44
1267.2522340988578	1080.7600843803982	15.48
1265.6755168100124	1084.670000433113	15.52
1276.563218531502	1085.9191102144596	15.56
1267.4973611203577	1090.90800690765	15.6
1267.9654851845644	1093.3619933647751	15.64
1264.08748001456	1088.4993196606615	15.68
1263.550735502486	1089.717159597992	15.72
1267.1336557093648	1090.298256416333	15.76
1269.1885285629107	1093.0847905056573	15.8
1265.5294579298895	1093.86859506007	15.84
1258.1522755129379	1091.7262306464193	15.88
1260.9468104248565	1092.6414620656758	15.92
1256.1872788508454	1093.9898635110226	15.96
1263.5934041777093	1094.7276189069582	16.0
1260.0563493358047	1092.860030650593	16.04
1263.848155771858	1090.8453894858274	16.08
1265.6751274278	1090.9886751645631	16.12
1267.6029907369025	1092.241799112642	16.16
1262.3851929893758	1089.8880160044062	16.2
1252.9690393110925	1085.6209521179321	16.24
1255.9939302897174	1084.4299644589735	16.28
1253.9411502493122	1083.0532136248887	16.32
1245.0874062520802	1085.3727363727546	16.36
1246.5093283463589	1079.5864343660953	16.4
1248.4605028311119	1076.5475836273192	16.44
1249.065023780607	1074.88357676789	16.48
1249.1778094113156	1076.1451055749612	16.52
1239.4397272951758	1072.3615871392144	16.56
1248.9790425205122	1070.8746557305794	16.6
1241.813221352904	1071.486541531009	16.64
1230.588386656008	1071.3508560318542	16.68
1238.5827822474932	1068.729166924894	16.72
1239.6866521025725	1068.1658822246734	16.76
1238.598632925701	1068.2928429508338	16.8
1242.9038660874817	1067.141042302269	16.84
1239.6155006415183	1066.9377752708413	16.88
1237.3934611827235	1065.7559576224469	16.92
1235.682017638659	1065.8975663340761	16.96
1241.5609859812043	1066.279045166899	17.0
1234.19896253435	1066.078170346944	17.04
1234.8657736179327	1066.0223892878419	17.08
1234.623662866819	1066.7656044404696	17.12
1240.481399450149	1062.1237979352743	17.16
1243.5347374936625	1062.7104208890555	17.2
1235.802132649162	1062.3795011563066	17.24
1236.9437565735525	1060.5965636154785	17.28
1235.1488097723898	1061.5654274160227	17.32
1236.7703451738982	1064.083117752993	17.36
1235.6366221201981	1065.250785658867	17.4
1236.9415339988382	1063.1915190380391	17.44
1232.7651308997768	1066.1827481865673	17.48
1233.8088447604298	1063.0993238548556	17.52
1231.8571145646872	1059.7178595452897	17.56
1234.2835568020212	1058.8656697507297	17.6
1234.1937053941813	1058.759852261178	17.64
1236.3888565008554	1061.3707695370563	17.68
1232.6516757451118	1060.3614932729586	17.72
1232.6873463574607	1062.3720904723332	17.76
1231.6383784955528	1059.350485576939	17.8
1237.6953163022336	1057.7215665882495	17.84
1231.0994107415404	1061.1614136088037	17.88
1238.0374366642611	1058.8027820765951	17.92
1233.5855161866884	1061.3821346456364	17.96
1232.0603616693904	1059.2569187725799	18.0
1232.3301661287883	1059.7952784025322	18.04
1239.3271122096664	1060.4640120324352	18.08
1237.3126017714503	1059.9800515009922	18.12
1232.9962964410665	1059.1880527836686	18.16
1232.4956459733687	1058.997036434959	18.2
1232.3299081728483	1058.6388451233056	18.24
1225.634972102358	1063.2602361589113	18.28
1231.171875597356	1058.272768147728	18.32
1232.9912166048355	1058.6902601176962	18.36
1236.813281515695	1061.2738262077871	18.4
1233.4094426767808	1066.6547059798677	18.44
1243.7735136547412	1069.2597040503185	18.48
1243.229160463331	1075.4564478558943	18.52
1240.3546890811583	1084.7104098920488	18.56
1257.929094706532	1091.6252865840365	18.6
1259.296530094287	1104.99574413188	18.64
1271.5788433129842	1118.467710614448	18.68
1287.4276597378077	1133.352100078608	18.72
1290.1326597098976	1144.174180805149	18.76
1296.738511402752	1150.4318925665873	18.8
1290.603604417758	1153.3811840247397	18.84
1295.6513056575384	1155.523369327532	18.88
1299.7711395498545	1158.0475010140576	18.92
1298.7628017879733	1160.3486276689114	18.96
1296.7535710965085	1166.8056018881177	19.0
1307.6055717950285	1170.4932486270184	19.04
1301.3136176464122	1175.0357266190304	19.08
1303.4563142728293	1178.3702411889747	19.12
1308.4179842098663	1184.4225123580022	19.16
1310.1391752119744	1189.1789389467529	19.2
1312.3716622133527	1190.8375495998712	19.24
1317.454573420398	1194.8441623509125	19.28
1310.7163418502987	1194.9449195448888	19.32
1312.883566063597	1194.341913441748	19.36
1312.77406582644	1196.8750121104706	19.4
1316.0172535297997	1198.7849241508802	19.44
1311.2654105076467	1201.3690322486887	19.48
1314.646951267477	1198.533094733901	19.52
1306.2026220760972	1203.105918156625	19.56
1308.9094218971095	1203.533800565605	19.6
1311.2926589730164	1202.2003971461459	19.64
1304.8440593494963	1203.2174466045713	19.68
1310.9065270047681	1203.539119419641	19.72
1304.1646453300186	1204.5777762060309	19.76
1302.4777563437501	1204.7708672553442	19.8
1303.7646212799727	1204.221443752832	19.84
1308.607217675276	1201.0508978834378	19.88
1316.0105028584446	1203.7147411341625	19.92
1323.6164160449941	1214.4295385429189	19.96
1328.8873949942235	1219.2341553987467	20.0
1329.12058121303	1219.8168970679462	20.04
1331.704331021401	1223.9881982022057	20.08
1322.1483562340368	1224.9280894620372	20.12
1325.4614269623555	1228.4359762812296	20.16
1344.050339007501	1234.919951757054	20.2
1336.23008559607	1240.5569059566258	20.24
1322.6515690026422	1243.057005783347	20.28
1331.9049118165474	1243.7028645504847	20.32
1325.461614187204	1244.5117772598135	20.36
1327.05373661171	1247.944129939929	20.4
1329.745053060883	1247.3919855808756	20.44
1338.6314735728813	1251.217248715285	20.48
1330.0364109650627	1249.8078852712767	20.52
1328.6403298018452	1253.7297407093965	20.56
1333.544375079232	1253.1842677036489	20.6
1333.1398611661439	1253.077432823725	20.64
1330.8750186547031	1252.544780669715	20.68
1331.3954045518901	1251.933531960034	20.72
1333.9243633878634	1254.4904494446612	20.76
1331.0955821955479	1255.2054491966417	20.8
1336.4914319842821	1256.001439597845	20.84
1337.665438741508	1256.1920409361935	20.88
1337.3846989445765	1256.0797804924969	20.92
1341.2407397945544	1257.828297987222	20.96
1342.8405080247833	1255.7082581153313	21.0
1335.6703949178477	1257.2037561432667	21.04
1350.880055465288	1254.571562358295	21.08
1335.510769488648	1255.3076649744385	21.12
1346.7738946768523	1255.2277899401597	21.16
1344.5916465585435	1256.2617629999377	21.2
1344.5483469694636	1256.8142920241557	21.24
1346.428344252063	1252.9142112657748	21.28
1338.8733891489273	1254.5908115101793	21.32
1347.7953518027282	1253.5249276630486	21.36
1343.7100945328784	1252.6174473618378	21.4
1346.5997384983177	1252.299932729335	21.44
1336.7511393234463	1253.3742844998615	21.48
1342.4000334094815	1248.8965841277463	21.52
1338.2897706301037	1252.4116030277946	21.56
1345.458925982384	1249.357477456705	21.6
1344.5513377042162	1252.1700731989304	21.64
1346.5246177269564	1252.5646687454694	21.68
1340.5640421842886	1251.8997883681857	21.72
1346.4713324769803	1250.0676104456281	21.76
1344.5750078676788	1252.253359471453	21.8
1345.6550498738488	1251.7743767422346	21.84
1339.5242410465476	1254.762043236099	21.88
1346.0834375910586	1254.2034023596239	21.92
1346.1372941771847	1249.5989659491559	21.96
1342.561716554053	1251.646815161982	22.0
1343.9518129507878	1252.05838589938	22.04
1344.3161206099176	1253.6862153990244	22.08
1345.6311154984774	1252.2274789499168	22.12
1349.1969963522688	1253.4506084088814	22.16
1348.0820118786592	1253.002191720858	22.2
1348.5461417334468	1251.896193791552	22.24
1346.644303673895	1256.0720236368168	22.28
1351.5028993477827	1253.9333388904145	22.32
1346.0343871136586	1256.0557071267158	22.36
1348.1553675081168	1258.3790336647728	22.4
1351.279681022741	1257.891164942932	22.44
1346.195946887238	1259.1242054397476	22.48
1349.065560435624	1257.105220878578	22.52
1344.9781377136596	1261.190639814157	22.56
1354.6625680190766	1256.5364972763828	22.6
1346.5876471543384	1258.8323316249844	22.64
1345.8938610516639	1259.592099573426	22.68
1351.5254003443254	1257.5229497532846	22.72
1339.7626722445098	1259.6684504481607	22.76
1351.2247526232043	1259.030138553192	22.8
1356.1123130834264	1254.968976424705	22.84
1348.239761663155	1258.3562982098174	22.88
1353.0363604841953	1257.8279605551054	22.92
1355.394389606914	1253.211958300167	22.96
1343.668898225529	1255.2106612576483	23.0
1353.4904974008525	1252.5935143920572	23.04
1350.5899594833456	1255.2237842409254	23.08
1351.719782140809	1255.0294420470818	23.12
1346.5284036092603	1254.4502134090205	23.16
1353.3582482306763	1256.0325616634743	23.2
1357.4580274688121	1255.432658501938	23.24
1349.7712830526666	1257.5833127826068	23.28
1355.9109637540298	1254.0299580436154	23.32
1350.3063347928703	1255.2925172562511	23.36
1356.2864133983342	1253.6253182522535	23.4
1348.3234560956785	1253.9253486885796	23.44
1352.7341480944401	1255.4382241626358	23.48
1350.061785379838	1254.2550264876052	23.52
1346.4197125253036	1253.7472691668167	23.56
1346.514748022439	1255.199212028542	23.6
1356.716423187448	1253.4710566042747	23.64
1349.1104926894955	1252.6498754555453	23.68
1347.939019321969	1254.768616757097	23.72
1352.5189861190195	1250.4038381962719	23.76
1348.9299663674312	1255.4745138457445	23.8
1348.132373928511	1249.0332034298344	23.84
1347.1907370828217	1254.4997861056445	23.88
1350.0823528423423	1255.2529402276955	23.92
1350.1116869791138	1255.3014706931133	23.96
1349.3753693486767	1254.262817217972	24.0
1352.9870978843514	1255.6053004478351	24.04
1354.6184897486412	1256.2970541886739	24.08
1349.7909703762662	1251.497189502962	24.12
1354.2827432679992	1257.6959012725276	24.16
1348.8711815853007	1254.4991110785938	24.2
1353.8506423450674	1259.4166309995358	24.24
1356.22085096187	1258.101633676411	24.28
1354.2621767810053	1259.2206979367284	24.32
1355.1489750370158	1257.5920675141317	24.36
1349.046841248775	1258.061556138545	24.4
1356.730502369796	1257.1729930076888	24.44
1354.8264407864135	1257.9122172796733	24.48
1347.0093884548724	1258.58730151437	24.52
1351.9916508925767	1253.2201811771604	24.56
1351.925029420596	1257.5444767657934	24.6
1352.1259472234206	1258.5938159786438	24.64
1350.6782290018195	1256.3202200130202	24.68
1353.828514364273	1255.731684520877	24.72
1353.529259948101	1255.8601122777281	24.76
1351.4277508096793	1257.9837650488976	24.8
1353.8914432418908	1254.8640705319424	24.84
1352.5411262138157	1257.3780696930512	24.88
1347.5557015436875	1256.6450494327892	24.92
1351.362732168326	1253.3390171235012	24.96
1346.6770642795907	1254.2452825644737	25.0
1357.3522885619486	1257.53548171565	25.04
1347.867241391605	1259.2451459564509	25.08
1356.8241109298704	1256.9096929178263	25.12
1348.8490165157873	1255.950096629059	25.16
1350.2592095552232	1255.9931302455993	25.2
1353.8344723537061	1256.5114404839787	25.24
1348.4109567141868	1254.7212315336742	25.28
1343.898298413404	1255.3831806311646	25.32
1351.1316479259315	1254.3997134842582	25.36
1346.5074029764266	1253.6672855332222	25.4
1351.6057907818458	1252.5052636521439	25.44
1345.9651833543594	1255.6654897393876	25.48
1346.270525435377	1253.092406633061	25.52
1346.9810481349898	1252.3767717591827	25.56
1348.810287162155	1252.2288060185822	25.6
1350.0658026141878	1254.7451416498457	25.64
1347.941928464192	1254.352687135703	25.68
1344.0201223019087	1254.793693300395	25.72
1349.6160902237061	1255.315179840711	25.76
1345.546934064911	1254.233721322665	25.8
1347.3898234803382	1253.7117864298075	25.84
1350.031640837549	1252.3721565248104	25.88
1354.5731046290896	1251.1322891513332	25.92
1350.763260068508	1252.217107908248	25.96
1357.7000952327649	1251.5842471898445	26.0
1353.670322293168	1251.1968092489717	26.04
