Thumb_R	Index_R	Time
1112.4203911858347	1105.124411364608	15.68
1113.3532032259225	1103.107891684981	15.72
1112.9530064419894	1102.0013879013536	15.76
1111.3668410472499	1101.9371121673994	15.8
1110.9855899891002	1102.0194606493437	15.84
1107.6575620012902	1098.3880138779907	15.88
1105.5681579159059	1097.8781282105465	15.92
1114.3119712171067	1091.3037099913208	15.96
1124.6156683625434	1071.4401292197158	16.0
1142.4985039959872	1060.7684546835228	16.04
1161.581497584411	1061.7869445662764	16.08
1185.9017227952495	1062.50845411682	16.12
1213.5969329197044	1061.1866266004704	16.16
1227.295695234045	1060.3063408882801	16.2
1244.3379476899675	1062.0842009220873	16.24
1240.0447230621205	1062.2251718713844	16.28
1237.087851954292	1056.5867751630776	16.32
1230.8925621956048	1048.5727952504117	16.36
1230.3271835649355	1049.4940534037207	16.4
1239.8068249013882	1057.4255008598348	16.44
0.0	0.0	16.48
1285.2519734783707	1102.307648196822	16.52
1289.328995002895	1126.793486751926	16.56
1315.096341847666	1140.7024969031902	16.6
1316.190680400454	1141.250077287913	16.64
1309.1254657448344	1142.4277401191912	16.68
1306.3548276499587	1144.9588262178097	16.72
0.0	0.0	16.76
1314.283395593152	1150.5309912544108	16.8
1316.2312781808996	1157.1404978170149	16.84
1320.8272257917065	1176.535205969024	16.88
1347.953375170408	1203.4263837147032	16.92
1386.2002539654322	1240.4680802924852	16.96
1402.8790240664725	1272.2654177678683	17.0
1427.3111298809167	1299.3985339336723	17.04
1437.5317993882934	1327.2860515451769	17.08
1440.8389191223523	1347.477929172345	17.12
1438.8546193293957	1353.9644589325037	17.16
1443.1613531677478	1351.610570314706	17.2
1439.7011498411887	1345.0895686510937	17.24
1412.0087636336098	1325.4306176720868	17.28
1389.855895976819	1302.7167844009307	17.32
1378.571757904745	1286.5639659195963	17.36
1364.4438458363982	1272.680572517421	17.4
1343.019735629147	1254.8601292182877	17.44
1328.7448570966992	1239.018496308138	17.48
1313.8279379140727	1220.7338530844302	17.52
1304.4815027680427	1208.7712401079339	17.56
1292.4935655882994	1191.0449274730627	17.6
1278.0456866532497	1179.6989769058775	17.64
1271.318380393297	1169.4983556590246	17.68
1261.9590616311043	1159.7362946064134	17.72
1254.5225284247738	1151.0246082577428	17.76
1241.134616548948	1142.3702969685835	17.8
1236.3002158441288	1135.2965973663102	17.84
1234.0901963166875	1126.8469689912768	17.88
1225.0254901809303	1123.0128479195173	17.92
1220.538995045067	1114.10325278576	17.96
1216.428362689909	1109.4710659687319	18.0
1213.1897288825082	1104.628363005828	18.04
1217.0312458752364	1103.5794119049888	18.08
1205.1175220084967	1098.7898295115044	18.12
1215.668113350382	1098.3902075601736	18.16
1204.0935346210547	1096.4045194602531	18.2
1201.9245942319942	1093.230432004818	18.24
1201.331198380783	1094.0872665936643	18.28
1195.394371793712	1095.6401434657953	18.32
1198.248808841795	1097.1676395731472	18.36
1206.8401904246837	1098.012781926893	18.4
1204.3212881955908	1095.6302317622751	18.44
1203.5578752516124	1095.056277470172	18.48
1203.4975858786167	1093.5808650032786	18.52
1204.6157752892266	1095.7415786504675	18.56
1208.1432979093108	1095.425952740511	18.6
1201.4292040036985	1093.0452787562917	18.64
1203.4223105098501	1093.8798972314532	18.68
1203.1210209511937	1092.6637662232226	18.72
1201.1743905003186	1094.5789014967738	18.76
1209.0670649019444	1098.1213240767202	18.8
1207.68887004603	1102.5328971759695	18.84
1212.5557318444235	1121.6426236501104	18.88
1245.2274134268434	1149.1103902891343	18.92
1258.37904297427	1172.8630177583707	18.96
1277.0929506621571	1193.8238994923813	19.0
1292.5148575664584	1208.6402465210606	19.04
1305.4165735641939	1224.2536984273804	19.08
1311.168595238934	1236.0033618773887	19.12
