Wrist_R	Thumb_R	Index_R	Middle_R	Ring_R	Pinky_R	Time
0.0	0.0	0.0	0.0	0.0	0.0	0.04
0.0	0.0	0.0	0.0	0.0	0.0	0.08
0.0	0.0	0.0	0.0	0.0	0.0	0.12
0.0	0.0	0.0	0.0	0.0	0.0	0.16
0.0	0.0	0.0	0.0	0.0	0.0	0.2
0.0	0.0	0.0	0.0	0.0	0.0	0.24
0.0	0.0	0.0	0.0	0.0	0.0	0.28
0.0	0.0	0.0	0.0	0.0	0.0	0.32
0.0	0.0	0.0	0.0	0.0	0.0	0.36
0.0	0.0	0.0	0.0	0.0	0.0	0.4
0.0	0.0	0.0	0.0	0.0	0.0	0.44
0.0	0.0	0.0	0.0	0.0	0.0	0.48
0.0	0.0	0.0	0.0	0.0	0.0	0.52
0.0	0.0	0.0	0.0	0.0	0.0	0.56
0.0	0.0	0.0	0.0	0.0	0.0	0.6
0.0	0.0	0.0	0.0	0.0	0.0	0.64
0.0	0.0	0.0	0.0	0.0	0.0	0.68
0.0	0.0	0.0	0.0	0.0	0.0	0.72
0.0	0.0	0.0	0.0	0.0	0.0	0.76
0.0	0.0	0.0	0.0	0.0	0.0	0.8
0.0	0.0	0.0	0.0	0.0	0.0	0.84
0.0	0.0	0.0	0.0	0.0	0.0	0.88
0.0	0.0	0.0	0.0	0.0	0.0	0.92
0.0	0.0	0.0	0.0	0.0	0.0	0.96
0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	1.04
0.0	0.0	0.0	0.0	0.0	0.0	1.08
0.0	0.0	0.0	0.0	0.0	0.0	1.12
0.0	0.0	0.0	0.0	0.0	0.0	1.16
0.0	0.0	0.0	0.0	0.0	0.0	1.2
0.0	0.0	0.0	0.0	0.0	0.0	1.24
0.0	0.0	0.0	0.0	0.0	0.0	1.28
0.0	0.0	0.0	0.0	0.0	0.0	1.32
0.0	0.0	0.0	0.0	0.0	0.0	1.36
0.0	0.0	0.0	0.0	0.0	0.0	1.4
0.0	0.0	0.0	0.0	0.0	0.0	1.44
0.0	0.0	0.0	0.0	0.0	0.0	1.48
0.0	0.0	0.0	0.0	0.0	0.0	1.52
0.0	0.0	0.0	0.0	0.0	0.0	1.56
1871.4437020765902	1871.4437020765902	1871.4437020765902	1871.4437020765902	1871.4437020765902	1871.4437020765902	1.6
1878.5010145462345	1878.5010145462345	1878.5010145462345	1878.5010145462345	1878.5010145462345	1878.5010145462345	1.64
1887.2388036001278	1887.2388036001278	1887.2388036001278	1887.2388036001278	1887.2388036001278	1887.2388036001278	1.68
1891.528864869462	1891.528864869462	1891.528864869462	1891.528864869462	1891.528864869462	1891.528864869462	1.72
1892.1089449975318	1892.1089449975318	1892.1089449975318	1892.1089449975318	1892.1089449975318	1892.1089449975318	1.76
1893.2362776035277	1893.2362776035277	1893.2362776035277	1893.2362776035277	1893.2362776035277	1893.2362776035277	1.8
1889.2448248398716	1889.2448248398716	1889.2448248398716	1889.2448248398716	1889.2448248398716	1889.2448248398716	1.84
1873.7926237827132	1873.7926237827132	1873.7926237827132	1873.7926237827132	1873.7926237827132	1873.7926237827132	1.88
1857.4887685535907	1857.4887685535907	1857.4887685535907	1857.4887685535907	1857.4887685535907	1857.4887685535907	1.92
1852.6636716142739	1852.6636716142739	1852.6636716142739	1852.6636716142739	1852.6636716142739	1852.6636716142739	1.96
1829.5204784334642	1829.5204784334642	1829.5204784334642	1829.5204784334642	1829.5204784334642	1829.5204784334642	2.0
1808.6058745874955	1808.6058745874955	1808.6058745874955	1808.6058745874955	1808.6058745874955	1808.6058745874955	2.04
1801.1748072145283	1801.1748072145283	1801.1748072145283	1801.1748072145283	1801.1748072145283	1801.1748072145283	2.08
1789.973246484493	1789.973246484493	1789.973246484493	1789.973246484493	1789.973246484493	1789.973246484493	2.12
1776.8369152286912	1776.8369152286912	1776.8369152286912	1776.8369152286912	1776.8369152286912	1776.8369152286912	2.16
1762.9245122881925	1762.9245122881925	1762.9245122881925	1762.9245122881925	1762.9245122881925	1762.9245122881925	2.2
1769.2419297664794	1769.2419297664794	1769.2419297664794	1769.2419297664794	1769.2419297664794	1769.2419297664794	2.24
1765.4831848287934	1765.4831848287934	1765.4831848287934	1765.4831848287934	1765.4831848287934	1765.4831848287934	2.28
1769.026184153842	1769.026184153842	1769.026184153842	1769.026184153842	1769.026184153842	1769.026184153842	2.32
1761.9984658038327	1761.9984658038327	1761.9984658038327	1761.9984658038327	1761.9984658038327	1761.9984658038327	2.36
1770.3445483730277	1770.3445483730277	1770.3445483730277	1770.3445483730277	1770.3445483730277	1770.3445483730277	2.4
1773.9660253796565	1773.9660253796565	1773.9660253796565	1773.9660253796565	1773.9660253796565	1773.9660253796565	2.44
1780.8136073788774	1780.8136073788774	1780.8136073788774	1780.8136073788774	1780.8136073788774	1780.8136073788774	2.48
1787.006539449324	1787.006539449324	1787.006539449324	1787.006539449324	1787.006539449324	1787.006539449324	2.52
1795.150652824844	1795.150652824844	1795.150652824844	1795.150652824844	1795.150652824844	1795.150652824844	2.56
1799.2708133573813	1799.2708133573813	1799.2708133573813	1799.2708133573813	1799.2708133573813	1799.2708133573813	2.6
1826.4903863292252	1826.4903863292252	1826.4903863292252	1826.4903863292252	1826.4903863292252	1826.4903863292252	2.64
1846.0328984804732	1846.0328984804732	1846.0328984804732	1846.0328984804732	1846.0328984804732	1846.0328984804732	2.68
1854.9899449115794	1854.9899449115794	1854.9899449115794	1854.9899449115794	1854.9899449115794	1854.9899449115794	2.72
1870.6990374694255	1870.6990374694255	1870.6990374694255	1870.6990374694255	1870.6990374694255	1870.6990374694255	2.76
1900.2752907523727	1900.2752907523727	1900.2752907523727	1900.2752907523727	1900.2752907523727	1900.2752907523727	2.8
1911.8157548275083	1911.8157548275083	1911.8157548275083	1911.8157548275083	1911.8157548275083	1911.8157548275083	2.84
1933.7965070501753	1933.7965070501753	1933.7965070501753	1933.7965070501753	1933.7965070501753	1933.7965070501753	2.88
1953.5449488756328	1953.5449488756328	1953.5449488756328	1953.5449488756328	1953.5449488756328	1953.5449488756328	2.92
1955.023803954082	1955.023803954082	1955.023803954082	1955.023803954082	1955.023803954082	1955.023803954082	2.96
1963.6540898971787	1963.6540898971787	1963.6540898971787	1963.6540898971787	1963.6540898971787	1963.6540898971787	3.0
1972.3244747801382	1972.3244747801382	1972.3244747801382	1972.3244747801382	1972.3244747801382	1972.3244747801382	3.04
1996.3128156916562	1996.3128156916562	1996.3128156916562	1996.3128156916562	1996.3128156916562	1996.3128156916562	3.08
1992.3618064866482	1992.3618064866482	1992.3618064866482	1992.3618064866482	1992.3618064866482	1992.3618064866482	3.12
2014.1612586686592	2014.1612586686592	2014.1612586686592	2014.1612586686592	2014.1612586686592	2014.1612586686592	3.16
2033.1077005717339	2033.1077005717339	2033.1077005717339	2033.1077005717339	2033.1077005717339	2033.1077005717339	3.2
2037.9916375361552	2037.9916375361552	2037.9916375361552	2037.9916375361552	2037.9916375361552	2037.9916375361552	3.24
2053.0243160395544	2053.0243160395544	2053.0243160395544	2053.0243160395544	2053.0243160395544	2053.0243160395544	3.28
2074.4146215667765	2074.4146215667765	2074.4146215667765	2074.4146215667765	2074.4146215667765	2074.4146215667765	3.32
2069.262359153974	2069.262359153974	2069.262359153974	2069.262359153974	2069.262359153974	2069.262359153974	3.36
2077.2304051919295	2077.2304051919295	2077.2304051919295	2077.2304051919295	2077.2304051919295	2077.2304051919295	3.4
2018.5122055469026	2018.5122055469026	2018.5122055469026	2018.5122055469026	2018.5122055469026	2018.5122055469026	3.44
2002.6428237598734	2002.6428237598734	2002.6428237598734	2002.6428237598734	2002.6428237598734	2002.6428237598734	3.48
1968.039757487267	1968.039757487267	1968.039757487267	1968.039757487267	1968.039757487267	1968.039757487267	3.52
1946.85410991199	1946.85410991199	1946.85410991199	1946.85410991199	1946.85410991199	1946.85410991199	3.56
1953.8862913689284	1953.8862913689284	1953.8862913689284	1953.8862913689284	1953.8862913689284	1953.8862913689284	3.6
1946.0071049265616	1946.0071049265616	1946.0071049265616	1946.0071049265616	1946.0071049265616	1946.0071049265616	3.64
1947.1466973501324	1947.1466973501324	1947.1466973501324	1947.1466973501324	1947.1466973501324	1947.1466973501324	3.68
1951.4529992390103	1951.4529992390103	1951.4529992390103	1951.4529992390103	1951.4529992390103	1951.4529992390103	3.72
1968.7582928576671	1968.7582928576671	1968.7582928576671	1968.7582928576671	1968.7582928576671	1968.7582928576671	3.76
1960.7909185988985	1960.7909185988985	1960.7909185988985	1960.7909185988985	1960.7909185988985	1960.7909185988985	3.8
1959.8329778879136	1959.8329778879136	1959.8329778879136	1959.8329778879136	1959.8329778879136	1959.8329778879136	3.84
1966.1376615888835	1966.1376615888835	1966.1376615888835	1966.1376615888835	1966.1376615888835	1966.1376615888835	3.88
1958.9502981656456	1958.9502981656456	1958.9502981656456	1958.9502981656456	1958.9502981656456	1958.9502981656456	3.92
1965.580341983755	1965.580341983755	1965.580341983755	1965.580341983755	1965.580341983755	1965.580341983755	3.96
1964.1497018940313	1964.1497018940313	1964.1497018940313	1964.1497018940313	1964.1497018940313	1964.1497018940313	4.0
1970.4815838133966	1970.4815838133966	1970.4815838133966	1970.4815838133966	1970.4815838133966	1970.4815838133966	4.04
1974.8391517663558	1974.8391517663558	1974.8391517663558	1974.8391517663558	1974.8391517663558	1974.8391517663558	4.08
1996.5815618045986	1996.5815618045986	1996.5815618045986	1996.5815618045986	1996.5815618045986	1996.5815618045986	4.12
2038.100701535852	2038.100701535852	2038.100701535852	2038.100701535852	2038.100701535852	2038.100701535852	4.16
2044.518408563576	2044.518408563576	2044.518408563576	2044.518408563576	2044.518408563576	2044.518408563576	4.2
0.0	0.0	0.0	0.0	0.0	0.0	4.24
0.0	0.0	0.0	0.0	0.0	0.0	4.28
0.0	0.0	0.0	0.0	0.0	0.0	4.32
0.0	0.0	0.0	0.0	0.0	0.0	4.36
0.0	0.0	0.0	0.0	0.0	0.0	4.4
0.0	0.0	0.0	0.0	0.0	0.0	4.44
0.0	0.0	0.0	0.0	0.0	0.0	4.48
0.0	0.0	0.0	0.0	0.0	0.0	4.52
0.0	0.0	0.0	0.0	0.0	0.0	4.56
2022.519165804716	2022.519165804716	2022.519165804716	2022.519165804716	2022.519165804716	2022.519165804716	4.6
