Wrist_R	Thumb_R	Index_R	Middle_R	Ring_R	Pinky_R	Time
0.0	0.0	0.0	0.0	0.0	0.0	0.04
0.0	0.0	0.0	0.0	0.0	0.0	0.08
0.0	0.0	0.0	0.0	0.0	0.0	0.12
0.0	0.0	0.0	0.0	0.0	0.0	0.16
0.0	0.0	0.0	0.0	0.0	0.0	0.2
0.0	0.0	0.0	0.0	0.0	0.0	0.24
0.0	0.0	0.0	0.0	0.0	0.0	0.28
0.0	0.0	0.0	0.0	0.0	0.0	0.32
0.0	0.0	0.0	0.0	0.0	0.0	0.36
0.0	0.0	0.0	0.0	0.0	0.0	0.4
0.0	0.0	0.0	0.0	0.0	0.0	0.44
0.0	0.0	0.0	0.0	0.0	0.0	0.48
0.0	0.0	0.0	0.0	0.0	0.0	0.52
0.0	0.0	0.0	0.0	0.0	0.0	0.56
0.0	0.0	0.0	0.0	0.0	0.0	0.6
0.0	0.0	0.0	0.0	0.0	0.0	0.64
0.0	0.0	0.0	0.0	0.0	0.0	0.68
0.0	0.0	0.0	0.0	0.0	0.0	0.72
0.0	0.0	0.0	0.0	0.0	0.0	0.76
0.0	0.0	0.0	0.0	0.0	0.0	0.8
0.0	0.0	0.0	0.0	0.0	0.0	0.84
0.0	0.0	0.0	0.0	0.0	0.0	0.88
0.0	0.0	0.0	0.0	0.0	0.0	0.92
0.0	0.0	0.0	0.0	0.0	0.0	0.96
0.0	0.0	0.0	0.0	0.0	0.0	1.0
0.0	0.0	0.0	0.0	0.0	0.0	1.04
0.0	0.0	0.0	0.0	0.0	0.0	1.08
0.0	0.0	0.0	0.0	0.0	0.0	1.12
0.0	0.0	0.0	0.0	0.0	0.0	1.16
0.0	0.0	0.0	0.0	0.0	0.0	1.2
0.0	0.0	0.0	0.0	0.0	0.0	1.24
0.0	0.0	0.0	0.0	0.0	0.0	1.28
0.0	0.0	0.0	0.0	0.0	0.0	1.32
0.0	0.0	0.0	0.0	0.0	0.0	1.36
0.0	0.0	0.0	0.0	0.0	0.0	1.4
0.0	0.0	0.0	0.0	0.0	0.0	1.44
0.0	0.0	0.0	0.0	0.0	0.0	1.48
0.0	0.0	0.0	0.0	0.0	0.0	1.52
0.0	0.0	0.0	0.0	0.0	0.0	1.56
0.0	0.0	0.0	0.0	0.0	0.0	1.6
0.0	0.0	0.0	0.0	0.0	0.0	1.64
0.0	0.0	0.0	0.0	0.0	0.0	1.68
0.0	0.0	0.0	0.0	0.0	0.0	1.72
0.0	0.0	0.0	0.0	0.0	0.0	1.76
1758.4841660872673	1758.4841660872673	1758.4841660872673	1758.4841660872673	1758.4841660872673	1758.4841660872673	1.8
1687.6807522617655	1687.6807522617655	1687.6807522617655	1687.6807522617655	1687.6807522617655	1687.6807522617655	1.84
1599.214324002399	1599.214324002399	1599.214324002399	1599.214324002399	1599.214324002399	1599.214324002399	1.88
1515.2321460264366	1515.2321460264366	1515.2321460264366	1515.2321460264366	1515.2321460264366	1515.2321460264366	1.92
1444.1474212222918	1444.1474212222918	1444.1474212222918	1444.1474212222918	1444.1474212222918	1444.1474212222918	1.96
1399.212483430057	1399.212483430057	1399.212483430057	1399.212483430057	1399.212483430057	1399.212483430057	2.0
1337.973008510932	1337.973008510932	1337.973008510932	1337.973008510932	1337.973008510932	1337.973008510932	2.04
1305.8557335729386	1305.8557335729386	1305.8557335729386	1305.8557335729386	1305.8557335729386	1305.8557335729386	2.08
1281.3285510857513	1281.3285510857513	1281.3285510857513	1281.3285510857513	1281.3285510857513	1281.3285510857513	2.12
1283.5838689270577	1283.5838689270577	1283.5838689270577	1283.5838689270577	1283.5838689270577	1283.5838689270577	2.16
1295.8227367918737	1295.8227367918737	1295.8227367918737	1295.8227367918737	1295.8227367918737	1295.8227367918737	2.2
1317.0613326323428	1317.0613326323428	1317.0613326323428	1317.0613326323428	1317.0613326323428	1317.0613326323428	2.24
1326.0932401552545	1326.0932401552545	1326.0932401552545	1326.0932401552545	1326.0932401552545	1326.0932401552545	2.28
1328.9357095627001	1328.9357095627001	1328.9357095627001	1328.9357095627001	1328.9357095627001	1328.9357095627001	2.32
1316.0973072299832	1316.0973072299832	1316.0973072299832	1316.0973072299832	1316.0973072299832	1316.0973072299832	2.36
1306.553134283124	1306.553134283124	1306.553134283124	1306.553134283124	1306.553134283124	1306.553134283124	2.4
1300.2641034716191	1300.2641034716191	1300.2641034716191	1300.2641034716191	1300.2641034716191	1300.2641034716191	2.44
1304.8406590405082	1304.8406590405082	1304.8406590405082	1304.8406590405082	1304.8406590405082	1304.8406590405082	2.48
1305.3319474958212	1305.3319474958212	1305.3319474958212	1305.3319474958212	1305.3319474958212	1305.3319474958212	2.52
1299.241657418398	1299.241657418398	1299.241657418398	1299.241657418398	1299.241657418398	1299.241657418398	2.56
1295.019250874338	1295.019250874338	1295.019250874338	1295.019250874338	1295.019250874338	1295.019250874338	2.6
1293.8990560519176	1293.8990560519176	1293.8990560519176	1293.8990560519176	1293.8990560519176	1293.8990560519176	2.64
1303.0038858108117	1303.0038858108117	1303.0038858108117	1303.0038858108117	1303.0038858108117	1303.0038858108117	2.68
1314.0842812228045	1314.0842812228045	1314.0842812228045	1314.0842812228045	1314.0842812228045	1314.0842812228045	2.72
1319.6538951406758	1319.6538951406758	1319.6538951406758	1319.6538951406758	1319.6538951406758	1319.6538951406758	2.76
1322.954134267138	1322.954134267138	1322.954134267138	1322.954134267138	1322.954134267138	1322.954134267138	2.8
1331.51623118455	1331.51623118455	1331.51623118455	1331.51623118455	1331.51623118455	1331.51623118455	2.84
1344.432557063644	1344.432557063644	1344.432557063644	1344.432557063644	1344.432557063644	1344.432557063644	2.88
1360.9721856571898	1360.9721856571898	1360.9721856571898	1360.9721856571898	1360.9721856571898	1360.9721856571898	2.92
1389.708263942207	1389.708263942207	1389.708263942207	1389.708263942207	1389.708263942207	1389.708263942207	2.96
1408.8270096674917	1408.8270096674917	1408.8270096674917	1408.8270096674917	1408.8270096674917	1408.8270096674917	3.0
1422.7415405078855	1422.7415405078855	1422.7415405078855	1422.7415405078855	1422.7415405078855	1422.7415405078855	3.04
1427.1195577881826	1427.1195577881826	1427.1195577881826	1427.1195577881826	1427.1195577881826	1427.1195577881826	3.08
1427.045153660334	1427.045153660334	1427.045153660334	1427.045153660334	1427.045153660334	1427.045153660334	3.12
1425.562279143133	1425.562279143133	1425.562279143133	1425.562279143133	1425.562279143133	1425.562279143133	3.16
1428.6122311035958	1428.6122311035958	1428.6122311035958	1428.6122311035958	1428.6122311035958	1428.6122311035958	3.2
1438.1535607808096	1438.1535607808096	1438.1535607808096	1438.1535607808096	1438.1535607808096	1438.1535607808096	3.24
1454.2987784827492	1454.2987784827492	1454.2987784827492	1454.2987784827492	1454.2987784827492	1454.2987784827492	3.28
1460.2075681978313	1460.2075681978313	1460.2075681978313	1460.2075681978313	1460.2075681978313	1460.2075681978313	3.32
1460.4201092497465	1460.4201092497465	1460.4201092497465	1460.4201092497465	1460.4201092497465	1460.4201092497465	3.36
1462.0227626578078	1462.0227626578078	1462.0227626578078	1462.0227626578078	1462.0227626578078	1462.0227626578078	3.4
1461.260480938205	1461.260480938205	1461.260480938205	1461.260480938205	1461.260480938205	1461.260480938205	3.44
1466.271278772278	1466.271278772278	1466.271278772278	1466.271278772278	1466.271278772278	1466.271278772278	3.48
1472.821296787697	1472.821296787697	1472.821296787697	1472.821296787697	1472.821296787697	1472.821296787697	3.52
1469.3921026381279	1469.3921026381279	1469.3921026381279	1469.3921026381279	1469.3921026381279	1469.3921026381279	3.56
1467.6628858420977	1467.6628858420977	1467.6628858420977	1467.6628858420977	1467.6628858420977	1467.6628858420977	3.6
1472.096059628718	1472.096059628718	1472.096059628718	1472.096059628718	1472.096059628718	1472.096059628718	3.64
1479.2867767418024	1479.2867767418024	1479.2867767418024	1479.2867767418024	1479.2867767418024	1479.2867767418024	3.68
1459.7586254902662	1459.7586254902662	1459.7586254902662	1459.7586254902662	1459.7586254902662	1459.7586254902662	3.72
1436.1116926506381	1436.1116926506381	1436.1116926506381	1436.1116926506381	1436.1116926506381	1436.1116926506381	3.76
1440.3929114842072	1440.3929114842072	1440.3929114842072	1440.3929114842072	1440.3929114842072	1440.3929114842072	3.8
1469.6299950215896	1469.6299950215896	1469.6299950215896	1469.6299950215896	1469.6299950215896	1469.6299950215896	3.84
1493.5137879952624	1493.5137879952624	1493.5137879952624	1493.5137879952624	1493.5137879952624	1493.5137879952624	3.88
1508.0215020575533	1508.0215020575533	1508.0215020575533	1508.0215020575533	1508.0215020575533	1508.0215020575533	3.92
1513.2407873354962	1513.2407873354962	1513.2407873354962	1513.2407873354962	1513.2407873354962	1513.2407873354962	3.96
1524.0525487854397	1524.0525487854397	1524.0525487854397	1524.0525487854397	1524.0525487854397	1524.0525487854397	4.0
1526.3422620837002	1526.3422620837002	1526.3422620837002	1526.3422620837002	1526.3422620837002	1526.3422620837002	4.04
1537.315679574571	1537.315679574571	1537.315679574571	1537.315679574571	1537.315679574571	1537.315679574571	4.08
1541.2042803869542	1541.2042803869542	1541.2042803869542	1541.2042803869542	1541.2042803869542	1541.2042803869542	4.12
1533.6330297576508	1533.6330297576508	1533.6330297576508	1533.6330297576508	1533.6330297576508	1533.6330297576508	4.16
1501.8399065930787	1501.8399065930787	1501.8399065930787	1501.8399065930787	1501.8399065930787	1501.8399065930787	4.2
1461.081255733435	1461.081255733435	1461.081255733435	1461.081255733435	1461.081255733435	1461.081255733435	4.24
1415.586033352533	1415.586033352533	1415.586033352533	1415.586033352533	1415.586033352533	1415.586033352533	4.28
1364.7015724447986	1364.7015724447986	1364.7015724447986	1364.7015724447986	1364.7015724447986	1364.7015724447986	4.32
1322.150961083257	1322.150961083257	1322.150961083257	1322.150961083257	1322.150961083257	1322.150961083257	4.36
1288.7569132083102	1288.7569132083102	1288.7569132083102	1288.7569132083102	1288.7569132083102	1288.7569132083102	4.4
1250.2882024979654	1250.2882024979654	1250.2882024979654	1250.2882024979654	1250.2882024979654	1250.2882024979654	4.44
1224.993099160595	1224.993099160595	1224.993099160595	1224.993099160595	1224.993099160595	1224.993099160595	4.48
1201.8936872663753	1201.8936872663753	1201.8936872663753	1201.8936872663753	1201.8936872663753	1201.8936872663753	4.52
