start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
0.68	0.87	381.3	73.4	123.3	685.3	17.0	450.4	1600.0	Cap Off	DBBDADD	1845
1.029	1.109	434.5	115.8	99.6	740.5	31.0	450.0	1600.0	Cap Off	DBBDBDD	1854
1.125	1.345	453.2	123.0	77.4	766.5	6.0	432.3	1600.0	Cap Off	DBBDADD	1845
1.368	1.628	447.0	106.0	78.1	773.7	1.0	397.1	1600.0	Cap Off	DBBDADD	1845
1.646	1.736	405.0	118.7	77.6	740.4	0.0	389.0	1600.0	Cap Off	DBBDADD	1845
1.775	1.875	279.0	48.1	165.0	614.1	0.0	501.6	1600.0	Cap Off	DBDDADD	1926
1.897	2.027	222.0	47.4	1600.0	590.0	0.0	536.1	1600.0	Cap Off	DBDDADD	1926
2.045	2.275	190.0	5.0	214.1	581.7	0.0	571.2	1600.0	Cap Off	DADDADD	1683
2.316	2.556	325.0	0.0	240.0	681.3	5.0	470.3	1600.0	Cap Off	DADDADD	1683
2.579	2.999	409.0	11.0	281.2	757.9	29.1	401.6	1600.0	Cap Off	DADDBDD	1692
3.016	3.266	396.9	227.4	324.2	786.7	8.0	1600.0	17.2	Cap Off	DDDDADA	2167
3.318	3.398	420.0	488.0	293.1	830.3	27.0	354.8	48.9	Cap Off	DDDDBDB	2177
3.868	3.958	1600.0	6.4	892.4	1600.0	858.4	480.0	904.7	Cap Off	DADDDDD	1701
3.995	4.085	1600.0	22.5	884.0	1600.0	856.5	482.0	910.2	Cap Off	DADDDDD	1701
4.126	4.216	1600.0	2.2	876.9	1600.0	845.7	454.8	895.9	Cap Off	DADDDDD	1701
4.367	4.447	453.1	1600.0	375.1	1600.0	91.7	341.4	87.1	Apply Tip	DDDDBDB	2177
4.474	4.704	257.0	971.9	236.4	632.1	18.4	516.8	102.4	Apply Tip	DDDDADB	2168
4.817	4.897	817.0	492.3	624.5	1230.1	490.2	15.8	493.1	Apply Tip	DDDDDAD	2181
4.935	5.175	835.0	488.9	628.3	1600.0	485.8	10.8	486.0	Apply Tip	DDDDDAD	2181
5.342	5.462	845.9	1600.0	640.5	1600.0	478.3	0.0	479.6	Apply Tip	DDDDDAD	2181
5.706	6.016	785.3	1600.0	604.1	1600.0	418.3	5.4	416.0	Apply Tip	DDDDDAD	2181
6.296	6.376	302.2	1049.5	367.2	726.8	34.8	109.0	16.8	Apply Tip	DDDDBBA	2173
6.414	6.484	323.0	1600.0	343.6	730.4	2.0	83.3	1600.0	Apply Tip	DDDDABD	2166
6.541	6.671	332.0	1600.0	344.8	741.6	0.0	45.9	1600.0	Apply Tip	DDDDABD	2166
6.813	6.923	334.0	1600.0	355.1	746.7	2.0	18.4	1600.0	Apply Tip	DDDDAAD	2163
6.944	8.003	337.0	1600.0	353.5	738.5	5.0	8.9	1600.0	Apply Tip	DDDDAAD	2163
8.212	8.722	347.0	1005.3	358.2	744.8	1.4	4.1	1600.0	Apply Tip	DDDDAAD	2163
8.781	9.291	352.1	1005.0	368.9	760.5	4.0	0.0	1600.0	Apply Tip	DDDDAAD	2163
9.335	9.425	350.0	1005.4	351.2	748.1	0.0	9.1	1600.0	Apply Tip	DDDDAAD	2163
9.46	9.98	353.0	1000.9	368.5	754.4	6.1	0.0	1600.0	Apply Tip	DDDDAAD	2163
10.03	10.39	338.0	1025.5	346.4	742.5	0.0	10.0	1600.0	Apply Tip	DDDDAAD	2163
10.411	10.511	328.0	1032.2	395.4	732.2	66.6	118.3	50.7	Apply Tip	DDDDBBB	2174
10.554	10.684	396.0	1600.0	368.4	776.4	9.0	266.6	0.0	Apply Tip	DDDDADA	2167
10.701	10.811	378.0	980.3	387.2	774.1	32.0	310.6	0.0	Apply Tip	DDDDBDA	2176
10.833	11.193	360.0	985.9	370.2	754.3	18.0	455.1	0.0	Apply Tip	DDDDADA	2167
11.252	11.342	356.0	989.5	362.8	749.0	10.0	463.5	0.0	Apply Tip	DDDDADA	2167
11.401	11.491	371.0	970.3	357.5	759.2	4.2	456.3	5.0	Apply Tip	DDDDADA	2167
11.653	11.893	302.6	1600.0	8.9	591.5	0.0	1600.0	344.7	Setting Units	DDADADD	2007
12.102	12.212	317.0	966.6	0.0	652.6	7.6	501.9	358.2	Setting Units	DDADADD	2007
12.35	12.57	372.0	897.6	0.0	720.0	31.0	440.1	1600.0	Setting Units	DDADBDD	2016
12.633	12.743	405.3	868.6	3.0	754.3	46.0	413.4	380.0	Setting Units	DDADBDD	2016
12.758	12.838	411.0	867.2	0.0	764.8	40.2	406.5	380.0	Setting Units	DDADBDD	2016
12.97	13.18	422.0	858.7	0.0	776.3	37.0	404.2	1600.0	Setting Units	DDADBDD	2016
13.2	13.29	434.2	850.6	0.0	789.7	50.4	393.1	409.0	Setting Units	DDADBDD	2016
13.332	14.261	413.6	874.7	0.0	769.8	29.0	413.4	392.2	Setting Units	DDADBDD	2016
14.318	14.668	398.2	885.1	0.0	756.3	14.0	424.8	387.0	Setting Units	DDADADD	2007
14.692	14.782	408.0	876.1	0.0	752.5	44.0	408.0	407.5	Setting Units	DDADBDD	2016
14.84	14.92	32.5	1314.9	361.3	509.1	10.0	773.5	18.4	Priming	BDDDADA	1438
14.971	15.081	126.6	1239.6	322.3	592.0	0.0	678.1	39.8	Priming	BDDDADB	1439
15.09	15.33	222.4	1600.0	410.7	701.6	53.0	633.1	14.9	Priming	DDDDBDA	2176
15.35	15.42	262.1	1600.0	445.6	738.6	91.4	600.0	44.1	Priming	DDDDBDB	2177
15.427	15.667	300.5	1600.0	437.0	767.7	83.6	556.0	32.2	Priming	DDDDBDB	2177
15.771	15.941	289.8	1600.0	433.1	758.9	77.5	566.4	30.1	Priming	DDDDBDB	2177
16.571	18.34	302.4	1600.0	444.0	770.7	84.0	569.2	34.0	Priming	DDDDBDB	2177
18.409	18.759	0.0	1600.0	394.8	345.1	313.7	869.3	368.1	Priming	ADDDDDD	729
18.777	19.197	0.0	1600.0	423.0	333.8	336.0	893.5	397.2	Priming	ADDDDDD	729
19.216	19.616	0.0	1600.0	423.8	335.2	340.5	891.5	400.8	Priming	ADDDDDD	729
19.637	20.147	0.0	1600.0	427.2	333.9	346.6	891.7	410.5	Priming	ADDDDDD	729
20.185	20.275	0.0	1600.0	424.3	326.8	352.2	891.3	421.7	Priming	ADDDDDD	729
20.445	20.685	0.0	1600.0	441.3	335.7	360.8	897.3	423.4	Priming	ADDDDDD	729
20.898	20.968	0.0	1600.0	433.8	318.7	361.6	898.8	435.1	Priming	ADDDDDD	729
20.985	21.105	0.0	1600.0	431.4	344.2	346.3	882.3	410.6	Priming	ADDDDDD	729
21.185	21.815	0.0	1600.0	450.4	340.2	363.0	899.9	422.1	Priming	ADDDDDD	729
21.837	21.947	0.0	1600.0	417.0	359.6	326.8	864.3	389.3	Priming	ADDDDDD	729
22.157	22.407	9.0	1600.0	360.0	373.7	278.7	817.0	360.7	Priming	ADDDDDD	729
22.457	22.627	0.0	1600.0	382.0	359.8	301.4	838.4	376.2	Priming	ADDDDDD	729
22.677	22.747	19.7	1600.0	351.1	379.6	272.3	807.9	354.2	Priming	ADDDDDD	729
22.763	22.853	0.0	1600.0	434.7	346.9	347.7	880.9	405.6	Priming	ADDDDDD	729
22.897	23.527	0.0	1600.0	441.6	340.9	354.0	888.9	410.9	Priming	ADDDDDD	729
23.584	25.103	0.0	1600.0	400.0	371.5	308.5	840.6	370.0	Priming	ADDDDDD	729
25.146	25.326	0.0	1600.0	441.0	339.9	352.9	887.5	411.2	Priming	ADDDDDD	729
25.404	26.683	0.0	1600.0	403.4	375.5	308.6	841.2	366.3	Priming	ADDDDDD	729
26.934	27.114	316.9	1600.0	279.0	682.3	0.0	497.5	90.0	Priming	DDDDADB	2168
27.154	27.424	308.0	1600.0	296.3	687.1	0.0	500.3	71.8	Priming	DDDDADB	2168
27.491	27.711	320.9	1600.0	7.0	604.9	3.0	543.1	365.0	Setting Units	DDADADD	2007
27.732	27.972	342.2	1600.0	0.0	640.6	33.2	502.1	404.7	Setting Units	DDADBDD	2016
28.133	28.293	402.0	867.1	29.2	734.5	34.0	412.6	403.7	Setting Units	DDBDBDD	2097
28.311	28.581	410.4	851.7	5.0	752.3	38.1	396.6	1600.0	Setting Units	DDADBDD	2016
28.601	29.191	405.6	860.6	0.0	752.0	35.1	401.1	379.3	Setting Units	DDADBDD	2016
29.213	30.063	400.2	873.6	0.0	748.7	30.0	409.6	1600.0	Setting Units	DDADBDD	2016
30.098	30.688	404.0	869.2	0.0	752.5	34.0	406.0	387.0	Setting Units	DDADBDD	2016
30.711	32.66	403.0	865.6	0.0	751.5	25.0	404.3	389.1	Setting Units	DDADADD	2007
32.981	33.101	299.7	1600.0	953.5	0.0	566.4	1600.0	528.0	Injection	DDDADDD	2133
33.3	33.78	278.8	1600.0	1600.0	0.0	603.8	1600.0	558.9	Injection	DDDADDD	2133
33.817	33.917	287.3	1600.0	941.1	0.0	563.0	1600.0	526.0	Injection	DDDADDD	2133
33.931	34.071	253.2	1600.0	788.5	0.0	424.4	1600.0	1600.0	Injection	DDDADDD	2133
34.079	34.179	229.1	1600.0	1600.0	0.0	253.8	1600.0	223.6	Injection	DDDADDD	2133
34.257	34.327	1600.0	1600.0	545.5	0.0	179.6	1600.0	156.2	Injection	DDDADDD	2133
34.349	35.149	371.9	1600.0	402.6	0.0	69.1	1600.0	45.4	Injection	DDDABDB	2123
35.197	35.637	319.4	1600.0	356.3	0.0	41.4	1600.0	19.4	Injection	DDDABDA	2122
35.766	36.086	305.8	1600.0	328.7	0.0	27.7	1600.0	6.1	Injection	DDDABDA	2122
36.269	36.369	335.5	1600.0	47.7	358.7	92.6	1600.0	391.5	Injection	DDBDBDD	2097
36.385	36.505	320.8	1600.0	40.0	342.2	85.8	1600.0	374.2	Injection	DDBDBDD	2097
36.519	36.789	286.2	1600.0	26.9	312.2	53.8	1600.0	344.4	Injection	DDBDBDD	2097
36.944	37.374	290.4	1600.0	0.0	253.9	35.0	1600.0	291.5	Injection	DDADBDD	2016
37.634	38.144	0.0	1600.0	373.0	339.7	353.6	1600.0	392.4	Injection	ADDDDDD	729
38.195	38.265	0.0	1600.0	373.8	347.2	356.7	1600.0	394.0	Injection	ADDDDDD	729
38.316	38.396	0.0	1600.0	386.1	332.1	364.2	1600.0	385.9	Injection	ADDDDDD	729
38.417	38.557	0.0	1600.0	376.1	308.8	343.8	1600.0	361.8	Injection	ADDDDDD	729
38.616	39.076	0.0	1600.0	403.8	359.8	388.7	1600.0	411.0	Injection	ADDDDDD	729
39.117	39.367	0.0	1600.0	392.0	342.1	373.1	1600.0	394.4	Injection	ADDDDDD	729
39.387	39.477	0.0	1600.0	401.1	360.8	386.8	1600.0	411.6	Injection	ADDDDDD	729
39.537	39.967	0.0	1600.0	397.3	356.4	384.3	1600.0	404.5	Injection	ADDDDDD	729
40.126	42.195	0.0	1600.0	392.8	356.4	381.8	1600.0	404.5	Injection	ADDDDDD	729
42.263	42.663	276.8	1600.0	273.0	0.0	30.0	1600.0	9.8	Injection	DDDABDA	2122
42.755	43.694	244.2	1600.0	254.0	5.8	24.2	1600.0	22.1	Injection	DDDAADA	2113
43.751	43.931	0.0	1600.0	398.4	328.8	369.9	1600.0	384.5	Injection	ADDDDDD	729
44.015	44.265	0.0	1600.0	399.7	343.8	381.8	1600.0	398.5	Injection	ADDDDDD	729
44.281	44.581	0.0	1600.0	410.3	366.5	399.5	1600.0	417.7	Injection	ADDDDDD	729
44.6	45.23	0.0	1600.0	411.0	363.3	397.4	1600.0	413.7	Injection	ADDDDDD	729
46.003	46.902	0.0	1600.0	408.2	372.0	397.3	1600.0	420.6	Injection	ADDDDDD	729
47.25	47.85	0.0	1600.0	393.2	355.7	382.8	1600.0	402.9	Injection	ADDDDDD	729
47.912	48.082	297.4	1600.0	276.0	0.0	29.0	1600.0	14.0	Injection	DDDABDA	2122
48.102	48.312	262.5	1600.0	228.5	0.0	0.0	1600.0	17.0	Injection	DDDAADA	2113
48.332	48.862	265.3	1600.0	236.1	3.0	0.0	1600.0	7.1	Injection	DDDAADA	2113
48.902	49.062	284.7	1600.0	287.2	68.0	20.2	1600.0	21.0	Injection	DDDBADA	2140
49.148	49.328	170.0	220.8	337.0	1600.0	26.6	1600.0	27.8	Injection	DDDDBDB	2177
49.349	49.429	1600.0	1600.0	357.0	309.9	26.0	1046.8	13.0	Injection	DDDDBDA	2176
49.452	49.522	96.4	1600.0	333.2	438.5	89.0	856.3	1600.0	Injection	BDDDBDD	1449
49.538	49.678	202.0	1600.0	226.2	627.2	58.0	650.5	1600.0	Injection	DDDDBDD	2178
49.72	50.11	347.8	1600.0	343.0	802.6	0.0	538.9	16.1	Injection	DDDDADA	2167
50.128	50.218	323.9	1063.9	353.5	789.4	1.0	511.6	0.0	Injection	DDDDADA	2167
50.448	50.528	799.5	473.2	1600.0	1250.8	525.9	0.0	573.6	Remove Tip	DDDDDAD	2181
50.547	50.657	832.6	449.0	624.0	1600.0	566.1	0.0	619.8	Remove Tip	DDDDDAD	2181
50.826	51.076	882.8	433.0	634.3	1600.0	594.3	13.5	663.1	Remove Tip	DDDDDAD	2181
51.121	51.231	861.3	575.1	632.7	1600.0	549.0	0.0	582.0	Remove Tip	DDDDDAD	2181
51.249	51.499	868.6	499.1	624.8	1600.0	536.6	20.0	567.3	Remove Tip	DDDDDAD	2181
51.707	51.887	316.5	1040.2	372.3	800.1	5.7	353.6	0.0	Remove Tip	DDDDADA	2167
51.93	52.18	306.3	1600.0	403.4	757.5	56.0	212.8	15.6	Remove Tip	DDDDBDA	2176
52.199	52.309	329.0	1600.0	395.1	769.3	44.4	94.8	1.4	Remove Tip	DDDDBBA	2173
52.33	52.41	335.7	1600.0	399.5	782.0	47.0	51.4	7.1	Remove Tip	DDDDBBA	2173
52.445	52.745	328.2	1600.0	405.5	781.6	43.7	33.2	5.8	Remove Tip	DDDDBBA	2173
52.768	53.158	317.0	1600.0	382.6	767.2	21.2	0.0	1600.0	Remove Tip	DDDDAAD	2163
53.295	53.555	309.6	1600.0	372.1	753.0	16.0	0.0	1600.0	Remove Tip	DDDDAAD	2163
53.596	53.736	357.0	1600.0	314.1	764.2	40.3	76.1	1600.0	Remove Tip	DDDDBBD	2175
53.757	54.027	310.3	1600.0	379.9	758.6	26.0	0.0	1600.0	Remove Tip	DDDDBAD	2172
54.046	54.496	308.3	1600.0	380.9	751.1	29.0	0.0	1600.0	Remove Tip	DDDDBAD	2172
54.555	55.125	313.7	1600.0	385.1	758.7	32.0	0.0	1600.0	Remove Tip	DDDDBAD	2172
55.148	55.298	328.8	1600.0	379.6	769.0	25.0	0.0	1600.0	Remove Tip	DDDDAAD	2163
55.314	55.414	315.3	1600.0	357.5	750.9	0.0	13.0	1600.0	Remove Tip	DDDDAAD	2163
55.593	55.813	299.7	1600.0	370.1	742.2	9.0	0.0	1600.0	Remove Tip	DDDDAAD	2163
55.834	56.024	318.4	1600.0	370.5	756.1	13.0	2.8	1600.0	Remove Tip	DDDDAAD	2163
56.046	56.246	311.5	1600.0	384.3	756.4	30.0	0.0	1600.0	Remove Tip	DDDDBAD	2172
56.267	57.326	307.0	1600.0	375.6	754.1	18.0	0.0	1600.0	Remove Tip	DDDDAAD	2163
57.417	57.897	309.5	1600.0	391.2	758.5	31.0	25.2	0.0	Remove Tip	DDDDBBA	2173
58.244	58.514	839.0	479.5	584.9	1600.0	468.8	15.0	1600.0	Remove Tip	DDDDDAD	2181
58.536	58.926	830.1	497.8	588.2	1600.0	478.5	21.0	494.3	Remove Tip	DDDDDAD	2181
59.226	59.316	1600.0	0.0	1004.1	1600.0	993.7	1600.0	1097.7	Cap On	DADDDDD	1701
59.486	60.016	1600.0	0.0	1009.7	1600.0	631.8	473.2	1600.0	Cap On	DADDDDD	1701
60.095	60.315	1600.0	0.0	964.6	1600.0	961.7	508.1	1600.0	Cap On	DADDDDD	1701
60.351	60.441	1600.0	49.2	830.7	1600.0	817.3	355.1	893.6	Cap On	DBDDDDD	1944
60.781	60.891	345.0	151.2	353.0	763.6	19.1	1600.0	8.5	Cap On	DDDDADA	2167
60.915	60.985	325.3	93.5	361.8	745.5	20.0	446.0	1600.0	Cap On	DBDDADD	1926
61.032	61.162	321.6	48.3	354.0	741.2	16.0	451.0	1600.0	Cap On	DBDDADD	1926
61.181	61.741	324.3	64.9	263.2	699.8	0.0	458.1	1600.0	Cap On	DBDDADD	1926
61.76	61.88	314.9	17.0	233.6	681.5	0.0	475.9	1600.0	Cap On	DADDADD	1683
61.901	62.281	306.0	7.0	246.0	676.8	0.0	484.5	1600.0	Cap On	DADDADD	1683
62.334	62.434	323.0	7.0	242.6	688.3	0.0	473.4	1600.0	Cap On	DADDADD	1683
62.584	62.674	313.0	90.0	170.2	654.5	0.0	488.7	1600.0	Cap On	DBDDADD	1926
