start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action	sequence	Dict_value
1.799	2.219	309.9	509.7	328.6	450.4	13.0	633.9	1600.0	Cap Off	DDDDADD	2169
2.449	2.889	1005.6	123.3	1600.0	1600.0	431.0	0.0	1600.0	Cap Off	DBDDDAD	1938
2.918	6.486	528.2	420.4	362.9	1600.0	9.2	13.9	1600.0	Apply Tip	DDDDAAD	2163
6.646	8.035	511.0	418.0	1600.0	1600.0	37.9	6.3	1600.0	Apply Tip	DDDDBAD	2172
8.065	8.335	369.1	460.4	405.6	447.7	47.2	422.4	18.4	Apply Tip	DDDDBDA	2176
8.365	8.635	204.6	631.7	1600.0	291.0	0.0	639.3	186.0	Apply Tip	DDDDADD	2169
8.665	10.494	363.4	448.2	39.3	434.0	0.0	1600.0	302.0	Apply Tip	DDBDADD	2088
10.534	10.664	159.2	615.8	267.1	343.9	0.0	1600.0	77.6	Setting Units	DDDDADB	2168
10.684	10.764	257.7	525.2	193.1	389.7	0.0	1600.0	151.2	Setting Units	DDDDADD	2169
10.804	10.914	421.7	534.0	26.9	377.6	81.0	1600.0	409.2	Setting Units	DDBDBDD	2097
10.934	11.154	371.0	523.6	21.0	356.4	0.0	1600.0	313.0	Setting Units	DDADADD	2007
11.173	11.263	360.1	457.1	147.0	421.5	5.0	1600.0	192.1	Setting Units	DDBDADD	2088
11.293	12.422	303.4	446.0	407.1	558.7	61.4	1600.0	30.5	Setting Units	DDDDBDB	2177
12.573	13.013	333.1	409.7	363.4	528.5	15.0	488.6	0.0	Priming	DDDDADA	2167
13.122	13.872	351.0	398.2	412.5	568.4	64.0	488.2	30.0	Priming	DDDDBDB	2177
13.942	15.271	0.0	949.9	1600.0	305.0	516.6	1600.0	514.8	Priming	ADDDDDD	729
15.361	15.491	0.0	886.0	1600.0	264.5	463.5	984.5	461.5	Priming	ADDDDDD	729
15.631	16.51	0.0	901.4	1600.0	330.9	486.4	1600.0	478.5	Priming	ADDDDDD	729
16.65	18.029	0.0	900.2	1600.0	314.2	480.9	1016.4	476.8	Priming	ADDDDDD	729
18.149	21.847	0.0	930.4	1600.0	321.0	510.8	1600.0	506.8	Priming	ADDDDDD	729
21.917	23.956	500.0	425.9	2.0	512.8	49.8	1600.0	380.4	Priming	DDADBDD	2016
23.986	24.266	255.8	578.9	203.2	357.4	0.0	1600.0	126.2	Setting Units	DDDDADB	2168
24.306	24.506	396.0	438.3	98.3	432.6	0.0	1600.0	229.5	Setting Units	DDBDADD	2088
24.546	24.676	124.3	642.3	406.5	284.4	90.0	1600.0	66.9	Setting Units	BDDDBDB	1448
24.716	27.205	210.3	985.5	236.2	0.0	24.1	1600.0	12.1	Setting Units	DDDAADA	2113
27.224	27.524	181.0	952.3	154.0	15.2	0.0	1600.0	30.4	Injection	DDDAADB	2114
27.554	27.734	25.5	918.0	3.2	159.4	0.0	1600.0	1600.0	Injection	BDADADD	1278
27.774	28.633	187.0	962.4	131.8	17.5	0.0	1600.0	1600.0	Injection	DDBAADD	2034
28.763	29.982	0.0	884.3	201.1	334.9	188.7	1007.2	1600.0	Injection	ADDDDDD	729
30.002	31.261	0.0	914.6	183.4	308.1	175.0	1030.6	1600.0	Injection	ADDDDDD	729
31.282	31.702	0.0	866.6	1600.0	290.8	172.0	982.9	1600.0	Injection	ADDDDDD	729
31.711	32.201	0.0	909.3	1600.0	285.2	165.0	1021.1	1600.0	Injection	ADDDDDD	729
32.341	33.31	0.0	867.0	176.8	253.4	155.3	1600.0	1600.0	Injection	ADDDDDD	729
33.321	33.481	0.0	911.0	171.0	262.3	144.0	1020.4	1600.0	Injection	ADDDBDD	720
33.6	34.22	0.0	885.0	173.0	252.0	152.1	1600.0	1600.0	Injection	ADDDDDD	729
34.31	34.65	0.0	893.0	1600.0	246.0	147.5	1600.0	1600.0	Injection	ADDDBDD	720
34.67	35.13	0.0	878.8	1600.0	298.4	206.7	1600.0	1600.0	Injection	ADDDDDD	729
35.259	35.479	0.0	887.0	1600.0	255.0	158.9	1600.0	1600.0	Injection	ADDDDDD	729
35.489	36.109	0.0	883.4	1600.0	293.5	197.9	1600.0	1600.0	Injection	ADDDDDD	729
36.129	36.629	0.0	885.0	1600.0	253.6	153.8	1600.0	1600.0	Injection	ADDDDDD	729
36.639	37.139	0.0	870.5	243.8	320.5	222.5	1600.0	1600.0	Injection	ADDDDDD	729
37.228	37.338	0.0	871.1	1600.0	320.1	222.6	1600.0	1600.0	Injection	ADDDDDD	729
37.398	39.647	0.0	871.8	222.8	297.4	209.9	1600.0	1600.0	Injection	ADDDDDD	729
39.687	40.027	151.3	864.1	1600.0	24.4	2.8	908.7	1600.0	Injection	DDDAADD	2115
40.047	40.507	196.0	556.2	347.4	257.4	21.0	613.4	5.0	Injection	DDDDADA	2167
40.536	41.196	499.0	240.0	1600.0	571.0	0.0	1600.0	184.8	Injection	DDDDADD	2169
41.206	41.316	504.7	314.0	1600.0	552.5	24.7	1600.0	106.0	Injection	DDDDADB	2168
41.356	41.736	886.0	138.1	1600.0	1600.0	322.7	3.6	297.6	Injection	DBDDDAD	1938
41.846	44.025	578.1	245.2	326.2	1600.0	24.2	33.3	20.0	Remove Tip	DDDDABA	2164
44.154	46.982	601.0	251.1	1600.0	1600.0	19.8	16.1	1600.0	Remove Tip	DDDDAAD	2163
47.013	47.203	767.0	173.7	558.4	1600.0	249.0	19.4	1600.0	Remove Tip	DDDDDAD	2181
47.242	47.452	418.0	388.1	221.7	1600.0	0.0	482.3	1600.0	Remove Tip	DDDDADD	2169
47.482	47.562	508.0	294.7	323.0	1600.0	19.4	388.4	1600.0	Remove Tip	DDDDADD	2169
47.612	47.762	834.8	0.0	658.7	1600.0	360.6	238.4	1600.0	Remove Tip	DADDDDD	1701
47.812	48.182	356.0	414.8	175.6	1600.0	0.0	517.4	1600.0	Cap On	DDDDADD	2169
48.212	48.852	461.9	46.1	277.1	596.1	13.0	1600.0	1600.0	Cap On	DBDDADD	1926
48.861	49.021	387.6	51.3	181.0	538.0	0.0	1600.0	1600.0	Cap On	DBDDADD	1926
49.051	49.221	189.4	221.7	26.7	437.5	20.6	688.2	1600.0	Cap On	DDBDADD	2088
49.251	49.541	371.2	26.0	181.3	505.2	0.0	497.7	1600.0	Cap On	DBDDADD	1926
49.581	49.941	373.2	17.9	188.8	1600.0	0.0	493.0	1600.0	Cap On	DADDADD	1683
50.081	51.01	325.0	85.4	74.3	1600.0	0.0	524.8	1600.0	Cap On	DBBDADD	1845
51.15	51.52	289.7	90.9	62.1	426.4	0.0	497.7	1600.0	Cap On	DBBDADD	1845
51.68	51.85	303.0	88.3	72.1	432.0	0.0	500.3	1600.0	Cap On	DBBDADD	1845
51.86	52.04	250.7	148.7	15.0	403.2	0.0	572.3	1600.0	Cap On	DBADADD	1764
52.05	52.34	220.0	199.2	0.0	395.0	34.0	644.4	1600.0	Cap On	DDADBDD	2016
